@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.3718,4.3347,2.082,10.2864,-0.5565,11.441,17.1843,4.1454,17.9874,0.1742,10.2898,9.6894,3.1128,12.8982,0.2382,15.7121,21.2526,4.6101,20.3671,0.2205,0.0325,0.0361,0.0237,1.1119,0.7282,0.6549,0.5022,0.6689,0.4516,1.3317,0.8992,0.6752,0.2522,0.4474,0.204,1.7735,0.8086,0.4559,-0.9696,-0.9121,-0.6383,0.9407,0.6583,0.6997,0.3034,0.3903,0.2529,1.2865,0.8336,0.6479,0.5719,0.7975,0.505,1.3946,0.8832,0.6333,0.3346,23.4717,0.4562,-0.2881,0.1824,0.5286,0.9217,0.8136,0.4348,0.3327,0.5768,2,0,?,?,?,?,?,PANTALONI
-0.0569,1.1399,1.0677,4.2257,-1.3028,10.2134,8.8675,2.9778,13.4223,0.2197,10.9164,3.2468,1.8019,7.4213,0.5048,15.0515,10.1917,3.1924,14.1804,0.3761,-0.0056,-0.0052,-0.0038,0.9356,0.6786,0.7253,0.3585,0.5925,0.3344,1.6526,0.9328,0.5644,0.1286,0.3511,0.1118,2.7311,0.8701,0.3186,-0.6327,-0.3161,-0.2797,0.4995,0.4421,0.885,0.1067,0.1225,0.0807,1.1478,0.7568,0.6594,0.3148,0.5694,0.298,1.8086,0.9465,0.5233,0.325,22.0422,-0.2493,-0.2916,-0.2806,0.8555,0.9749,0.9485,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.3272,3.7922,1.9474,7.0256,-1.6096,7.9812,10.0048,3.163,12.6605,0.1057,9.47,12.4317,3.5259,12.8314,0.2331,12.8135,15.5296,3.9408,15.0997,0.2476,-0.041,-0.0346,-0.0255,0.8428,0.6229,0.7391,0.6157,0.5523,0.4942,0.8971,0.8026,0.8947,0.379,0.305,0.2442,0.8048,0.6442,0.8005,-2.8945,-1.1114,-0.8719,0.384,0.3012,0.7845,0.1902,0.1609,0.1341,0.8462,0.7054,0.8336,0.5549,0.5475,0.4653,0.9867,0.8385,0.8498,0.2693,19.154,0.6137,0.169,0.3944,0.4796,0.8058,0.9023,0.413,0.2424,0.4924,1,0,?,?,?,?,?,PANTALONI
-1.0065,1.1509,1.0728,4.5324,-3.9453,9.1504,3.4205,1.8495,6.9116,0.4644,9.3114,1.5307,1.2372,5.9476,0.5508,13.1735,4.007,2.0017,6.7479,0.5921,-0.11,-0.1081,-0.0764,0.9827,0.6946,0.7068,0.5801,0.8671,0.5359,1.4949,0.9239,0.6181,0.3365,0.7519,0.2872,2.2346,0.8536,0.382,-0.6034,-0.4957,-0.3691,0.8216,0.6118,0.7447,0.071,0.0692,0.0554,0.9745,0.78,0.8004,0.6558,0.762,0.6717,1.1621,1.0243,0.8814,0.2786,19.6712,-0.6857,-0.3094,-0.6413,0.5338,0.934,0.7968,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.2513,1.858,1.3631,3.956,-0.426,7.927,0.8525,0.9233,3.2283,0.6569,11.0138,3.0734,1.7531,6.8636,0.567,13.662,3.3368,1.8267,6.997,0.615,0.0317,0.0228,0.0184,0.7197,0.5802,0.8062,1.4763,0.7775,0.7462,0.5267,0.5054,0.9597,2.1795,0.6045,0.5568,0.2774,0.2555,0.9211,-0.1912,-0.1315,-0.1057,0.6879,0.553,0.804,0.2948,0.175,0.1526,0.5937,0.5177,0.8721,1.2254,0.5764,0.5654,0.4703,0.4614,0.9809,0.2888,20.0985,0.7089,0.0402,0.2832,0.6456,0.8216,0.9649,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.021,0.3144,0.5607,2.1339,-0.7204,8.1764,0.454,0.6738,2.4505,0.73,9.5694,0.5124,0.7158,2.8849,0.7331,12.61,0.6961,0.8343,3.38,0.7537,-0.0026,-0.0022,-0.0017,0.8544,0.6484,0.7589,0.8321,0.7833,0.672,0.9413,0.8076,0.8579,0.6924,0.6135,0.4516,0.8861,0.6522,0.7361,-0.1348,-0.1127,-0.0864,0.8362,0.6409,0.7664,0.1366,0.1147,0.0904,0.8398,0.6616,0.7878,0.8708,0.7397,0.6313,0.8494,0.725,0.8535,0.2622,18.2332,-0.7257,0.2235,-0.2246,0.4442,0.8055,0.8882,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.5268,1.4364,1.1985,4.1222,-0.4399,6.875,0.3461,0.5883,2.1188,0.7301,10.906,3.1479,1.7742,6.8901,0.54,13.0268,1.7158,1.3099,5.2166,0.6786,0.0766,0.0483,0.0404,0.6304,0.5278,0.8372,2.0371,0.6755,0.915,0.3316,0.4492,1.3545,4.1497,0.4563,0.8372,0.11,0.2017,1.8346,-0.2197,-0.1557,-0.1144,0.7085,0.5204,0.7344,0.3647,0.1911,0.1764,0.5241,0.4837,0.9229,1.9456,0.5983,0.7902,0.3075,0.4062,1.3208,0.2805,18.8157,0.5133,-0.6782,-0.6265,-0.7127,-0.5984,0.9854,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.5507,0.9733,0.9865,3.3131,-1.9329,13.4339,6.0536,2.4604,7.6261,0.5656,10.5648,3.3843,1.8396,5.5851,0.5881,17.1276,9.4443,3.0732,9.4085,0.5772,-0.041,-0.0521,-0.0322,1.2716,0.7843,0.6168,0.401,0.5363,0.321,1.3374,0.8006,0.5986,0.1608,0.2876,0.1031,1.7888,0.641,0.3583,-0.2199,-0.2738,-0.17,1.2452,0.7729,0.6207,0.0643,0.0833,0.0508,1.2948,0.7888,0.6092,0.4344,0.5932,0.3521,1.3654,0.8106,0.5936,0.349,24.8897,-0.5877,-0.5291,-0.5751,0.9924,0.9991,0.9966,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.6732,1.5327,1.238,3.955,-0.3445,7.6496,0.45,0.6708,2.8544,0.6897,10.8355,2.3753,1.5412,5.9184,0.6031,13.3919,1.3922,1.1799,4.6924,0.7191,0.088,0.0621,0.0503,0.706,0.5712,0.8091,1.8455,0.8033,1.0492,0.4353,0.5686,1.3062,3.4057,0.6453,1.1009,0.1895,0.3233,1.7062,-0.1598,-0.1127,-0.0844,0.7055,0.5281,0.7486,0.3198,0.1973,0.1761,0.6169,0.5506,0.8926,1.3856,0.6683,0.8429,0.4823,0.6083,1.2613,0.2767,19.572,0.8218,-0.5004,-0.206,-0.4267,-0.0867,0.9353,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.1434,0.0075,0.0868,0.4054,-0.0758,7.2169,0.0219,0.1479,0.6514,0.9137,9.8714,0.0024,0.0495,0.2376,0.9762,12.2299,0.0111,0.1054,0.4012,0.9677,0.0199,0.0145,0.0117,0.7311,0.5901,0.8072,0.5867,1.755,0.8232,2.9913,1.4032,0.4691,0.3442,3.0801,0.6777,8.9477,1.9689,0.22,-0.0041,-0.0029,-0.0024,0.7081,0.5728,0.809,0.0499,0.0378,0.0303,0.7565,0.6067,0.802,0.6223,1.7063,1.0102,2.742,1.6234,0.5921,0.2496,17.2336,0.2987,-0.1121,0.2143,0.2649,0.9318,0.5999,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.6811,0.2064,0.4543,1.4775,-0.1661,5.7393,0.7667,0.8756,2.9065,0.6017,10.0385,0.3456,0.5879,1.9723,0.8239,11.6239,0.3779,0.6148,2.2825,0.8253,0.1187,0.0678,0.0586,0.5717,0.4938,0.8636,0.5188,0.7728,0.7389,1.4895,1.4243,0.9562,0.2692,0.5972,0.546,2.2186,2.0286,0.9144,-0.0479,-0.0228,-0.0195,0.4759,0.4072,0.8556,0.1736,0.1131,0.097,0.6516,0.5585,0.8571,0.5084,0.7492,0.6473,1.4737,1.2734,0.8641,0.2465,16.4892,-0.7818,0.5239,-0.0963,-0.1395,0.5729,0.7301,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.1124,0.002,0.0453,0.2338,?,11.8266,0.0102,0.1008,0.4749,0.9607,9.91,0.0073,0.0853,0.4042,0.9601,15.4302,0.0167,0.1293,0.6216,0.9606,-0.0095,-0.0113,-0.0073,1.1934,0.7665,0.6422,0.4489,0.5306,0.35,1.1819,0.7796,0.6596,0.2015,0.2815,0.1225,1.3968,0.6078,0.4351,-0.0202,-0.024,-0.0154,1.1927,0.7662,0.6424,0,0,0,1.192,0.7661,0.6427,0.4923,0.5784,0.3761,1.175,0.764,0.6502,0.3215,21.8489,-0.1467,-0.4255,-0.2708,0.9109,0.9841,0.9639,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.6553,3.2888,1.8135,8.6935,-0.9905,4.6888,4.5687,2.1375,9.6173,-0.0492,9.9968,3.5303,1.8789,10.0809,0.3131,11.3733,4.3871,2.0945,9.0736,0.4713,-0.1398,-0.0656,-0.0576,0.469,0.4123,0.879,0.8484,0.9652,0.8658,1.1376,1.0205,0.897,0.7199,0.9316,0.7496,1.2941,1.0414,0.8047,9.5982,-0.9412,-0.5348,-0.0981,-0.0557,0.5682,0.4765,0.2976,0.2545,0.6246,0.5341,0.8552,0.904,0.8624,0.9581,0.954,1.0599,1.111,0.2304,16.0602,0.0619,-0.6916,-0.5389,0.354,0.7002,0.8989,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.7461,21.4523,4.6317,14.2185,-0.9732,-2.7176,14.4308,3.7988,12.4519,-2.0727,9.9459,15.8787,3.9848,16.4905,0.1302,12.0128,14.3191,3.7841,15.8994,0.2113,-0.2746,0.075,0.0621,-0.2732,-0.2262,0.8279,1.2192,1.1623,1.224,0.9533,1.0039,1.0531,1.4866,1.351,1.4982,0.9088,1.0078,1.1089,0.8349,-2.8399,-1.6466,-3.4015,-1.9722,0.5798,1.7782,0.3801,0.3575,0.2137,0.201,0.9405,1.1419,0.8622,0.8943,0.7551,0.7832,1.0372,0.2154,18.185,-0.7639,0.2279,0.3667,0.1227,-0.1149,0.9533,24.6875,333.6732,18.2667,46,0.2069,?,?,?,?,?,PANTALONI
1.8381,10.93,3.3061,14.3852,-0.9451,-3.2651,13.2522,3.6404,12.2036,-1.9304,9.3119,22.1322,4.7045,13.4304,0.2339,11.0323,25.3538,5.0353,13.9549,0.2566,-0.5629,0.1974,0.1666,-0.3506,-0.296,0.8441,0.9082,0.7027,0.6566,0.7738,0.723,0.9343,0.8248,0.4939,0.4311,0.5988,0.5227,0.8729,0.8695,-1.7049,-1.4508,-1.9609,-1.6686,0.851,1.7758,0.4219,0.3939,0.2376,0.2218,0.9338,1.1788,1.0711,1.0308,0.9087,0.8745,0.9624,0.2091,16.7478,-0.7808,0.5834,0.6944,-0.1849,-0.3396,0.9758,16.875,7.6927,2.7736,8,0.6522,?,?,?,?,?,PANTALONI
2.1464,22.2363,4.7155,17.8617,-1.0159,-4.3844,24.2941,4.9289,19.8952,-1.5434,9.1982,22.1404,4.7054,16.4524,0.2245,12.431,22.5774,4.7516,16.1912,0.2466,-0.4895,0.2333,0.1727,-0.4767,-0.3527,0.7399,0.9567,1.0022,0.9924,1.0475,1.0373,0.9903,0.9153,1.0043,0.9849,1.0973,1.076,0.9806,0.7456,-1.8901,-1.6985,-2.535,-2.2781,0.8986,1.1327,0.4176,0.4123,0.3687,0.364,0.9872,0.8978,1.0857,1.1032,1.2093,1.2288,1.0161,0.2169,19.4811,-0.663,0.1059,0.3374,0.2257,-0.125,0.878,12.125,4.4844,2.1176,6,0.5385,?,?,?,?,?,PANTALONI
0.2312,22.0636,4.6972,17.6006,-1.163,-4.2831,4.666,2.1601,9.8059,-95.5538,11.6058,13.8994,3.7282,15.4422,0.2083,13.3956,14.2803,3.7789,14.8727,0.2528,-0.054,0.0199,0.0173,-0.369,-0.3197,0.8664,2.1745,1.2599,1.243,0.5794,0.5716,0.9866,4.7286,1.5874,1.545,0.3357,0.3267,0.9733,0.9752,-2.3289,-1.8805,-2.3883,-1.9284,0.8074,80.1241,0.4172,0.4088,0.0052,0.0051,0.9799,1.7949,1.1398,1.1834,0.635,0.6593,1.0383,0.2578,19.7391,-0.4095,-0.2569,-0.249,-0.0631,-0.3322,0.9269,17.9167,280.9931,16.7628,56,0.1642,?,?,?,?,?,PANTALONI
1.1498,5.4938,2.3439,10.6169,-0.4046,11.5051,0.7134,0.8446,4.219,0.708,9.8664,1.278,1.1305,5.7259,0.5365,15.4031,1.2648,1.1246,5.7154,0.6949,0.0999,0.1165,0.0746,1.1661,0.7469,0.6405,2.7751,2.0733,2.0841,0.7471,0.751,1.0052,7.701,4.2986,4.3436,0.5582,0.564,1.0104,-0.2989,-0.4615,-0.2349,1.5436,0.7858,0.5091,0.5231,0.6119,0.4035,1.1697,0.7713,0.6594,2.5165,1.8542,1.8576,0.7368,0.7382,1.0018,0.304,23.4251,0.3505,0.5594,0.7746,-0.0866,0.6689,0.6422,4.1432,0,0,0,1,?,?,?,?,?,PANTALONI
0.3893,4.6162,2.1485,12.566,-0.4658,-7.2536,12.1298,3.4828,16.2105,-6.4283,9.7483,8.4177,2.9013,13.5913,0.0182,12.6546,12.8197,3.5805,15.2843,0.2,-0.0537,0.0399,0.0308,-0.7441,-0.5732,0.7703,0.6169,0.7405,0.6001,1.2004,0.9727,0.8103,0.3806,0.5484,0.3601,1.441,0.9462,0.6566,0.2846,-15.822,-1.0453,-55.5868,-3.6723,0.0661,3.9285,0.6193,0.4488,0.1576,0.1142,0.7246,0.7752,0.9246,0.8222,1.1927,1.0606,0.8892,0.2481,18.5791,-0.088,-0.5187,-0.1836,-0.5024,-0.8428,0.8553,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.4295,3.4686,1.8624,8.5932,-1.1236,5.8187,11.1864,3.3446,11.9888,-0.0692,9.9586,2.5408,1.594,7.3894,0.4733,12.0101,6.1695,2.4838,9.1253,0.4387,0.0738,0.0431,0.0358,0.5843,0.4845,0.8292,0.5568,1.1684,0.7498,2.0982,1.3465,0.6417,0.3101,1.3652,0.5622,4.4026,1.8132,0.4118,5.8585,-0.6846,-0.6374,-0.1169,-0.1088,0.9311,0.3609,0.2884,0.2489,0.7991,0.6897,0.863,0.7168,1.1629,0.9417,1.6224,1.3138,0.8098,0.2405,17.3018,0.5689,0.2212,0.3995,0.4722,0.8447,0.8557,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.8465,4.1294,2.0321,8.5293,-1.4068,1.1062,5.4743,2.3397,9.9869,-0.871,10.652,11.3612,3.3706,12.0891,0.3275,11.2253,10.3626,3.2191,12.3165,0.3388,-0.7652,-0.0795,-0.0754,0.1038,0.0985,0.9489,0.8685,0.6029,0.6313,0.6941,0.7268,1.0471,0.7543,0.3635,0.3985,0.4818,0.5283,1.0964,1.0723,-0.8467,-0.7899,-0.7896,-0.7366,0.933,0.6639,0.1971,0.1902,0.2969,0.2865,0.9651,0.854,0.7055,0.6925,0.8261,0.8109,0.9815,0.2192,14.6286,0.4926,-0.0624,-0.0733,0.2937,0.2844,0.9901,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.2881,5.2786,2.2975,9.2458,-1.2334,9.219,5.9224,2.4336,10.181,0.3589,10.2639,7.4487,2.7292,12.9685,0.2773,14.0904,10.5318,3.2453,14.1927,0.3566,0.0313,0.0281,0.0204,0.8982,0.6543,0.7284,0.9441,0.8418,0.708,0.8917,0.7499,0.841,0.8913,0.7087,0.5012,0.7951,0.5623,0.7073,-0.8961,-1.0264,-0.6492,1.1454,0.7245,0.6325,0.2607,0.2307,0.1877,0.885,0.7199,0.8135,0.9081,0.7129,0.6514,0.7851,0.7173,0.9137,0.2936,21.4052,-0.4632,0.5396,0.0652,0.4666,0.8399,0.8669,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.1407,16.7543,4.0932,13.926,-0.8968,0.4254,15.07,3.882,17.0947,-0.7546,11.519,23.3565,4.8329,18.7827,0.145,12.9737,19.7506,4.4442,16.5803,0.2608,0.3307,0.0122,0.0108,0.0369,0.0328,0.8879,1.0544,0.847,0.921,0.8033,0.8735,1.0875,1.1118,0.7173,0.8483,0.6452,0.763,1.1826,0.8956,-2.0672,-1.1256,-2.3083,-1.2568,0.5445,0.7536,0.3342,0.3273,0.4435,0.4344,0.9794,0.8146,0.7414,0.8399,0.9101,1.031,1.1328,0.2453,18.1283,0.5616,0.5681,0.6009,0.191,0.2304,0.9552,0,0,0,0,0,?,?,?,?,?,PANTALONI
1.0123,2.9513,1.7179,7.0212,-0.5404,3.1439,28.4604,5.3348,20.1239,-0.2724,10.0579,18.5042,4.3016,17.5986,0.1304,11.4986,29.7671,5.4559,20.7345,0.168,0.322,0.1006,0.088,0.3126,0.2734,0.8747,0.322,0.3994,0.3149,1.2402,0.9778,0.7884,0.1037,0.1595,0.0991,1.5381,0.9561,0.6216,0.5718,-0.9333,-0.5884,-1.6322,-1.0291,0.6305,0.2882,0.2252,0.1829,0.7815,0.6347,0.8121,0.3489,0.399,0.3386,1.1435,0.9706,0.8488,0.2252,15.9987,0.0952,0.4945,0.4948,0.5506,0.7187,0.9632,0,0,0,0,0,?,?,?,?,?,PANTALONI
1.4453,14.1055,3.7557,17.2797,-0.3946,3.4917,10.0351,3.1678,16.4349,-0.462,10.0919,16.6189,4.0766,15.0166,0.2015,11.8557,16.3296,4.041,14.1286,0.268,0.4139,0.1432,0.1219,0.346,0.2945,0.8512,1.1856,0.9213,0.9294,0.7771,0.7839,1.0088,1.4056,0.8488,0.8638,0.6038,0.6145,1.0177,0.9414,-1.2905,-0.945,-1.3708,-1.0038,0.7323,1.1022,0.6589,0.6419,0.5978,0.5824,0.9742,1.0514,1.1507,1.223,1.0945,1.1632,1.0629,0.2293,17.2325,0.1456,0.2296,0.4411,0.0272,0.2415,0.9163,0,0,0,0,0,?,?,?,?,?,PANTALONI
1.2969,17.4137,4.173,24.3815,-1.0735,2.1482,39.1844,6.2597,30.0589,-0.4185,10.6011,16.2077,4.0259,16.8333,0.0761,12.9617,23.4813,4.8458,21.1588,0.2129,0.6037,0.1223,0.1001,0.2026,0.1657,0.8179,0.6666,1.0365,0.8612,1.5549,1.2918,0.8308,0.4444,1.0744,0.7416,2.4176,1.6687,0.6902,1.4233,-9.1004,-2.2057,-6.3939,-1.5497,0.2424,0.5549,0.6454,0.4374,1.163,0.7883,0.6778,0.8111,1.4484,1.1523,1.7857,1.4206,0.7956,0.2318,19.1552,-0.5493,0.244,-0.1786,0.3037,0.7031,0.7844,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.2007,4.6006,2.1449,9.7094,-0.9863,10.4376,7.3021,2.7022,13.7653,0.2138,9.3728,4.4314,2.1051,7.9857,0.4019,14.2378,10.4522,3.233,15.5525,0.3027,0.0192,0.0214,0.0141,1.1136,0.7331,0.6583,0.7938,1.0189,0.6634,1.2837,0.8358,0.6511,0.63,1.0382,0.4402,1.6478,0.6986,0.424,-1.2881,-0.8985,-0.714,0.6975,0.5543,0.7946,0.2792,0.3661,0.2191,1.3113,0.7849,0.5986,0.7054,1.2159,0.6243,1.7237,0.8851,0.5135,0.2985,21.5509,-0.5876,0.0638,-0.3295,0.7207,0.9452,0.9027,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.0998,0.0066,0.081,0.3721,-0.3286,4.5805,0.0182,0.1349,0.5743,0.8815,9.9695,0.0137,0.117,0.4982,0.9512,10.9729,0.0148,0.1218,0.5411,0.9518,0.0218,0.01,0.0091,0.4595,0.4174,0.9086,0.6004,0.6923,0.6651,1.1531,1.1078,0.9608,0.3604,0.4792,0.4424,1.3296,1.2273,0.9231,-0.0215,-0.0095,-0.0086,0.4399,0.4003,0.91,0.0578,0.0274,0.025,0.4747,0.4322,0.9105,0.6479,0.7469,0.6877,1.1527,1.0613,0.9207,0.2239,14.6592,-0.335,0.6904,0.4562,0.0247,0.4789,0.8897,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.1991,0.012,0.1095,0.4817,-0.0599,5.8805,0.2838,0.5328,1.6079,0.7601,9.8997,0.0274,0.1656,0.8019,0.922,11.5249,0.1247,0.3531,1.3276,0.8918,0.0339,0.0201,0.0173,0.594,0.5102,0.859,0.2055,0.6611,0.3101,3.2165,1.509,0.4691,0.0422,0.437,0.0962,10.3456,2.2769,0.2201,-0.0053,-0.0029,-0.0025,0.5374,0.4655,0.8661,0.0678,0.0442,0.037,0.6519,0.5461,0.8377,0.2996,0.6007,0.3628,2.0051,1.2111,0.604,0.235,15.9813,-0.0186,0.2638,0.0951,0.3939,0.927,0.7106,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.2432,0.0083,0.0913,0.4267,0.0536,4.7282,0.0265,0.1629,0.6588,0.8694,9.9815,0.0164,0.1281,0.5871,0.943,11.0492,0.011,0.105,0.4536,0.9599,0.0514,0.0244,0.022,0.4737,0.4279,0.9034,0.5608,0.7131,0.8701,1.2716,1.5516,1.2201,0.3145,0.5085,0.757,1.617,2.4073,1.4887,0.0055,0.0025,0.0022,0.4518,0.4039,0.894,0.0894,0.0438,0.0399,0.4901,0.446,0.9101,0.6477,0.7269,0.9407,1.1222,1.4524,1.2942,0.2511,14.9529,-0.292,0.6545,0.5448,-0.4637,0.1491,0.806,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.5022,0.2815,0.5306,1.8855,-0.3272,10.3098,0.4987,0.7062,2.4183,0.7943,10.2288,0.8909,0.9439,3.741,0.7002,14.5461,1.2542,1.1199,4.1498,0.758,0.0487,0.0491,0.0345,1.0079,0.7088,0.7032,0.7514,0.5621,0.4738,0.7482,0.6306,0.8428,0.5645,0.316,0.2245,0.5598,0.3976,0.7103,-0.0498,-0.0532,-0.0358,1.069,0.7186,0.6722,0.1208,0.1138,0.0828,0.9423,0.6857,0.7277,0.7797,0.504,0.4543,0.6464,0.5827,0.9015,0.2966,21.1267,-0.1344,-0.3631,-0.2569,0.8576,0.9549,0.9713,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.3246,0.5489,0.7409,2.3517,-0.5541,8.6986,0.2728,0.5223,1.9754,0.7986,10.2058,0.7618,0.8728,2.8277,0.7659,13.4417,0.8319,0.9121,3.365,0.7833,0.0373,0.0318,0.0242,0.8523,0.6471,0.7593,1.4185,0.8489,0.8123,0.5984,0.5726,0.9569,2.012,0.7206,0.6598,0.3581,0.3279,0.9156,-0.107,-0.0906,-0.0689,0.8467,0.6442,0.7608,0.1543,0.1253,0.0975,0.812,0.6318,0.778,1.1905,0.8317,0.6989,0.6986,0.587,0.8403,0.2738,19.6169,-0.0765,-0.5415,-0.4037,0.6412,0.8351,0.9572,0,0,0,0,0,?,?,?,?,?,PANTALONI
