@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
1.5745,7.5589,2.7493,15.8342,-0.4084,5.3272,7.4714,2.7334,15.8771,-0.0793,1.5745,7.5589,2.7493,15.8342,-0.4084,6.5521,12.9963,3.605,20.7283,0.0295,0.2956,1,0.2403,3.3835,0.8131,0.2403,1.0058,1,0.7626,0.9942,0.7582,0.7626,1.0117,1,0.5816,0.9884,0.5749,0.5816,3.9357,1,-7.2954,0.2541,-1.8537,-7.2954,0.7643,1,0.5264,1.3085,0.6888,0.5264,0.9973,1,0.7639,1.0027,0.766,0.7639,0.0144,9.7195,0.5968,1,0.8142,0.5968,0.8958,0.8142,2.5988,76.5521,8.7494,25.7385,-1.2001,-22.1716,57.8324,7.6048,39.0594,?,-113.6887,0.3203,0.566,115.1993,?,-0.1172,-0.0229,0.195,1.1505,15.4586,13.4362,1.3237,238.9683,180.532,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.2896,144.41,0.938,-0.0364,-0.145,TASCA_GIACCA_ALTA
2.2447,7.0466,2.6546,12.6576,-0.2852,5.1437,7.0693,2.6588,13.0182,-0.0525,2.2447,7.0466,2.6546,12.6576,-0.2852,6.8369,10.9538,3.3096,13.5514,0.1194,0.4364,1,0.3283,2.2915,0.7523,0.3283,0.9984,1,0.8021,1.0016,0.8034,0.8021,0.9968,1,0.6433,1.0032,0.6454,0.6433,4.3282,1,-1.5287,0.231,-0.3532,-1.5287,0.7962,1,0.64,1.2559,0.8038,0.64,0.9723,1,0.934,1.0285,0.9607,0.934,0.0154,10.412,0.3541,1,0.8372,0.3541,0.7376,0.8372,0.145,189.7172,13.7738,39.238,-1.4586,-23.8155,20.6715,4.5466,37.7396,?,-110.8343,3.1274,1.7684,113.6398,?,-0.0061,-0.0013,0.2149,3.0295,7.7887,2.571,9.1777,60.6637,6.6099,0.6168,0.2048,0.3321,0,0,1,1.0397,0.3453,0.3321,0.2892,147.4445,0.7937,-0.8803,-0.7225,TASCA_GIACCA_ALTA
-1.0598,7.5935,2.7556,16.1258,-3.5869,4.2831,4.483,2.1173,10.5974,-0.0916,-1.0598,7.5935,2.7556,16.1258,-3.5869,5.4134,10.9564,3.3101,18.2137,0.0532,-0.2474,1,-0.1958,-4.0416,0.7912,-0.1958,1.3015,1,0.8325,0.7684,0.6397,0.8325,1.6938,1,0.6931,0.5904,0.4092,0.6931,14.1778,1,-12.322,0.0705,-0.8691,-12.322,0.3621,1,0.1828,2.7614,0.5046,0.1828,1.5217,1,0.8854,0.6572,0.5818,0.8854,0.012,7.9345,-0.3003,1,-0.7102,-0.3003,0.8328,-0.7102,8.3722,14.4873,3.8062,14.0411,0.1731,-30.1035,3.1926,1.7868,34.259,?,-14.8323,163.9841,12.8056,49.4385,-0.877,-0.2781,-0.5645,2.0296,2.1302,0.2972,0.1395,4.5377,0.0883,0.0195,-0.0858,-0.1272,1.4832,0,0.6447,0,0.4099,0.284,0.693,0.0917,57.5183,-0.7536,0.8327,-0.4827,TASCA_GIACCA_ALTA
-4.2575,15.959,3.9949,15.1177,-3.6615,3.5065,8.317,2.8839,12.8611,-0.3962,-4.2575,15.959,3.9949,15.1177,-3.6615,8.2555,20.6304,4.5421,16.5054,0.0713,-1.2142,1,-0.5157,-0.8236,0.4247,-0.5157,1.3852,1,0.8795,0.7219,0.6349,0.8795,1.9188,1,0.7736,0.5212,0.4031,0.7736,3.2538,1,-9.3641,0.3073,-2.8779,-9.3641,0.3521,1,0.1825,2.8404,0.5183,0.1825,1.1755,1,0.9159,0.8507,0.7792,0.9159,0.0185,13.1026,0.1845,1,-0.8892,0.1845,0.106,-0.8892,5.5762,430.1737,20.7406,53.3997,-0.4016,-6.7619,59.8868,7.7387,28.1982,-1.9375,-26.8769,123.1649,11.098,37.439,?,-0.8247,-0.2075,0.2516,2.6801,1.8689,0.6973,7.1831,3.4927,0.4862,0.8226,0.4087,0.4968,3.969,0,0,1.8937,1.4263,0.7532,0.0752,53.3397,-0.6501,0.9589,-0.4399,TASCA_GIACCA_ALTA
7.8794,1.1085,1.0529,7.0447,0.4414,5.9186,0.5774,0.7599,2.985,0.5924,7.8794,1.1085,1.0529,7.0447,0.4414,12.6648,1.5967,1.2636,8.4392,0.5477,1.3313,1,0.6221,0.7511,0.4673,0.6221,1.3856,1,0.8332,0.7217,0.6014,0.8332,1.9198,1,0.6943,0.5209,0.3616,0.6943,1.2828,1,0.5447,0.7795,0.4246,0.5447,1.7219,1,0.6759,0.5808,0.3925,0.6759,2.36,1,0.8348,0.4237,0.3537,0.8348,0.0363,21.6773,-0.2992,1,0.96,-0.2992,-0.0239,0.96,-27.7227,18.478,4.2986,34.0195,?,-18.7472,22.7576,4.7705,27.24,?,-23.7439,11.0026,3.317,28.7399,?,1.4788,1.1676,0.7896,0.9011,1.2959,1.4382,0.8119,1.6794,2.0684,1.2489,1.1837,0.9478,1,1,1,1.2489,1.1837,0.9478,0.1179,70.2138,-0.9956,0.4803,-0.4856,TASCA_GIACCA_ALTA
8.0591,1.0768,1.0377,6.0521,0.4822,5.7558,0.4792,0.6923,3.1219,0.5944,8.0591,1.0768,1.0377,6.0521,0.4822,12.7949,1.9496,1.3963,8.2965,0.5317,1.4002,1,0.6299,0.7142,0.4499,0.6299,1.499,1,0.7432,0.6671,0.4958,0.7432,2.247,1,0.5523,0.445,0.2458,0.5523,1.2318,1,0.5985,0.8118,0.4858,0.5985,1.5184,1,0.6598,0.6586,0.4345,0.6598,1.9386,1,0.7295,0.5158,0.3763,0.7295,0.0345,21.874,0.1798,1,0.9745,0.1798,0.3952,0.9745,-20.6238,13.5058,3.675,25.8591,?,-39.2241,21.6919,4.6575,45.1187,?,4.442,47.1783,6.8686,22.3785,-0.1167,0.5258,-4.6429,-8.8304,0.7891,0.535,0.6781,0.6226,0.2863,0.4598,0.5731,11.0548,19.2883,1,0,0,0.5731,1.1555,2.0162,0.1204,65.3462,-0.9812,0.6577,-0.6045,TASCA_GIACCA_ALTA
1.6493,10.183,3.1911,17.7838,-0.19,2.4183,16.3555,4.0442,20.4212,-1.4198,1.6493,10.183,3.1911,17.7838,-0.19,5.7793,14.6097,3.8223,23.3243,0.023,0.682,1,0.2854,1.4662,0.4184,0.2854,0.7891,1,0.8349,1.2673,1.0581,0.8349,0.6226,1,0.697,1.6062,1.1195,0.697,0.237,1,-5.172,4.2194,-21.8227,-5.172,1.7708,1,0.626,0.5647,0.3535,0.626,0.8708,1,0.7625,1.1483,0.8755,0.7625,0.0088,8.4553,-0.6025,1,0.9228,-0.6025,-0.6212,0.9228,2.0604,123.453,11.1109,44.4595,-3.6604,-15.123,10.3836,3.2224,23.8785,-27.4527,-114.8152,8.5784,2.9289,117.1188,?,-0.1362,-0.0179,0.1317,3.4481,3.7936,1.1002,11.8892,14.3911,1.2104,1.5157,0.2982,0.1967,11.3673,0,0,1.8619,0.3796,0.2039,0.3032,138.5977,-0.0414,-0.817,0.4229,TASCA_GIACCA_BASSA
2.1197,15.2261,3.9021,19.6678,-0.2095,3.3472,15.2252,3.9019,19.4774,-0.7894,2.1197,15.2261,3.9021,19.6678,-0.2095,7.0158,16.6458,4.0799,22.2921,0.0405,0.6333,1,0.3021,1.5791,0.4771,0.3021,1,1,0.9564,1,0.9564,0.9564,1.0001,1,0.9147,0.9999,0.9147,0.9147,0.3964,1,-3.6178,2.5225,-9.1259,-3.6178,1.4939,1,0.6999,0.6694,0.4685,0.6999,1.0098,1,0.8823,0.9903,0.8737,0.8823,0.0118,10.1639,-0.6064,1,0.911,-0.6064,-0.4828,0.911,-17.5871,64.9427,8.0587,38.7589,?,-21.4871,68.2679,8.2624,41.3376,-2.5887,-106.7415,51.2964,7.1621,112.0789,?,0.8185,0.1648,0.2013,0.9753,1.1252,1.1536,0.9513,1.266,1.3309,1.2998,0.3458,0.2661,0,1,0,0.9376,0.3458,0.3688,0.2902,146.7086,-0.3441,-0.9201,0.6539,TASCA_GIACCA_BASSA
1.6493,10.183,3.1911,17.7838,-0.19,2.4183,16.3555,4.0442,20.4212,-1.4198,1.6493,10.183,3.1911,17.7838,-0.19,5.7793,14.6097,3.8223,23.3243,0.023,0.682,1,0.2854,1.4662,0.4184,0.2854,0.7891,1,0.8349,1.2673,1.0581,0.8349,0.6226,1,0.697,1.6062,1.1195,0.697,0.237,1,-5.172,4.2194,-21.8227,-5.172,1.7708,1,0.626,0.5647,0.3535,0.626,0.8708,1,0.7625,1.1483,0.8755,0.7625,0.0088,8.4553,-0.6025,1,0.9228,-0.6025,-0.6212,0.9228,2.0604,123.453,11.1109,44.4595,-3.6604,-15.123,10.3836,3.2224,23.8785,-27.4527,-114.8152,8.5784,2.9289,117.1188,?,-0.1362,-0.0179,0.1317,3.4481,3.7936,1.1002,11.8892,14.3911,1.2104,1.5157,0.2982,0.1967,11.3673,0,0,1.8619,0.3796,0.2039,0.3032,138.5977,-0.0414,-0.817,0.4229,TASCA_GIACCA_BASSA
2.1197,15.2261,3.9021,19.6678,-0.2095,3.3472,15.2252,3.9019,19.4774,-0.7894,2.1197,15.2261,3.9021,19.6678,-0.2095,7.0158,16.6458,4.0799,22.2921,0.0405,0.6333,1,0.3021,1.5791,0.4771,0.3021,1,1,0.9564,1,0.9564,0.9564,1.0001,1,0.9147,0.9999,0.9147,0.9147,0.3964,1,-3.6178,2.5225,-9.1259,-3.6178,1.4939,1,0.6999,0.6694,0.4685,0.6999,1.0098,1,0.8823,0.9903,0.8737,0.8823,0.0118,10.1639,-0.6064,1,0.911,-0.6064,-0.4828,0.911,-17.5871,64.9427,8.0587,38.7589,?,-21.4871,68.2679,8.2624,41.3376,-2.5887,-106.7415,51.2964,7.1621,112.0789,?,0.8185,0.1648,0.2013,0.9753,1.1252,1.1536,0.9513,1.266,1.3309,1.2998,0.3458,0.2661,0,1,0,0.9376,0.3458,0.3688,0.2902,146.7086,-0.3441,-0.9201,0.6539,TASCA_GIACCA_BASSA
-2.543,18.0881,4.253,30.2902,-21.2301,2.7475,4.8482,2.2019,13.6752,-0.2107,-2.543,18.0881,4.253,30.2902,-21.2301,5.4123,32.2146,5.6758,39.9805,0.0235,-0.9256,1,-0.4699,-1.0804,0.5077,-0.4699,1.9315,1,0.7493,0.5177,0.3879,0.7493,3.7309,1,0.5615,0.268,0.1505,0.5615,12.1568,1,-30.0201,0.0823,-2.4694,-30.0201,0.1206,1,0.0333,8.2899,0.2759,0.0333,2.215,1,0.7576,0.4515,0.342,0.7576,0.012,8.2533,-0.3953,1,-0.9774,-0.3953,0.5237,-0.9774,-1.9892,186.7936,13.6672,45.5994,-0.4961,-8.862,105.6887,10.2805,36.4792,-2.8728,-34.4343,44.1282,6.6429,41.2796,?,0.2245,0.0578,0.2574,1.3294,2.0574,1.5476,1.7674,4.233,2.395,0.5588,0.3663,0.6555,3.2359,0,0,1.25,1.1046,0.8837,0.0942,55.6219,0.4877,0.7498,-0.1627,TASCA_GIACCA_BASSA
