@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.7864,6.2554,2.5011,12.6452,-4.2978,5.1073,13.6456,3.694,15.0877,-0.0959,8.3025,4.2128,2.0525,10.8473,0.1715,10.4718,10.0895,3.1764,14.4959,0.2155,-0.154,-0.0947,-0.0751,0.6152,0.4877,0.7928,0.6771,1.2185,0.7874,1.7997,1.163,0.6462,0.4584,1.4849,0.62,3.2391,1.3525,0.4175,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1734,0.1823,0.1292,1.0515,0.7451,0.7086,0.8381,1.1657,0.8723,1.3909,1.0408,0.7483,0.1008,15.4678,-0.3342,-0.3093,-0.5239,0.3684,0.745,0.8589,0.4875,0.0038,0.062,0.1844,0.6874,-0.189,0.0013,0.0355,0.2395,?,-0.0104,0.0025,0.0499,0.176,-2.0031,-2.5788,-46.6733,18.0988,1.7435,1.2425,0.7126,3.0397,1.5437,0.5078,-1.6931,-3.4547,2.0404,0,10.0672,0,0.7701,1.048,1.361,0.0054,0.7174,0.482,-0.0239,0.5506,3.0462,0.3242,0.5694,2.0075,0.516,8.1263,0.5283,0.7268,2.1429,0.7669,4.3295,1.242,1.1144,3.5447,0.4275,0.3749,0.7036,1.877,0.7833,0.5109,0.6522,0.6136,0.261,0.4254,0.3037,0.8085,2.6626,0.4513,0.6699,1.4844,0.9368,0.5663,0.6045,0.1,15.502,-0.7672,0.6198,-0.9693,TASCA_GIACCA_ALTA
0.0183,6.5795,2.565,12.2322,-1.3353,2.1762,26.7274,5.1699,17.7562,-0.4021,8.9249,5.2878,2.2995,9.2885,0.3238,10.8281,5.7364,2.3951,8.8944,0.4296,0.0084,0.0021,0.0017,0.2438,0.201,0.8242,0.4962,1.1155,1.071,2.2482,2.1585,0.9601,0.2462,1.2443,1.147,5.0546,4.6592,0.9218,1.3736,-1.5724,-1.0443,-1.1447,-0.7602,0.6641,0.4136,0.3813,0.3359,0.9219,0.8122,0.881,0.6889,1.3169,1.3753,1.9116,1.9963,1.0443,0.0947,14.9884,-0.1401,0.5854,0.2611,-0.2612,0.5639,0.5556,0.3778,0.0087,0.0931,0.3055,0.4622,-0.1596,0.0072,0.085,0.2717,?,-0.041,0.0048,0.0693,0.2067,-2.6129,-2.368,-9.2142,3.8911,1.096,1.344,1.2263,1.2012,1.8063,1.5038,-0.9663,-1.7558,1.8171,0,9.9263,0,1.1244,1.4777,1.3142,0.0042,0.6034,-0.7735,-0.7029,0.9886,2.3406,0.6826,0.8262,2.7531,0.2236,6.8025,1.8181,1.3484,4.1513,0.5423,6.1756,3.7715,1.942,5.9135,0.2978,0.3441,0.379,1.1015,0.6127,0.4254,0.6943,0.3754,0.181,0.4821,0.1612,0.3162,1.9614,0.391,0.4211,1.077,0.6632,0.4656,0.702,0.0977,15.3187,0.7238,-0.6803,-0.9907,TASCA_GIACCA_ALTA
-0.6195,7.0923,2.6631,14.6297,-1.6513,6.24,25.0959,5.0096,18.9724,-0.2356,9.0333,6.1337,2.4766,9.1792,0.3834,11.996,15.3419,3.9169,13.8643,0.328,-0.0993,-0.0686,-0.0516,0.6908,0.5202,0.753,0.5316,1.0753,0.6799,2.0227,1.279,0.6323,0.2826,1.1563,0.4623,4.0915,1.6358,0.3998,2.5188,-1.5967,-1.3462,-0.6339,-0.5345,0.8431,0.3594,0.3707,0.2674,1.0315,0.7442,0.7215,0.7711,1.5938,1.0552,2.0669,1.3684,0.6621,0.1122,17.695,-0.0765,0.0466,-0.1232,0.4512,0.8489,0.7712,0.5195,0.0043,0.0659,0.216,0.6579,-0.213,0.002,0.0451,0.2707,?,-0.0299,0.0025,0.0499,0.1862,-3.3208,-2.4387,-17.3948,7.1327,1.4607,1.3203,0.9039,2.1335,1.7433,0.8171,-1.5341,-2.902,1.8917,0,14.6484,0,0.7977,1.1598,1.4539,0.0057,0.7777,-0.2841,-0.2612,0.8615,3.0939,0.1658,0.4071,1.869,0.5178,8.4671,0.4955,0.7039,2.1596,0.7688,3.4846,2.0952,1.4475,4.6162,0.2077,0.3654,0.8879,2.4299,0.5784,0.2813,0.4863,0.3345,0.0791,0.2365,0.2795,1.6591,5.9356,0.415,0.6653,1.6032,0.8655,0.4049,0.4678,0.0986,15.0456,-0.2574,0.0998,-0.9752,TASCA_GIACCA_ALTA
-0.1333,6.9505,2.6364,18.7377,-3.0352,5.9593,31.1031,5.577,26.6986,-0.0124,9.6037,3.7341,1.9324,10.2094,0.3964,12.0186,25.103,5.0103,24.0686,0.2431,-0.0224,-0.0139,-0.0111,0.6205,0.4958,0.7991,0.4727,1.3643,0.5262,2.8861,1.1131,0.3857,0.2235,1.8614,0.2769,8.3295,1.239,0.1488,42.9632,-2.1018,-1.8229,-0.0489,-0.0424,0.8673,0.1761,0.2745,0.146,1.559,0.8293,0.5319,0.7018,1.8353,0.7785,2.6151,1.1093,0.4242,0.1165,17.3307,-0.8068,-0.4378,-0.7548,0.7521,0.9624,0.8598,-0.0954,0.0029,0.0535,0.1781,-6.6643,0.3622,0.0111,0.1054,0.3757,0.3784,0.7313,0.0009,0.0299,0.1168,0.848,-0.2634,-0.1304,0.4952,0.5075,1.7895,3.5259,0.2576,3.2022,12.4322,-0.6774,-0.2378,0.3511,0.0385,0.0303,0.7867,0.4742,1.5251,3.2165,0.0085,1.1908,0.9413,-0.9021,-0.9761,-5.274,0.1074,0.3278,5.6586,?,4.082,3.4598,1.86,6.0135,0.2475,6.7554,2.4535,1.5664,5.9457,0.2971,-1.292,-0.7807,0.6043,0.1762,0.2093,1.1875,0.0311,0.0438,1.4102,-2.8615,-2.2512,0.7867,0,0,0.9446,0.941,0.9517,1.0114,0.0979,16.1113,-0.2322,0.2421,-0.9697,TASCA_GIACCA_ALTA
-0.1611,1.2859,1.134,6.4706,-1.0241,3.4898,3.8544,1.9633,10.7895,-0.351,9.7686,2.1969,1.4822,7.6274,0.4516,10.6158,2.272,1.5073,8.7065,0.4467,-0.0462,-0.0165,-0.0152,0.3572,0.3287,0.9202,0.5776,0.7651,0.7523,1.3246,1.3025,0.9833,0.3336,0.5853,0.566,1.7545,1.6965,0.9669,1.1678,-0.5212,-0.4658,-0.4463,-0.3988,0.8937,0.4003,0.2298,0.2032,0.5742,0.5075,0.8839,0.5997,0.8483,0.7432,1.4146,1.2392,0.8761,0.1104,14.2555,-0.6467,0.2144,-0.0821,0.0025,0.4094,0.8713,-0.0627,0.0109,0.1044,0.3463,-2.4373,0.2692,0.0046,0.0676,0.1992,0.4902,0.7046,0.0015,0.0387,0.1264,0.8349,-0.233,-0.089,0.3821,1.5445,2.7005,1.7485,2.3856,7.2929,3.0571,-1.2817,-0.384,0.2996,0.2578,0.1315,0.5102,1.7384,2.7389,1.5755,0.0081,1.0705,-0.9616,0.9905,-0.9823,-4.1749,4.7776,2.1858,7.7926,?,2.8798,0.4259,0.6526,2.1166,0.4783,8.001,1.2148,1.1022,3.4279,0.6215,-1.4497,-0.5218,0.3599,3.3492,1.9831,0.5921,11.2173,3.9328,0.3506,-4.0158,-1.3845,0.3448,0,0,0.448,3.6816,2.2733,0.6175,0.1008,15.0557,0.916,0.9494,0.7839,TASCA_GIACCA_ALTA
0.0984,0.0063,0.0794,0.3826,-0.4019,5.487,0.0324,0.18,0.9975,0.8348,9.954,0.007,0.0835,0.4032,0.9603,11.368,0.0129,0.1137,0.48,0.9587,0.0179,0.0099,0.0087,0.5512,0.4827,0.8756,0.4413,0.951,0.6988,2.1553,1.5836,0.7348,0.1947,0.9045,0.4883,4.6452,2.5079,0.5399,-0.0218,-0.0112,-0.0098,0.5161,0.4522,0.8762,0.0452,0.0268,0.0235,0.5937,0.5193,0.8747,0.3835,0.9488,0.7971,2.4737,2.0782,0.8401,0.1235,15.5472,-0.2494,0.5477,0.1695,-0.0063,0.7586,0.6508,0.4954,0,0.0005,0.0018,0.9963,-0.5071,0,0.0006,0.5078,?,0.1534,0,0.0019,0.0065,0.9587,-0.9771,3.23,-3.3058,0.9144,0.2612,0.2857,0.8361,0.0682,0.0816,-0.9745,3.2872,-3.3731,0,3.1632,0,0.0036,0.2827,78.3156,0.0079,1.1559,0.965,0.6815,0.9593,8.3369,0.0001,0.0101,0.0349,0.9958,5.1637,0.0003,0.0163,0.0561,0.9892,-0.0505,0,0.0066,0.0693,?,1.6145,-165.0899,-102.2531,0.6211,1.5323,2.467,0.3858,2.348,6.086,1.6179,-120.056,-74.2035,1.6072,0,0,0.6221,0.5036,0.8096,0.1066,13.5511,-1.0373,0.594,-0.5928,TASCA_GIACCA_ALTA
0.1172,0.0075,0.0867,0.3824,-0.2135,5.8939,0.0177,0.133,0.5962,0.9048,9.9411,0.0061,0.078,0.3803,0.9623,11.5586,0.0069,0.0833,0.3392,0.9711,0.0199,0.0118,0.0101,0.5929,0.5099,0.8601,0.6518,1.1124,1.0409,1.7065,1.5969,0.9358,0.4249,1.2373,1.0835,2.912,2.5501,0.8757,-0.0119,-0.0069,-0.0059,0.5836,0.497,0.8517,0.0503,0.0312,0.0268,0.6206,0.5334,0.8595,0.6414,1.0057,1.1273,1.568,1.7576,1.1209,0.1204,15.9584,-0.6861,0.5519,-0.106,-0.2395,0.6182,0.625,0.5016,0,0.0003,0.0013,0.9975,-0.4774,0,0.0004,0.4782,?,0.1247,0,0.0038,0.0124,0.9058,-1.0508,4.0226,-3.828,0.8056,0.0913,0.1134,0.6491,0.0083,0.0129,-1.0474,4.1833,-3.9938,0,3.7988,0,0.0026,0.1013,38.4116,0.0073,1.1037,1.0034,-0.8417,-0.8752,7.8802,0.0012,0.0352,0.1142,0.9856,5.8231,0.0023,0.0478,0.1548,0.9737,0.4011,0,0.0032,0.0116,0.9715,1.3533,19.6452,14.5167,0.7376,10.9754,14.8804,0.544,120.4587,221.4259,1.368,19.8015,14.4749,1.3514,19.5177,14.4427,0.7375,9.8402,13.342,0.1022,14.1044,-0.9935,-0.4071,0.4092,TASCA_GIACCA_ALTA
1.9664,7.1418,2.6724,13.9706,-1.1544,-8.0205,77.781,8.8194,30.0334,-4.4535,10.2679,25.838,5.0831,17.8247,0.1324,14.9988,59.421,7.7085,28.4614,0.1005,-0.2452,0.1915,0.1311,-0.7811,-0.5347,0.6846,0.303,0.5257,0.3467,1.735,1.1441,0.6594,0.0918,0.2764,0.1202,3.0103,1.309,0.4348,0.3052,-2.752,-2.3528,-9.0163,-7.7086,0.855,1.1775,0.3156,0.2049,0.2681,0.174,0.6493,0.4652,0.7838,0.4909,1.6849,1.0552,0.6263,0.1373,22.1452,0.4467,-0.3007,-0.3455,-0.6681,-0.9047,0.8868,0.2277,0.0164,0.1279,0.457,-0.2064,-0.4059,0.0378,0.1945,0.6118,?,0.275,0.0644,0.2538,0.8245,0.0161,-0.5609,0.8279,-1.4761,0.6576,0.5039,0.7663,0.4325,0.2539,0.5872,0.1278,-5.8028,-45.4073,0,0.4521,0,0.747,0.5543,0.742,0.0056,0.9121,0.8391,-0.9954,-0.8252,5.9263,7.4266,2.7252,8.4452,0.0979,0.7377,29.7953,5.4585,15.4324,-1.2512,4.4859,3.2015,1.7893,4.6625,0.3346,8.0334,1.3211,0.1644,0.4993,1.5231,3.0507,0.2493,2.3197,9.3067,-0.1068,0.3907,-3.6584,1.3656,1.336,0.9783,0.5472,1.8113,3.3099,0.0778,15.4383,-0.3171,-0.7385,0.8548,TASCA_GIACCA_BASSA
3.1671,12.1671,3.4881,16.6464,-0.6115,-4.7329,72.5666,8.5186,30.6378,-8.1656,9.4729,30.496,5.5223,22.2655,0.0359,13.1792,63.7042,7.9815,32.0094,0.0997,-0.6692,0.3343,0.2403,-0.4996,-0.3591,0.7188,0.4095,0.6316,0.437,1.5426,1.0673,0.6919,0.1677,0.399,0.191,2.3795,1.1391,0.4787,0.2314,-7.6182,-1.7819,-32.9181,-7.6998,0.2339,3.0902,0.4473,0.2905,0.1447,0.094,0.6496,0.5433,0.7476,0.52,1.376,0.9571,0.6956,0.1163,19.3948,-0.0386,-0.1681,0.0051,-0.7343,-0.9419,0.8975,0.3584,0.0023,0.0484,0.1819,0.5814,-0.2662,0.0818,0.286,0.7871,-11.3572,0.2247,0.0135,0.1164,0.428,0.2282,-1.3465,1.5952,-1.1847,0.1691,0.4155,2.4577,0.0286,0.1727,6.0405,-0.3493,1.9968,-5.7169,6.8231,0.7837,0.1149,0.2311,0.4251,1.8391,0.0053,0.8764,-0.0485,-0.296,-0.9238,4.7475,15.0053,3.8737,10.1554,-0.0363,3.7674,13.7213,3.7042,12.6204,-0.9447,4.2124,12.9568,3.5995,9.8909,-0.2558,1.2602,1.127,0.8944,1.0457,1.0762,1.0291,1.0936,1.1581,1.059,0.0581,0.1768,3.0431,1.51,1.2442,0.8239,0.8047,1.0267,1.276,0.0777,14.6028,-0.6887,-0.9208,0.9145,TASCA_GIACCA_BASSA
1.9664,7.1418,2.6724,13.9706,-1.1544,-8.0205,77.781,8.8194,30.0334,-4.4535,10.2679,25.838,5.0831,17.8247,0.1324,14.9988,59.421,7.7085,28.4614,0.1005,-0.2452,0.1915,0.1311,-0.7811,-0.5347,0.6846,0.303,0.5257,0.3467,1.735,1.1441,0.6594,0.0918,0.2764,0.1202,3.0103,1.309,0.4348,0.3052,-2.752,-2.3528,-9.0163,-7.7086,0.855,1.1775,0.3156,0.2049,0.2681,0.174,0.6493,0.4652,0.7838,0.4909,1.6849,1.0552,0.6263,0.1373,22.1452,0.4467,-0.3007,-0.3455,-0.6681,-0.9047,0.8868,0.2277,0.0164,0.1279,0.457,-0.2064,-0.4059,0.0378,0.1945,0.6118,?,0.275,0.0644,0.2538,0.8245,0.0161,-0.5609,0.8279,-1.4761,0.6576,0.5039,0.7663,0.4325,0.2539,0.5872,0.1278,-5.8028,-45.4073,0,0.4521,0,0.747,0.5543,0.742,0.0056,0.9121,0.8391,-0.9954,-0.8252,5.9263,7.4266,2.7252,8.4452,0.0979,0.7377,29.7953,5.4585,15.4324,-1.2512,4.4859,3.2015,1.7893,4.6625,0.3346,8.0334,1.3211,0.1644,0.4993,1.5231,3.0507,0.2493,2.3197,9.3067,-0.1068,0.3907,-3.6584,1.3656,1.336,0.9783,0.5472,1.8113,3.3099,0.0778,15.4383,-0.3171,-0.7385,0.8548,TASCA_GIACCA_BASSA
3.1671,12.1671,3.4881,16.6464,-0.6115,-4.7329,72.5666,8.5186,30.6378,-8.1656,9.4729,30.496,5.5223,22.2655,0.0359,13.1792,63.7042,7.9815,32.0094,0.0997,-0.6692,0.3343,0.2403,-0.4996,-0.3591,0.7188,0.4095,0.6316,0.437,1.5426,1.0673,0.6919,0.1677,0.399,0.191,2.3795,1.1391,0.4787,0.2314,-7.6182,-1.7819,-32.9181,-7.6998,0.2339,3.0902,0.4473,0.2905,0.1447,0.094,0.6496,0.5433,0.7476,0.52,1.376,0.9571,0.6956,0.1163,19.3948,-0.0386,-0.1681,0.0051,-0.7343,-0.9419,0.8975,0.3584,0.0023,0.0484,0.1819,0.5814,-0.2662,0.0818,0.286,0.7871,-11.3572,0.2247,0.0135,0.1164,0.428,0.2282,-1.3465,1.5952,-1.1847,0.1691,0.4155,2.4577,0.0286,0.1727,6.0405,-0.3493,1.9968,-5.7169,6.8231,0.7837,0.1149,0.2311,0.4251,1.8391,0.0053,0.8764,-0.0485,-0.296,-0.9238,4.7475,15.0053,3.8737,10.1554,-0.0363,3.7674,13.7213,3.7042,12.6204,-0.9447,4.2124,12.9568,3.5995,9.8909,-0.2558,1.2602,1.127,0.8944,1.0457,1.0762,1.0291,1.0936,1.1581,1.059,0.0581,0.1768,3.0431,1.51,1.2442,0.8239,0.8047,1.0267,1.276,0.0777,14.6028,-0.6887,-0.9208,0.9145,TASCA_GIACCA_BASSA
