@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.1265,2.4296,1.5587,14.1169,-2.7092,0.6486,63.9863,7.9991,55.1543,-0.2294,0.6879,27.6682,5.2601,33.0274,-0.1738,5.8968,60.2214,7.7602,52.4179,0.0145,-0.195,-0.1839,-0.0214,0.9429,0.11,0.1167,0.1949,0.2963,0.2009,1.5207,1.0308,0.6778,0.038,0.0878,0.0403,2.3126,1.0625,0.4594,1.0018,2.1083,-13.3426,2.1047,-13.3192,-6.3285,0.0848,0.1353,0.0716,1.5944,0.8434,0.529,0.256,0.4274,0.2693,1.67,1.0522,0.6301,0.0049,8.6679,-0.4389,-0.4734,-0.448,0.9551,0.8693,0.8667,1.6799,0.4717,0.6868,2.3597,0.3074,9.5744,0.0383,0.1956,0.6149,0.9369,0.8931,0.378,0.6149,2.4737,-0.0671,0.1755,1.881,10.7206,3.5116,1.117,0.3181,12.3311,1.2477,0.1012,0.1147,-6.7311,-58.7035,0.3494,1.4698,4.2062,3.8374,0.9539,0.2486,0.0503,12.1614,-0.9634,0.5072,-0.6752,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.115,6.3755,2.525,16.47,-1.9606,-0.0767,12.6166,3.552,16.671,-1.2056,-0.0475,19.4182,4.4066,21.8028,-1.2382,5.604,7.0272,2.6509,12.9904,0.0715,1.5,2.4181,-0.0205,1.6121,-0.0137,-0.0085,0.7109,0.573,0.9525,0.8061,1.3399,1.6623,0.5053,0.3283,0.9072,0.6497,1.7954,2.7633,1.1969,0.9043,-10.9096,0.7555,-9.1148,-12.0647,0.736,0.5711,0.3976,0.7759,0.5403,0.6963,0.9879,0.7554,1.2679,0.7646,1.2833,1.6784,0.0007,8.365,0.2752,0.1505,-0.137,-0.1006,-0.0775,0.3633,2.9377,2.2888,1.5129,4.3503,0.0676,6.4118,1.4448,1.202,3.6508,0.5597,6.3197,2.7388,1.6549,4.7559,0.4491,0.4582,0.4648,1.0146,1.2586,0.9142,0.7263,1.5842,0.8357,0.5275,0.068,0.0814,1.1971,0.5627,0.5405,0.9605,1.1916,0.9147,0.7676,0.0473,15.6693,0.8603,-0.8932,-0.9884,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0484,3.7411,1.9342,8.9266,-0.9872,-0.2746,13.8673,3.7239,13.7912,-1.3549,-0.1172,6.891,2.6251,12.0857,-1.3095,4.5597,3.7999,1.9493,8.8109,0.0423,-0.1764,-0.4131,0.0106,2.3421,-0.0602,-0.0257,0.5194,0.7368,0.9922,1.4186,1.9103,1.3467,0.2698,0.5429,0.9845,2.0124,3.6494,1.8135,0.5589,0.6471,-11.4016,1.1579,-20.4008,-17.6189,0.767,0.8584,0.4883,1.1192,0.6366,0.5688,0.6473,0.7386,1.0131,1.1411,1.5652,1.3717,0.0015,6.8828,0.2712,-0.0919,-0.1779,-0.0319,-0.3513,0.2857,3.9613,0.8398,0.9164,3.9992,0.2236,6.2362,1.0939,1.0459,3.5709,0.5675,6.1654,1.6346,1.2785,5.1905,0.3917,0.6352,0.6425,1.0115,0.8762,0.7168,0.818,0.7678,0.5138,0.6692,0.2457,0.3445,1.4021,0.6238,0.6036,0.9677,1.1199,0.7705,0.688,0.0491,16.3629,0.2579,-0.5071,-0.9432,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1265,2.4296,1.5587,14.1169,-2.7092,0.6486,63.9863,7.9991,55.1543,-0.2294,0.6879,27.6682,5.2601,33.0274,-0.1738,5.8968,60.2214,7.7602,52.4179,0.0145,-0.195,-0.1839,-0.0214,0.9429,0.11,0.1167,0.1949,0.2963,0.2009,1.5207,1.0308,0.6778,0.038,0.0878,0.0403,2.3126,1.0625,0.4594,1.0018,2.1083,-13.3426,2.1047,-13.3192,-6.3285,0.0848,0.1353,0.0716,1.5944,0.8434,0.529,0.256,0.4274,0.2693,1.67,1.0522,0.6301,0.0049,8.6679,-0.4389,-0.4734,-0.448,0.9551,0.8693,0.8667,1.6799,0.4717,0.6868,2.3597,0.3074,9.5744,0.0383,0.1956,0.6149,0.9369,0.8931,0.378,0.6149,2.4737,-0.0671,0.1755,1.881,10.7206,3.5116,1.117,0.3181,12.3311,1.2477,0.1012,0.1147,-6.7311,-58.7035,0.3494,1.4698,4.2062,3.8374,0.9539,0.2486,0.0503,12.1614,-0.9634,0.5072,-0.6752,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.115,6.3755,2.525,16.47,-1.9606,-0.0767,12.6166,3.552,16.671,-1.2056,-0.0475,19.4182,4.4066,21.8028,-1.2382,5.604,7.0272,2.6509,12.9904,0.0715,1.5,2.4181,-0.0205,1.6121,-0.0137,-0.0085,0.7109,0.573,0.9525,0.8061,1.3399,1.6623,0.5053,0.3283,0.9072,0.6497,1.7954,2.7633,1.1969,0.9043,-10.9096,0.7555,-9.1148,-12.0647,0.736,0.5711,0.3976,0.7759,0.5403,0.6963,0.9879,0.7554,1.2679,0.7646,1.2833,1.6784,0.0007,8.365,0.2752,0.1505,-0.137,-0.1006,-0.0775,0.3633,2.9377,2.2888,1.5129,4.3503,0.0676,6.4118,1.4448,1.202,3.6508,0.5597,6.3197,2.7388,1.6549,4.7559,0.4491,0.4582,0.4648,1.0146,1.2586,0.9142,0.7263,1.5842,0.8357,0.5275,0.068,0.0814,1.1971,0.5627,0.5405,0.9605,1.1916,0.9147,0.7676,0.0473,15.6693,0.8603,-0.8932,-0.9884,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0484,3.7411,1.9342,8.9266,-0.9872,-0.2746,13.8673,3.7239,13.7912,-1.3549,-0.1172,6.891,2.6251,12.0857,-1.3095,4.5597,3.7999,1.9493,8.8109,0.0423,-0.1764,-0.4131,0.0106,2.3421,-0.0602,-0.0257,0.5194,0.7368,0.9922,1.4186,1.9103,1.3467,0.2698,0.5429,0.9845,2.0124,3.6494,1.8135,0.5589,0.6471,-11.4016,1.1579,-20.4008,-17.6189,0.767,0.8584,0.4883,1.1192,0.6366,0.5688,0.6473,0.7386,1.0131,1.1411,1.5652,1.3717,0.0015,6.8828,0.2712,-0.0919,-0.1779,-0.0319,-0.3513,0.2857,3.9613,0.8398,0.9164,3.9992,0.2236,6.2362,1.0939,1.0459,3.5709,0.5675,6.1654,1.6346,1.2785,5.1905,0.3917,0.6352,0.6425,1.0115,0.8762,0.7168,0.818,0.7678,0.5138,0.6692,0.2457,0.3445,1.4021,0.6238,0.6036,0.9677,1.1199,0.7705,0.688,0.0491,16.3629,0.2579,-0.5071,-0.9432,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6311,4.359,2.0878,10.4514,-1.1093,0.0449,7.8908,2.8091,11.532,-0.8425,-0.2285,2.1648,1.4713,6.8046,-1.0527,3.3368,3.7326,1.932,7.8983,0.017,-14.0544,2.7614,-0.1891,-0.1965,0.0135,-0.0685,0.7432,1.419,1.0807,1.9092,1.454,0.7616,0.5524,2.0136,1.1678,3.6451,2.114,0.58,1.0423,1.5751,-40.1559,1.5111,-38.525,-25.4948,0.7917,1.4948,0.6167,1.8881,0.7789,0.4126,0.9063,1.5359,1.3232,1.6947,1.4601,0.8615,0.0036,5.15,-0.7925,-0.3626,-0.28,0.7137,0.1914,0.0031,-2.864,5.4486,2.3342,6.7201,?,5.2969,2.3413,1.5301,4.021,0.473,6.0434,15.6046,3.9503,10.5965,-0.1732,-0.5407,-0.4739,0.8765,1.5255,0.5909,0.3873,2.3271,0.3492,0.15,-1.8621,4.296,-2.307,0,0,0.8447,1.6712,0.6342,0.3795,0.0451,14.5779,-0.9725,0.9695,-0.9149,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1688,3.5443,1.8826,10.8485,-1.4139,-1.0861,6.3439,2.5187,13.8442,-0.9203,-0.3208,1.6284,1.2761,6.0658,-0.9935,3.103,3.1989,1.7886,7.6884,0.0954,0.1554,0.5261,-0.0544,3.3858,-0.35,-0.1034,0.7475,1.4753,1.0526,1.9738,1.4082,0.7135,0.5587,2.1766,1.108,3.8959,1.9831,0.509,0.9577,2.1019,-7.8373,2.1947,-8.1831,-3.7286,0.6234,1.477,0.5288,2.3694,0.8483,0.358,0.7836,1.7885,1.411,2.2823,1.8007,0.789,0.0062,4.6031,0.4381,-0.3891,-0.2993,-0.0166,-0.4565,-0.1723,-7.9518,1.8155,1.3474,9.3042,?,4.0967,6.3407,2.5181,8.9126,-0.2909,-0.1458,7.9967,2.8278,11.3505,-0.4666,-1.941,54.5537,-28.1055,0.5351,0.4765,0.8905,0.2863,0.227,0.7929,4.6329,2.5764,0.5561,0,0,0.8921,1.0439,0.8197,0.7852,0.0476,14.5501,0.677,0.9691,0.8019,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.3896,1.0112,1.0056,4.705,-1.2023,0.187,0.9979,0.9989,4.932,-0.723,0.1192,0.7115,0.8435,4.4681,-0.1871,1.4155,0.918,0.9581,4.0526,0.0657,-2.0834,-3.2688,-0.2753,1.569,0.1321,0.0842,1.0066,1.1921,1.0495,1.1843,1.0426,0.8804,1.0133,1.4211,1.1015,1.4025,1.087,0.7751,1.2411,3.6477,-9.0134,2.9391,-7.2623,-2.471,0.7464,0.5676,0.4925,0.7605,0.6599,0.8677,0.954,1.053,1.161,1.1038,1.217,1.1025,0.0026,2.053,-0.489,0.4692,-0.2805,0.2003,0.4902,0.4984,8.2116,0.0128,0.1133,0.4336,0.9485,5.3241,0.0308,0.1754,0.6734,0.8812,0.5779,0.0137,0.117,0.3416,0.5335,1.5423,14.209,9.2126,0.646,0.9684,1.4991,0.4173,0.9379,2.2473,1.5988,20.4352,12.7815,1.4853,11.495,7.7389,0.644,1.2694,1.9713,0.0563,14.1137,-0.9969,0.0015,-0.0711,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2064,0.3017,0.5493,2.1713,-0.6978,-0.0587,0.7956,0.892,4.0611,-0.4274,-0.0165,0.7632,0.8736,4.6169,-0.3371,1.0824,0.7353,0.8575,4.3667,0.027,-3.5166,-12.495,0.1907,3.5531,-0.0542,-0.0153,0.6158,0.6287,0.6406,1.021,1.0402,1.0188,0.3792,0.3953,0.4103,1.0424,1.082,1.038,0.7339,0.7668,-7.371,1.0448,-10.0439,-9.6129,0.4495,0.3704,0.285,0.8239,0.634,0.7694,0.5347,0.4703,0.4972,0.8796,0.93,1.0573,0.0012,1.6656,-0.3938,-0.1614,0.2558,0.9126,0.6135,0.6794,8.2679,0.0034,0.0587,0.2366,0.9717,5.2145,0.0096,0.0979,0.4067,0.9253,-0.7796,0.0023,0.0477,0.903,?,1.5855,-10.6058,-6.689,0.6002,1.2316,2.0521,0.3602,1.5168,4.2109,1.6148,-9.0037,-5.5759,1.5376,0,0,0.5818,0.262,0.4503,0.053,14.262,-1.001,-0.7364,0.7728,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6996,5.8259,2.4137,13.275,-1.646,-2.9387,23.5054,4.8482,19.768,-2.8459,0.0307,10.8399,3.2924,14.205,-0.5172,5.6499,17.3765,4.1685,15.7312,0.0529,0.2381,-22.7791,-0.1238,-95.6826,-0.5201,0.0054,0.4978,0.7331,0.579,1.4726,1.1631,0.7898,0.2479,0.5375,0.3353,2.1684,1.3527,0.6238,0.5645,1.7054,-9.4022,3.0208,-16.6547,-5.5132,0.9761,0.5358,0.3021,0.549,0.3095,0.5637,0.6715,0.9345,0.8439,1.3916,1.2566,0.903,0.0157,8.1796,0.4804,0.1004,-0.4185,0.036,-0.9325,0.0904,2.8323,10.3397,3.2155,9.4418,0.0042,3.0542,8.2789,2.8773,11.3854,-1.3016,7.4378,4.8305,2.1978,6.5399,0.275,0.9273,0.3808,0.4106,1.1175,1.4631,1.3092,1.2489,2.1405,1.7139,-0.0062,0.0161,-2.5954,1.9168,1.0511,0.5484,0.8293,1.4437,1.7409,0.0446,14.38,-0.5651,-0.9837,0.6649,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.1177,7.8288,2.798,13.5678,-1.494,-1.832,13.0306,3.6098,22.1172,-0.6335,0.4939,10.7193,3.274,14.266,-0.7105,5.1551,8.618,2.9356,13.5442,0.0665,0.0642,-0.2383,-0.0228,-3.7096,-0.3554,0.0958,0.7751,0.8546,0.9531,1.1026,1.2296,1.1153,0.6008,0.7303,0.9084,1.2156,1.512,1.2438,0.9476,1.3716,-8.4284,1.4475,-8.8946,-6.1448,0.4018,0.6523,0.375,1.6234,0.9332,0.5749,0.6135,0.9511,1.0017,1.5503,1.633,1.0533,0.01,7.7508,0.4915,0.2322,-0.3262,0.218,-0.4049,0.1155,3.4292,10.5935,3.2548,8.8292,-0.0333,3.3632,14.4278,3.7984,12.5182,-0.8599,6.7852,2.0192,1.421,3.9455,0.5344,1.0196,0.5054,0.4957,0.8569,2.2905,2.6731,0.7342,5.2463,7.1452,0.0492,-0.0629,-1.2778,1.2695,1.0082,0.7942,0.7053,2.2378,3.1728,0.0438,15.1108,-0.5298,-0.9783,0.3885,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.6996,5.8259,2.4137,13.275,-1.646,-2.9387,23.5054,4.8482,19.768,-2.8459,0.0307,10.8399,3.2924,14.205,-0.5172,5.6499,17.3765,4.1685,15.7312,0.0529,0.2381,-22.7791,-0.1238,-95.6826,-0.5201,0.0054,0.4978,0.7331,0.579,1.4726,1.1631,0.7898,0.2479,0.5375,0.3353,2.1684,1.3527,0.6238,0.5645,1.7054,-9.4022,3.0208,-16.6547,-5.5132,0.9761,0.5358,0.3021,0.549,0.3095,0.5637,0.6715,0.9345,0.8439,1.3916,1.2566,0.903,0.0157,8.1796,0.4804,0.1004,-0.4185,0.036,-0.9325,0.0904,2.8323,10.3397,3.2155,9.4418,0.0042,3.0542,8.2789,2.8773,11.3854,-1.3016,7.4378,4.8305,2.1978,6.5399,0.275,0.9273,0.3808,0.4106,1.1175,1.4631,1.3092,1.2489,2.1405,1.7139,-0.0062,0.0161,-2.5954,1.9168,1.0511,0.5484,0.8293,1.4437,1.7409,0.0446,14.38,-0.5651,-0.9837,0.6649,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.1177,7.8288,2.798,13.5678,-1.494,-1.832,13.0306,3.6098,22.1172,-0.6335,0.4939,10.7193,3.274,14.266,-0.7105,5.1551,8.618,2.9356,13.5442,0.0665,0.0642,-0.2383,-0.0228,-3.7096,-0.3554,0.0958,0.7751,0.8546,0.9531,1.1026,1.2296,1.1153,0.6008,0.7303,0.9084,1.2156,1.512,1.2438,0.9476,1.3716,-8.4284,1.4475,-8.8946,-6.1448,0.4018,0.6523,0.375,1.6234,0.9332,0.5749,0.6135,0.9511,1.0017,1.5503,1.633,1.0533,0.01,7.7508,0.4915,0.2322,-0.3262,0.218,-0.4049,0.1155,3.4292,10.5935,3.2548,8.8292,-0.0333,3.3632,14.4278,3.7984,12.5182,-0.8599,6.7852,2.0192,1.421,3.9455,0.5344,1.0196,0.5054,0.4957,0.8569,2.2905,2.6731,0.7342,5.2463,7.1452,0.0492,-0.0629,-1.2778,1.2695,1.0082,0.7942,0.7053,2.2378,3.1728,0.0438,15.1108,-0.5298,-0.9783,0.3885,?,?,?,?,?,TASCA_GIACCA_BASSA
1.0508,13.0977,3.6191,35.9036,-1.6811,-0.7046,58.3239,7.637,47.3402,-0.3871,-0.2678,14.4405,3.8001,18.8316,-0.9125,6.4873,45.4493,6.7416,40.8629,0.0116,-1.4914,-3.9234,0.162,2.6307,-0.1086,-0.0413,0.4739,0.9524,0.5368,2.0097,1.1328,0.5637,0.2246,0.907,0.2882,4.0389,1.2833,0.3177,1.7041,2.5055,-46.9543,1.4703,-27.5533,-18.7403,0.3924,1.36,0.3239,3.4662,0.8255,0.2382,0.7584,1.9066,0.8786,2.5139,1.1585,0.4608,0.0068,9.8006,0.0793,0.3556,0.0423,0.649,0.4865,0.1837,-3.4693,11.5437,3.3976,9.5482,?,3.7756,3.7877,1.9462,8.4228,-0.2838,6.9182,6.6788,2.5843,7.9249,0.1352,-0.9189,-0.5015,0.5458,1.7458,1.3147,0.7531,3.0477,1.7284,0.5671,5.1277,-7.7084,-1.5033,0,0,0.716,1.1336,1.2048,1.0628,0.0456,14.3504,0.4456,0.9893,0.3749,?,?,?,?,?,TASCA_GIACCA_BASSA
