@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.2999,0.9654,0.9826,7.0004,-1.2202,2.4214,1.8611,1.3642,9.0981,-0.3078,9.4929,0.8258,0.9088,6.7009,0.4859,9.9442,0.8341,0.9133,6.5772,0.5099,-0.1239,-0.0316,-0.0302,0.2551,0.2435,0.9546,0.7202,1.0812,1.0759,1.5012,1.4938,0.9951,0.5187,1.169,1.1575,2.2536,2.2313,0.9901,1.7969,-0.6075,-0.5623,-0.3381,-0.313,0.9256,0.4532,0.2419,0.235,0.5338,0.5184,0.9713,0.7694,1.0447,1.0643,1.3577,1.3833,1.0188,0.0563,12.7074,0.4798,0.4971,0.4665,0.0349,0.2852,0.9196,-8.8599,198.9153,14.1037,53.375,-0.493,-6.3499,4.4682,2.1138,12.875,?,-26.2852,14.2295,3.7722,31.125,?,1.3953,0.3371,0.2416,6.6722,3.7389,0.5604,44.5184,13.979,0.314,1.3689,0.5663,0.4137,0,0,1,4.1456,1.7149,0.4137,0.1635,48.2256,-0.7918,0.6634,-0.2315,PANTALONI
0.2882,2.8423,1.6859,11.1143,-1.3699,1.5787,15.7076,3.9633,13.9991,-1.3134,8.9433,16.6419,4.0795,20.416,0.0195,10.1115,15.506,3.9378,18.2554,0.1319,0.1826,0.0322,0.0285,0.1765,0.1561,0.8845,0.4254,0.4133,0.4281,0.9715,1.0065,1.036,0.1809,0.1708,0.1833,0.9439,1.013,1.0733,0.8084,-15.8336,-2.3154,-19.5873,-2.8643,0.1462,0.775,0.2252,0.223,0.2906,0.2877,0.9901,0.7939,0.5444,0.6088,0.6857,0.7668,1.1184,0.0454,13.8889,-0.6702,-0.2577,-0.1978,0.1853,0.111,0.9702,23.7909,38.2068,6.1812,26.2,0.3929,-8.0921,148.1339,12.171,44.5605,-0.8712,-30.8451,115.9003,10.7657,55.0092,-2.7779,-2.94,-0.7713,0.2623,0.5079,0.5742,1.1305,0.2579,0.3297,1.2781,-0.8172,-0.4191,0.5129,1.8121,2.9637,1.6355,0.588,0.4763,0.8101,0.1989,68.0341,0.4704,0.835,0.3731,PANTALONI
0.2073,2.1704,1.4732,11.1047,-1.3612,3.2941,8.8655,2.9775,17.2015,-0.0449,9.6861,1.7291,1.3149,9.2081,0.397,10.6343,4.3922,2.0958,14.0485,0.3622,0.0629,0.0214,0.0195,0.3401,0.3098,0.9108,0.4948,1.1204,0.7029,2.2644,1.4207,0.6274,0.2448,1.2552,0.4941,5.1274,2.0184,0.3937,8.6607,-1.0559,-0.8025,-0.1219,-0.0927,0.76,0.2857,0.308,0.2135,1.078,0.7474,0.6933,0.6456,1.206,0.7905,1.8681,1.2244,0.6555,0.0512,13.9741,-0.2258,-0.7372,-0.6008,0.3553,0.7949,0.8183,-16.6436,69.7818,8.3536,32.1466,?,-15.2262,149.6823,12.2345,38.6878,?,-35.4768,75.2023,8.6719,44.298,?,1.0931,0.4691,0.4292,0.6828,0.9633,1.4108,0.4662,0.9279,1.9904,0.8309,0.7257,0.8734,1,1,1,0.8309,0.7257,0.8734,0.2102,67.3466,0.5993,-0.7723,-0.9306,PANTALONI
0.3947,0.7838,0.8853,4.6009,-0.516,4.612,8.6415,2.9396,10.3489,-0.51,9.1586,2.1753,1.4749,8.4287,0.3525,10.6769,2.9119,1.7064,8.4012,0.3679,0.0856,0.0431,0.037,0.5036,0.432,0.8578,0.3012,0.6003,0.5188,1.9931,1.7227,0.8643,0.0907,0.3603,0.2692,3.9725,2.9676,0.747,0.448,-0.3413,-0.3202,-0.7618,-0.7148,0.9383,0.4428,0.2332,0.2283,0.5265,0.5157,0.9794,0.4446,0.5459,0.5476,1.2278,1.2318,1.0033,0.0513,14.8756,-0.5288,-0.1393,-0.3359,0.1514,0.5044,0.9205,23.5824,31.9182,5.6496,19.1,0.5159,-17.9227,141.3256,11.888,49.9234,-0.8808,-28.6858,24.0968,4.9089,31.5335,?,-1.3158,-0.8221,0.6248,0.4752,1.1509,2.4218,0.2258,1.3246,5.8649,-0.8706,-0.6455,0.7414,1.4863,0,0,0.3826,0.6057,1.5832,0.2062,73.2005,0.9339,0.8738,0.9833,PANTALONI
0.5948,2.1218,1.4566,7.4812,-0.2305,4.0779,7.238,2.6903,11.1342,-0.8655,8.8513,3.8529,1.9629,11.2799,0.2172,10.1817,4.8747,2.2079,12.0184,0.2105,0.1459,0.0672,0.0584,0.4607,0.4005,0.8693,0.5414,0.7421,0.6598,1.3706,1.2185,0.889,0.2931,0.5507,0.4353,1.8786,1.4848,0.7904,0.2713,-0.4476,-0.4374,-1.65,-1.6121,0.977,1.0186,0.4219,0.3994,0.4142,0.3921,0.9467,0.6719,0.6632,0.6225,0.9871,0.9264,0.9386,0.0488,14.4031,-0.8241,0.3276,0.3472,0.173,0.154,0.9851,21.5287,29.7247,5.452,31.3,0.245,-18.4351,37.6942,6.1396,39.4628,-1.2453,-32.989,25.9481,5.0939,38.2298,?,-1.1678,-0.6526,0.5588,0.888,1.0703,1.2053,0.7886,1.1455,1.4527,-0.4642,-0.2658,0.5725,2.3589,0,0,0.7932,0.8187,1.0323,0.2175,73.6467,0.866,0.9258,0.9761,PANTALONI
0.0847,4.434,2.1057,9.816,-0.5933,-12.034,7.4005,2.7204,22.3994,?,9.4792,4.7523,2.18,13.989,0.1792,15.4882,11.3814,3.3736,21.3688,0.2498,-0.007,0.0089,0.0055,-1.2695,-0.777,0.612,0.774,0.9659,0.6242,1.2479,0.8064,0.6462,0.5991,0.933,0.3896,1.5572,0.6502,0.4176,0.1632,-1.1967,-0.5136,-7.3332,-3.1473,0.4292,0,0.3615,0.2163,0,0,0.5983,0.4382,0.7017,0.4594,1.6012,1.0482,0.6546,0.0762,23.1835,0.0165,-0.1932,-0.0563,-0.8764,-0.9795,0.9506,-14.5409,6.3933,2.5285,19.2466,?,33.9633,4.8087,2.1929,8.2881,0.7782,19.4324,23.0642,4.8025,18.1338,0.38,-0.4281,-0.7483,1.7478,1.1531,0.5265,0.4566,1.3295,0.2772,0.2085,-0.6619,-1.7314,2.6159,0,0,1.2775,2.3222,1.0614,0.4571,0.2077,67.9365,-0.5527,0.8088,-0.8388,PANTALONI
0.235,5.4249,2.3291,19.0168,-0.4589,-4.6866,15.7246,3.9654,22.2558,-3.0262,9.9061,5.5468,2.3552,16.21,0.0895,11.7209,9.4676,3.0769,18.1668,0.221,-0.0501,0.0237,0.02,-0.4731,-0.3999,0.8452,0.5874,0.989,0.757,1.6837,1.2888,0.7654,0.345,0.978,0.573,2.8349,1.6609,0.5859,0.3576,-3.754,-1.1609,-10.4979,-3.2463,0.3092,2.3581,0.7322,0.559,0.3105,0.237,0.7634,0.8545,1.1732,1.0468,1.373,1.2251,0.8923,0.0559,16.6685,-0.305,0.2526,0.3963,-0.4466,-0.8229,0.7988,20.4405,143.204,11.9668,36.5234,0.0843,27.1926,266.0768,16.3119,53.6682,-0.2241,-9.6871,172.0815,13.118,44.519,-8.6418,0.7517,-2.1101,-2.8071,0.7336,0.9122,1.2435,0.5382,0.8322,1.5462,-0.3422,-0.0843,0.2463,0.9098,8.6385,9.495,0.6805,0.8204,1.2055,0.1805,60.2464,-0.4943,-0.2625,0.9051,PANTALONI
-0.28,11.5095,3.3926,17.906,-0.9531,-0.8996,44.3653,6.6607,27.2001,-0.7764,9.7631,22.3772,4.7305,22.1431,-0.0333,12.19,25.8629,5.0856,22.5293,0.0446,0.3112,-0.0287,-0.023,-0.0921,-0.0738,0.8009,0.5093,0.7172,0.6671,1.4081,1.3097,0.9302,0.2594,0.5143,0.445,1.9826,1.7154,0.8652,0.735,12.2546,-8.2995,16.6729,-11.2919,-0.6773,0.5988,0.4278,0.3888,0.7145,0.6493,0.9087,0.6583,0.8086,0.7948,1.2284,1.2073,0.9829,0.0498,17.5379,0.1087,-0.4576,-0.3377,-0.4358,-0.2476,0.9007,33.2395,179.199,13.3865,37.1323,0.1948,-14.6048,343.308,18.5286,57.1854,-2.8351,7.5098,193.9577,13.9269,44.7189,-0.5689,-2.2759,4.4262,-1.9448,0.7225,0.9612,1.3304,0.522,0.9239,1.77,-0.2125,-0.554,2.607,3.0927,1.6179,0.5231,0.6493,0.8303,1.2788,0.1882,65.5002,0.8906,0.7868,0.7162,PANTALONI
-0.2853,11.415,3.3786,19.0434,-1.0272,-5.6566,54.9101,7.4101,36.718,-1.7002,9.6775,19.4547,4.4107,24.9703,-0.1908,13.2046,37.15,6.0951,27.7481,0.042,0.0504,-0.0295,-0.0216,-0.5845,-0.4284,0.7329,0.4559,0.766,0.5543,1.68,1.2158,0.7237,0.2079,0.5868,0.3073,2.8225,1.4781,0.5237,0.4174,2.4119,-7.9417,5.7789,-19.028,-3.2927,0.6908,0.448,0.3243,0.6485,0.4695,0.724,0.5186,0.7626,0.6863,1.4705,1.3233,0.8999,0.0563,19.9106,-0.0528,-0.3708,-0.2511,-0.6131,-0.7888,0.859,35.1073,127.9007,11.3093,33.8974,0.2802,-6.9198,287.8928,16.9674,59.8953,-1.7257,4.22,471.5573,21.7154,64.4119,-1.0424,-5.0735,8.3193,-1.6398,0.6665,0.5208,0.7814,0.4443,0.2712,0.6105,-0.3479,-0.4013,1.1535,2.143,1.4932,0.6968,0.5659,0.5263,0.9299,0.1811,70.3554,0.6806,0.7444,0.8325,PANTALONI
-0.2908,2.8392,1.685,8.7034,-1.2554,5.2592,9.6444,3.1055,14.9311,-0.3398,9.9417,3.2429,1.8008,11.7745,0.3225,11.7071,5.2522,2.2918,13.0922,0.324,-0.0553,-0.0293,-0.0248,0.529,0.4492,0.8492,0.5426,0.9357,0.7352,1.7245,1.3551,0.7858,0.2944,0.8755,0.5406,2.974,1.8363,0.6174,1.2794,-0.8643,-0.7721,-0.6755,-0.6035,0.8933,0.3463,0.222,0.1993,0.6412,0.5755,0.8974,0.5829,0.7392,0.6648,1.2681,1.1405,0.8994,0.0602,16.6495,-0.314,-0.2914,-0.4943,0.3016,0.6899,0.8552,-1.2896,471.0738,21.7042,62.3398,-3.6384,-32.2161,83.3606,9.1302,42.0593,?,-20.3973,68.0781,8.2509,44.6991,-1.3955,0.04,0.0632,1.5794,2.3772,2.6305,1.1066,5.651,6.9196,1.2245,1.1626,1.8779,1.6152,0,0.7203,0,1.4822,1.3947,0.9409,0.204,70.9746,-0.7875,-0.9353,0.7892,PANTALONI
-0.4091,4.2062,2.0509,12.0149,-1.7164,5.2378,15.2024,3.899,19.1477,-0.5082,10.1,6.048,2.4593,19.6297,0.2372,12.1467,7.5267,2.7435,19.5854,0.2693,-0.0781,-0.0405,-0.0337,0.5186,0.4312,0.8315,0.526,0.8339,0.7476,1.5854,1.4212,0.8964,0.2767,0.6955,0.5588,2.5136,2.0198,0.8035,1.1767,-1.2438,-1.0516,-1.057,-0.8937,0.8455,0.3484,0.1719,0.165,0.4934,0.4737,0.96,0.6275,0.6121,0.6135,0.9754,0.9777,1.0023,0.0626,17.5425,-0.0488,-0.0681,-0.2803,0.185,0.5501,0.8605,-1.7728,593.2556,24.3568,64.8575,-2.5212,-30.506,60.3638,7.7694,42.54,?,-13.9999,250.3996,15.824,49.4385,-0.9855,0.0581,0.1266,2.179,3.135,1.5392,0.491,9.828,2.3692,0.2411,1.0916,1.8924,1.7336,0,0.7397,0,1.5246,1.3119,0.8605,0.1847,72.6946,-0.7233,-0.8116,0.5958,PANTALONI
0.3809,6.8472,2.6167,23.0456,-1.032,3.277,62.7589,7.9221,58.1452,-0.1859,9.8845,16.0371,4.0046,25.7103,0.1047,12.2198,44.9063,6.7012,49.1568,0.0731,0.1162,0.0385,0.0312,0.3315,0.2682,0.8089,0.3303,0.6534,0.3905,1.9782,1.1822,0.5976,0.1091,0.427,0.1525,3.9134,1.3976,0.3571,1.2842,-3.8913,-3.0175,-3.0302,-2.3497,0.7754,0.2313,0.3949,0.2138,1.7073,0.9245,0.5415,0.3963,0.8964,0.4688,2.2616,1.1829,0.523,0.0563,17.0522,-0.345,-0.0038,-0.2408,0.1713,0.696,0.7431,-33.7533,79.5723,8.9203,49.4995,?,3.562,290.5809,17.0464,50.9384,-0.9883,-15.5704,568.2565,23.8381,78.3585,-1.173,-9.476,2.1678,-0.2288,0.5233,0.3742,0.7151,0.2738,0.14,0.5114,1.955,1.1702,0.5986,0,0,0.7105,0.9718,0.6317,0.6501,0.2018,75.261,0.3413,-0.5242,-0.8195,PANTALONI
0.3515,8.8195,2.9698,25.395,-1.7393,0.8178,8.4405,2.9052,18.1278,-0.5256,9.7998,10.2262,3.1978,44.3412,-0.7794,10.7404,8.9575,2.9929,26.2772,0.1432,0.4298,0.0359,0.0327,0.0834,0.0761,0.9124,1.0222,0.9287,0.9923,0.9085,0.9707,1.0685,1.0449,0.8624,0.9846,0.8254,0.9423,1.1416,2.5818,0.8302,-3.6701,0.3216,-1.4215,-4.4207,0.7802,0.372,0.3023,0.4768,0.3874,0.8125,1.4009,0.5727,0.9664,0.4088,0.6899,1.6874,0.0513,14.398,-0.8331,-0.3827,-0.3502,0.2787,0.3233,0.5198,-37.325,428.6252,20.7033,59.5184,-20.1071,-19.1676,44.8198,6.6948,29.0985,?,9.5309,1245.8188,35.2962,112.6785,-0.9401,1.9473,-3.9162,-2.0111,3.0925,0.5866,0.1897,9.5633,0.3441,0.036,1.9485,1.0385,0.5329,0,0.0486,0,2.0454,0.5282,0.2582,0.2241,88.8206,0.4404,-0.5359,-0.546,PANTALONI
-0.0552,0.0223,0.1492,0.8224,-0.9804,13.6551,0.0718,0.268,1.2415,0.9137,9.8614,0.0191,0.1381,0.839,0.9186,16.8447,0.0799,0.2827,1.4122,0.9202,-0.004,-0.0056,-0.0033,1.3847,0.8106,0.5854,0.5566,1.0806,0.5278,1.9415,0.9483,0.4884,0.3098,1.1678,0.2786,3.7696,0.8993,0.2386,-0.031,-0.043,-0.025,1.3896,0.8074,0.581,0.0289,0.0403,0.0235,1.397,0.8131,0.5821,0.6624,0.9802,0.5824,1.4797,0.8791,0.5941,0.0896,23.6431,0.052,-0.2509,-0.0329,0.7418,0.9798,0.8548,-7.0204,2.7707,1.6646,9.4193,?,-54.2229,0.3593,0.5994,55.2597,?,10.535,4.8639,2.2054,7.0801,0.4511,0.1295,-0.6664,-5.1469,2.7769,0.7547,0.2718,7.7112,0.5696,0.0739,0.1705,-1.6185,-9.4953,1,0,0,0.1705,1.3304,7.805,0.2962,71.7783,-0.9322,-0.8239,0.7526,PANTALONI
0.0437,0.0934,0.3056,1.545,-0.4763,13.1413,0.1371,0.3703,1.8978,0.8652,9.8494,0.0681,0.261,1.4668,0.8611,16.4256,0.2015,0.4489,2.3988,0.8637,0.0033,0.0044,0.0027,1.3342,0.8,0.5996,0.8253,1.1709,0.6807,1.4187,0.8248,0.5814,0.6812,1.371,0.4634,2.0128,0.6803,0.338,-0.0409,-0.0548,-0.0328,1.3393,0.8013,0.5983,0.0743,0.0991,0.0595,1.333,0.7999,0.6001,0.8141,1.0533,0.6441,1.2938,0.7911,0.6115,0.0874,23.2332,0.2336,0.0756,0.1876,0.9491,0.9946,0.9768,-15.5814,0.3053,0.5526,16.6794,?,-46.9776,0.1828,0.4276,47.699,?,4.8053,1.7549,1.3247,5.5801,0.1841,0.3317,-3.2426,-9.7762,1.2923,0.4171,0.3228,1.67,0.174,0.1042,0.3497,-13.2497,-37.8909,1,0,0,0.3497,2.9891,8.548,0.2645,67.3643,-0.2222,-0.6637,0.5095,PANTALONI
0.2088,0.3515,0.5929,2.2308,-0.9006,6.3878,0.5574,0.7466,3.1366,0.6064,9.8692,0.4113,0.6413,3.1956,0.7299,11.7932,0.4887,0.6991,3.1188,0.7734,0.0327,0.0212,0.0177,0.6472,0.5416,0.8369,0.7941,0.9244,0.848,1.1641,1.0679,0.9174,0.6306,0.8546,0.7192,1.3551,1.1404,0.8416,-0.2188,-0.1224,-0.0993,0.5597,0.454,0.8112,0.1473,0.0992,0.0853,0.6736,0.579,0.8596,0.7112,0.6981,0.7153,0.9815,1.0057,1.0246,0.0646,16.8146,-0.338,-0.1526,-0.3057,0.1114,0.6602,0.8191,-44.115,2.579,1.6059,46.7987,?,-10.1448,2.8775,1.6963,13.0188,?,-1.1923,4.0603,2.015,7.5592,-1.4708,4.3485,36.9997,8.5085,0.9467,0.797,0.8418,0.8963,0.6352,0.7087,3.5947,10.4001,2.8932,1,0,0,3.5947,6.191,1.7222,0.2488,56.2449,0.1522,-0.793,-0.373,PANTALONI
-0.3954,4.7936,2.1894,12.5689,-0.9019,5.4423,24.8508,4.9851,25.611,-0.1759,9.9294,11.9104,3.4512,19.8688,-0.0123,12.2534,19.7778,4.4472,24.1575,0.0755,-0.0727,-0.0398,-0.0323,0.5481,0.4441,0.8103,0.4392,0.6344,0.4923,1.4445,1.1209,0.776,0.1929,0.4025,0.2424,2.0865,1.2565,0.6022,1.5561,24.755,-3.0226,15.9088,-1.9425,-0.1221,0.3034,0.3367,0.2529,1.1097,0.8336,0.7512,0.4908,0.6326,0.5203,1.289,1.0602,0.8225,0.0616,17.5739,0.4678,-0.0623,0.1541,0.3071,0.7179,0.8455,-20.9181,591.048,24.3115,70.1385,-1.9975,-30.6583,117.7844,10.8529,45.1187,?,8.8908,521.4247,22.8347,65.8173,-0.7303,0.6823,-2.3528,-3.4483,2.2401,1.0647,0.4753,5.018,1.1335,0.2259,1.0359,1.6826,1.6242,0,0.6151,0,1.5545,1.0657,0.6855,0.2074,83.1339,-0.6993,-0.5637,0.4047,PANTALONI
0.1986,9.1981,3.0328,32.4416,-1.0459,7.7548,60.0907,7.7518,56.5466,-0.0796,9.9447,20.7276,4.5528,35.9981,0.0127,13.5791,64.6975,8.0435,57.5339,0.0521,0.0256,0.02,0.0146,0.7798,0.5711,0.7324,0.3912,0.6662,0.3771,1.7027,0.9637,0.566,0.1531,0.4438,0.1422,2.8991,0.9288,0.3204,3.9756,-35.7036,-5.2477,-8.9806,-1.32,0.147,0.3028,0.4349,0.2613,1.4364,0.8629,0.6008,0.5737,0.9012,0.5639,1.5708,0.9828,0.6257,0.0693,19.7506,-0.3587,-0.4613,-0.4071,0.6906,0.901,0.9161,-41.7127,23.0254,4.7985,50.3998,?,-17.0881,277.449,16.6568,50.5188,-1.9034,1.5678,272.6054,16.5108,58.7387,-0.9502,2.441,-26.6064,-10.8996,0.2881,0.2906,1.0088,0.083,0.0845,1.0178,1.5218,1.761,1.1572,0,0,0.5777,0.9976,0.858,0.8601,0.2478,77.6706,-0.2813,0.4646,-0.9208,PANTALONI
