@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.755,1.1747,1.0839,4.8954,-0.4116,-0.3837,0.5192,0.7206,2.235,-0.8881,0.0894,0.0609,0.2467,1.3503,-3.0035,1.3631,0.622,0.7887,3.0692,0.1624,-1.9678,8.4413,0.5539,-4.2897,-0.2815,0.0656,1.5041,4.3937,1.3742,2.9211,0.9137,0.3128,2.2624,19.305,1.8886,8.533,0.8348,0.0978,1.3577,1.409,-2.3987,1.0378,-1.7667,-1.7024,2.9297,10.2824,0.9465,3.5097,0.3231,0.092,2.1903,3.6254,1.595,1.6552,0.7282,0.4399,0.0096,1.8382,0.6615,0.0289,0.8988,-0.5893,0.7925,-0.2143,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0272,0.0132,0.1149,0.8185,-2.5186,-0.0429,0.0302,0.1738,1.7079,-0.7357,0.0406,0.0074,0.0863,0.4956,-0.9655,0.1708,0.0259,0.1609,0.9868,0.0241,-0.6331,0.6685,0.159,-1.056,-0.2511,0.2378,0.6614,1.3319,0.7142,2.0137,1.0798,0.5362,0.4375,1.7739,0.5101,4.0548,1.1659,0.2875,0.8093,2.4063,-24.0448,2.9734,-29.7123,-9.9927,0.2364,0.9224,0.23,3.9019,0.9731,0.2494,0.4792,1.6513,0.8294,3.4458,1.7308,0.5023,0.0007,0.2576,0.5119,-0.1441,-0.2762,0.2257,0.1404,-0.0408,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2545,2.1504,1.4664,5.7404,-0.4946,1.127,2.7528,1.6592,4.9881,-0.166,0.1256,0.2738,0.5232,2.1885,-0.7492,1.9816,2.6007,1.6127,4.2409,0.0684,0.2259,2.0265,0.1284,8.9727,0.5687,0.0634,0.8838,2.8026,0.9093,3.171,1.0288,0.3244,0.7812,7.8548,0.8268,10.0554,1.0585,0.1053,2.6755,2.0266,-6.1012,0.7575,-2.2804,-3.0105,0.8978,3.0698,0.8437,3.4194,0.9398,0.2748,1.1508,2.623,1.3536,2.2793,1.1762,0.516,0.0125,2.9021,0.3373,-0.0155,0.486,0.176,0.9436,0.2416,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0378,1.0642,1.0316,3.1007,-1.4072,0.9511,0.379,0.6156,2.0401,-0.023,-0.5947,0.0705,0.2655,1.1699,-7.5461,1.5681,0.3145,0.5608,2.2024,0.0738,-0.0397,0.0635,-0.0241,-1.5993,0.6065,-0.3792,1.6757,3.8854,1.8395,2.3187,1.0978,0.4734,2.8078,15.0966,3.3839,5.3766,1.2052,0.2242,39.5299,1.7546,-10.3216,0.0444,-0.2611,-5.8825,0.6459,9.4093,0.5417,14.5673,0.8386,0.0576,1.5199,2.6503,1.4078,1.7438,0.9263,0.5312,0.0118,2.4207,0.5597,0.2835,-0.0548,-0.3637,0.6172,-0.8207,?,?,?,?,?,4.3684,0.2327,0.4824,1,0.8,TASCA_SINISTRA_DAVANTI_PANTALONI
3.1037,9.2422,3.0401,14.577,-0.0802,-1.0417,2.1866,1.4787,7.6941,-0.6827,-0.2925,5.4003,2.3238,10.9593,-1.3085,4.6212,6.2765,2.5053,11.927,0.1189,-2.9796,-10.6118,0.6716,3.5616,-0.2254,-0.0633,2.0559,1.3082,1.2135,0.6363,0.5902,0.9276,4.2268,1.7114,1.4725,0.4049,0.3484,0.8604,0.3467,0.1742,-0.6725,0.5025,-1.9396,-3.8598,2.9514,2.8426,0.9969,0.9632,0.3378,0.3507,1.8946,1.3301,1.2222,0.7021,0.6451,0.9189,0.0353,6.5356,0.3662,0.1121,0.9109,-0.1228,0.3873,-0.0832,?,?,?,?,?,4,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.9782,13.3367,3.6519,15.7492,-0.6328,-1.5074,7.511,2.7406,11.9676,-1.451,-1.4091,18.6114,4.3141,22.9167,-0.9622,6.3379,4.5052,2.1226,13.0314,0.1622,-0.6489,-0.6942,0.1543,1.0698,-0.2378,-0.2223,1.3325,0.8465,1.7205,0.6353,1.2912,2.0325,1.7756,0.7166,2.9603,0.4036,1.6672,4.1311,0.8615,0.5432,-2.4195,0.6305,-2.8084,-4.4544,1.9754,0.8259,0.6201,0.4181,0.3139,0.7509,1.316,0.6872,1.2086,0.5222,0.9184,1.7586,0.0246,9.3713,-0.0136,0.452,-0.1371,-0.4288,-0.101,-0.0837,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.4119,10.5466,3.2476,15.2513,-1.3223,3.6342,7.5543,2.7485,11.2078,-0.3117,-3.205,12.2355,3.4979,14.2083,-2.091,7.0382,6.2724,2.5045,10.6114,0.1821,-0.3885,0.4405,-0.2006,-1.1339,0.5164,-0.4554,1.1816,0.9284,1.2967,0.7858,1.0974,1.3967,1.3961,0.862,1.6814,0.6174,1.2044,1.9507,3.2609,0.9035,-3.6765,0.2771,-1.1274,-4.0692,0.7686,1.4287,0.5062,1.8589,0.6586,0.3543,1.3608,1.0734,1.4373,0.7888,1.0562,1.339,0.0543,10.8327,-0.2505,0.5201,-0.4071,-0.4581,0.5528,-0.7571,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0261,0.0065,0.0807,0.3463,-0.8578,-0.0158,0.0021,0.0458,0.2173,-0.9954,0.0365,0.0187,0.1369,0.6443,-1.0356,0.1585,0.0045,0.067,0.3131,0.1184,-1.6475,0.7139,0.1645,-0.4334,-0.0998,0.2304,1.7604,0.5893,1.2037,0.3348,0.6838,2.0425,3.0988,0.3473,1.4488,0.1121,0.4675,4.1718,1.4748,0.4879,-3.8041,0.3308,-2.5793,-7.7976,1.7114,0.589,0.5249,0.3442,0.3067,0.8912,1.5934,0.5375,1.1062,0.3374,0.6942,2.0578,0.0005,0.2268,0.057,0.2891,0.0697,-0.2423,0.2308,0.0636,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2092,1.1114,1.0542,4.4632,-0.582,0.0907,0.2534,0.5034,1.7855,-0.462,0.3541,0.2421,0.492,2.5291,-0.5674,1.2146,0.309,0.5559,2.6724,0.1096,2.3074,0.5908,0.1723,0.2561,0.0747,0.2916,2.0944,2.1426,1.8966,1.023,0.9055,0.8852,4.3865,4.5909,3.5969,1.0466,0.82,0.7835,2.9102,1.7934,-4.9909,0.6162,-1.715,-2.7829,2.31,1.7485,0.94,0.7569,0.4069,0.5376,2.4997,1.7647,1.6701,0.706,0.6681,0.9464,0.0045,1.7456,0.3664,-0.4025,0.3856,-0.5747,0.288,0.0359,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0158,0.0025,0.0499,0.2664,-0.748,-0.0235,0.0019,0.0441,0.258,-1.6929,0.0404,0.0037,0.0606,0.3176,-0.6509,0.0946,0.0016,0.0399,0.1915,0.0687,-0.6728,0.391,0.1669,-0.5812,-0.2481,0.4268,1.1316,0.8226,1.2506,0.7269,1.1051,1.5203,1.2806,0.6766,1.5639,0.5284,1.2213,2.3114,0.7027,0.9103,-8.0708,1.2953,-11.4852,-8.8665,1.5905,0.7921,0.7411,0.498,0.4659,0.9355,1.0324,0.8387,1.3909,0.8124,1.3472,1.6584,0.0005,0.1417,-0.2009,0.1109,0.2823,-0.2887,-0.4071,0.5477,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0384,0.939,0.969,4.556,-0.2426,-0.0068,0.422,0.6496,2.3368,-0.719,0.0188,0.0522,0.2286,0.9167,-0.7368,0.8981,0.6085,0.7801,3.7153,0.05,-5.6749,2.0435,0.0427,-0.3601,-0.0075,0.0209,1.4917,4.2399,1.2422,2.8423,0.8328,0.293,2.2252,17.9768,1.5431,8.0786,0.6935,0.0858,0.91,2.2875,-4.5467,2.5136,-4.9961,-1.9876,2.6972,6.9469,0.9375,2.5756,0.3476,0.135,1.9496,4.9703,1.2263,2.5493,0.629,0.2467,0.0004,1.3208,0.444,-0.2642,0.8015,-0.3844,0.4818,-0.0139,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9529,5.2527,2.2919,8.4667,-0.5617,0.5304,1.1856,1.0889,4.1116,-0.7167,-0.7726,0.6309,0.7943,3.0438,-3.7034,2.7878,1.0835,1.0409,4.5646,0.2537,-1.7965,1.2334,-0.3418,-0.6865,0.1903,-0.2771,2.1048,2.8854,2.2017,1.3708,1.046,0.7631,4.4303,8.3254,4.8477,1.8792,1.0942,0.5823,1.774,1.2706,-1.9627,0.7162,-1.1064,-1.5447,2.2637,8.3776,0.8864,3.7009,0.3916,0.1058,2.0592,2.7816,1.8548,1.3508,0.9008,0.6668,0.0144,4.3044,0.4548,-0.52,0.777,-0.9037,0.3834,-0.4987,?,?,?,?,?,3.0538,0.9971,0.9986,2,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1075,0.3355,0.5792,5.5415,-0.2501,0.0094,0.0894,0.2989,2.4252,-0.4742,-0.0038,2.0872,1.4447,16.4431,-0.7422,0.6807,2.0603,1.4354,10.5009,0.0052,11.39,-28.1376,0.158,-2.4704,0.0139,-0.0056,1.9376,0.4009,0.4035,0.2069,0.2083,1.0065,3.7542,0.1607,0.1628,0.0428,0.0434,1.013,1.4213,0.1583,-20.1272,0.1114,-14.1614,-127.1587,2.6945,0.4697,0.4199,0.1743,0.1558,0.8941,2.2849,0.337,0.5277,0.1475,0.231,1.5659,0.0011,0.9797,0.4714,0.7616,0.3309,0.5778,0.2002,0.0282,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.2125,18.1036,4.2548,12.9601,-21.2231,-3.2579,1.1055,1.0514,4.3167,?,1.162,9.8135,3.1326,9.7802,-0.8539,7.011,9.5777,3.0948,9.5731,0.2811,1.293,-3.6253,-0.6008,-2.8038,-0.4647,0.1657,4.0466,1.3582,1.3748,0.3356,0.3397,1.0122,16.3753,1.8448,1.8902,0.1127,0.1154,1.0246,2.8672,2.7476,-3.3066,0.9583,-1.1533,-1.2034,0,0.1105,0.0438,0,0,0.3962,3.0023,1.3251,1.3538,0.4414,0.4509,1.0216,0.0574,10.4048,-0.6519,-0.5007,-0.9706,-0.0544,0.5338,0.5876,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0245,0.0956,0.3092,1.8893,-0.2209,-0.0149,0.0082,0.0906,0.5815,-1.9308,0.0199,0.2944,0.5426,6.2433,-0.6147,0.385,0.2512,0.5012,4.1249,0.0098,-1.6505,1.2344,0.0637,-0.7479,-0.0386,0.0516,3.4122,0.5699,0.6169,0.167,0.1808,1.0825,11.6433,0.3247,0.3805,0.0279,0.0327,1.1718,0.8923,0.1438,-8.3869,0.1612,-9.3992,-58.316,7.7999,0.4002,0.3715,0.0513,0.0476,0.9282,3.2492,0.3026,0.458,0.0931,0.141,1.5135,0.0004,0.5417,0.0008,0.252,0.4734,0.3349,-0.3805,0.2164,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.0904,12.7881,3.576,14.4179,-2.086,-2.895,1.1405,1.0679,4.9038,?,-0.5165,5.6555,2.3781,9.7683,-1.9902,5.196,2.4218,1.5562,7.0314,0.2868,0.3766,2.1112,-0.2098,5.6054,-0.5572,-0.0994,3.3485,1.5037,2.2979,0.4491,0.6862,1.5282,11.2127,2.2612,5.2805,0.2017,0.4709,2.3353,1.9874,1.499,-3.4467,0.7543,-1.7343,-2.2993,0,1.4302,0.4739,0,0,0.3313,2.9401,1.476,2.0505,0.502,0.6974,1.3892,0.0327,7.8754,-0.7746,0.2977,-0.5136,-0.5295,0.3461,-0.5333,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-5.6112,14.4061,3.7955,14.65,-3.4191,-2.6602,9.0693,3.0115,9.2025,-3.9137,-1.7718,6.5137,2.5522,9.9101,-1.9781,8.2764,3.1922,1.7867,9.7804,0.157,2.1093,3.167,-0.678,1.5014,-0.3214,-0.2141,1.2603,1.4872,2.1244,1.18,1.6856,1.4285,1.5884,2.2117,4.5129,1.3924,2.8411,2.0405,1.5464,1.722,-6.2245,1.1135,-4.0251,-3.6148,1.7702,0.9962,0.2858,0.5628,0.1614,0.2868,1.592,1.4783,1.4979,0.9286,0.9409,1.0133,0.068,11.5299,-0.786,-0.544,-0.6863,0.6555,0.2888,0.0402,?,?,?,?,?,205.8421,11355.9844,106.5645,303,0.1416,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.9144,6.4294,2.5356,10.5036,-7.5472,-2.3679,2.2112,1.487,6.3316,-5.7797,0.1729,9.2253,3.0373,11.8061,-1.0367,5.8952,4.0713,2.0177,8.1737,0.2461,1.6531,-22.6397,-0.664,-13.6951,-0.4017,0.0293,1.7052,0.8348,1.2567,0.4896,0.737,1.5053,2.9076,0.6969,1.5792,0.2397,0.5431,2.266,1.7183,1.5434,-3.4764,0.8982,-2.0232,-2.2524,1.3159,0.212,0.1133,0.1611,0.0861,0.5347,1.6589,0.8897,1.2851,0.5363,0.7746,1.4444,0.0482,8.9075,-0.0768,-0.7076,-0.8957,-0.1776,-0.0444,0.5765,?,?,?,?,?,6.8842,0.1024,0.32,1,0.8571,TASCA_SINISTRA_DAVANTI_PANTALONI
1.0253,3.4927,1.8689,7.4874,-0.8125,-0.0127,4.6697,2.1609,7.5282,-0.9451,3.0144,4.3652,2.0893,8.929,-0.1174,4.575,1.7353,1.3173,5.6232,0.3016,-80.7246,0.3401,0.2241,-0.0042,-0.0028,0.6589,0.8648,0.8945,1.4187,1.0343,1.6404,1.586,0.7479,0.8001,2.0127,1.0698,2.691,2.5155,0.9176,3.5775,-1.3825,3.899,-1.5067,-0.3864,1.0674,0.517,0.5131,0.4844,0.4807,0.9925,0.9946,0.8386,1.3315,0.8431,1.3388,1.5879,0.0663,6.8357,0.1581,0.1238,0.2135,0.1838,0.2483,0.8395,?,?,?,?,?,2,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-5.3753,45.8499,6.7713,21.8028,-7.3186,-2.7972,9.0414,3.0069,11.4013,-1.5528,-2.7523,13.9172,3.7306,18.6887,-5.6302,8.3618,43.182,6.5713,24.1323,0.0459,1.9217,1.953,-0.6428,1.0163,-0.3345,-0.3292,2.2519,1.8151,1.0304,0.806,0.4576,0.5677,5.0711,3.2945,1.0618,0.6497,0.2094,0.3223,2.7659,1.2087,-16.5234,0.437,-5.974,-13.6706,0.5868,0.9298,0.1036,1.5845,0.1766,0.1114,1.9123,1.1666,0.9035,0.6101,0.4725,0.7744,0.1358,12.3691,0.3291,0.5421,-0.9741,-0.2532,-0.2869,-0.661,?,?,?,?,?,2.2449,0.1849,0.43,1,0.6667,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.9977,1.1578,1.076,4.6852,?,-2.3753,0.5407,0.7353,3.5173,?,-2.5169,0.5955,0.7717,3.9861,?,4.7747,0.4588,0.6773,2.3187,0.6086,1.262,1.191,-0.6278,0.9437,-0.4975,-0.5271,1.4634,1.3943,1.5887,0.9528,1.0856,1.1394,2.1415,1.9442,2.5238,0.9078,1.1785,1.2981,1.3321,1.1754,-1.2997,0.8824,-0.9757,-1.1057,1,1,0,1,0,0,1.3321,1.1754,2.0206,0.8824,1.5169,1.7191,0.1041,7.8898,-0.3702,-0.2412,-0.5715,0.3902,-0.36,-0.4993,?,?,?,?,?,7.4091,25.3781,5.0377,12,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-5.1106,2.1015,1.4496,7.422,?,-3.1522,1.4537,1.2057,5.3391,?,-1.9785,0.558,0.747,3.5534,?,6.5622,1.0194,1.0096,4.2364,0.5073,1.6213,2.583,-0.7788,1.5932,-0.4803,-0.3015,1.2023,1.9407,1.4358,1.6141,1.1942,0.7399,1.4456,3.7661,2.0615,2.6053,1.4261,0.5474,1.3901,2.0887,-1.7014,1.5025,-1.2239,-0.8146,1,1,0,1,0,0,1.3901,2.0887,1.752,1.5025,1.2603,0.8388,0.1437,10.2413,-0.2331,-0.5312,-0.7534,0.3794,-0.4144,0.0665,?,?,?,?,?,18.5455,68.4297,8.2722,24,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.2007,3.2946,1.8151,7.8482,?,-2.7848,2.8789,1.6967,5.7631,?,-3.248,0.6933,0.8327,4.4153,?,6.179,4.6371,2.1534,7.2313,0.2388,1.5084,1.2933,-0.6798,0.8574,-0.4507,-0.5257,1.0698,2.1799,0.8429,2.0377,0.7879,0.3867,1.1444,4.7519,0.7105,4.1524,0.6208,0.1495,1.3618,1.7775,-3.4593,1.3052,-2.5402,-1.9462,1,1,0,1,0,0,1.3618,1.7775,1.0853,1.3052,0.797,0.6106,0.1363,10.2335,0.8586,0.3088,-0.9398,0.4442,-0.9441,-0.5637,?,?,?,?,?,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-6.0908,11.2674,3.3567,11.9453,?,-3.8291,5.6334,2.3735,10.2045,-2.2401,-1.324,4.9559,2.2262,9.8994,-1.4468,8.1722,8.5835,2.9298,9.5733,0.306,1.5906,4.6002,-0.7453,2.8921,-0.4686,-0.162,1.4143,1.5078,1.1457,1.0662,0.8101,0.7599,2.0001,2.2735,1.3127,1.1367,0.6563,0.5774,1.6932,2.0407,-2.8306,1.2053,-1.6718,-1.3871,0,0,0,0.7785,0.2283,0.2933,1.1706,1.2067,1.2478,1.0308,1.0659,1.0341,0.1663,12.4205,0.1071,-0.5492,-0.9598,-0.6315,-0.2406,0.5407,?,?,?,?,?,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.8911,1.1434,1.0693,6.4313,?,-0.3258,1.2706,1.1272,4.0588,-1.2376,-3.6659,2.6997,1.6431,7.9718,?,5.6585,1.7811,1.3346,6.1447,0.3033,11.9446,1.0614,-0.6877,0.0889,-0.0576,-0.6479,0.9486,0.6508,0.8012,0.686,0.8446,1.2312,0.8999,0.4235,0.642,0.4706,0.7134,1.5158,2.8648,0.8067,-2.4041,0.2816,-0.8392,-2.98,0,1,0,0,0.2057,0,1.5845,0.8067,1.0466,0.5091,0.6605,1.2974,0.1217,8.509,-0.4213,-0.0841,-0.4998,-0.2155,0.4314,-0.7951,?,?,?,?,?,2.2273,4.7665,2.1832,6,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.9581,20.1872,4.493,15.3737,-18.9746,-1.3086,7.069,2.6588,8.6459,-2.2453,-2.73,9.8043,3.1312,13.4642,-1.4723,6.7313,16.5817,4.0721,15.1041,0.079,3.0248,1.4499,-0.588,0.4793,-0.1944,-0.4056,1.6899,1.4349,1.1034,0.8491,0.6529,0.7689,2.8557,2.059,1.2174,0.721,0.4263,0.5913,2.4414,1.8214,-11.2785,0.746,-4.6196,-6.1924,0.2889,0.1413,0.0469,0.4892,0.1625,0.3321,1.7782,1.1418,1.0178,0.6421,0.5724,0.8914,0.0997,10.1047,0.8892,-0.2774,-0.956,-0.0411,-0.8952,0.0891,?,?,?,?,?,30.7717,267.0545,16.3418,45.0137,0.0843,TASCA_SINISTRA_DAVANTI_PANTALONI
5.3997,2.9862,1.7281,6.569,0.1681,-0.4914,1.2906,1.136,4.9285,-0.8865,-3.6785,6.4765,2.5449,9.2432,?,6.9437,5.4675,2.3383,10.1947,0.1486,-10.9889,-1.4679,0.7776,0.1336,-0.0708,-0.5298,1.5211,0.679,0.739,0.4464,0.4858,1.0884,2.3138,0.4611,0.5462,0.1993,0.236,1.1845,-0.573,-0.1436,0.746,0.2506,-1.3018,-5.1957,3.0223,0,0.6595,0,0.2182,0,1.3329,0.7107,0.6444,0.5332,0.4834,0.9067,0.131,10.1557,-0.7055,-0.2571,0.7225,-0.339,-0.1697,-0.8349,?,?,?,?,?,4.0472,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.7115,2.2982,1.516,5.6858,?,-2.9762,1.0632,1.0311,5.2446,?,-0.1821,2.8528,1.689,5.8716,-1.1333,4.5208,2.0205,1.4214,6.3173,0.1001,0.9111,14.888,-0.5998,16.3416,-0.6583,-0.0403,1.4702,0.8976,1.0665,0.6105,0.7254,1.1882,2.1615,0.8056,1.1374,0.3727,0.5262,1.4119,1.0841,1.8228,-8.0905,1.6814,-7.4629,-4.4385,1,0,0,0,0,0.3921,1.0841,0.9684,0.9,0.8932,0.8302,0.9294,0.0806,7.164,0.3706,-0.5683,-0.839,-0.411,-0.7544,0.4654,?,?,?,?,?,30.4579,41.5057,6.4425,20.9613,0.435,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.8227,7.9116,2.8127,9.8176,-4.8435,-2.4904,3.7924,1.9474,6.3891,-50.5304,-0.3521,8.6299,2.9377,8.4148,-1.0983,4.8182,6.7671,2.6014,9.3476,0.1016,0.7319,5.1767,-0.3783,7.0732,-0.5169,-0.0731,1.4444,0.9575,1.0813,0.6629,0.7486,1.1293,2.0862,0.9168,1.1691,0.4394,0.5604,1.2753,1.2989,1.8475,-7.695,1.4224,-5.9245,-4.1651,13.5504,0.4189,0.1615,0.0309,0.0119,0.3854,1.5366,1.1667,1.0503,0.7593,0.6835,0.9002,0.0621,7.6038,0.8312,-0.7709,-0.8056,-0.5087,-0.9387,0.4722,?,?,?,?,?,31.5396,59.832,7.7351,25.3598,0.3401,TASCA_SINISTRA_DAVANTI_PANTALONI
