@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
2.7662,15.3799,3.9217,17.0934,-0.3384,2.382,7.1219,2.6687,12.2292,-0.4764,2.7662,15.3799,3.9217,17.0934,-0.3384,6.3887,18.0432,4.2477,17.7143,0.0618,1.1613,1,0.433,0.8611,0.3728,0.433,1.4695,1,0.9233,0.6805,0.6283,0.9233,2.1595,1,0.8524,0.4631,0.3947,0.8524,1.0953,1,-3.7011,0.913,-3.3792,-3.7011,1.5419,1,0.6764,0.6486,0.4387,0.6764,1.3978,1,0.965,0.7154,0.6904,0.965,0.0156,10.2215,0.4264,1,0.8939,0.4264,0.5761,0.8939,?,?,?,?,?,PANTALONI
6.1671,9.48,3.079,14.4727,0.0521,4.1778,9.4831,3.0795,12.9326,-0.1587,6.1671,9.48,3.079,14.4727,0.0521,10.2686,16.5191,4.0644,20.7971,0.0698,1.4762,1,0.6006,0.6774,0.4069,0.6006,0.9998,1,0.7575,1.0002,0.7577,0.7575,0.9997,1,0.5739,1.0003,0.5741,0.5739,-0.4494,1,0.5102,-2.2252,-1.1352,0.5102,1.368,1,0.6829,0.731,0.4992,0.6829,1.1191,1,0.6959,0.8936,0.6218,0.6959,0.0349,16.6498,-0.0454,1,0.9148,-0.0454,0.3188,0.9148,0,0,0,0,0,PANTALONI
2.8092,29.0601,5.3907,23.3276,-0.2127,5.1493,6.2656,2.5031,11.84,-0.2528,2.8092,29.0601,5.3907,23.3276,-0.2127,8.5133,34.2085,5.8488,27.335,0.0477,0.5456,1,0.33,1.833,0.6049,0.33,2.1536,1,0.9217,0.4643,0.428,0.9217,4.638,1,0.8495,0.2156,0.1832,0.8495,1.7128,1,-2.987,0.5838,-1.7439,-2.987,2.0353,1,0.6701,0.4913,0.3292,0.6701,1.9702,1,0.8534,0.5076,0.4331,0.8534,0.0232,12.5105,0.2239,1,0.9322,0.2239,0.4858,0.9322,0,0,0,0,0,PANTALONI
2.8403,13.6638,3.6965,18.5598,-0.1674,1.7485,5.9172,2.4325,11.8804,-0.489,2.8403,13.6638,3.6965,18.5598,-0.1674,5.7237,19.676,4.4358,22.2249,0.0266,1.6244,1,0.4962,0.6156,0.3055,0.4962,1.5196,1,0.8333,0.6581,0.5484,0.8333,2.3092,1,0.6944,0.4331,0.3007,0.6944,0.6821,1,-4.3744,1.466,-6.4131,-4.3744,1.9926,1,0.6963,0.5019,0.3494,0.6963,1.5622,1,0.8351,0.6401,0.5346,0.8351,0.0157,8.8797,0.2423,1,0.9438,0.2423,0.3722,0.9438,0,0,0,0,0,PANTALONI
3.8267,14.7378,3.839,17.3124,-0.1647,3.1332,6.6946,2.5874,11.5472,-0.2836,3.8267,14.7378,3.839,17.3124,-0.1647,6.9595,26.8414,5.1809,22.1292,0.0187,1.2213,1,0.5499,0.8188,0.4502,0.5499,1.4837,1,0.741,0.674,0.4994,0.741,2.2015,1,0.5491,0.4542,0.2494,0.5491,0.9598,1,-5.7967,1.0419,-6.0395,-5.7967,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.4993,1,0.7823,0.667,0.5218,0.7823,0.0226,11.2246,0.4631,1,0.972,0.4631,0.5907,0.972,0,0,0,0,0,PANTALONI
1.4763,21.0557,4.5886,23.1824,-0.3235,2.1636,8.5833,2.9297,17.7814,-0.4247,1.4763,21.0557,4.5886,23.1824,-0.3235,6.2072,21.2053,4.6049,24.6749,0.0042,0.6823,1,0.2378,1.4655,0.3486,0.2378,1.5662,1,0.9965,0.6385,0.6362,0.9965,2.4531,1,0.9929,0.4076,0.4048,0.9929,1.0691,1,-54.5254,0.9353,-50.9999,-54.5254,1.4034,1,0.7069,0.7126,0.5037,0.7069,1.3037,1,0.9395,0.767,0.7206,0.9395,0.0109,9.593,0.0892,1,0.8717,0.0892,0.2097,0.8717,0,0,0,0,0,PANTALONI
5.9438,9.3018,3.0499,17.0911,0.0568,5.6113,13.5717,3.684,19.0549,-0.4189,5.9438,9.3018,3.0499,17.0911,0.0568,10.8526,16.54,4.0669,21.5273,0.16,1.0593,1,0.5477,0.9441,0.517,0.5477,0.8279,1,0.7499,1.2079,0.9058,0.7499,0.6854,1,0.5624,1.459,0.8205,0.5624,-0.183,1,0.2511,-5.4649,-1.3723,0.2511,1.3493,1,0.7071,0.7411,0.5241,0.7071,0.8969,1,0.7939,1.1149,0.8851,0.7939,0.0362,17.9593,-0.0023,1,0.9218,-0.0023,0.3246,0.9218,0,0,0,0,0,PANTALONI
8.8185,0.0176,0.1327,0.7534,0.9178,4.6582,0.0143,0.1196,0.6248,0.8756,8.8185,0.0176,0.1327,0.7534,0.9178,13.3137,0.0267,0.1633,0.9735,0.9294,1.8931,1,0.6624,0.5282,0.3499,0.6624,1.1095,1,0.8126,0.9013,0.7324,0.8126,1.2309,1,0.6602,0.8124,0.5364,0.6602,1.9119,1,0.6562,0.523,0.3432,0.6562,1.824,1,0.6645,0.5482,0.3643,0.6645,1.2057,1,0.7739,0.8294,0.6419,0.7739,0.0456,22.2953,-0.4047,0.9978,0.9696,-0.4047,-0.1764,0.9696,?,?,?,?,?,PANTALONI
8.5065,0.2326,0.4822,1.984,0.788,5.0751,0.4607,0.6788,2.3851,0.6331,8.5065,0.2326,0.4822,1.984,0.788,13.0862,0.1556,0.3944,2.0374,0.855,1.6761,1,0.65,0.5966,0.3878,0.65,0.7105,1,1.2227,1.4075,1.721,1.2227,0.5048,1,1.495,1.9811,2.9617,1.495,1.7916,1,0.6136,0.5582,0.3425,0.6136,1.4395,1,0.6659,0.6947,0.4626,0.6659,0.8318,1,0.9738,1.2022,1.1707,0.9738,0.0452,22.0881,-0.9003,0.9997,0.9491,-0.9003,-0.7207,0.9491,0,0,0,0,0,PANTALONI
8.6856,0.0776,0.2786,2.1042,0.7822,4.8845,0.0245,0.1565,0.9307,0.8217,8.6856,0.0776,0.2786,2.1042,0.7822,13.2211,0.1209,0.3477,2.7204,0.8125,1.7782,1,0.657,0.5624,0.3694,0.657,1.7796,1,0.801,0.5619,0.4501,0.801,3.1669,1,0.6416,0.3158,0.2026,0.6416,1.7616,1,0.641,0.5677,0.3639,0.641,1.8506,1,0.6658,0.5404,0.3598,0.6658,2.2609,1,0.7735,0.4423,0.3421,0.7735,0.0501,22.2558,-0.389,0.9994,0.989,-0.389,-0.2444,0.989,0,0,0,0,0,PANTALONI
8.3218,0.8284,0.9102,5.1333,0.544,5.4968,1.1158,1.0563,4.5548,0.4574,8.3218,0.8284,0.9102,5.1333,0.544,13.0439,1.3495,1.1617,5.9081,0.6492,1.514,1,0.638,0.6605,0.4214,0.638,0.8617,1,0.7835,1.1605,0.9093,0.7835,0.7425,1,0.6139,1.3469,0.8268,0.6139,1.5953,1,0.5601,0.6269,0.3511,0.5601,1.3412,1,0.6684,0.7456,0.4984,0.6684,1.127,1,0.8689,0.8873,0.7709,0.8689,0.0448,22.1405,-0.2008,0.9999,0.9104,-0.2008,0.2191,0.9104,0,0,0,0,0,PANTALONI
9.0468,0.5201,0.7212,3.6574,0.6759,4.3037,0.1619,0.4024,1.8067,0.669,9.0468,0.5201,0.7212,3.6574,0.6759,13.5108,0.872,0.9338,4.5737,0.7233,2.1021,1,0.6696,0.4757,0.3185,0.6696,1.7922,1,0.7723,0.558,0.4309,0.7723,3.2121,1,0.5964,0.3113,0.1857,0.5964,2.0891,1,0.6381,0.4787,0.3054,0.6381,2.0677,1,0.6828,0.4836,0.3302,0.6828,2.0244,1,0.7997,0.494,0.395,0.7997,0.0465,22.3973,-0.2945,1,0.989,-0.2945,-0.1514,0.989,0,0,0,0,0,PANTALONI
8.4143,0.9531,0.9762,6.0342,0.503,5.2049,0.5562,0.7458,3.567,0.5107,8.4143,0.9531,0.9762,6.0342,0.503,13.022,1.5829,1.2581,7.3037,0.5977,1.6166,1,0.6462,0.6186,0.3997,0.6462,1.309,1,0.776,0.7639,0.5928,0.776,1.7135,1,0.6021,0.5836,0.3514,0.6021,1.6399,1,0.5627,0.6098,0.3431,0.5627,1.6653,1,0.6687,0.6005,0.4016,0.6687,1.6917,1,0.8262,0.5911,0.4884,0.8262,0.0466,22.0335,-0.0764,1,0.9631,-0.0764,0.1913,0.9631,0,0,0,0,0,PANTALONI
9.0544,0.0203,0.1426,0.926,0.9009,4.1706,0.0351,0.1874,1.2794,0.7511,9.0544,0.0203,0.1426,0.926,0.9009,13.4689,0.0242,0.1556,1.1053,0.9201,2.171,1,0.6722,0.4606,0.3097,0.6722,0.7609,1,0.9161,1.3142,1.2039,0.9161,0.579,1,0.8393,1.727,1.4495,0.8393,2.1814,1,0.6615,0.4584,0.3033,0.6615,1.8186,1,0.6756,0.5499,0.3715,0.6756,0.7237,1,0.8378,1.3817,1.1576,0.8378,0.0504,22.2794,-0.6807,0.9985,0.956,-0.6807,-0.4356,0.956,0,0,0,0,0,PANTALONI
8.9791,0.0165,0.1283,0.7748,0.9175,4.3678,0.01,0.1,0.5046,0.8908,8.9791,0.0165,0.1283,0.7748,0.9175,13.429,0.0286,0.169,1.0576,0.9245,2.0557,1,0.6686,0.4864,0.3253,0.6686,1.283,1,0.7592,0.7795,0.5917,0.7592,1.646,1,0.5763,0.6075,0.3502,0.5763,2.0932,1,0.6659,0.4777,0.3181,0.6659,2.0323,1,0.6709,0.4921,0.3301,0.6709,1.5354,1,0.7326,0.6513,0.4772,0.7326,0.0471,22.3259,-0.1773,0.9973,0.9799,-0.1773,0.012,0.9799,0,0,0,0,0,PANTALONI
8.3241,0.0368,0.1919,0.9414,0.8934,5.4767,0.0421,0.2052,0.9438,0.8412,8.3241,0.0368,0.1919,0.9414,0.8934,12.9864,0.0452,0.2127,1.0699,0.9213,1.5199,1,0.641,0.6579,0.4217,0.641,0.9355,1,0.9025,1.069,0.9647,0.9025,0.8751,1,0.8145,1.1428,0.9307,0.8145,1.5781,1,0.6298,0.6337,0.399,0.6298,1.4859,1,0.6494,0.673,0.437,0.6494,0.9975,1,0.8799,1.0025,0.8821,0.8799,0.0467,22.1249,-0.537,0.9997,0.9413,-0.537,-0.2152,0.9413,0,0,0,0,0,PANTALONI
9.0255,0.0394,0.1985,1.0652,0.8872,4.2333,0.2239,0.4731,2.9005,0.5575,9.0255,0.0394,0.1985,1.0652,0.8872,13.4574,0.0417,0.2043,1.2671,0.9085,2.132,1,0.6707,0.469,0.3146,0.6707,0.4196,1,0.972,2.383,2.3162,0.972,0.1761,1,0.9447,5.6789,5.3648,0.9447,2.2919,1,0.666,0.4363,0.2906,0.666,1.4403,1,0.682,0.6943,0.4735,0.682,0.3673,1,0.8406,2.7229,2.289,0.8406,0.0472,22.2843,-0.6494,1.0006,0.7374,-0.6494,0.0316,0.7374,0,0,0,0,0,PANTALONI
1.4822,20.1244,4.486,29.4321,-0.2997,1.4825,7.4845,2.7358,13.2729,-0.763,1.4822,20.1244,4.486,29.4321,-0.2997,5.7973,20.7157,4.5515,31.8854,0.0062,0.9997,1,0.2557,1.0003,0.2557,0.2557,1.6398,1,0.9856,0.6098,0.6011,0.9856,2.6888,1,0.9715,0.3719,0.3613,0.9715,1.1815,1,-33.9183,0.8464,-28.7085,-33.9183,3.0079,1,0.7058,0.3325,0.2346,0.7058,2.2174,1,0.9231,0.451,0.4163,0.9231,0.0092,8.8778,-0.1319,1,0.7269,-0.1319,-0.1451,0.7269,0,0,0,0,0,PANTALONI
2.5725,28.6068,5.3485,35.0153,-0.1639,2.6074,5.9356,2.4363,12.7183,-0.2761,2.5725,28.6068,5.3485,35.0153,-0.1639,7.1101,32.6296,5.7122,42.4966,0.0046,0.9866,1,0.3618,1.0136,0.3667,0.3618,2.1953,1,0.9363,0.4555,0.4265,0.9363,4.8195,1,0.8767,0.2075,0.1819,0.8767,1.7918,1,-25.1837,0.5581,-14.0551,-25.1837,3.0186,1,0.7047,0.3313,0.2334,0.7047,2.7531,1,0.824,0.3632,0.2993,0.824,0.0162,10.8053,-0.0423,1,0.9169,-0.0423,0.0982,0.9169,?,?,?,?,?,PANTALONI
1.2713,14.0317,3.7459,30.877,-0.2769,1.8025,9.6836,3.1119,13.2301,-0.6123,1.2713,14.0317,3.7459,30.877,-0.2769,5.5392,13.5461,3.6805,33.8269,0.0148,0.7053,1,0.2295,1.4178,0.3254,0.2295,1.2037,1,1.0178,0.8307,0.8455,1.0178,1.449,1,1.0359,0.6901,0.7149,1.0359,1.3326,1,-13.1581,0.7504,-9.8743,-13.1581,2.9469,1,0.7043,0.3393,0.239,0.7043,2.3338,1,0.9128,0.4285,0.3911,0.9128,0.0091,8.3237,-0.2925,1,0.783,-0.2925,-0.0928,0.783,0,0,0,0,0,PANTALONI
6.044,14.5934,3.8201,24.9356,-0.5524,3.7507,22.2174,4.7135,23.0896,-0.5425,6.044,14.5934,3.8201,24.9356,-0.5524,10.8411,21.0013,4.5827,22.4372,0.0495,1.6114,1,0.5575,0.6206,0.346,0.5575,0.8105,1,0.8336,1.2339,1.0285,0.8336,0.6568,1,0.6949,1.5224,1.0579,0.6949,1.0926,1,-7.5922,0.9152,-6.9488,-7.5922,1.0731,1,0.6804,0.9319,0.6341,0.6804,1.0799,1,1.1114,0.926,1.0291,1.1114,0.0333,17.5543,0.0555,1,0.7494,0.0555,0.3056,0.7494,0,0,0,0,0,PANTALONI
4.2116,12.1626,3.4875,21.177,-0.3212,4.5063,18.3885,4.2882,16.7947,-0.187,4.2116,12.1626,3.4875,21.177,-0.3212,8.7264,22.3469,4.7273,23.5758,0.0226,0.9346,1,0.4826,1.07,0.5164,0.4826,0.8133,1,0.7377,1.2296,0.9071,0.7377,0.6614,1,0.5443,1.5119,0.8229,0.5443,1.9458,1,-9.4313,0.5139,-4.8469,-9.4313,1.1328,1,0.6645,0.8827,0.5865,0.6645,1.2609,1,0.8983,0.7931,0.7124,0.8983,0.0271,14.2389,0.2941,1,0.8417,0.2941,0.6474,0.8417,0,0,0,0,0,PANTALONI
1.509,22.922,4.7877,30.3533,-0.2623,1.8072,9.7139,3.1167,14.6214,-0.9867,1.509,22.922,4.7877,30.3533,-0.2623,6.4685,21.5365,4.6407,32.1623,0.0563,0.835,1,0.2333,1.1976,0.2794,0.2333,1.5361,1,1.0317,0.651,0.6716,1.0317,2.3597,1,1.0643,0.4238,0.451,1.0643,0.8687,1,-3.2888,1.1512,-3.7859,-3.2888,3.2671,1,0.7055,0.3061,0.216,0.7055,2.0759,1,0.9438,0.4817,0.4546,0.9438,0.0101,9.8307,-0.2384,1,0.8673,-0.2384,-0.2172,0.8673,0,0,0,0,0,PANTALONI
8.1666,2.9896,1.729,8.3289,0.3844,5.4681,1.5571,1.2479,4.3537,0.4596,8.1666,2.9896,1.729,8.3289,0.3844,12.8303,6.2043,2.4908,11.3243,0.4433,1.4935,1,0.6365,0.6696,0.4262,0.6365,1.3856,1,0.6942,0.7217,0.501,0.6942,1.9199,1,0.4819,0.5209,0.251,0.4819,1.4048,1,0.5768,0.7119,0.4106,0.5768,1.6795,1,0.6652,0.5954,0.3961,0.6652,1.9131,1,0.7355,0.5227,0.3845,0.7355,0.0458,21.8012,0.4428,1,0.98,0.4428,0.6116,0.98,0,0,0,0,0,PANTALONI
6.7488,0.9698,0.9848,6.1164,0.4518,6.95,2.2762,1.5087,6.3282,0.4232,6.7488,0.9698,0.9848,6.1164,0.4518,11.8588,2.9805,1.7264,9.4146,0.4941,0.9711,1,0.5691,1.0298,0.5861,0.5691,0.6527,1,0.5704,1.5321,0.8739,0.5704,0.426,1,0.3254,2.3472,0.7637,0.3254,1.0854,1,0.5482,0.9213,0.5051,0.5482,1.0168,1,0.5996,0.9834,0.5896,0.5996,0.9665,1,0.6497,1.0346,0.6722,0.6497,0.0404,20.4477,0.4181,0.9999,0.8601,0.4181,0.8206,0.8601,0,0,0,0,0,PANTALONI
8.058,3.2756,1.8099,8.0123,0.4022,6.0214,1.3406,1.1578,4.4977,0.4908,8.058,3.2756,1.8099,8.0123,0.4022,12.9369,6.6486,2.5785,11.476,0.4394,1.3382,1,0.6229,0.7473,0.4654,0.6229,1.5631,1,0.7019,0.6397,0.449,0.7019,2.4434,1,0.4927,0.4093,0.2016,0.4927,1.2435,1,0.5994,0.8042,0.482,0.5994,1.5174,1,0.6548,0.659,0.4315,0.6548,1.7814,1,0.6982,0.5613,0.3919,0.6982,0.0464,22.1373,0.4823,1,0.9806,0.4823,0.644,0.9806,0,0,0,0,0,PANTALONI
5.9714,1.3441,1.1593,5.4987,0.4247,7.8823,3.2424,1.8007,7.5446,0.3911,5.9714,1.3441,1.1593,5.4987,0.4247,11.6144,4.4814,2.1169,9.3143,0.4605,0.7576,1,0.5141,1.32,0.6787,0.5141,0.6438,1,0.5477,1.5532,0.8506,0.5477,0.4145,1,0.2999,2.4124,0.7235,0.2999,0.8377,1,0.5106,1.1937,0.6096,0.5106,0.7714,1,0.5536,1.2963,0.7177,0.5536,0.7288,1,0.5903,1.3721,0.81,0.5903,0.0398,19.8251,0.5096,1,0.8545,0.5096,0.8815,0.8545,0,0,0,0,0,PANTALONI
8.1524,2.115,1.4543,7.1959,0.4507,5.9209,2.3316,1.527,5.9307,0.3924,8.1524,2.115,1.4543,7.1959,0.4507,13.0208,5.002,2.2365,10.6558,0.4705,1.3769,1,0.6261,0.7263,0.4547,0.6261,0.9524,1,0.6503,1.05,0.6827,0.6503,0.9071,1,0.4228,1.1024,0.4661,0.4228,1.5417,1,0.6235,0.6486,0.4044,0.6235,1.3422,1,0.651,0.7451,0.485,0.651,1.2133,1,0.6753,0.8242,0.5566,0.6753,0.0448,22.2257,0.4351,1,0.9532,0.4351,0.6857,0.9532,0,0,0,0,0,PANTALONI
7.253,1.3398,1.1575,7.0721,0.4076,6.8386,1.8609,1.3642,4.6846,0.4866,7.253,1.3398,1.1575,7.0721,0.4076,12.3609,3.7274,1.9306,10.4732,0.4494,1.0606,1,0.5868,0.9429,0.5532,0.5868,0.8485,1,0.5995,1.1786,0.7066,0.5995,0.72,1,0.3594,1.389,0.4993,0.3594,1.096,1,0.5693,0.9124,0.5194,0.5693,1.3084,1,0.6276,0.7643,0.4797,0.6276,1.5097,1,0.6753,0.6624,0.4473,0.6753,0.0425,21.3447,0.6222,1,0.9489,0.6222,0.8369,0.9489,0,0,0,0,0,PANTALONI
0.9387,5.2837,2.2986,14.5619,-0.4192,5.4732,5.8369,2.416,12.8623,0.0423,0.9387,5.2837,2.2986,14.5619,-0.4192,6.5059,5.7953,2.4073,12.3247,0.1814,0.1715,1,0.1443,5.8303,0.8413,0.1443,0.9514,1,0.9548,1.051,1.0036,0.9548,0.9052,1,0.9117,1.1047,1.0072,0.9117,-7.5646,1,-1.5752,-0.1322,0.2082,-1.5752,0.764,1,0.6815,1.309,0.8921,0.6815,1.1321,1,1.1815,0.8833,1.0436,1.1815,0.0194,9.4112,0.1997,1,0.4836,0.1997,0.8271,0.4836,0,0,0,0,0,GIACCA
0.3792,4.1587,2.0393,10.3463,-0.5369,4.9207,4.1796,2.0444,9.6548,0.0981,0.3792,4.1587,2.0393,10.3463,-0.5369,5.7775,3.6192,1.9024,8.0948,0.2547,0.0771,1,0.0656,12.975,0.8517,0.0656,0.9975,1,1.0719,1.0025,1.0746,1.0719,0.995,1,1.1491,1.005,1.1548,1.1491,-3.4404,1,-1.3065,-0.2907,0.3798,-1.3065,0.6288,1,0.6198,1.5903,0.9856,0.6198,1.0716,1,1.2781,0.9332,1.1927,1.2781,0.0171,8.0231,0.2531,1,0.5869,0.2531,0.7985,0.5869,0,0,0,0,0,GIACCA
0.7859,4.5026,2.1219,13.173,-1.1774,6.0637,5.1992,2.2802,11.7424,0.1708,0.7859,4.5026,2.1219,13.173,-1.1774,6.705,7.2508,2.6927,12.034,0.2544,0.1296,1,0.1172,7.7157,0.9044,0.1172,0.9306,1,0.788,1.0746,0.8468,0.788,0.866,1,0.621,1.1547,0.7171,0.621,-2.9443,1,-1.7351,-0.3396,0.5893,-1.7351,0.4272,1,0.3748,2.3409,0.8775,0.3748,1.1218,1,1.0946,0.8914,0.9758,1.0946,0.021,9.1068,0.3189,1,0.4446,0.3189,0.9178,0.4446,0,0,0,0,0,GIACCA
2.4777,8.9719,2.9953,25.0344,-1.0758,9.27,29.4816,5.4297,41.9326,-0.0722,2.4777,8.9719,2.9953,25.0344,-1.0758,10.7198,30.7216,5.5427,40.9662,0.0517,0.2673,1,0.2311,3.7414,0.8648,0.2311,0.5517,1,0.5404,1.8127,0.9796,0.5404,0.3043,1,0.292,3.286,0.9596,0.292,4.5933,1,-5.8126,0.2177,-1.2655,-5.8126,0.3084,1,0.2792,3.2427,0.9053,0.2792,0.597,1,0.6111,1.675,1.0236,0.6111,0.0342,14.9581,-0.2867,1,0.0376,-0.2867,0.9094,0.0376,0,0,0,0,0,GIACCA
1.9316,8.5539,2.9247,15.8342,-0.4084,5.7134,6.9846,2.6428,14.6321,0.0053,1.9316,8.5539,2.9247,15.8342,-0.4084,7.047,14.537,3.8127,19.2149,0.1003,0.3381,1,0.2741,2.9578,0.8108,0.2741,1.1066,1,0.7671,0.9036,0.6932,0.7671,1.2247,1,0.5884,0.8165,0.4805,0.5884,-58.6819,1,-2.1429,-0.017,0.0365,-2.1429,0.7643,1,0.5264,1.3085,0.6888,0.5264,1.0822,1,0.8241,0.9241,0.7615,0.8241,0.0211,10.5255,0.5888,1,0.8294,0.5888,0.8988,0.8294,0,0,0,0,0,GIACCA
2.9078,7.3947,2.7193,12.6576,-0.2852,5.436,7.9739,2.8238,13.0182,-0.0525,2.9078,7.3947,2.7193,12.6576,-0.2852,7.6107,11.3017,3.3618,13.5514,0.1194,0.5349,1,0.3821,1.8694,0.7143,0.3821,0.963,1,0.8089,1.0384,0.84,0.8089,0.9274,1,0.6543,1.0783,0.7056,0.6543,4.3282,1,-1.5287,0.231,-0.3532,-1.5287,0.7962,1,0.64,1.2559,0.8038,0.64,0.9723,1,0.934,1.0285,0.9607,0.934,0.0232,11.969,0.3158,1,0.8403,0.3158,0.7135,0.8403,0.6156,0.2366,0.4864,1,0,GIACCA
1.0765,3.3561,1.832,9.4132,-0.691,6.2703,4.0262,2.0065,10.7069,0.1299,1.0765,3.3561,1.832,9.4132,-0.691,6.9219,4.4602,2.1119,9.517,0.2387,0.1717,1,0.1555,5.8249,0.9059,0.1555,0.913,1,0.8674,1.0953,0.9501,0.8674,0.8336,1,0.7525,1.1997,0.9027,0.7525,-2.407,1,-1.2891,-0.4155,0.5356,-1.2891,0.4524,1,0.4453,2.2105,0.9843,0.4453,0.8792,1,0.9891,1.1374,1.125,0.9891,0.0222,9.6674,0.4735,1,0.6102,0.4735,0.9373,0.6102,0,0,0,0,0,GIACCA
1.8151,3.4447,1.856,8.3682,-0.3296,6.8005,2.7686,1.6639,9.8369,0.1857,1.8151,3.4447,1.856,8.3682,-0.3296,7.6528,3.9288,1.9821,9.8244,0.2481,0.2669,1,0.2372,3.7466,0.8886,0.2372,1.1154,1,0.9364,0.8965,0.8395,0.9364,1.2442,1,0.8768,0.8037,0.7047,0.8768,-0.9248,1,-0.6399,-1.0813,0.692,-0.6399,0.521,1,0.4817,1.9194,0.9245,0.4817,0.8507,1,0.8518,1.1755,1.0013,0.8518,0.025,10.8392,0.2823,1,0.6836,0.2823,0.8627,0.6836,0,0,0,0,0,GIACCA
