@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0472,3.7886,1.9464,8.3365,-0.581,0.1586,1.4586,1.2077,5.4992,-0.6431,-0.3021,0.6401,0.8,3.8768,-1.5976,2.1579,1.3496,1.1617,5.1,0.0792,0.2975,-0.1561,0.0219,-0.5249,0.0735,-0.14,1.6117,2.4329,1.6755,1.5096,1.0396,0.6887,2.5975,5.9191,2.8073,2.2788,1.0808,0.4743,1.4234,1.2849,-6.9796,0.9027,-4.9035,-5.432,1.5754,3.533,0.952,2.2425,0.6042,0.2694,1.5159,2.1504,1.6346,1.4185,1.0783,0.7601,0.0019,3.2358,0.4433,-0.1681,0.402,-0.4527,0.4677,-0.417,?,?,?,?,?,DAVANTI_PANTALONI
-0.0752,0.7364,0.8581,4.5608,-0.6682,0.2298,1.8648,1.3656,5.328,-0.4568,-0.2172,0.6612,0.8132,3.3592,-1.3587,1.6677,0.5867,0.766,4.0173,0.0622,-0.3273,0.3462,-0.0451,-1.0576,0.1378,-0.1303,0.6284,1.0553,1.1203,1.6793,1.7828,1.0616,0.3949,1.1137,1.2551,2.8202,3.1783,1.127,1.0934,0.9441,-6.8532,0.8635,-6.2678,-7.259,0.7476,1.9197,0.6382,2.568,0.8537,0.3325,0.856,1.3577,1.1353,1.5861,1.3263,0.8362,0.0017,2.5193,0.5039,-0.4556,0.3887,-0.4946,0.6705,-0.2536,?,?,?,?,?,DAVANTI_PANTALONI
-0.1945,2.1007,1.4494,7.0979,-0.5322,0.0438,1.534,1.2385,4.7154,-0.6935,-0.3782,0.5035,0.7096,3.0906,-2.0201,1.8595,0.8631,0.929,4.9182,0.039,-4.4392,0.5143,-0.1046,-0.1158,0.0236,-0.2034,1.1702,2.0425,1.5601,1.7454,1.3332,0.7638,1.3694,4.1718,2.4339,3.0464,1.7773,0.5834,1.2768,1.1926,-12.3546,0.9341,-9.6766,-10.3596,1.6637,4.527,0.9052,2.721,0.5441,0.2,1.5053,2.2967,1.4432,1.5257,0.9588,0.6284,0.0023,2.8313,0.4413,-0.2172,0.2814,-0.521,0.471,-0.4819,?,?,?,?,?,DAVANTI_PANTALONI
0.0873,0.2608,0.5106,2.6501,-1.1862,0.0812,0.1705,0.4129,1.9925,-0.6347,-0.1263,0.0719,0.2682,1.3584,-0.8557,0.6185,0.1509,0.3884,1.8405,0.0236,1.0754,-0.6914,0.1412,-0.643,0.1313,-0.2043,1.2366,1.9039,1.3147,1.5396,1.0631,0.6905,1.5292,3.6248,1.7284,2.3703,1.1302,0.4768,1.8588,2.2956,-32.2946,1.235,-17.3742,-14.0681,0.9945,1.6559,0.6431,1.6651,0.6466,0.3883,1.3301,1.9509,1.4399,1.4668,1.0826,0.7381,0.0009,0.9407,-0.7809,-0.2137,-0.2601,0.553,0.4304,0.2793,?,?,?,?,?,DAVANTI_PANTALONI
0.0988,0.6106,0.7814,3.9386,-0.7084,-0.2215,0.2488,0.4988,2.29,-1.136,-0.2828,0.5052,0.7108,2.6206,-1.8318,1.1247,0.2384,0.4883,2.353,0.0734,-0.4461,-0.3494,0.0879,0.7832,-0.1969,-0.2515,1.5666,1.0993,1.6004,0.7017,1.0216,1.4558,2.4542,1.2085,2.5612,0.4924,1.0436,2.1193,1.341,0.9635,-8.7607,0.7184,-6.5328,-9.093,2.1503,2.4911,0.9078,1.1585,0.4222,0.3644,1.7199,1.5029,1.6739,0.8739,0.9733,1.1138,0.002,1.7002,0.1945,-0.1902,0.3995,0.3659,-0.1484,-0.6297,?,?,?,?,?,DAVANTI_PANTALONI
0.0411,0.0142,0.1191,0.749,-0.6898,-0.0459,0.0058,0.076,0.4742,-2.2323,-0.1177,0.0071,0.0845,0.7128,-1.7312,0.1932,0.0074,0.0861,0.4582,0.0849,-0.8952,-0.3489,0.2125,0.3897,-0.2374,-0.6093,1.568,1.4103,1.3834,0.8994,0.8823,0.9809,2.4587,1.9889,1.9138,0.8089,0.7784,0.9622,0.9337,0.6767,-7.1904,0.7247,-7.7012,-10.6263,3.0216,1.6982,0.8852,0.562,0.293,0.5213,1.5796,1.0507,1.6346,0.6652,1.0348,1.5558,0.0007,0.2911,-0.1056,-0.0711,0.4559,-0.1973,-0.2143,-0.3927,?,?,?,?,?,DAVANTI_PANTALONI
0.1343,4.4917,2.1194,12.4513,-1.0663,-0.4389,2.1008,1.4494,8.0733,-0.9638,-0.3649,3.8962,1.9739,15.3371,-0.5377,2.756,3.237,1.7992,10.882,0.023,-0.3059,-0.368,0.0487,1.2029,-0.1593,-0.1324,1.4622,1.0737,1.178,0.7343,0.8056,1.0971,2.1381,1.1528,1.3876,0.5392,0.649,1.2037,1.6216,1.1981,-25.0432,0.7388,-15.443,-20.9025,1.4658,0.6042,0.541,0.4122,0.3691,0.8955,1.5423,0.8118,1.1442,0.5264,0.7419,1.4094,0.0031,4.0613,0.2286,0.2584,0.277,-0.0053,-0.1617,0.2382,?,?,?,?,?,DAVANTI_PANTALONI
-0.596,2.0835,1.4434,7.5389,-1.9591,-0.8415,7.6474,2.7654,12.6358,-1.3247,0.299,6.4929,2.5481,16.4573,-0.7274,2.9861,8.4598,2.9086,10.714,0.0098,0.7083,-1.9934,-0.1996,-2.8143,-0.2818,0.1001,0.522,0.5665,0.4963,1.0853,0.9508,0.8761,0.2725,0.3209,0.2463,1.1778,0.904,0.7675,0.6932,0.7202,-46.9628,1.039,-67.7493,-65.2076,0.4687,0.2674,0.2355,0.5705,0.5023,0.8805,0.5966,0.4581,0.7037,0.7678,1.1794,1.5361,0.0056,4.4342,-0.0122,-0.4603,-0.4702,0.0706,-0.3463,0.3798,?,?,?,?,?,DIETRO_PANTALONI
-0.445,2.1429,1.4639,8.3253,-2.2436,-1.1972,7.0593,2.6569,12.9363,-1.3041,0.1206,5.5804,2.3623,14.9158,-0.4838,3.0593,7.069,2.6588,10.9555,0.0049,0.3716,-3.6899,-0.1454,-9.9284,-0.3913,0.0394,0.551,0.6197,0.5506,1.1247,0.9993,0.8885,0.3036,0.384,0.3031,1.265,0.9986,0.7894,0.7865,1.1841,-107.4102,1.5055,-136.5659,-90.7128,0.4571,0.2553,0.2331,0.5585,0.51,0.9131,0.6436,0.5582,0.7599,0.8673,1.1808,1.3615,0.0067,4.5362,0.6372,-0.2526,-0.5588,-0.0864,-0.5489,0.3913,?,?,?,?,?,DIETRO_PANTALONI
-0.6598,2.7215,1.6497,10.3301,-2.765,-1.1604,9.0025,3.0004,15.9852,-1.4065,0.0706,8.594,2.9316,20.3081,-0.4144,3.345,10.9158,3.3039,15.6452,0.0075,0.5686,-9.3477,-0.1973,-16.4388,-0.3469,0.0211,0.5498,0.5627,0.4993,1.0235,0.9081,0.8873,0.3023,0.3167,0.2493,1.0475,0.8247,0.7873,0.812,1.2749,-64.0842,1.5701,-78.9197,-50.2653,0.413,0.1911,0.1741,0.4627,0.4214,0.9108,0.6462,0.5087,0.6603,0.7871,1.0217,1.298,0.007,4.8702,0.0561,-0.3491,-0.5139,0.0017,-0.5047,0.4351,?,?,?,?,?,DIETRO_PANTALONI
-0.7603,6.6989,2.5882,27.7443,-0.5761,-0.9971,4.4201,2.1024,13.2222,-1.4813,0.4409,8.8262,2.9709,27.0263,-0.2171,3.3537,10.4647,3.2349,28.6964,0.0048,0.7625,-1.7244,-0.2267,-2.2615,-0.2973,0.1315,1.2311,0.8712,0.8001,0.7077,0.6499,0.9184,1.5156,0.759,0.6401,0.5008,0.4224,0.8434,1.2847,2.1039,-73.9457,1.6376,-57.5567,-35.1475,3.3035,0.7927,0.6105,0.24,0.1848,0.7701,2.0983,1.0266,0.9668,0.4892,0.4608,0.9418,0.007,5.0012,-0.1148,0.1967,0.0111,-0.0504,-0.145,0.6809,?,?,?,?,?,DIETRO_PANTALONI
-0.0811,3.7159,1.9277,11.5591,-0.7604,-0.4602,1.1397,1.0676,6.8071,-1.8666,0.4194,4.6412,2.1543,12.5942,-0.6247,2.4639,3.8205,1.9546,7.8823,0.0302,0.1761,-0.1933,-0.0329,-1.0973,-0.1868,0.1702,1.8057,0.8948,0.9862,0.4955,0.5462,1.1022,3.2605,0.8006,0.9726,0.2456,0.2983,1.2148,1.1264,1.0311,-20.3412,0.9153,-18.058,-19.7283,2.7651,0.8471,0.8079,0.3063,0.2922,0.9537,1.6981,0.9178,1.4665,0.5405,0.8636,1.5978,0.0031,3.5709,-0.2016,-0.5907,-0.0913,-0.0604,-0.3736,0.253,?,?,?,?,?,DIETRO_PANTALONI
0.0985,9.0693,3.0115,20.9412,-1.3637,-0.2871,4.7539,2.1803,10.7772,-0.9841,-0.1481,5.9659,2.4425,28.8545,-2.9456,3.6595,6.5109,2.5516,21.8093,0.0198,-0.3431,-0.6653,0.0269,1.9393,-0.0785,-0.0405,1.3812,1.233,1.1802,0.8927,0.8545,0.9572,1.9078,1.5202,1.3929,0.7968,0.7301,0.9163,2.2601,0.5609,-27.4405,0.2482,-12.141,-48.926,1.6311,1.2115,0.3982,0.7427,0.2441,0.3287,1.9431,0.7258,0.9602,0.3735,0.4942,1.323,0.0017,5.318,-0.1217,0.0903,-0.0843,-0.0181,-0.1015,-0.2483,?,?,?,?,?,DIETRO_PANTALONI
0.6532,4.7213,2.1728,11.5832,-0.4393,-0.8746,3.0162,1.7367,9.3306,-1.0893,0.1945,9.8293,3.1352,26.4601,-0.6314,3.4423,6.9465,2.6356,17.6456,0.0163,-0.7469,3.3585,0.1898,-4.4966,-0.2541,0.0565,1.2511,0.6931,0.8244,0.5539,0.6589,1.1895,1.5653,0.4803,0.6797,0.3069,0.4342,1.415,0.7267,0.3452,-12.0543,0.475,-16.5877,-34.9192,1.8021,0.4962,0.4486,0.2753,0.2489,0.9041,1.2414,0.4378,0.6564,0.3526,0.5288,1.4995,0.0059,5.2712,0.3699,0.408,0.5889,0.1195,0.0564,0.4512,?,?,?,?,?,DIETRO_PANTALONI
0.4208,3.271,1.8086,9.671,-0.6819,-0.377,2.8035,1.6744,7.9958,-1.1025,0.2395,4.1137,2.0282,12.9321,-0.5555,2.6477,3.5546,1.8854,8.6485,0.0091,-1.1161,1.7572,0.1589,-1.5744,-0.1424,0.0904,1.0802,0.8917,0.9593,0.8255,0.8881,1.0758,1.1667,0.7952,0.9202,0.6815,0.7887,1.1573,0.9352,0.849,-49.5861,0.9079,-53.0238,-58.4052,1.512,0.6916,0.6588,0.4574,0.4357,0.9526,1.2095,0.7478,1.1182,0.6183,0.9245,1.4953,0.0031,3.9404,0.5882,0.5396,0.2914,0.1271,0.0626,0.3548,?,?,?,?,?,DIETRO_PANTALONI
-0.0052,5.7549,2.3989,13.3987,-0.5671,-0.8871,4.3125,2.0767,9.8024,-1.2122,0.5324,7.5716,2.7517,12.6914,-0.6247,3.8577,3.8279,1.9565,8.18,0.0999,0.0058,-0.0097,-0.0013,-1.6663,-0.2299,0.138,1.1552,0.8718,1.2261,0.7547,1.0614,1.4064,1.3345,0.7601,1.5034,0.5696,1.1266,1.978,0.9027,0.9936,-5.3432,1.1007,-5.9192,-5.3777,1.9296,1.0946,0.9409,0.5672,0.4876,0.8596,1.3669,1.0557,1.638,0.7724,1.1983,1.5515,0.0056,5.8652,0.2331,0.4805,0.3271,-0.0254,-0.2206,0.3496,?,?,?,?,?,DIETRO_PANTALONI
0.2902,10.0646,3.1725,18.4203,-0.4753,-0.7163,4.1366,2.0339,11.8292,-2.2803,0.7517,5.3861,2.3208,15.4668,-0.2234,3.0444,11.4814,3.3884,16.1962,0.0047,-0.4051,0.386,0.0953,-0.9529,-0.2353,0.2469,1.5598,1.367,0.9363,0.8764,0.6002,0.6849,2.4331,1.8686,0.8766,0.768,0.3603,0.4691,0.7217,2.101,-77.0544,2.9113,-106.7713,-36.6747,3.4624,0.9876,0.7673,0.2852,0.2216,0.7769,1.5572,1.191,1.1373,0.7648,0.7304,0.955,0.0058,4.4186,0.3782,0.5064,0.4433,0.0663,-0.2652,0.741,?,?,?,?,?,DIETRO_PANTALONI
0.6283,4.7888,2.1883,15.8984,-0.3933,-0.6726,3.3668,1.8349,9.3439,-1.5056,0.0856,5.0766,2.2531,13.7477,-1.11,3.0633,4.7029,2.1686,12.599,0.004,-0.9341,7.3392,0.2051,-7.8571,-0.2196,0.0279,1.1926,0.9712,1.0091,0.8144,0.8461,1.039,1.4224,0.9433,1.0183,0.6632,0.7159,1.0794,0.7993,0.6206,-89.1066,0.7764,-111.4742,-143.5876,3.0597,1.7513,0.902,0.5724,0.2948,0.5151,1.7015,1.1564,1.2619,0.6797,0.7416,1.0912,0.0049,4.5731,0.4051,0.5672,0.4297,0.0726,-0.138,0.2127,?,?,?,?,?,DIETRO_PANTALONI
0.5647,6.409,2.5316,14.4412,-0.7272,-0.7455,4.3075,2.0754,12.108,-1.7273,0.506,5.695,2.3864,16.441,-0.5691,3.4318,5.765,2.401,13.0817,0.0214,-0.7575,1.1161,0.1645,-1.4734,-0.2172,0.1474,1.2198,1.0608,1.0544,0.8697,0.8644,0.9939,1.4879,1.1254,1.1117,0.7564,0.7472,0.9879,0.7929,1.0197,-21.3044,1.2861,-26.8703,-20.8931,1.8833,0.7979,0.6255,0.4237,0.3321,0.7839,1.1927,0.8784,1.1039,0.7365,0.9256,1.2568,0.0058,5.0186,0.1839,0.2523,0.41,0.249,-0.2457,0.3763,?,?,?,?,?,DIETRO_PANTALONI
0.1233,5.9891,2.4473,19.2148,-0.5935,-0.5577,5.1794,2.2758,12.7879,-0.9375,0.0176,4.4545,2.1106,22.3516,-0.6203,2.9762,7.092,2.6631,14.4194,0.0117,-0.221,7.001,0.0414,-31.6785,-0.1874,0.0059,1.0753,1.1595,0.919,1.0783,0.8546,0.7925,1.1563,1.3445,0.8445,1.1627,0.7303,0.6281,1.1565,0.8363,-41.9164,0.7231,-36.243,-50.1188,1.827,0.8741,0.8265,0.4785,0.4524,0.9455,1.5026,0.8597,1.3326,0.5721,0.8869,1.5501,0.0031,4.3037,0.4029,0.2558,0.1654,0.073,-0.1689,0.0806,?,?,?,?,?,DIETRO_PANTALONI
0.3325,7.5673,2.7509,15.351,-0.4279,-1.0919,4.9574,2.2265,13.3718,-1.3409,-0.1002,9.303,3.0501,27.1534,-2.3771,4.0944,6.3765,2.5252,19.7294,0.0498,-0.3045,-3.3194,0.0812,10.9021,-0.2667,-0.0245,1.2355,0.9019,1.0894,0.73,0.8817,1.2079,1.5265,0.8134,1.1867,0.5329,0.7774,1.4589,0.6006,0.2407,-4.4456,0.4007,-7.4022,-18.471,1.882,1.3371,0.5178,0.7105,0.2751,0.3872,1.148,0.5653,0.7781,0.4925,0.6778,1.3763,0.0062,6.2851,0.2431,0.0292,0.4664,0.2276,-0.2056,-0.378,?,?,?,?,?,DIETRO_PANTALONI
0.0788,0.0192,0.1387,0.7175,-0.4986,-0.0027,0.0094,0.0971,0.5238,-1.0155,-0.1943,0.0119,0.1092,0.5973,-8.557,0.2661,0.0137,0.1171,0.526,0.1093,-28.8861,-0.4054,0.2959,0.014,-0.0102,-0.7299,1.4284,1.2697,1.1844,0.8889,0.8292,0.9329,2.0402,1.6121,1.4029,0.7902,0.6876,0.8702,0.9045,0.4464,-3.6972,0.4935,-4.0874,-8.2823,1.8424,7.6615,0.8108,4.1586,0.4401,0.1058,1.3698,1.2014,1.3642,0.877,0.9959,1.1355,0.0011,0.3955,-0.0726,-0.3966,0.6131,-0.4207,0.2759,-0.8222,?,?,?,?,?,DIETRO_PANTALONI
0.027,0.0237,0.1541,0.9355,-1.0605,-0.0844,0.0211,0.1454,0.7634,-1.2017,-0.1544,0.0142,0.1191,0.6161,-2.8138,0.2809,0.0118,0.1088,0.5239,0.0804,-0.3197,-0.1748,0.0961,0.5467,-0.3004,-0.5495,1.0598,1.2936,1.4159,1.2207,1.3361,1.0945,1.1231,1.6735,2.0049,1.4901,1.7852,1.198,1.1555,1.0593,-10.5093,0.9167,-9.0954,-9.9213,1.3093,2.8104,0.7968,2.1465,0.6086,0.2835,1.2253,1.5184,1.7854,1.2392,1.4571,1.1758,0.0009,0.423,0.0819,-0.1749,0.15,-0.3076,-0.0012,-0.4872,?,?,?,?,?,DIETRO_PANTALONI
0.1062,0.065,0.255,1.8517,-0.8101,0.0206,0.0271,0.1645,1.1964,-0.8083,-0.2408,0.0148,0.1215,0.7704,-4.7553,0.3794,0.0326,0.1807,0.9699,0.0822,5.1646,-0.4407,0.2798,-0.0853,0.0542,-0.6349,1.5506,2.0988,1.4116,1.3535,0.9104,0.6726,2.4044,4.405,1.9927,1.8321,0.8288,0.4524,1.5496,1.3019,-9.5457,0.8401,-6.1599,-7.3323,1.5461,7.6416,0.9681,4.9424,0.6261,0.1267,1.5477,2.4034,1.9092,1.5529,1.2335,0.7944,0.0015,0.5598,-0.1067,-0.1176,0.4528,-0.3551,0.1238,-0.4789,?,?,?,?,?,DIETRO_PANTALONI
-0.3579,1.0808,1.0396,6.0429,-1.1637,0.5126,1.2586,1.1219,4.5138,-0.4061,0.962,1.6378,1.2798,7.0387,-0.4589,1.9545,1.4737,1.214,5.4381,0.0436,-0.6983,-0.3721,-0.1831,0.5328,0.2623,0.4922,0.9267,0.8124,0.8564,0.8766,0.9242,1.0542,0.8587,0.6599,0.7334,0.7685,0.8541,1.1114,2.4929,1.4679,-13.1252,0.5888,-5.265,-8.9417,0.87,0.5789,0.4912,0.6654,0.5646,0.8485,1.3388,0.8585,1.1112,0.6413,0.83,1.2943,0.006,2.9755,-0.2663,-0.2915,-0.3033,0.4515,0.7221,0.7884,?,?,?,?,?,DIETRO_PANTALONI
0.0945,0.5286,0.7271,3.7016,-0.6068,-0.148,0.2806,0.5297,2.4386,-0.7336,0.386,0.8418,0.9175,3.4196,-0.228,1.1974,0.3971,0.6301,2.8044,0.0929,-0.6388,0.2449,0.079,-0.3833,-0.1236,0.3224,1.3727,0.7924,1.1538,0.5773,0.8406,1.456,1.8842,0.628,1.3313,0.3333,0.7065,2.12,1.3546,2.2019,-4.8677,1.6255,-3.5935,-2.2107,1.6378,0.8273,0.7452,0.5051,0.455,0.9008,1.5179,1.0825,1.3199,0.7131,0.8696,1.2194,0.0022,1.7516,-0.3704,-0.4534,-0.0542,0.4955,0.3682,0.771,?,?,?,?,?,DIETRO_PANTALONI
-0.4044,0.9515,0.9754,6.0682,-0.7233,0.3827,0.4982,0.7058,3.1312,-0.4472,0.8063,1.0946,1.0462,4.5801,-0.3883,1.5716,1.0345,1.0171,3.7246,0.0537,-1.0567,-0.5015,-0.2573,0.4746,0.2435,0.513,1.382,0.9323,0.959,0.6747,0.694,1.0286,1.9098,0.8693,0.9198,0.4552,0.4816,1.0581,2.6322,1.9882,-12.0536,0.7553,-4.5794,-6.0627,1.6275,1.0674,0.8946,0.6558,0.5497,0.8382,1.938,1.3249,1.6292,0.6837,0.8407,1.2297,0.0053,2.391,-0.245,-0.3861,-0.2255,0.4397,0.7128,0.7833,?,?,?,?,?,DIETRO_PANTALONI
0.2074,0.0521,0.2284,1.3257,-0.4964,-0.1157,0.0967,0.311,2.1693,-1.0686,-0.2394,0.0472,0.2173,2.2973,-0.6434,0.4661,0.0926,0.3043,1.8101,0.0369,-1.7927,-0.8663,0.445,0.4833,-0.2482,-0.5136,0.7343,1.0507,0.7505,1.4309,1.0221,0.7143,0.5392,1.104,0.5633,2.0475,1.0447,0.5102,0.3925,0.489,-6.3455,1.2459,-16.1683,-12.9769,0.8448,0.6338,0.4714,0.7502,0.558,0.7438,0.6111,0.5771,0.7324,0.9443,1.1984,1.2691,0.0019,0.7371,-0.7467,0.1104,0.5351,-0.3061,-0.3473,-0.1714,?,?,?,?,?,DIETRO_PANTALONI
0.0957,0.0236,0.1537,0.9024,-0.338,-0.0721,0.0167,0.1291,0.8636,-1.8713,-0.127,0.0099,0.0995,0.7063,-1.5156,0.2574,0.0144,0.1202,0.6418,0.0963,-1.3276,-0.754,0.372,0.568,-0.2802,-0.4933,1.1912,1.5445,1.279,1.2966,1.0738,0.8281,1.4189,2.3853,1.6359,1.6812,1.153,0.6858,0.4051,0.5358,-3.3341,1.3226,-8.2305,-6.2229,2.2425,2.4022,0.9497,1.0712,0.4235,0.3953,1.045,1.2777,1.4061,1.2227,1.3456,1.1005,0.0009,0.3869,-0.1324,-0.0751,0.6157,-0.4244,-0.074,-0.3787,?,?,?,?,?,DIETRO_PANTALONI
0.0734,0.0249,0.1577,0.9311,-0.8972,-0.0501,0.0111,0.1052,0.6166,-1.0638,-0.1654,0.0124,0.1115,0.6195,-5.9155,0.2629,0.0145,0.1205,0.6797,0.0363,-1.463,-0.4435,0.279,0.3032,-0.1907,-0.6291,1.4998,1.4141,1.3087,0.9429,0.8726,0.9254,2.2494,1.9998,1.7127,0.889,0.7614,0.8564,1.3854,0.831,-17.2145,0.5998,-12.4255,-20.716,1.6428,5.4791,0.6959,3.3353,0.4236,0.127,1.5101,1.5031,1.3699,0.9954,0.9071,0.9114,0.001,0.3992,-0.0241,-0.4943,0.5927,-0.0906,0.0403,-0.6836,?,?,?,?,?,DIETRO_PANTALONI
-0.0677,1.0722,1.0355,6.578,-2.3345,0.2148,0.5537,0.7441,3.8436,-0.3803,-0.3037,0.1221,0.3494,1.9946,-2.7435,0.9655,0.9588,0.9792,4.7522,0.0164,-0.3152,0.2229,-0.0701,-0.7072,0.2225,-0.3146,1.3915,2.9636,1.0575,2.1297,0.7599,0.3568,1.9363,8.7828,1.1183,4.5358,0.5775,0.1273,4.3488,3.1504,-58.0185,0.7244,-13.3411,-18.4162,0.7084,3.7023,0.4083,5.2261,0.5763,0.1103,1.7114,3.2978,1.3842,1.927,0.8088,0.4197,0.002,1.4014,-0.3863,0.2009,-0.5622,-0.1272,0.6773,-0.204,?,?,?,?,?,DIETRO_PANTALONI
0.0327,5.4398,2.3323,21.8055,-0.4891,-0.7043,4.6873,2.165,10.829,-1.3531,0.0385,4.2739,2.0673,12.5428,-0.571,3.1873,4.7407,2.1773,14.4876,0.0183,-0.0465,0.8501,0.0103,-18.2881,-0.221,0.0121,1.0773,1.1282,1.0712,1.0473,0.9944,0.9495,1.1605,1.2728,1.1475,1.0967,0.9887,0.9015,1.1502,1.571,-26.5519,1.3659,-23.0855,-16.9017,3.1819,1.8342,0.9923,0.5764,0.3119,0.541,2.0136,1.7385,1.5051,0.8634,0.7475,0.8658,0.0038,4.8166,0.4407,-0.1025,-0.0556,0.2192,-0.3863,0.2356,?,?,?,?,?,DIETRO_PANTALONI
