@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
1.2403,13.2819,3.6444,29.6336,-0.1852,-1.0307,6.6787,2.5843,10.8477,-1.4593,-0.6787,5.3763,2.3187,22.9016,-0.4864,3.8344,13.6955,3.7007,29.1706,0.0128,-1.2034,-1.8276,0.3235,1.5187,-0.2688,-0.177,1.4102,1.5718,0.9848,1.1146,0.6983,0.6265,1.9887,2.4704,0.9698,1.2422,0.4877,0.3926,0.7195,0.618,-12.212,0.8589,-16.972,-19.7596,5.6682,1.6227,0.8461,0.2863,0.1493,0.5214,2.7318,1.294,1.0159,0.4737,0.3719,0.7851,0.0125,5.7717,-0.282,0.2966,0.8316,0.1336,-0.433,0.1932,0.9447,9.5362,3.0881,8.4448,-0.1845,2.3497,5.9739,2.4442,9.4858,-0.724,8.551,1.0099,1.0049,3.1404,0.6671,0.4021,0.1105,0.2748,1.2635,3.0729,2.4322,1.5963,9.4428,5.9154,0.3302,-0.209,-0.633,1.2958,0.7557,0.5832,0.8903,2.6891,3.0205,0.0637,14.1196,-0.6945,-0.9737,0.6435,?,?,?,?,?,DAVANTI_PANTALONI
1.3798,8.125,2.8504,24.6275,-0.1717,-0.5717,5.2913,2.3003,11.4973,-0.8981,-0.6454,4.0159,2.004,19.6386,-0.9872,3.5638,7.3787,2.7164,23.2353,0.0046,-2.4136,-2.138,0.3872,0.8858,-0.1604,-0.1811,1.2392,1.4224,1.0494,1.1479,0.8468,0.7377,1.5355,2.0232,1.1011,1.3176,0.7171,0.5442,0.6632,0.3698,-33.4501,0.5576,-50.4344,-90.4488,3.4701,2.127,0.9005,0.6129,0.2595,0.4234,2.142,1.254,1.0599,0.5854,0.4948,0.8452,0.0114,5.2311,0.1708,0.0968,0.674,0.0314,-0.1975,-0.0959,2.4097,10.4075,3.2261,10.2412,-0.0674,3.0191,2.5482,1.5963,6.1253,-0.1866,8.1071,2.5485,1.5964,9.1855,0.0032,0.7982,0.2972,0.3724,2.021,2.0209,0.9999,4.0843,4.0838,0.9999,0.6711,-22.1598,-33.0188,1.8587,1.0413,0.5602,1.6719,1.1149,0.6668,0.0628,14.1058,-0.7095,-0.8268,0.4997,?,?,?,?,?,DAVANTI_PANTALONI
1.1983,21.3528,4.6209,32.6309,-0.2544,0.2884,12.4068,3.5223,14.3384,-1.0682,-1.7999,9.334,3.0552,14.581,-1.227,6.2194,9.1713,3.0284,25.1131,0.0478,4.1553,-0.6658,0.1927,-0.1602,0.0464,-0.2894,1.3119,1.5125,1.5259,1.1529,1.1631,1.0088,1.7211,2.2876,2.3282,1.3292,1.3528,1.0177,0.8937,0.8239,-5.2462,0.9218,-5.8701,-6.3678,3.7521,3.9729,0.9863,1.0588,0.2629,0.2482,2.2758,2.2379,1.2994,0.9834,0.571,0.5806,0.0156,9.4186,-0.5355,0.3595,0.6088,-0.254,-0.163,-0.0004,7.1009,4.2947,2.0724,8.9243,0.0565,1.8344,12.7734,3.574,11.3778,-0.333,2.6598,18.225,4.2691,12.7503,-0.4445,3.871,2.6697,0.6897,0.5798,0.4854,0.8372,0.3362,0.2356,0.7009,-0.188,-0.1362,0.7244,1.1081,1.0716,0.967,0.7844,0.6999,0.8924,0.0557,14.799,-0.3905,-0.2667,-0.7146,?,?,?,?,?,DAVANTI_PANTALONI
1.3493,22.5083,4.7443,29.6612,-0.2671,1.0295,9.9382,3.1525,13.7569,-0.84,-0.8332,7.1935,2.6821,16.2334,-1.086,5.9225,8.1381,2.8527,23.0349,0.0513,1.3106,-1.6193,0.2278,-1.2355,0.1738,-0.1407,1.5049,1.7689,1.6631,1.1754,1.1051,0.9402,2.2648,3.129,2.7658,1.3816,1.2212,0.8839,0.9956,0.7398,-5.0218,0.7431,-5.044,-6.7876,3.1309,3.008,0.9641,0.9608,0.3079,0.3205,2.1561,1.8272,1.2877,0.8474,0.5972,0.7047,0.0135,8.6624,-0.4967,0.2511,0.5467,-0.231,-0.0697,0.1407,7.4039,1.0357,1.0177,3.9821,0.5614,2.4522,12.6932,3.5628,10.6351,-0.2843,4.1317,4.5469,2.1324,6.1143,0.1221,3.0193,1.792,0.5935,0.2856,0.4773,1.6708,0.0816,0.2278,2.7916,-2.1651,5.9961,-2.7694,1.0964,1.3037,1.189,0.3744,0.6513,1.7394,0.063,14.8426,-0.6756,0.2192,-0.7674,?,?,?,?,?,DAVANTI_PANTALONI
0.0496,0.5419,0.7362,3.8122,-0.523,-0.0575,0.7169,0.8467,3.0265,-0.7977,0.1296,0.1447,0.3803,1.7103,-0.5847,1.0975,0.2216,0.4708,2.5446,0.1094,-0.8624,0.3826,0.0452,-0.4436,-0.0524,0.1181,0.8695,1.9356,1.5638,2.2262,1.7985,0.8079,0.756,3.7465,2.4453,4.9558,3.2346,0.6527,0.9748,2.0745,-4.1876,2.1281,-4.2958,-2.0186,1.4867,2.3192,0.876,1.5599,0.5892,0.3777,1.2596,2.2289,1.4981,1.7696,1.1894,0.6721,0.0011,1.6638,0.574,-0.3533,0.5035,-0.5989,0.509,-0.1686,7.3633,0.0037,0.0606,0.2574,0.9655,6.3645,0.0044,0.0667,0.2741,0.9582,-1.1955,0.0109,0.1045,1.342,?,1.1569,-6.1594,-5.3239,0.9096,0.5805,0.6382,0.8274,0.337,0.4073,1.1461,-5.3593,-4.6763,1.1374,0,0,0.9391,0.1918,0.2042,0.0705,14.9232,-0.9641,0.2998,-0.0246,?,?,?,?,?,DAVANTI_PANTALONI
0.1488,1.5596,1.2488,5.2667,-1.0092,-0.1582,0.9461,0.9727,4.2794,-0.933,-0.3648,0.4593,0.6777,3.1156,-2.5921,1.5636,0.7004,0.8369,3.493,0.0472,-0.9403,-0.4079,0.0952,0.4338,-0.1012,-0.2333,1.2839,1.8428,1.4922,1.4353,1.1622,0.8098,1.6485,3.3959,2.2267,2.06,1.3508,0.6557,1.2808,1.1767,-15.2968,0.9187,-11.9435,-13.0002,1.184,3.0222,0.715,2.5524,0.6039,0.2366,1.2307,1.6904,1.5078,1.3735,1.2251,0.892,0.0031,2.4164,0.0674,0.3538,-0.4983,-0.7763,0.3612,-0.5559,7.4136,0.0269,0.1639,0.5161,0.9328,6.3113,0.0222,0.1491,0.5352,0.9183,-1.0697,0.1832,0.4281,1.552,?,1.1747,-6.9306,-5.9001,1.0991,0.3829,0.3483,1.2081,0.1466,0.1213,1.1922,-4.6181,-3.8738,1.1735,0,0,0.9644,0.3325,0.3448,0.0705,14.7946,-0.9591,0.6929,-0.4665,?,?,?,?,?,DAVANTI_PANTALONI
0.0519,0.0195,0.1398,0.7728,-1.067,-0.0462,0.0057,0.0756,0.3448,-2.0113,0.0302,0.0193,0.1389,0.7483,-1.2196,0.2058,0.0079,0.0891,0.3887,0.0738,-1.1217,1.7198,0.252,-1.5332,-0.2246,0.1465,1.8485,1.0062,1.5684,0.5443,0.8485,1.5588,3.417,1.0124,2.4599,0.2963,0.7199,2.4298,1.732,0.9702,-12.8882,0.5602,-7.4411,-13.2837,3.265,1.109,0.891,0.3397,0.2729,0.8035,2.2411,1.0327,1.9884,0.4608,0.8873,1.9254,0.0005,0.3082,0.1754,-0.0393,0.2684,-0.1766,0.0554,0.1686,7.8316,0.0084,0.0919,0.3264,0.9591,5.5901,0.0154,0.1241,0.4288,0.9262,-1.8871,0.0005,0.0223,1.9368,?,1.401,-4.1501,-2.9623,0.7408,4.1218,5.5638,0.5488,16.9894,30.9555,1.4219,-3.9532,-2.7803,1.3732,0,0,0.7612,0.1685,0.2214,0.0672,15.3088,-0.997,0.5838,-0.5404,?,?,?,?,?,DAVANTI_PANTALONI
0.1152,0.4282,0.6544,3.9564,-0.7786,-0.2464,0.1277,0.3573,1.6207,-1.608,-0.1875,0.2432,0.4931,1.87,-1.8776,0.8523,0.1818,0.4264,2.1753,0.0409,-0.4675,-0.6142,0.1351,1.3139,-0.2891,-0.22,1.8312,1.3269,1.5346,0.7246,0.838,1.1565,3.3533,1.7607,2.3551,0.5251,0.7023,1.3376,1.7332,1.4195,-18.6525,0.819,-10.7617,-13.1404,3.5794,3.4229,0.9807,0.9563,0.274,0.2865,2.4411,2.1157,1.8188,0.8667,0.7451,0.8597,0.0024,1.2694,-0.1698,0.1859,-0.074,-0.0592,-0.0936,-0.6019,8.2801,0.0373,0.1931,0.5685,0.9338,4.9295,0.2216,0.4707,1.3446,0.7569,-1.694,0.1826,0.4273,2.2129,?,1.6797,-4.888,-2.91,0.4101,0.4518,1.1018,0.1682,0.2042,1.2139,1.9159,-3.625,-1.892,1.553,0,0,0.4228,0.2569,0.6076,0.0699,14.9036,-0.9975,-0.9527,0.9651,?,?,?,?,?,DAVANTI_PANTALONI
0.006,0.0316,0.1778,2.0938,-3.1416,-0.0608,0.0525,0.2291,2.8674,-3.0678,0.0315,0.0044,0.0663,0.4216,-1.1818,0.159,0.068,0.2607,2.6578,0.013,-0.0988,0.1904,0.0378,-1.9275,-0.3826,0.1985,0.7763,2.6836,0.6822,3.457,0.8788,0.2542,0.6026,7.2018,0.4654,11.9511,0.7722,0.0646,0.7345,6.9557,-45.4167,9.4705,-61.8366,-6.5294,0.7172,2.6166,0.1877,3.6483,0.2618,0.0718,0.7302,4.967,0.7878,6.802,1.0788,0.1586,0.0005,0.2383,0.8346,0.3891,-0.7492,0.2116,-0.7707,-0.2672,9.0165,0.0011,0.0334,0.1113,0.9877,3.7171,0.0034,0.0586,0.2012,0.9478,-1.0218,0.0065,0.0803,1.1701,?,2.4257,-8.8245,-3.638,0.5704,0.4157,0.7289,0.3253,0.1728,0.5312,2.4468,-7.6418,-3.1232,2.348,0,0,0.5532,0.0951,0.172,0.0686,13.7554,-1.0027,0.981,-0.971,?,?,?,?,?,DAVANTI_PANTALONI
1.6341,8.4126,2.9004,15.9966,-0.2452,-0.6192,4.1104,2.0274,8.2052,-0.9956,-0.5847,2.1073,1.4517,11.8883,-0.7293,3.5866,5.1621,2.272,12.5169,0.0317,-2.6391,-2.7946,0.4556,1.0589,-0.1726,-0.163,1.4306,1.998,1.2766,1.3966,0.8923,0.6389,2.0467,3.9921,1.6297,1.9505,0.7963,0.4082,0.7695,0.6283,-7.695,0.8165,-10,-12.2476,3.1245,1.8687,0.9938,0.5981,0.3181,0.5318,1.9496,1.3456,1.278,0.6902,0.6555,0.9498,0.0134,5.1459,0.1319,0.1506,0.7596,0.1569,-0.192,0.1752,2.3885,11.0331,3.3216,9.8065,-0.0668,1.9736,2.7117,1.6467,6.0984,-0.5449,8.3968,2.298,1.5159,6.131,0.348,1.2102,0.2845,0.235,2.0171,2.1912,1.0863,4.0687,4.8012,1.18,0.2853,-0.1876,-0.6573,2.3287,0.9776,0.4198,1.608,1.5995,0.9947,0.0649,13.6011,-0.796,-0.8831,0.6077,?,?,?,?,?,DAVANTI_PANTALONI
1.3984,17.1285,4.1387,22.0206,-0.698,-0.0693,8.4712,2.9105,11.9658,-1.1443,-1.2659,12.33,3.5114,20.0825,-0.5605,5.9431,6.1719,2.4843,13.3812,0.1107,-20.1822,-1.1046,0.2353,0.0547,-0.0117,-0.213,1.422,1.1786,1.6659,0.8289,1.1716,1.4134,2.022,1.3892,2.7752,0.687,1.3725,1.9977,1.4176,1.255,-5.436,0.8853,-3.8347,-4.3315,2.324,1.0077,0.8619,0.4336,0.3709,0.8553,1.8403,1.0965,1.6456,0.5958,0.8942,1.5008,0.0137,8.9918,-0.1444,-0.1442,0.4673,-0.4451,-0.3254,0.0467,7.2206,4.9599,2.2271,8.5349,0.1273,1.8942,10.0965,3.1775,11.7114,-0.3269,3.8553,10.521,3.2436,9.3376,-0.0639,3.8119,1.8729,0.4913,0.7009,0.6866,0.9796,0.4912,0.4714,0.9597,-0.4316,-2.2197,5.1432,1.1081,1.1143,1.0056,0.7288,0.914,1.2542,0.0609,13.8541,-0.135,-0.6549,-0.608,?,?,?,?,?,DAVANTI_PANTALONI
1.0063,6.2787,2.5057,15.0267,-0.2465,-1.3861,7.2116,2.6855,10.9923,-1.3414,-0.4212,1.1601,1.0771,5.284,-1.5395,3.497,5.5323,2.3521,12.4593,0.0083,-0.726,-2.3892,0.2878,3.2908,-0.3964,-0.1204,0.9331,2.3264,1.0653,2.4933,1.1417,0.4579,0.8706,5.4123,1.1349,6.2166,1.3036,0.2097,0.4719,0.9278,-28.557,1.966,-60.514,-30.7803,2.5677,5.7935,0.9595,2.2563,0.3737,0.1656,1.367,2.8438,1.2061,2.0803,0.8823,0.4241,0.0122,5.213,-0.2381,-0.1913,0.7041,0.2407,-0.5839,-0.2049,2.0603,6.9243,2.6314,7.013,-0.0486,1.6857,12.3234,3.5105,9.7612,-1.2396,8.3112,0.7493,0.8656,2.6698,0.7056,1.2222,0.2479,0.2028,0.7496,3.0399,4.0555,0.5619,9.2412,16.4469,0.0602,-0.0508,-0.8445,1.5345,0.7376,0.4807,0.7185,2.6268,3.6562,0.0606,14.3026,-0.7747,-0.9506,0.9063,?,?,?,?,?,DAVANTI_PANTALONI
0.4424,33.3434,5.7744,30.3454,-1.1046,1.2047,15.6864,3.9606,17.9674,-0.4399,-1.1365,7.5982,2.7565,13.2113,-1.0773,7.099,9.1703,3.0283,14.7763,0.0787,0.3672,-0.3893,0.0623,-1.06,0.1697,-0.1601,1.458,2.0948,1.9068,1.4368,1.3079,0.9103,2.1256,4.3883,3.636,2.0645,1.7106,0.8286,2.9016,2.3246,-12.6106,0.8012,-4.3461,-5.4248,1.1555,2.2671,0.8989,1.962,0.778,0.3965,1.6889,2.2969,2.0536,1.36,1.216,0.8941,0.0122,10.34,-0.0819,0.3264,0.0865,-0.1735,0.2358,0.2738,7.3601,3.2999,1.8166,6.9137,0.2612,3.2468,14.8204,3.8497,12.5618,-0.3234,2.0645,9.1104,3.0183,9.257,-0.2379,2.2669,3.5651,1.5727,0.4719,0.6018,1.2754,0.2227,0.3622,1.6268,-0.7963,-1.3743,1.7259,0.9859,1.2514,1.2693,0.5504,0.7469,1.357,0.0593,14.1822,-0.4944,0.1577,-0.9131,?,?,?,?,?,DAVANTI_PANTALONI
0.3917,1.433,1.1971,6.3118,-0.6928,0.1477,3.6065,1.8991,8.6656,-0.7415,0.2072,1.2374,1.1124,5.4843,-0.5948,2.2424,1.4665,1.211,5.4733,0.0924,2.6516,1.8907,0.1747,0.7131,0.0659,0.0924,0.6303,1.0761,0.9885,1.7072,1.5682,0.9186,0.3973,1.1581,0.9772,2.9146,2.4593,0.8438,0.7002,1.263,-4.6337,1.8038,-6.6182,-3.6689,0.7493,1.0842,0.6182,1.447,0.8251,0.5702,0.7284,1.1509,1.1532,1.5801,1.5832,1.002,0.0034,3.3993,0.7939,-0.1249,0.438,-0.0477,0.3124,-0.1405,-0.4578,0.3389,0.5821,2.8204,-1.4729,2.4176,0.1298,0.3603,1.1519,0.6049,9.4677,0.01,0.1,0.3639,0.9622,-0.1893,-0.0484,0.2554,1.6159,5.8194,3.6013,2.6111,33.8649,12.9697,-0.9527,-0.1811,0.1901,0.3912,0.1183,0.3025,2.4485,7.7504,3.1654,0.0709,12.4848,0.2192,0.0405,-0.9412,?,?,?,?,?,DAVANTI_PANTALONI
1.3445,18.5038,4.3016,22.8998,-0.9464,0.4572,17.323,4.1621,19.4977,-1.9785,-1.8391,50.4095,7.1,36.9621,-0.8118,6.2149,53.0101,7.2808,22.2745,0.0014,2.9406,-0.7311,0.2163,-0.2486,0.0736,-0.2959,1.0335,0.6059,0.5908,0.5862,0.5717,0.9752,1.0682,0.3671,0.3491,0.3436,0.3268,0.9509,0.8597,0.6723,-359.682,0.782,-418.3785,-534.9946,1.7973,0.5767,0.5275,0.3209,0.2935,0.9146,1.1745,0.6195,1.0281,0.5275,0.8753,1.6594,0.0167,9.8705,-0.3731,-0.9513,0.3906,0.439,-0.1853,-0.2905,2.1188,12.3036,3.5077,9.0423,-0.2433,5.1081,4.1826,2.0451,6.2945,0.3386,5.0905,23.1786,4.8144,10.4865,-0.1343,0.4148,0.4162,1.0035,1.7151,0.7286,0.4248,2.9416,0.5308,0.1805,-0.5491,1.4251,-2.5953,0.7642,0.7867,1.0294,1.4365,0.8623,0.6003,0.0541,13.7345,0.6985,-0.9616,-0.8673,?,?,?,?,?,DAVANTI_PANTALONI
0.3022,0.8112,0.9007,4.5969,-0.3289,-0.1332,0.2959,0.544,2.235,-0.8881,0.1928,0.0749,0.2736,1.7437,-1.3864,0.9461,0.4332,0.6581,3.5266,0.0272,-2.2683,1.5676,0.3194,-0.6911,-0.1408,0.2038,1.6557,3.2914,1.3685,1.9879,0.8265,0.4158,2.7415,10.8335,1.8728,3.9517,0.6831,0.1729,1.0823,1.1232,-11.5261,1.0378,-10.6495,-10.2619,2.9221,4.7339,0.9541,1.62,0.3265,0.2016,2.0568,2.6363,1.3035,1.2818,0.6338,0.4944,0.0029,1.3607,0.2978,-0.2068,0.7523,0.0691,0.4621,0.0362,8.6277,0.0163,0.1275,0.5547,0.938,4.652,0.0598,0.2446,1.0462,0.7934,-0.0242,0.0124,0.1112,0.5159,-2.2063,1.8546,-357.0179,-192.5006,0.5212,1.1468,2.2002,0.2716,1.315,4.841,2.0891,-23.6383,-11.3149,1.767,55.6015,31.467,0.5302,1.0752,2.028,0.0731,13.3619,-0.9987,0.7855,-0.7588,?,?,?,?,?,DAVANTI_PANTALONI
0.0619,0.0119,0.109,0.8862,-1.9503,-0.0886,0.0139,0.1178,0.9486,-3.222,0.0206,0.0073,0.0855,0.4938,-0.9726,0.1729,0.0153,0.1237,0.8778,0.0098,-0.6992,3.0053,0.3582,-4.2982,-0.5124,0.1192,0.9253,1.2752,0.8815,1.3782,0.9526,0.6912,0.8562,1.6262,0.777,1.8993,0.9075,0.4778,0.8093,2.4063,-67.6413,2.9734,-83.5847,-28.1107,1.3369,1.2,0.3389,0.8976,0.2535,0.2824,0.9342,1.7947,1.0096,1.9211,1.0807,0.5625,0.0008,0.2666,0.1167,0.0428,-0.0355,-0.059,-0.8225,0.0855,7.9735,0.0081,0.0902,0.3203,0.9605,5.603,0.0177,0.1329,0.4658,0.9207,-1.0833,0.0008,0.028,1.1226,?,1.4231,-7.3606,-5.1724,0.6789,3.2182,4.7402,0.4609,10.3567,22.4691,1.44,-6.9355,-4.8164,1.3803,0,0,0.6875,0.2853,0.415,0.0686,14.6598,-1.0022,-0.9342,0.9352,?,?,?,?,?,DAVANTI_PANTALONI
