@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.2588,2.5819,1.6068,8.7765,-0.5923,-0.4677,11.0406,3.3227,16.7393,-0.6064,-0.021,8.1767,2.8595,15.9336,-0.6501,3.6595,8.6932,2.9484,13.0429,0.0111,-0.5534,-12.3498,0.0707,22.315,-0.1278,-0.0057,0.4836,0.5619,0.545,1.162,1.127,0.9698,0.2339,0.3158,0.297,1.3502,1.27,0.9406,0.5166,0.52,-22.2308,1.0066,-43.0309,-42.7486,0.529,0.5708,0.4179,1.0792,0.79,0.7321,0.5243,0.5508,0.6729,1.0506,1.2834,1.2216,0.0028,5.5125,-0.3687,0.115,0.2931,0.7436,0.0528,0.2749,?,?,?,?,?,SINISTRA_PANTALONI
0.093,1.7491,1.3226,7.9864,-0.8336,0.1359,3.2305,1.7974,13.0866,-1.556,0.4057,2.3957,1.5478,9.1593,-0.6666,2.0199,3.4871,1.8674,9.418,0.0024,0.6841,0.2291,0.046,0.3349,0.0673,0.2009,0.7358,0.8545,0.7082,1.1612,0.9625,0.8289,0.5414,0.7301,0.5016,1.3485,0.9264,0.687,0.4558,0.9911,-157.5365,2.1746,-345.6621,-158.9565,0.8507,0.7925,0.4613,0.9316,0.5423,0.5821,0.6103,0.8719,0.848,1.4288,1.3895,0.9725,0.0023,3.0717,0.2279,0.1709,0.0867,-0.0799,0.1004,0.4982,?,?,?,?,?,SINISTRA_PANTALONI
0.3019,2.5879,1.6087,8.5651,-0.8764,-0.4658,8.6481,2.9408,20.2907,-0.612,-0.2452,3.1867,1.7851,12.6498,-1.3625,3.1169,5.0757,2.2529,13.3615,0.0049,-0.6482,-1.2312,0.0969,1.8994,-0.1494,-0.0787,0.547,0.9012,0.714,1.6474,1.3053,0.7924,0.2992,0.8121,0.5099,2.7138,1.7038,0.6278,0.5193,0.5484,-61.2039,1.0559,-117.8521,-111.6127,0.3626,0.8525,0.34,2.3508,0.9375,0.3988,0.4221,0.6771,0.641,1.604,1.5186,0.9467,0.0032,4.599,-0.2424,-0.1013,0.0398,0.5886,-0.2041,-0.2417,?,?,?,?,?,SINISTRA_PANTALONI
0.1956,4.8958,2.2126,15.5329,-0.5926,-0.2065,11.0478,3.3238,18.3117,-2.436,0.2892,14.4074,3.7957,16.225,-1.1787,4.6896,8.5233,2.9195,15.728,0.0236,-0.9474,0.6765,0.0417,-0.7141,-0.044,0.0617,0.6657,0.5829,0.7579,0.8757,1.1385,1.3001,0.4431,0.3398,0.5744,0.7668,1.2962,1.6903,0.4452,0.6585,-15.1889,1.479,-34.1161,-23.0674,1.83,1.3096,0.6055,0.7156,0.3308,0.4623,0.8483,0.9573,0.9876,1.1286,1.1643,1.0316,0.0021,7.2758,0.6189,0.3861,0.0527,0.8623,-0.3003,-0.0787,?,?,?,?,?,SINISTRA_PANTALONI
0.2105,3.9769,1.9942,13.3159,-0.8452,-0.9595,8.7467,2.9575,20.7106,-1.3932,0.0358,8.9017,2.9836,15.1986,-0.9309,4.043,6.2459,2.4992,14.5587,0.0145,-0.2194,5.8761,0.0521,-26.7851,-0.2373,0.0089,0.6743,0.6684,0.798,0.9913,1.1834,1.1938,0.4547,0.4468,0.6367,0.9826,1.4004,1.4252,0.5059,0.8324,-28.4019,1.6454,-56.1443,-34.1218,0.8339,0.9169,0.4885,1.0994,0.5858,0.5328,0.6429,0.8761,0.9146,1.3627,1.4226,1.044,0.0052,6.1549,-0.5076,-0.1504,0.0324,0.6991,-0.2271,0.0594,?,?,?,?,?,SINISTRA_PANTALONI
1.0094,21.5749,4.6449,30.3367,-1.5669,-2.7265,11.6528,3.4136,18.2564,-3.5504,0.6196,23.4395,4.8414,26.3978,-0.6086,6.2019,27.0401,5.2,20.9853,0.0157,-0.3702,1.6291,0.1628,-4.4004,-0.4396,0.0999,1.3607,0.9594,0.8932,0.7051,0.6565,0.931,1.8515,0.9204,0.7979,0.4971,0.4309,0.8668,1.3,1.8543,-55.408,1.4263,-42.6202,-29.8815,2.9457,0.7202,0.5543,0.2445,0.1882,0.7698,1.6617,1.1492,1.4456,0.6916,0.87,1.2579,0.0154,9.5727,-0.5372,-0.4798,-0.2868,0.4438,-0.3917,0.3616,?,?,?,?,?,SINISTRA_PANTALONI
-0.8429,5.3551,2.3141,21.9787,-0.417,-0.7199,15.5303,3.9409,35.5661,-0.5287,0.2138,16.0455,4.0057,21.8419,-0.5636,4.5563,17.4453,4.1768,28.9812,0.0192,1.1709,-3.9429,-0.185,-3.3675,-0.158,0.0469,0.5872,0.5777,0.554,0.9838,0.9435,0.959,0.3448,0.3337,0.307,0.9679,0.8902,0.9198,0.5258,0.8215,-11.3958,1.5624,-21.6738,-13.8722,0.6667,1.1104,0.5249,1.6655,0.7874,0.4727,0.618,1.0063,0.7584,1.6283,1.2272,0.7537,0.0058,6.7784,0.5767,0.2195,0.2432,0.0408,-0.0041,0.3618,?,?,?,?,?,SINISTRA_PANTALONI
0.0737,0.7505,0.8663,4.8031,-1.6283,-2.4273,9.3964,3.0654,9.337,-12.9398,0.8763,3.3619,1.8336,7.3531,-0.3307,3.0982,10.5753,3.252,9.5756,0.0137,-0.0304,0.0841,0.0238,-2.7701,-0.7835,0.2828,0.2826,0.4725,0.2664,1.6718,0.9426,0.5638,0.0799,0.2232,0.071,2.795,0.8885,0.3179,0.3433,1.6284,-22.3562,4.743,-65.1164,-13.729,2.7283,0.3307,0.1882,0.1212,0.069,0.5691,0.5144,0.6532,0.5016,1.2698,0.9751,0.7679,0.0587,4.4369,-0.1194,-0.2099,0.021,-0.7948,-0.9888,0.8524,?,?,?,?,?,SINISTRA_PANTALONI
-1.2114,4.222,2.0547,6.6821,-9.5689,-0.2324,1.1965,1.0938,5.1793,-1.9624,0.6146,5.158,2.2711,9.7751,-0.4118,2.5701,5.8705,2.4229,7.6561,0.0366,5.2127,-1.971,-0.4714,-0.3781,-0.0904,0.2391,1.8785,0.9047,0.848,0.4816,0.4515,0.9374,3.5287,0.8185,0.7192,0.232,0.2038,0.8786,1.7633,2.1217,-20.8011,1.2033,-11.7965,-9.8038,0.3616,0.0913,0.0796,0.2525,0.22,0.8712,1.2902,0.6836,0.8728,0.5298,0.6765,1.2768,0.0313,3.8356,0.0766,-0.6679,-0.8746,-0.4205,-0.398,0.7781,?,?,?,?,?,SINISTRA_PANTALONI
-0.0412,0.6423,0.8015,4.3824,-0.6101,0.434,1.594,1.2625,6.9197,-1.3632,0.9332,6.6651,2.5817,10.5189,-0.2468,2.4671,3.876,1.9687,8.4122,0.0373,-0.095,-0.0442,-0.0167,0.4651,0.1759,0.3782,0.6348,0.3104,0.4071,0.489,0.6413,1.3113,0.403,0.0964,0.1657,0.2392,0.4112,1.7196,0.416,0.7975,-5.0907,1.9168,-12.2363,-6.3836,0.9296,0.3226,0.3115,0.3471,0.3351,0.9654,0.6333,0.4166,0.521,0.6578,0.8226,1.2504,0.0234,3.5006,-0.188,-0.068,0.2545,-0.5351,-0.5034,0.8594,?,?,?,?,?,SINISTRA_PANTALONI
0.5994,4.6743,2.162,13.0527,-1.1967,-1.9816,11.9179,3.4522,14.5373,-9.8888,0.8072,9.5996,3.0983,13.4498,-0.3514,3.9421,15.5889,3.9483,15.2373,0.0403,-0.3025,0.7425,0.152,-2.455,-0.5027,0.2048,0.6263,0.6978,0.5476,1.1142,0.8744,0.7847,0.3922,0.4869,0.2998,1.2415,0.7645,0.6158,0.5386,2.0331,-11.104,3.7748,-20.6166,-5.4616,4.4507,0.597,0.3742,0.1341,0.0841,0.6268,0.8979,0.9705,0.8566,1.0809,0.9541,0.8827,0.0505,6.0517,-0.5842,-0.0548,0.3842,-0.4807,-0.9461,0.6506,?,?,?,?,?,SINISTRA_PANTALONI
0.0321,0.8445,0.919,6.4045,-0.4698,1.1897,4.1626,2.0402,7.0021,-0.1513,0.5725,3.0632,1.7502,9.0639,-0.2325,1.9621,5.9645,2.4422,10.4238,0.0064,0.027,0.0561,0.0164,2.078,0.6063,0.2918,0.4504,0.5251,0.3763,1.1657,0.8354,0.7166,0.2029,0.2757,0.1416,1.3589,0.6979,0.5136,2.2251,1.1974,-30.3255,0.5381,-13.6286,-25.3264,0.7164,0.5925,0.4153,0.827,0.5797,0.701,0.9147,0.7066,0.6144,0.7725,0.6717,0.8695,0.03,2.8143,0.4918,0.4726,0.5123,0.4914,0.9099,0.7468,?,?,?,?,?,SINISTRA_PANTALONI
0.2562,2.8179,1.6787,11.0186,-1.5326,-0.7082,9.8247,3.1344,17.9567,-1.0031,-0.8396,16.4717,4.0585,20.244,-0.8384,4.3344,11.5993,3.4058,13.4047,0.0122,-0.3618,-0.3052,0.0591,0.8435,-0.1634,-0.1937,0.5356,0.4136,0.4929,0.7723,0.9203,1.1917,0.2868,0.1711,0.2429,0.5965,0.847,1.4201,0.7415,0.7222,-40.2619,0.974,-54.2955,-55.7456,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.822,0.887,1.3396,1.5102,0.0056,6.4817,-0.7888,-0.2822,0.0763,0.5599,-0.1273,0.137,?,?,?,?,?,SINISTRA_PANTALONI
0.1412,2.3437,1.5309,11.0286,-1.4648,-0.9849,4.4784,2.1162,16.1278,-1.0667,-0.1249,1.6345,1.2785,8.9098,-0.6845,2.1475,4.8507,2.2024,9.4192,0.0101,-0.1433,-1.13,0.0657,7.8836,-0.4587,-0.0582,0.7234,1.1974,0.6951,1.6553,0.9609,0.5805,0.5233,1.4339,0.4832,2.7399,0.9233,0.337,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.005,3.2976,-0.2277,-0.7193,-0.2511,0.573,-0.3916,0.1424,?,?,?,?,?,SINISTRA_PANTALONI
0.3668,0.7514,0.8668,4.5949,-0.6422,-0.6144,2.2883,1.5127,8.4712,-1.9908,-0.6456,2.1505,1.4665,8.3791,-1.6411,1.6628,3.3539,1.8314,7.5858,0.0217,-0.5971,-0.5682,0.2206,0.9516,-0.3695,-0.3882,0.573,0.5911,0.4733,1.0315,0.826,0.8007,0.3284,0.3494,0.224,1.0641,0.6823,0.6412,0.3187,0.3451,-10.6864,1.083,-33.5354,-30.9645,0.9879,0.8819,0.3609,0.8928,0.3653,0.4092,0.5424,0.5484,0.6057,1.011,1.1167,1.1046,0.0048,2.5827,-0.5927,-0.145,0.4024,0.7777,-0.8343,-0.6485,?,?,?,?,?,SINISTRA_PANTALONI
0.5661,1.9508,1.3967,7.3289,-0.2364,-0.9779,3.3789,1.8382,7.8472,-14.3096,-0.9696,3.7095,1.926,10.9025,-1.5815,2.1162,6.7778,2.6034,9.2934,0.0177,-0.5788,-0.5838,0.2675,1.0086,-0.4621,-0.4582,0.7598,0.7252,0.5365,0.9544,0.7061,0.7398,0.5773,0.5259,0.2878,0.9109,0.4985,0.5473,0.1911,0.2098,-8.3831,1.0981,-43.8728,-39.9525,11.5642,1.4035,0.6265,0.1214,0.0542,0.4464,0.934,0.6722,0.7886,0.7198,0.8444,1.1731,0.0074,3.1566,-0.6922,0.3246,0.5706,0.4139,-0.9437,-0.537,?,?,?,?,?,SINISTRA_PANTALONI
0.0748,4.3382,2.0828,9.4662,-0.5764,0.2283,7.3845,2.7174,16.9421,-1.345,-0.3252,4.7748,2.1851,13.9839,-0.9332,3.4516,4.7472,2.1788,12.5098,0.029,0.3277,-0.23,0.0217,-0.7018,0.0661,-0.0942,0.7665,0.9532,0.956,1.2436,1.2472,1.0029,0.5875,0.9086,0.9139,1.5465,1.5556,1.0058,0.3562,0.5127,-9.2698,1.4395,-26.0245,-18.0788,0.8312,0.8302,0.4661,0.9988,0.5608,0.5615,0.5587,0.6769,0.7567,1.2115,1.3543,1.1178,0.002,5.3983,0.0429,-0.1916,0.411,-0.8882,-0.1166,0.1239,?,?,?,?,?,SINISTRA_PANTALONI
0.2663,5.71,2.3896,18.9911,-0.461,-0.1293,13.2182,3.6357,22.1887,-1.4842,0.4655,6.1177,2.4734,17.5875,-0.8295,4.4906,5.1842,2.2769,15.3963,0.0261,-2.0597,0.5721,0.0593,-0.2777,-0.0288,0.1037,0.6573,0.9661,1.0495,1.4699,1.5968,1.0863,0.432,0.9334,1.1014,2.1606,2.5497,1.1801,0.4521,0.7515,-14.5348,1.6624,-32.153,-19.3414,1.4552,1.3522,0.8222,0.9292,0.565,0.6081,0.8559,1.0798,1.2335,1.2616,1.4412,1.1423,0.0028,6.7421,-0.446,0.2736,0.4267,-0.0155,-0.1906,0.0179,?,?,?,?,?,SINISTRA_PANTALONI
-0.3453,11.3767,3.3729,17.5054,-1.0049,-2.0573,21.0619,4.5893,22.2509,-2.2847,0.2089,22.095,4.7005,22.4425,-0.7709,5.9395,23.651,4.8632,18.5965,0.0042,0.1678,-1.6526,-0.0581,-9.8478,-0.3464,0.0352,0.735,0.7176,0.6936,0.9763,0.9437,0.9665,0.5402,0.5149,0.481,0.9532,0.8905,0.9342,0.5669,0.8981,-111.2257,1.5842,-196.1901,-123.8435,1.2889,0.689,0.4675,0.5345,0.3627,0.6786,0.7867,0.78,0.9413,0.9915,1.1965,1.2068,0.0106,9.1142,-0.665,-0.427,0.1652,0.2381,-0.7188,0.0384,?,?,?,?,?,SINISTRA_PANTALONI
-0.396,11.8751,3.446,26.3473,-1.7998,-1.3184,21.2468,4.6094,25.5406,-1.4232,0.1396,18.9698,4.3554,24.7546,-1.1859,6.1203,16.5476,4.0679,19.1293,0.0135,0.3003,-2.8369,-0.0647,-9.4456,-0.2154,0.0228,0.7476,0.7912,0.8471,1.0583,1.1331,1.0707,0.5589,0.626,0.7176,1.12,1.284,1.1464,1.1291,1.2611,-64.5154,1.1169,-57.1401,-51.1575,0.8928,0.831,0.4853,0.9307,0.5435,0.584,1.0316,1.0643,1.3773,1.0317,1.3352,1.2941,0.0069,9.4565,-0.3595,-0.4082,-0.263,-0.4473,-0.2961,0.2937,?,?,?,?,?,SINISTRA_PANTALONI
-0.286,2.8918,1.7005,8.5568,-1.2216,-0.1972,5.0556,2.2485,10.6108,-0.9655,-0.0575,2.9915,1.7296,10.9057,-0.5278,2.5304,4.6599,2.1587,8.725,0.0157,1.4499,4.9746,-0.113,3.431,-0.0779,-0.0227,0.7563,0.9832,0.7878,1.3,1.0416,0.8012,0.572,0.9667,0.6206,1.69,1.0849,0.642,0.9027,1.2489,-33.7825,1.3835,-37.4233,-27.0495,0.7135,0.5396,0.4345,0.7563,0.609,0.8053,0.8064,0.7846,0.9807,0.973,1.2161,1.2499,0.0019,3.9564,-0.6147,-0.2712,-0.2464,0.5056,0.1096,0.2739,?,?,?,?,?,SINISTRA_PANTALONI
-0.4786,4.4468,2.1087,11.5893,-1.6192,-0.4314,7.6999,2.7749,12.3683,-1.019,0.1352,5.8436,2.4174,19.7315,-0.2404,3.6,5.4639,2.3375,16.4658,0.0132,1.1095,-3.54,-0.1329,-3.1907,-0.1198,0.0376,0.7599,0.8723,0.9021,1.1479,1.1871,1.0342,0.5775,0.761,0.8138,1.3177,1.4092,1.0695,1.1477,1.8735,-32.5499,1.6323,-28.3598,-17.3742,0.7223,0.2782,0.2652,0.3851,0.3671,0.9533,0.937,0.5874,0.7038,0.6268,0.7512,1.1983,0.0036,5.6285,-0.276,-0.0784,-0.2727,0.4854,-0.0363,0.3337,?,?,?,?,?,SINISTRA_PANTALONI
0.355,6.7037,2.5892,22.8358,-1.0277,-1.2027,37.31,6.1082,50.4878,-0.348,-0.1203,16.1117,4.0139,25.6952,-0.3659,5.8394,27.6138,5.2549,38.2484,0.0225,-0.2952,-2.9501,0.0608,9.9952,-0.206,-0.0206,0.4239,0.645,0.4927,1.5217,1.1624,0.7638,0.1797,0.4161,0.2428,2.3157,1.3511,0.5835,0.8879,1.6814,-13.1578,1.8936,-14.8185,-7.8254,0.3007,0.5987,0.2878,1.9909,0.9572,0.4808,0.4523,0.8887,0.597,1.9649,1.32,0.6718,0.0068,8.4531,-0.2683,-0.0111,-0.2134,0.2476,0.4755,0.5997,?,?,?,?,?,SINISTRA_PANTALONI
0.3886,9.1984,3.0329,27.6481,-2.0549,-0.6191,9.6381,3.1045,20.7503,-0.8596,-0.0973,10.4308,3.2297,46.036,-1.3624,3.985,13.9308,3.7324,28.8456,0.0107,-0.6277,-3.9944,0.0975,6.3639,-0.1553,-0.0244,0.9769,0.9391,0.8126,0.9613,0.8318,0.8653,0.9544,0.8819,0.6603,0.924,0.6919,0.7488,1.9389,0.7005,-59.7175,0.3613,-30.7992,-85.2487,0.8111,0.4644,0.3104,0.5726,0.3827,0.6683,1.3324,0.6006,0.9585,0.4507,0.7194,1.5959,0.0038,6.2545,-0.888,-0.4424,-0.1006,0.3515,0.1021,0.1117,?,?,?,?,?,SINISTRA_PANTALONI
-0.0524,0.0235,0.1534,0.8664,-1.0234,-0.118,0.0372,0.1929,1.1276,-1.7683,-0.0786,0.0202,0.1422,0.8111,-1.8277,0.2783,0.0264,0.1624,0.8663,0.0293,0.4439,0.6667,-0.1882,1.5019,-0.424,-0.2823,0.7953,1.0786,0.9447,1.3563,1.1879,0.8758,0.6324,1.1635,0.8924,1.8396,1.411,0.767,0.6084,0.8359,-16.73,1.374,-27.4987,-20.0141,1.0512,1.4929,0.4798,1.4201,0.4564,0.3214,0.7684,1.0682,1.0001,1.3903,1.3017,0.9362,0.0008,0.4327,-0.2572,-0.35,0.1084,0.9887,-0.6548,-0.6486,?,?,?,?,?,SINISTRA_PANTALONI
0.0415,0.0939,0.3064,1.5404,-0.4724,-0.0125,0.123,0.3508,1.9223,-1.0889,0.0153,0.0673,0.2594,1.4777,-1.0317,0.4437,0.0895,0.2992,1.2276,0.0199,-3.3144,2.7231,0.0936,-0.8216,-0.0283,0.0344,0.8735,1.1812,1.0241,1.3523,1.1725,0.867,0.763,1.3952,1.0489,1.8286,1.3747,0.7518,0.4932,0.6587,-19.8368,1.3355,-40.2188,-30.1157,1.1368,1.4383,0.8352,1.2653,0.7347,0.5807,0.8013,1.0424,1.2548,1.3009,1.5659,1.2037,0.0002,0.6877,0.1509,0.0787,0.6252,0.9952,0.123,0.0807,?,?,?,?,?,SINISTRA_PANTALONI
0.208,0.3582,0.5985,2.1238,-1.0154,-0.5589,0.8794,0.9378,3.9545,-1.8048,0.0079,0.4013,0.6335,3.1486,-0.6043,1.3059,0.2891,0.5377,2.3317,0.1257,-0.3723,26.3562,0.1593,-70.7999,-0.4279,0.006,0.6382,0.9447,1.113,1.4804,1.744,1.1781,0.4073,0.8925,1.2387,2.1915,3.0416,1.3879,0.4205,0.9022,-3.192,2.1455,-7.5908,-3.538,0.7474,0.5369,0.3951,0.7184,0.5287,0.7359,0.5371,0.6745,0.9109,1.2559,1.696,1.3504,0.0033,1.9023,-0.3662,-0.1614,0.3712,0.0536,-0.7067,0.0409,?,?,?,?,?,SINISTRA_PANTALONI
-0.4115,4.5861,2.1415,11.9996,-0.8678,-1.2937,9.8856,3.1441,17.078,-1.6982,-0.0845,13.9696,3.7376,29.9947,-0.4937,4.8231,7.0289,2.6512,20.389,0.0056,0.3181,4.8692,-0.0853,15.3082,-0.2682,-0.0175,0.6811,0.573,0.8078,0.8412,1.1859,1.4098,0.4639,0.3283,0.6525,0.7077,1.4064,1.9875,0.5187,0.5623,-48.1631,1.0842,-92.8541,-85.6465,1.015,0.3199,0.3133,0.3152,0.3087,0.9793,0.7026,0.4001,0.5885,0.5694,0.8376,1.4711,0.0074,7.3711,0.2845,-0.0945,-0.1632,0.6016,-0.2975,0.1091,?,?,?,?,?,SINISTRA_PANTALONI
0.1876,9.0583,3.0097,32.2233,-1.0509,-0.8151,47.8885,6.9202,51.4394,-0.274,0.0469,21.0953,4.593,35.9813,-0.3569,5.7586,45.583,6.7515,45.0922,0.0117,-0.2301,3.9983,0.0326,-17.3739,-0.1415,0.0081,0.4349,0.6553,0.4458,1.5067,1.025,0.6803,0.1892,0.4294,0.1987,2.2701,1.0506,0.4628,1.4926,1.7446,-30.8194,1.1688,-20.6477,-17.6658,0.3891,0.5925,0.3443,1.5227,0.8849,0.5812,0.6264,0.8956,0.7146,1.4296,1.1408,0.798,0.0046,8.409,-0.3871,-0.4642,-0.371,0.7863,0.6476,0.6534,?,?,?,?,?,SINISTRA_PANTALONI
-0.5097,5.4834,2.3417,10.8606,-0.8973,-1.499,12.4072,3.5224,17.7929,-1.7008,-0.4655,10.9602,3.3106,23.949,-0.5065,4.9802,6.772,2.6023,16.0616,0.0226,0.34,1.0949,-0.1023,3.2201,-0.301,-0.0935,0.6648,0.7073,0.8998,1.064,1.3536,1.2722,0.442,0.5003,0.8097,1.132,1.8321,1.6185,0.4584,0.6379,-13.8564,1.3916,-30.2275,-21.7215,0.8689,0.3601,0.3484,0.4144,0.4009,0.9674,0.6104,0.4535,0.6762,0.7429,1.1078,1.4911,0.009,7.746,-0.1232,-0.1181,0.0093,0.6162,-0.3161,-0.1443,?,?,?,?,?,SINISTRA_PANTALONI
-0.2021,8.0883,2.844,29.4131,-2.8103,-0.8572,29.0051,5.3856,45.3,-0.4449,-0.2473,17.3904,4.1702,39.6831,-0.2894,5.2264,28.005,5.292,37.4533,0.0121,0.2357,0.8171,-0.0387,3.4663,-0.164,-0.0473,0.5281,0.682,0.5374,1.2915,1.0177,0.788,0.2789,0.4651,0.2888,1.6679,1.0357,0.621,1.5552,2.4355,-47.4117,1.5661,-30.486,-19.4667,0.2462,0.2508,0.2036,1.0187,0.827,0.8118,0.6493,0.7412,0.7853,1.1415,1.2095,1.0595,0.0049,7.7131,-0.174,-0.6518,-0.4104,0.2778,0.2563,0.3478,?,?,?,?,?,SINISTRA_PANTALONI
0.2869,1.4504,1.2043,5.3865,-0.3721,-0.3984,3.5015,1.8712,7.0985,-1.2132,-0.189,3.0888,1.7575,8.6504,-0.4693,2.6472,1.3098,1.1444,5.7427,0.0634,-0.72,-1.5177,0.1084,2.1079,-0.1505,-0.0714,0.6436,0.6853,1.0523,1.0647,1.6351,1.5357,0.4142,0.4696,1.1074,1.1336,2.6734,2.3583,0.3754,0.5287,-3.759,1.4083,-10.0131,-7.1103,1.224,0.6668,0.6403,0.5448,0.5231,0.9602,0.7588,0.6227,0.938,0.8206,1.2361,1.5063,0.0028,3.9328,0.6565,-0.02,0.1518,0.559,0.0546,0.1502,?,?,?,?,?,SINISTRA_PANTALONI
