@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
6.4728,27.9656,5.2883,54.8616,-0.3911,6.5021,10.2568,3.2026,20.6949,0.0171,6.4728,27.9656,5.2883,54.8616,-0.3911,12.2457,42.3015,6.504,58.1011,0.0254,0.9955,1,0.5286,1.0045,0.531,0.5286,1.6512,1,0.8131,0.6056,0.4924,0.8131,2.7265,1,0.6611,0.3668,0.2425,0.6611,-42.813,1,-10.1852,-0.0234,0.2379,-10.1852,1.8731,1,0.6615,0.5339,0.3532,0.6615,2.651,1,0.9442,0.3772,0.3562,0.9442,0.0604,20.6238,0.1526,1,0.6887,0.1526,0.665,0.6887,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
6.811,3.7063,1.9252,10.4058,0.2134,6.9266,1.9686,1.4031,5.5391,0.4604,6.811,3.7063,1.9252,10.4058,0.2134,12.0253,5.5311,2.3518,12.0678,0.4138,0.9833,1,0.5664,1.017,0.576,0.5664,1.3721,1,0.8186,0.7288,0.5966,0.8186,1.8827,1,0.6701,0.5312,0.3559,0.6701,0.5972,1,0.3315,1.6745,0.555,0.3315,1.2886,1,0.6426,0.7761,0.4987,0.6426,1.8786,1,0.8623,0.5323,0.459,0.8623,0.0634,20.5486,0.0516,1,0.9148,0.0516,0.4406,0.9148,0.0642,0.0601,0.2451,1,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.8213,2.1849,1.4782,7.8909,0.3879,6.0387,2.8995,1.7028,7.5803,0.2965,7.8213,2.1849,1.4782,7.8909,0.3879,12.6864,5.1357,2.2662,12.0244,0.4099,1.2952,1,0.6165,0.7721,0.476,0.6165,0.8681,1,0.6523,1.152,0.7514,0.6523,0.7536,1,0.4254,1.327,0.5646,0.4254,1.5653,1,0.5985,0.6388,0.3824,0.5985,1.1964,1,0.6326,0.8358,0.5287,0.6326,1.041,1,0.6562,0.9606,0.6304,0.6562,0.0667,21.6812,0.3511,1,0.9381,0.3511,0.6499,0.9381,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
8.1449,4.2142,2.0529,9.2477,0.3365,5.6815,1.5809,1.2573,5.8926,0.3827,8.1449,4.2142,2.0529,9.2477,0.3365,12.925,7.9107,2.8126,12.3667,0.3985,1.4336,1,0.6302,0.6976,0.4396,0.6302,1.6327,1,0.7299,0.6125,0.447,0.7299,2.6657,1,0.5327,0.3751,0.1998,0.5327,1.2835,1,0.5722,0.7791,0.4458,0.5722,1.46,1,0.6778,0.685,0.4643,0.6778,1.5694,1,0.7478,0.6372,0.4765,0.7478,0.0702,21.9712,0.2768,1,0.9761,0.2768,0.4755,0.9761,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
5.4123,1.0072,1.0036,4.6596,0.4376,8.1351,1.702,1.3046,4.9274,0.5583,5.4123,1.0072,1.0036,4.6596,0.4376,11.2151,2.703,1.6441,6.2719,0.5805,0.6653,1,0.4826,1.5031,0.7254,0.4826,0.7692,1,0.6104,1.3,0.7935,0.6104,0.5917,1,0.3726,1.6899,0.6297,0.3726,0.5822,1,0.4178,1.7177,0.7177,0.4178,0.7427,1,0.5542,1.3464,0.7462,0.5542,0.9457,1,0.7429,1.0575,0.7856,0.7429,0.0576,18.9597,0.4653,1,0.8581,0.4653,0.853,0.8581,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.2988,2.5321,1.5912,8.1468,0.3683,6.4956,1.5135,1.2302,4.8702,0.4866,7.2988,2.5321,1.5912,8.1468,0.3683,12.2668,4.8407,2.2002,10.3604,0.4719,1.1237,1,0.595,0.8899,0.5295,0.595,1.2935,1,0.7232,0.7731,0.5592,0.7232,1.673,1,0.5231,0.5977,0.3127,0.5231,1.0289,1,0.513,0.9719,0.4986,0.513,1.3595,1,0.6573,0.7356,0.4835,0.6573,1.6728,1,0.7863,0.5978,0.4701,0.7863,0.0642,21.0931,0.2774,1,0.9552,0.2774,0.547,0.9552,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
6.6982,0.5032,0.7093,3.1135,0.5969,7.1966,0.3517,0.593,2.3197,0.7325,6.6982,0.5032,0.7093,3.1135,0.5969,11.945,0.1979,0.4449,2.3039,0.8246,0.9307,1,0.5608,1.0744,0.6025,0.5608,1.1962,1,1.5944,0.836,1.3329,1.5944,1.4308,1,2.5421,0.6989,1.7767,2.5421,0.7259,1,0.4256,1.3776,0.5863,0.4256,0.8908,1,0.588,1.1226,0.6601,0.588,1.3422,1,1.3514,0.745,1.0069,1.3514,0.0613,20.593,-0.9007,1,0.9345,-0.9007,-0.6942,0.9345,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5539,0.6131,0.783,4.1609,0.5811,6.3213,0.2227,0.4719,2.3851,0.6827,7.5539,0.6131,0.783,4.1609,0.5811,12.4284,1.0633,1.0312,5.3408,0.663,1.195,1,0.6078,0.8368,0.5086,0.6078,1.6593,1,0.7594,0.6027,0.4576,0.7594,2.7534,1,0.5766,0.3632,0.2094,0.5766,1.1246,1,0.5493,0.8892,0.4885,0.5493,1.3213,1,0.6267,0.7568,0.4743,0.6267,1.7445,1,0.7791,0.5732,0.4466,0.7791,0.0671,21.429,0.23,1,0.9735,0.23,0.4453,0.9735,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5288,0.0151,0.123,0.8546,0.8928,6.427,0.0072,0.0848,0.4927,0.9261,7.5288,0.0151,0.123,0.8546,0.8928,12.4374,0.0206,0.1436,0.9363,0.9276,1.1714,1,0.6053,0.8537,0.5167,0.6053,1.4502,1,0.857,0.6896,0.591,0.857,2.103,1,0.7345,0.4755,0.3493,0.7345,1.1533,1,0.593,0.867,0.5142,0.593,1.1963,1,0.6161,0.8359,0.515,0.6161,1.7343,1,0.9127,0.5766,0.5263,0.9127,0.0655,21.4846,-0.2737,0.9983,0.9573,-0.2737,0.0175,0.9573,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
5.3321,18.1775,4.2635,17.6302,-0.2335,3.662,2.9526,1.7183,9.3061,-0.1275,5.3321,18.1775,4.2635,17.6302,-0.2335,9.4309,20.6377,4.5429,18.6185,0.0982,1.4561,1,0.5654,0.6868,0.3883,0.5654,2.4812,1,0.9385,0.403,0.3782,0.9385,6.1563,1,0.8808,0.1624,0.1431,0.8808,3.171,1,-1.6456,0.3154,-0.519,-1.6456,1.7317,1,0.6923,0.5775,0.3998,0.6923,1.8945,1,0.9469,0.5278,0.4998,0.9469,0.0439,15.1369,0.1093,1,0.9622,0.1093,0.2152,0.9622,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.4706,11.3739,3.3725,14.4358,-6.3956,3.5319,19.5611,4.4228,16.9209,-0.767,-2.4706,11.3739,3.3725,14.4358,-6.3956,7.6383,8.6464,2.9405,15.6428,0.1686,-0.6995,1,-0.3234,-1.4296,0.4624,-0.3234,0.7625,1,1.1469,1.3114,1.5041,1.1469,0.5815,1,1.3155,1.7198,2.2623,1.3155,1.6996,1,-3.936,0.5884,-2.3158,-3.936,0.2038,1,0.1037,4.9058,0.509,0.1037,0.8531,1,0.9228,1.1721,1.0817,0.9228,0.026,10.8697,0.9508,1,-0.75,0.9508,-0.6697,-0.75,18.3927,97.673,9.883,46,0.2069,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-1.4188,10.1936,3.1927,13.6145,-5.0909,4.7085,23.0351,4.7995,20.9734,-0.6473,-1.4188,10.1936,3.1927,13.6145,-5.0909,7.833,8.2631,2.8746,13.7962,0.2178,-0.3013,1,-0.1811,-3.3186,0.6011,-0.1811,0.6652,1,1.1107,1.5032,1.6696,1.1107,0.4425,1,1.2336,2.2598,2.7877,1.2336,1.3808,1,-2.9622,0.7242,-2.1453,-2.9622,0.1756,1,0.1267,5.6962,0.7219,0.1267,0.6491,1,0.9868,1.5405,1.5202,0.9868,0.0268,10.5588,0.9429,1,-0.5587,0.9429,-0.4373,-0.5587,15.9581,2.3857,1.5446,8,0.6522,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-2.0595,9.1264,3.021,13.893,-6.0658,3.299,27.5394,5.2478,19.8737,-0.9736,-2.0595,9.1264,3.021,13.893,-6.0658,7.3988,10.4169,3.2275,18.027,0.0688,-0.6243,1,-0.2784,-1.6019,0.4459,-0.2784,0.5757,1,0.936,1.7371,1.626,0.936,0.3314,1,0.8761,3.0176,2.6437,0.8761,1.2165,1,-8.9484,0.822,-7.3556,-8.9484,0.1953,1,0.1016,5.1214,0.5201,0.1016,0.6991,1,0.7707,1.4305,1.1024,0.7707,0.023,10.5527,0.8904,1,-0.6653,0.8904,-0.5319,-0.6653,14.0838,2.9249,1.7102,8,0.4667,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.7644,15.3061,3.9123,35.6044,-0.6817,1.3094,27.9537,5.2871,20.5521,-1.1023,-0.7644,15.3061,3.9123,35.6044,-0.6817,6.5292,18.8188,4.3381,29.4429,0.0374,-0.5838,1,-0.1171,-1.7129,0.2005,-0.1171,0.74,1,0.9019,1.3514,1.2188,0.9019,0.5476,1,0.8133,1.8263,1.4854,0.8133,1.3394,1,-12.6334,0.7466,-9.4324,-12.6334,2.1656,1,0.6922,0.4618,0.3196,0.6922,1.7324,1,1.2093,0.5772,0.698,1.2093,0.0089,9.4597,0.5093,1,-0.4617,0.5093,-0.3022,-0.4617,14.8263,75.6909,8.7001,56,0.1642,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
5.6457,15.4294,3.928,16.7021,-0.2098,6.3372,2.0935,1.4469,6.5935,0.3778,5.6457,15.4294,3.928,16.7021,-0.2098,11.339,8.2868,2.8787,14.2528,0.2906,0.8909,1,0.4979,1.1225,0.5589,0.4979,2.7148,1,1.3645,0.3683,0.5026,1.3645,7.3702,1,1.8619,0.1357,0.2526,1.8619,-0.7233,1,-0.4961,-1.3826,0.6858,-0.4961,1.3028,1,0.6872,0.7676,0.5275,0.6872,2.5331,1,1.1719,0.3948,0.4626,1.1719,0.051,18.2168,-0.8124,1,0.8855,-0.8124,-0.5532,0.8855,4.1434,0,0.0034,0.0489,0.9883,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-6.3916,8.2958,2.8802,20.5355,-6.5541,-7.0221,5.8872,2.4264,14.2775,?,-6.3916,8.2958,2.8802,20.5355,-6.5541,11.9695,10.2253,3.1977,21.7374,0.1382,0.9102,1,-0.534,1.0986,-0.5867,-0.534,1.1871,1,0.9007,0.8424,0.7588,0.9007,1.4091,1,0.8113,0.7097,0.5758,0.8113,1.2479,1,-5.1122,0.8013,-4.0966,-5.1122,0,1,0.1078,0,0,0.1078,1.4383,1,0.9447,0.6953,0.6568,0.9447,0.059,19.9714,-0.1572,1,-0.8487,-0.1572,-0.2895,-0.8487,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
3.773,13.5283,3.6781,17.2529,-0.2231,3.9527,10.929,3.3059,13.8942,-0.2587,3.773,13.5283,3.6781,17.2529,-0.2231,7.9792,18.413,4.291,18.617,0.1055,0.9545,1,0.4729,1.0476,0.4954,0.4729,1.1126,1,0.8572,0.8988,0.7704,0.8572,1.2378,1,0.7347,0.8079,0.5935,0.7347,1.102,1,-1.4338,0.9074,-1.301,-1.4338,1.2779,1,0.6778,0.7826,0.5304,0.6778,1.2417,1,0.9267,0.8053,0.7463,0.9267,0.0351,12.8363,0.255,1,0.8971,0.255,0.5518,0.8971,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
2.0166,13.5128,3.676,15.5914,-0.2482,2.5395,5.5657,2.3592,12.2292,-0.4764,2.0166,13.5128,3.676,15.5914,-0.2482,5.5986,15.8293,3.9786,17.6232,0.0656,0.7941,1,0.3602,1.2593,0.4536,0.3602,1.5582,1,0.9239,0.6418,0.593,0.9239,2.4279,1,0.8537,0.4119,0.3516,0.8537,0.7858,1,-2.5061,1.2726,-3.1893,-2.5061,1.5079,1,0.6623,0.6632,0.4392,0.6623,1.2749,1,0.8847,0.7844,0.6939,0.8847,0.0195,8.6738,0.3636,1,0.9139,0.3636,0.5011,0.9139,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
4.7556,13.7445,3.7074,17.56,-0.2379,3.9271,9.5182,3.0852,12.9302,-0.1585,4.7556,13.7445,3.7074,17.56,-0.2379,8.9234,18.0343,4.2467,19.8037,0.0564,1.211,1,0.5329,0.8258,0.4401,0.5329,1.2017,1,0.873,0.8322,0.7265,0.873,1.444,1,0.7621,0.6925,0.5278,0.7621,1.9075,1,-2.8482,0.5242,-1.4932,-2.8482,1.271,1,0.6759,0.7868,0.5318,0.6759,1.3581,1,0.8867,0.7363,0.6529,0.8867,0.0421,14.2847,0.1082,1,0.8988,0.1082,0.4013,0.8988,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
2.1134,23.3606,4.8333,23.3276,-0.2127,5.4939,5.1088,2.2603,11.7531,-0.2447,2.1134,23.3606,4.8333,23.3276,-0.2127,8.0339,26.402,5.1383,27.145,0.0543,0.3847,1,0.2631,2.5996,0.6838,0.2631,2.1384,1,0.9406,0.4676,0.4399,0.9406,4.5726,1,0.8848,0.2187,0.1935,0.8848,1.7711,1,-2.6232,0.5646,-1.4811,-2.6232,2.0371,1,0.6701,0.4909,0.329,0.6701,1.9848,1,0.8594,0.5038,0.433,0.8594,0.0334,11.1918,0.1517,1,0.9311,0.1517,0.4185,0.9311,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
2.0094,12.4327,3.526,17.2672,-0.1822,1.9699,4.7766,2.1855,11.6186,-0.5056,2.0094,12.4327,3.526,17.2672,-0.1822,5.0473,16.1224,4.0153,21.2016,0.0334,1.0201,1,0.3981,0.9803,0.3903,0.3981,1.6133,1,0.8781,0.6198,0.5443,0.8781,2.6029,1,0.7711,0.3842,0.2963,0.7711,0.6821,1,-3.6368,1.466,-5.3317,-3.6368,1.8927,1,0.6659,0.5283,0.3518,0.6659,1.4862,1,0.8144,0.6729,0.548,0.8144,0.0186,7.6828,0.1752,1,0.9351,0.1752,0.3149,0.9351,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
3.5215,14.7365,3.8388,17.3124,-0.1647,2.7784,5.8569,2.4201,11.5472,-0.2836,3.5215,14.7365,3.8388,17.3124,-0.1647,6.5952,24.3539,4.935,22.0962,0.0202,1.2675,1,0.5339,0.789,0.4213,0.5339,1.5862,1,0.7779,0.6304,0.4904,0.7779,2.5161,1,0.6051,0.3974,0.2405,0.6051,0.9598,1,-5.3761,1.0419,-5.6013,-5.3761,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.4993,1,0.7835,0.667,0.5226,0.7835,0.0308,10.5011,0.3546,1,0.9622,0.3546,0.5024,0.9622,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.9165,16.4901,4.0608,21.6292,-0.355,2.3722,6.3752,2.5249,17.2137,-0.4449,0.9165,16.4901,4.0608,21.6292,-0.355,5.4307,17.1708,4.1438,22.4809,0.0046,0.3864,1,0.1688,2.5882,0.4368,0.1688,1.6083,1,0.98,0.6218,0.6093,0.98,2.5866,1,0.9604,0.3866,0.3713,0.9604,1.0691,1,-54.5254,0.9353,-50.9999,-54.5254,1.3399,1,0.7068,0.7463,0.5275,0.7068,1.2565,1,0.9621,0.7959,0.7657,0.9621,0.0146,8.283,0.0254,1,0.8832,0.0254,0.1302,0.8832,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
5.0693,12.9057,3.5925,22.3041,-0.2429,4.3732,16.0641,4.008,18.4872,-0.3933,5.0693,12.9057,3.5925,22.3041,-0.2429,9.5526,21.1428,4.5981,24.3526,0.0406,1.1592,1,0.5307,0.8627,0.4578,0.5307,0.8963,1,0.7813,1.1157,0.8717,0.7813,0.8034,1,0.6104,1.2447,0.7598,0.6104,0.8353,1,-4.2288,1.1972,-5.0627,-4.2288,1.3524,1,0.707,0.7394,0.5227,0.707,1.2065,1,0.9159,0.8289,0.7591,0.9159,0.0451,15.6352,0.174,1,0.9025,0.174,0.4448,0.9025,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.7989,0.02,0.1414,0.8153,0.911,4.7016,0.0193,0.1388,0.6237,0.8768,8.7989,0.02,0.1414,0.8153,0.911,13.3032,0.0305,0.1746,0.9724,0.9295,1.8715,1,0.6614,0.5343,0.3534,0.6614,1.0188,1,0.8098,0.9816,0.7949,0.8098,1.0379,1,0.6558,0.9635,0.6318,0.6558,1.881,1,0.6513,0.5316,0.3462,0.6513,1.8103,1,0.6645,0.5524,0.367,0.6645,1.3073,1,0.8384,0.765,0.6413,0.8384,0.0682,22.2994,-0.375,0.999,0.9651,-0.375,-0.1184,0.9651,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.6087,0.2149,0.4636,1.984,0.788,4.9256,0.419,0.6473,2.3851,0.6331,8.6087,0.2149,0.4636,1.984,0.788,13.16,0.1441,0.3796,2.037,0.855,1.7477,1,0.6542,0.5722,0.3743,0.6542,0.7162,1,1.2213,1.3963,1.7052,1.2213,0.5129,1,1.4916,1.9495,2.9079,1.4916,1.7916,1,0.6136,0.5582,0.3425,0.6136,1.4395,1,0.6659,0.6947,0.4626,0.6659,0.8318,1,0.974,1.2022,1.1709,0.974,0.068,22.143,-0.9059,0.9999,0.9538,-0.9059,-0.7397,0.9538,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.6186,0.0838,0.2895,1.946,0.7986,4.9856,0.0653,0.2555,1.602,0.729,8.6186,0.0838,0.2895,1.946,0.7986,13.173,0.1193,0.3455,2.5475,0.8244,1.7287,1,0.6543,0.5785,0.3785,0.6543,1.133,1,0.8381,0.8826,0.7397,0.8381,1.2838,1,0.7024,0.779,0.5471,0.7024,1.7905,1,0.6449,0.5585,0.3602,0.6449,1.6345,1,0.6658,0.6118,0.4074,0.6658,1.2147,1,0.7639,0.8232,0.6288,0.7639,0.0748,22.2227,-0.4633,1.001,0.9674,-0.4633,-0.2211,0.9674,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.1846,1.1119,1.0545,6.0354,0.4639,5.6498,1.3652,1.1684,4.6536,0.4528,8.1846,1.1119,1.0545,6.0354,0.4639,12.9588,1.5531,1.2462,5.8944,0.65,1.4487,1,0.6316,0.6903,0.436,0.6316,0.9025,1,0.8461,1.1081,0.9376,0.8461,0.8145,1,0.7159,1.2278,0.879,0.7159,1.3561,1,0.477,0.7374,0.3518,0.477,1.3237,1,0.6684,0.7555,0.505,0.6684,1.2969,1,1.0239,0.7711,0.7895,1.0239,0.0664,22.0189,-0.2932,1,0.8943,-0.2932,0.1575,0.8943,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.772,0.6771,0.8229,4.3513,0.6142,4.6321,0.4998,0.707,3.0981,0.546,8.772,0.6771,0.8229,4.3513,0.6142,13.2769,0.932,0.9654,5.425,0.6717,1.8938,1,0.6607,0.528,0.3489,0.6607,1.164,1,0.8524,0.8591,0.7323,0.8524,1.3548,1,0.7265,0.7381,0.5363,0.7265,1.8593,1,0.624,0.5378,0.3356,0.624,1.6528,1,0.6825,0.605,0.4129,0.6825,1.4045,1,0.8021,0.712,0.5711,0.8021,0.0683,22.1761,-0.5675,0.9999,0.9712,-0.5675,-0.3566,0.9712,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.1865,0.98,0.9899,5.9664,0.5058,5.4881,0.7082,0.8415,3.567,0.5107,8.1865,0.98,0.9899,5.9664,0.5058,12.8607,1.4269,1.1945,7.1955,0.6013,1.4917,1,0.6366,0.6704,0.4267,0.6366,1.1763,1,0.8287,0.8501,0.7045,0.8287,1.3838,1,0.6868,0.7227,0.4963,0.6868,1.6399,1,0.5627,0.6098,0.3431,0.5627,1.656,1,0.669,0.6039,0.404,0.669,1.6727,1,0.8292,0.5978,0.4957,0.8292,0.0689,21.8611,-0.2983,1,0.9509,-0.2983,0.0084,0.9509,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
9.0254,0.0514,0.2267,1.3973,0.854,4.215,0.1006,0.3172,2.0923,0.6297,9.0254,0.0514,0.2267,1.3973,0.854,13.4473,0.054,0.2323,1.3411,0.9047,2.1413,1,0.6712,0.467,0.3134,0.6712,0.7147,1,0.9758,1.3992,1.3654,0.9758,0.5108,1,0.9523,1.9577,1.8643,0.9523,2.2975,1,0.6422,0.4353,0.2795,0.6422,1.6941,1,0.6803,0.5903,0.4016,0.6803,0.6678,1,1.0419,1.4974,1.5602,1.0419,0.0755,22.2657,-0.7608,0.9997,0.9517,-0.7608,-0.5249,0.9517,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
8.9518,0.0259,0.1609,0.9676,0.897,4.4498,0.0417,0.2041,0.97,0.8107,8.9518,0.0259,0.1609,0.9676,0.897,13.4211,0.04,0.2001,1.1655,0.9174,2.0117,1,0.667,0.4971,0.3316,0.667,0.7884,1,0.8044,1.2684,1.0203,0.8044,0.6216,1,0.647,1.6088,1.0409,0.647,2.0288,1,0.651,0.4929,0.3209,0.651,1.8335,1,0.6658,0.5454,0.3631,0.6658,0.9975,1,0.8302,1.0025,0.8323,0.8302,0.0706,22.3535,-0.3547,0.9993,0.9424,-0.3547,-0.0292,0.9424,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
