@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.6459,7.6715,2.7698,18.6184,-0.7517,-0.8391,13.5624,3.6827,21.4217,-0.9112,-0.4763,5.2628,2.2941,11.9698,-1.0754,4.5076,7.526,2.7434,12.1641,0.0558,0.7697,1.3561,-0.1433,1.7619,-0.1862,-0.1057,0.7521,1.2073,1.0096,1.6053,1.3424,0.8362,0.5656,1.4577,1.0193,2.577,1.8021,0.6993,0.7823,1.2882,-11.1065,1.6467,-14.1971,-8.6218,0.9483,1.8429,0.825,1.9434,0.87,0.4477,0.8691,1.5555,1.5306,1.7897,1.7611,0.984,0.0062,6.6723,0.6004,0.0246,-0.1797,0.3998,0.0471,0.1823,-38.689,8.1704,2.8584,44.0399,?,5.8017,295.4296,17.1881,49.7986,-0.6274,5.8748,148.2442,12.1756,33.4778,-0.5081,-6.6686,-6.5856,0.9876,0.1663,0.2348,1.4117,0.0277,0.0551,1.9929,2.2939,3.9045,1.7021,0,0,1.3785,0.8844,1.3155,1.4875,0.2116,65.5715,0.1678,0.1472,-0.8435,DAVANTI_PANTALONI
-0.0696,0.029,0.1703,0.8078,-1.2485,-0.5204,1.0125,1.0062,5.5324,-0.6846,-0.2976,0.652,0.8075,4.812,-0.5117,1.0748,0.9026,0.95,4.5702,0.0055,0.1337,0.2338,-0.0647,1.7489,-0.4842,-0.2769,0.1692,0.2109,0.1792,1.2462,1.0592,0.8499,0.0286,0.0445,0.0321,1.553,1.1218,0.7224,0.1995,0.2754,-17.7363,1.3803,-88.9041,-64.4088,0.1094,0.1129,0.0782,1.0317,0.7146,0.6927,0.146,0.1679,0.1768,1.1497,1.2105,1.0529,0.0033,1.6018,0.0565,-0.0207,-0.4207,0.9833,-0.1853,-0.1291,-12.5198,0.1671,0.4088,13.3194,?,-38.1589,0.0678,0.2603,38.6398,?,18.1547,0.4749,0.6892,2.3392,0.8789,0.3281,-0.6896,-2.1019,1.5703,0.5932,0.3778,2.4658,0.3519,0.1427,0.3447,-0.7844,-2.2756,1,0,0,0.3447,5.6941,16.5186,0.2382,68.8334,0.4356,0.4061,0.5491,DAVANTI_PANTALONI
0.5695,1.0372,1.0184,4.0267,-0.3867,-0.5871,2.0602,1.4353,5.2427,-1.2736,-0.0983,1.6772,1.2951,5.543,-0.7313,2.229,0.4846,0.6961,2.6553,0.2738,-0.97,-5.795,0.2555,5.974,-0.2634,-0.0441,0.7095,0.7864,1.463,1.1083,2.0619,1.8604,0.5034,0.6184,2.1403,1.2283,4.2513,3.4611,0.3823,0.4796,-1.1217,1.2543,-2.9338,-2.339,1.2593,0.907,0.7942,0.7202,0.6307,0.8756,0.7681,0.7265,1.5165,0.9458,1.9744,2.0875,0.0045,3.2119,0.4782,-0.1683,0.2019,0.7054,0.4161,0.3701,-34.2456,13.4552,3.6681,40.4999,?,-9.4201,9.1883,3.0312,13.9191,?,26.8122,11.634,3.4109,11.5799,0.6186,3.6354,-1.2772,-0.3513,1.2101,1.0754,0.8887,1.4644,1.1565,0.7898,2.9097,-2.1567,-0.7412,1,0,0,2.9097,3.4974,1.202,0.2405,70.4779,-0.9924,0.972,-0.9606,DAVANTI_PANTALONI
0.032,0.0141,0.1187,0.5406,-0.7371,-0.2133,0.0227,0.1508,0.7624,-2.7748,0.0179,0.0156,0.125,0.7028,-0.8409,0.295,0.0122,0.1107,0.5498,0.0461,-0.1501,1.7846,0.1085,-11.8863,-0.7229,0.0608,0.7869,0.9496,1.0723,1.2068,1.3627,1.1292,0.6192,0.9018,1.1499,1.4563,1.857,1.2752,0.4093,0.7146,-8.6309,1.7459,-21.087,-12.0783,1.5408,0.8152,0.5399,0.5291,0.3504,0.6623,0.7091,0.7692,0.9832,1.0849,1.3867,1.2782,0.0011,0.4255,-0.0247,-0.2194,0.0872,0.1255,-0.7159,0.0385,-31.269,0.1277,0.3574,31.9794,?,-3.6875,0.1748,0.4181,4.6188,?,30.8284,0.1014,0.3185,1.3809,0.9565,8.4797,-1.0143,-0.1196,0.8548,1.1223,1.3129,0.7307,1.2595,1.7237,6.9237,-1.0534,-0.1521,1,0,0,6.9237,23.158,3.3448,0.226,65.7849,-0.7088,0.3759,-0.5595,DAVANTI_PANTALONI
0.2553,0.1757,0.4191,1.9194,-0.9729,0.1099,0.4175,0.6461,2.4154,-0.6528,-0.0687,0.3702,0.6084,3.1132,-0.6335,0.905,0.2261,0.4755,1.9977,0.074,2.323,-3.7164,0.282,-1.5998,0.1214,-0.0759,0.6487,0.6889,0.8814,1.0619,1.3587,1.2795,0.4208,0.4745,0.7768,1.1277,1.8461,1.637,0.9922,0.7839,-5.9331,0.7901,-5.9799,-7.5682,0.6657,0.5105,0.451,0.7668,0.6774,0.8835,0.7947,0.6165,0.9608,0.7758,1.2091,1.5584,0.0015,1.3703,0.5206,-0.5185,0.2026,-0.1569,0.5914,0.1375,-37.7117,2.413,1.5534,39.6591,?,1.3671,1.4959,1.2231,4.2587,-0.4491,19.6215,19.4759,4.4131,15.1199,0.475,-27.5844,-1.922,0.0697,1.2701,0.352,0.2771,1.6131,0.1239,0.0768,30.0474,-2.8992,-0.0965,0,0,0.102,9.3124,2.623,0.2817,0.2274,58.8881,0.1185,0.9474,0.365,DAVANTI_PANTALONI
0.1,0.0308,0.1756,2.413,-0.7149,0.0434,0.1674,0.4092,5.5613,-1.0992,0.0077,0.0746,0.2731,3.8618,-1.3858,0.2716,0.211,0.4594,3.9246,0.0029,2.3018,12.9171,0.3681,5.6116,0.1599,0.0285,0.4291,0.6429,0.3822,1.4985,0.8908,0.5945,0.1841,0.4134,0.1461,2.2454,0.7935,0.3534,0.3454,0.4484,-88.4619,1.2982,-256.0903,-197.2663,0.5311,0.8693,0.3575,1.6367,0.6731,0.4113,0.4339,0.6248,0.6148,1.4401,1.417,0.984,0.0006,0.4187,-0.9381,-0.9262,-0.0827,0.9051,0.0975,0.0022,-41.762,0.0271,0.1645,42.2989,?,-1.9224,0.0655,0.2559,2.2797,?,-9.6614,0.1065,0.3264,10.2585,?,21.7241,4.3226,0.199,0.6429,0.5041,0.7841,0.4133,0.2541,0.6148,18.5549,4.1233,0.2222,1,1,1,18.5549,4.1233,0.2222,0.2258,53.3458,0.2301,-0.1284,0.2524,DAVANTI_PANTALONI
0.149,1.2706,1.1272,5.5804,-1.371,-0.4244,3.3134,1.8203,12.5066,-0.7067,0.0289,7.6103,2.7587,13.7173,-0.4091,2.9496,3.6975,1.9229,11.6523,0.0214,-0.3511,5.1627,0.0505,-14.705,-0.1439,0.0098,0.6193,0.4086,0.5862,0.6598,0.9466,1.4347,0.3835,0.167,0.3436,0.4354,0.8961,2.0583,0.6231,0.8102,-12.6464,1.3004,-20.2968,-15.6087,0.3212,0.2418,0.1977,0.7528,0.6154,0.8175,0.4462,0.4068,0.4789,0.9117,1.0733,1.1772,0.0024,4.3283,-0.3891,0.1467,-0.0826,0.2613,0.3309,0.6008,-1.485,127.2494,11.2805,37.0789,-2.5931,0.0396,22.4328,4.7363,20.0394,-2.34,-32.2052,18.3436,4.2829,35.2188,?,-37.5241,0.0461,-0.0012,2.3817,2.6338,1.1059,5.6725,6.937,1.2229,1.906,0.7598,0.3986,1.72,0,0,1.8503,1.0528,0.569,0.1752,44.6647,0.8837,-0.7242,-0.8482,DAVANTI_PANTALONI
-0.5933,3.1624,1.7783,10.5526,-0.8323,-1.5947,10.1369,3.1839,17.5494,-3.209,-0.5761,8.7961,2.9658,16.9286,-1.1224,4.0623,8.8198,2.9698,15.5612,0.0355,0.3721,1.03,-0.1461,2.7681,-0.3926,-0.1418,0.5585,0.5996,0.5988,1.0735,1.0721,0.9987,0.312,0.3595,0.3586,1.1524,1.1493,0.9973,0.3582,0.5354,-8.3794,1.4945,-23.3903,-15.6506,1.3813,0.7221,0.357,0.5228,0.2584,0.4944,0.6013,0.6234,0.6781,1.0367,1.1278,1.0879,0.0098,6.203,0.3877,-0.0514,-0.0598,0.6541,-0.7983,-0.5585,-39.524,17.9955,4.2421,42.5995,?,-11.7277,62.2108,7.8874,31.3187,?,4.2931,60.3303,7.7673,23.2178,-0.4333,3.3701,-9.2065,-2.7318,0.5378,0.5462,1.0155,0.2893,0.2983,1.0312,1.3602,6.0691,4.462,1,0,0,1.3602,1.8348,1.3489,0.2253,58.6955,-0.9193,0.7962,-0.8153,DAVANTI_PANTALONI
-0.1835,3.3465,1.8293,8.7539,-0.9605,-0.6137,5.12,2.2627,11.8072,-0.6733,-0.2389,3.8327,1.9577,12.443,-0.3822,3.1607,2.7767,1.6663,11.7193,0.0456,0.299,0.768,-0.058,2.5688,-0.1942,-0.0756,0.8085,0.9344,1.0978,1.1558,1.3579,1.1749,0.6536,0.8731,1.2052,1.3359,1.8439,1.3803,0.9027,1.2464,-7.6662,1.3808,-8.4925,-6.1504,0.6328,0.496,0.3636,0.7838,0.5747,0.7332,0.7414,0.7035,0.747,0.9489,1.0075,1.0618,0.0036,4.8617,0.2594,0.4419,0.0506,0.5797,-0.017,0.077,-15.0834,61.0581,7.814,27.7191,-19.0951,11.0026,123.6284,11.1188,29.2206,0.0041,-32.9323,12.5894,3.5482,36.7798,?,-1.3709,0.458,-0.3341,0.7028,2.2023,3.1337,0.4939,4.85,9.8201,-221.3077,0.7161,-0.0032,0.047,0,0,0.9486,0.7537,0.7945,0.1972,59.1451,0.4978,-0.0127,0.8527,DAVANTI_PANTALONI
0.0275,3.3907,1.8414,10.0115,-0.7707,-0.4837,36.4408,6.0366,30.0425,-0.7053,-0.825,19.6499,4.4328,19.4597,-1.481,6.8555,13.3992,3.6605,17.2038,0.1091,-0.0569,-0.0333,0.004,0.5863,-0.0706,-0.1203,0.305,0.4154,0.503,1.3618,1.6491,1.211,0.093,0.1726,0.253,1.8545,2.7196,1.4665,0.3507,0.3751,-2.0681,1.0696,-5.8968,-5.5129,0.3209,0.7208,0.2928,2.2461,0.9123,0.4062,0.3332,0.5145,0.5819,1.5438,1.7463,1.1311,0.0051,9.8036,-0.0043,-0.1138,0.0137,0.497,0.2999,0.2183,-42.8547,85.0056,9.2198,51.7197,?,3.8356,212.4215,14.5747,51.0574,-1.0457,-13.3102,115.6907,10.756,31.8588,?,-11.1729,3.2197,-0.2882,0.6326,0.8572,1.355,0.4002,0.7348,1.8361,1.9817,1.6234,0.8192,0,1,0,1.013,1.6234,1.6026,0.2421,68.0794,0.6893,-0.9614,-0.7813,DAVANTI_PANTALONI
-0.4658,0.3904,0.6248,2.6785,-2.1486,-0.462,2.5382,1.5932,6.8234,-1.366,-0.3549,0.5758,0.7588,3.439,-1.8227,1.7748,0.911,0.9545,3.9164,0.0691,1.0083,1.3124,-0.2625,1.3016,-0.2603,-0.2,0.3922,0.8234,0.6546,2.0995,1.6692,0.795,0.1538,0.678,0.4285,4.408,2.7862,0.6321,0.464,0.8231,-6.2846,1.774,-13.5452,-7.6354,0.295,0.6982,0.2022,2.3671,0.6855,0.2896,0.3925,0.7789,0.6839,1.9841,1.7423,0.8781,0.0041,2.6259,-0.4004,-0.2117,-0.1056,0.5909,-0.3648,-0.4736,-5.073,17.5227,4.186,15.7181,-5.7195,-30.6009,0.4046,0.6361,31.8588,?,-24.9475,1.3525,1.163,26.3397,?,0.1658,0.2033,1.2266,6.5809,3.5995,0.547,43.3088,12.9561,0.2992,0.4199,0.5079,1.2095,0,0,1,0.4934,0.5967,1.2095,0.2163,61.1455,0.506,-0.8384,-0.7724,DAVANTI_PANTALONI
-0.1141,7.9357,2.817,17.1695,-0.6875,-4.2671,43.9864,6.6322,22.1545,-51.7667,-0.3287,68.6954,8.2883,42.0455,-0.8065,7.1351,88.0368,9.3828,28.1807,0.0026,0.0267,0.347,-0.016,12.98,-0.598,-0.0461,0.4248,0.3399,0.3002,0.8002,0.7068,0.8833,0.1804,0.1155,0.0901,0.6403,0.4996,0.7803,0.3218,0.3726,-93.7273,1.1579,-291.2215,-251.5182,24.233,0.4372,0.3601,0.018,0.0149,0.8237,0.775,0.4084,0.6093,0.5269,0.7862,1.492,0.0231,10.6198,-0.2424,0.0958,0.2674,0.5291,-0.8965,-0.1374,2.1796,168.0631,12.9639,32.6385,-0.8758,-18.8813,266.5038,16.3249,37.9791,-18.7854,-7.6064,486.5246,22.0573,49.9176,-1.8591,-0.1154,-0.2865,2.4823,0.7941,0.5877,0.7401,0.6306,0.3454,0.5478,0.4226,0.4695,1.1109,9.0644,0.9966,0.1099,0.8594,0.6538,0.7608,0.1101,53.8314,0.8239,-0.9477,-0.9615,DAVANTI_PANTALONI
-0.2173,0.4513,0.6718,2.5223,-0.9613,-0.5462,1.0757,1.0372,3.5448,-1.7792,0.2615,1.0153,1.0076,4.5369,-0.2001,1.4684,0.7999,0.8944,3.6853,0.0449,0.3978,-0.8309,-0.148,-2.0889,-0.372,0.1781,0.6477,0.6667,0.7511,1.0293,1.1596,1.1266,0.4195,0.4445,0.5642,1.0595,1.3448,1.2692,0.5448,1.6343,-7.1292,3.0001,-13.0869,-4.3622,1.0083,0.3402,0.3333,0.3374,0.3306,0.9797,0.7115,0.5559,0.6844,0.7813,0.9619,1.2311,0.0036,2.1613,0.8797,-0.1067,-0.6249,0.2892,-0.342,0.5303,-38.2195,0.078,0.2792,38.6993,?,-1.6267,0.3773,0.6142,2.7588,?,21.786,0.1675,0.4092,1.7395,0.9227,23.4949,-1.7543,-0.0747,0.4546,0.6823,1.501,0.2066,0.4655,2.2529,14.0277,-1.8642,-0.1329,1,0,0,14.0277,22.2474,1.586,0.2473,61.6322,-0.7985,0.6458,-0.4641,DAVANTI_PANTALONI
0.0501,0.0065,0.0805,0.6995,-0.1888,-0.1834,0.0551,0.2348,2.9173,-0.88,-0.0251,0.0154,0.1241,1.5726,-1.2026,0.2692,0.0413,0.2032,1.7784,0.0156,-0.2734,-1.9955,0.1862,7.2991,-0.6812,-0.0933,0.3428,0.6483,0.396,1.8913,1.1553,0.6108,0.1175,0.4203,0.1568,3.577,1.3346,0.3731,0.0814,0.1294,-3.9414,1.5903,-48.4367,-30.4576,0.3792,0.8241,0.3257,2.1733,0.8589,0.3952,0.2398,0.4448,0.3933,1.855,1.6403,0.8843,0.001,0.3731,0.5604,0.3801,0.2593,0.6619,0.0506,-0.029,-35.6865,0.0788,0.2807,36.5997,?,-7.384,0.1422,0.3772,7.8598,?,23.6751,0.0887,0.2979,1.1993,0.9509,4.8329,-1.5073,-0.3119,0.7442,0.9423,1.2662,0.5539,0.888,1.6033,4.6566,-1.5763,-0.3385,1,0,0,4.6566,30.5165,6.5534,0.2275,66.7457,-0.7907,-0.1007,-0.0056,DAVANTI_PANTALONI
-0.4278,0.3458,0.5881,2.8447,-1.0519,-0.1271,3.8284,1.9566,7.2289,-0.3891,0.1938,2.1195,1.4559,5.8243,-0.3968,2.0828,2.1926,1.4807,6.2922,0.022,3.3673,-2.2072,-0.2054,-0.6555,-0.061,0.0931,0.3005,0.4039,0.3971,1.344,1.3214,0.9832,0.0903,0.1632,0.1577,1.8063,1.7461,0.9667,0.7202,0.8814,-10.2964,1.2238,-14.2961,-11.6821,0.2664,0.3325,0.2155,1.2481,0.8089,0.6481,0.3935,0.4884,0.4521,1.2412,1.1489,0.9257,0.0026,3.2571,0.627,0.3728,0.3238,0.9524,0.7261,0.7481,-15.91,0.3259,0.5709,16.7999,?,-36.2877,0.7085,0.8417,38.2187,?,19.0466,1.873,1.3686,4.8599,0.7603,0.4384,-0.8353,-1.9052,0.6783,0.4171,0.615,0.46,0.174,0.3783,0.4396,-1.0896,-2.4787,1,0,0,0.4396,3.4568,7.8641,0.2364,71.2443,-0.6968,-0.591,0.9362,DAVANTI_PANTALONI
0.2423,0.6248,0.7904,2.4791,-0.4357,-0.0909,1.0061,1.0031,3.5503,-0.6288,0.3713,0.6597,0.8122,3.4891,-0.4642,1.4277,0.4571,0.6761,2.8806,0.0639,-2.6645,0.6526,0.1697,-0.2449,-0.0637,0.2601,0.788,0.9732,1.1692,1.235,1.4837,1.2014,0.621,0.9472,1.367,1.5252,2.2013,1.4433,0.5489,0.6802,-3.8246,1.239,-6.9672,-5.6231,0.7922,0.7246,0.5611,0.9147,0.7083,0.7743,0.6983,0.7105,0.8606,1.0176,1.2325,1.2112,0.0024,2.1939,0.9113,0.3364,0.6813,0.6373,0.7588,0.6375,-38.7877,0.1928,0.4391,39.7186,?,-3.6479,0.404,0.6356,4.4998,?,22.6872,0.1333,0.3651,1.3199,0.9433,10.6329,-1.7097,-0.1608,0.6909,1.2027,1.7408,0.4773,1.4465,3.0303,8.8267,-1.8088,-0.2049,1,0,0,8.8267,30.0925,3.4092,0.2373,65.1228,-0.2248,0.63,-0.2154,DAVANTI_PANTALONI
-0.6128,1.6771,1.295,7.7332,-2.1709,-1.0616,3.4648,1.8614,13.0602,-1.8104,0.0617,4.9757,2.2306,15.0027,-0.4664,2.7134,4.2616,2.0644,13.7162,0.0385,0.5772,-9.9326,-0.2259,-17.2073,-0.3913,0.0227,0.6957,0.5806,0.6273,0.8345,0.9017,1.0805,0.484,0.3371,0.3935,0.6963,0.813,1.1676,0.6293,1.1096,-9.6488,1.7632,-15.3326,-8.6959,0.5248,0.2384,0.171,0.4542,0.3258,0.7172,0.5921,0.5155,0.5638,0.8705,0.9522,1.0938,0.0066,4.1857,0.3974,-0.5001,-0.4481,-0.2348,-0.5309,0.6298,-27.434,87.7982,9.3701,43.0786,?,-17.0623,179.7183,13.4059,44.3375,-1.7371,-23.5466,21.7804,4.667,27.8992,?,1.6079,1.1651,0.7246,0.699,2.0078,2.8725,0.4885,4.0311,8.2514,1.5309,1.5441,1.0086,0,1,0,0.9716,1.5441,1.5892,0.2149,70.7195,-0.9346,-0.9332,0.9823,DAVANTI_PANTALONI
-0.365,5.3903,2.3217,9.4688,-1.0619,-1.2871,7.0296,2.6513,12.366,-1.3181,-1.5264,14.1081,3.7561,29.1402,-0.6964,4.8372,7.2489,2.6924,16.5668,0.0568,0.2835,0.2391,-0.0754,0.8433,-0.2661,-0.3156,0.8757,0.6181,0.8623,0.7059,0.9848,1.3951,0.7668,0.3821,0.7436,0.4983,0.9698,1.9463,0.6935,0.4077,-4.888,0.5878,-7.048,-11.9901,0.8609,0.2673,0.2614,0.3105,0.3037,0.978,0.7657,0.3249,0.5716,0.4244,0.7464,1.759,0.0109,7.1537,-0.5329,-0.0942,0.0305,0.0755,-0.0337,-0.1584,3.5377,552.2568,23.5001,65.0986,-1.1919,-29.6315,49.6899,7.0491,40.6189,?,-28.0379,7.8986,2.8104,32.4585,?,-0.1194,-0.1262,1.0568,3.3338,8.3617,2.5082,11.1141,69.9185,6.291,0.8715,1.0906,1.2514,0,0,1,1.6027,2.0056,1.2514,0.2201,79.6477,-0.3392,0.6218,-0.6891,DAVANTI_PANTALONI
