@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.8108,11.9974,3.4637,18.6184,-0.7517,-0.5702,23.7118,4.8695,21.4217,-0.9112,0.6269,3.1135,1.7645,8.2189,-0.4251,5.3763,11.2935,3.3606,12.1535,0.0567,1.422,-1.2932,-0.1508,-0.9094,-0.1061,0.1166,0.7113,1.963,1.0307,2.7597,1.449,0.5251,0.506,3.8534,1.0623,7.6159,2.0996,0.2757,0.7823,3.2591,-10.9444,4.1661,-13.99,-3.3581,0.9483,1.8429,0.825,1.9434,0.87,0.4477,0.8691,2.2653,1.5319,2.6064,1.7626,0.6763,0.0126,7.8855,0.6494,0.1486,-0.2046,0.6636,0.0653,0.4411,-0.0864,0.0024,0.049,0.1466,?,-0.6441,0.0004,0.0203,0.6635,?,-0.6065,0.0015,0.0381,0.6477,?,0.1341,0.1424,1.062,2.409,1.2846,0.5333,5.8032,1.6502,0.2844,0.2209,0.2263,1.0244,1,1,1,0.2209,0.2263,1.0244,0.0095,1.337,-0.1843,-0.8078,0.4356,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0505,0.0332,0.1823,0.7162,-0.9936,-1.1803,0.4159,0.6449,2.2483,?,-0.8054,0.2505,0.5005,1.6404,-140.7246,1.4531,0.6324,0.7952,2.5897,0.0726,0.0428,0.0627,-0.0347,1.4655,-0.8123,-0.5543,0.2826,0.3642,0.2292,1.2886,0.811,0.6293,0.0799,0.1326,0.0525,1.6606,0.6577,0.396,0.1588,0.2191,-1.762,1.3803,-11.0981,-8.0403,0,31.0376,0.1287,0,0,0.0041,0.3186,0.4366,0.2766,1.3706,0.8682,0.6334,0.0154,2.1508,0.6829,0.5375,-0.633,0.9751,-0.9964,-0.989,0.6501,0,0.0031,0.0114,0.9826,0.3659,0,0.0044,0.0179,0.9518,0.6534,0,0.0025,0.006,0.9908,1.7769,0.9949,0.5599,0.6874,1.2372,1.7998,0.4725,1.5307,3.2393,1.8277,0.9939,0.5438,1.7704,1.0022,0.5661,0.6382,1.8974,2.9732,0.0107,1.6693,-0.4767,-0.7948,-0.1753,1100,0,0,0,1,SINISTRA_PANTALONI
0.1769,0.0475,0.218,0.9444,-0.4599,-1.7798,0.2095,0.4577,2.9368,?,-0.8734,0.4027,0.6346,2.3413,?,2.0853,0.273,0.5225,1.962,0.344,-0.0994,-0.2025,0.0848,2.0377,-0.8535,-0.4188,0.4763,0.3435,0.4172,0.7212,0.8759,1.2144,0.2269,0.118,0.174,0.5201,0.7671,1.4749,0.1013,0.1271,-0.2892,1.2543,-2.8547,-2.2759,0,0,0.2163,1,0,0,0.3216,0.4034,0.4814,1.2543,1.4968,1.1933,0.0214,2.8834,0.5926,-0.3262,-0.2158,0.0155,-0.7902,-0.6095,0.1177,0.0029,0.0536,0.1754,0.1125,-0.7477,0.0001,0.0099,0.7579,?,-0.3466,0.0016,0.0401,0.4211,?,-0.1575,-0.3397,2.1574,5.4424,1.3357,0.2454,29.6196,1.7842,0.0602,-0.0293,-0.0528,1.8001,0,0,1,0.2315,0.4167,1.8001,0.009,1.212,0.9408,0.9988,0.9481,1100,0,0,0,1,SINISTRA_PANTALONI
0.0215,0.0112,0.1057,0.5133,-0.8079,-0.2179,0.0194,0.1393,0.7624,-2.7748,0.0078,0.0093,0.0967,0.466,-1.2665,0.2764,0.0115,0.1072,0.5029,0.1275,-0.0988,2.7464,0.0779,-27.7962,-0.7882,0.0284,0.759,1.0932,0.9856,1.4404,1.2987,0.9016,0.576,1.1951,0.9715,2.0748,1.6866,0.8129,0.4093,0.8809,-3.1214,2.1522,-7.6261,-3.5434,1.4059,1.381,0.4926,0.9823,0.3504,0.3567,0.6733,1.1016,1.0208,1.6361,1.516,0.9266,0.0022,0.3916,0.1969,-0.2771,-0.1494,-0.2332,-0.8328,0.1383,-0.1562,0,0.0019,0.1591,?,-0.756,0,0.0005,0.7569,?,-0.4585,0,0.0032,0.464,?,0.2066,0.3406,1.6491,3.4169,0.5837,0.1708,11.6753,0.3407,0.0292,0.2102,0.3428,1.6311,1,1,1,0.2102,0.3428,1.6311,0.0092,1.3707,-0.8153,0.95,-0.9178,1100,0,0,0,1,SINISTRA_PANTALONI
0.0704,0.1009,0.3177,1.2632,-0.3865,-0.3069,0.1436,0.379,1.3472,-2.426,-0.1444,0.0202,0.142,0.5988,-5.1554,0.5771,0.0516,0.2272,0.8277,0.1616,-0.2294,-0.4876,0.122,2.1253,-0.5318,-0.2502,0.8383,2.2375,1.3985,2.669,1.6682,0.625,0.7028,5.0065,1.9558,7.1233,2.7828,0.3907,0.3691,0.7022,-2.2074,1.9022,-5.9799,-3.1438,2.3168,9.365,0.9229,4.0421,0.3983,0.0985,0.9376,2.1095,1.5262,2.2498,1.6277,0.7235,0.0037,0.8078,0.3587,-0.4371,0.3535,0.1832,-0.6182,-0.435,-0.1793,0.0071,0.0841,0.3218,?,-0.7555,0.0004,0.02,0.776,?,-0.403,0.0019,0.0434,0.4845,?,0.2373,0.4448,1.8745,4.2041,1.94,0.4615,17.6741,3.7635,0.2129,0.4147,0.6642,1.6017,1,1,1,0.4147,0.6642,1.6017,0.0093,1.3378,-0.9686,0.9957,-0.9873,1100,0,0,0,1,SINISTRA_PANTALONI
0.099,0.059,0.2428,2.413,-0.7149,0.0455,0.3171,0.5631,5.5613,-1.0992,0.0162,0.1438,0.3792,3.8618,-1.3858,0.361,0.4017,0.6338,3.8675,0.0174,2.1771,6.0938,0.2743,2.799,0.126,0.045,0.4312,0.6403,0.3831,1.485,0.8885,0.5983,0.1859,0.41,0.1468,2.2051,0.7894,0.358,0.3454,0.4484,-14.6905,1.2982,-42.5277,-32.7591,0.5311,0.8693,0.3575,1.6367,0.6731,0.4113,0.4339,0.6248,0.6239,1.4401,1.438,0.9985,0.0012,0.5615,-0.9678,-0.9627,-0.0938,0.9509,0.0949,0.0014,0.4025,0,0.0012,0.0034,0.9917,-0.6209,0,0.0013,0.6234,?,0.1275,0,0.0018,0.006,0.9537,-0.6483,3.1572,-4.8698,0.9389,0.6668,0.7103,0.8815,0.4447,0.5045,-0.6427,3.2358,-5.0347,0,3.1117,0,0.0054,0.5575,103.6237,0.0079,1.1509,1.0313,0.9767,0.9945,1100,0,0,0,1,SINISTRA_PANTALONI
0.5413,1.1967,1.0939,4.8445,-1.4624,-0.2884,5.3338,2.3095,12.5066,-0.7067,0.6306,10.7291,3.2755,13.7173,-0.4091,3.6737,4.5373,2.1301,11.4035,0.0423,-1.8767,0.8584,0.1473,-0.4574,-0.0785,0.1716,0.4737,0.334,0.5136,0.7051,1.0842,1.5377,0.2244,0.1115,0.2637,0.4971,1.1756,2.3647,0.5556,0.7224,-5.7088,1.3004,-10.2758,-7.9024,0.2685,0.2021,0.1652,0.7528,0.6154,0.8175,0.3874,0.3532,0.4248,0.9117,1.0967,1.2029,0.0096,5.507,-0.8327,-0.1009,-0.3169,0.2082,0.4808,0.6898,0.3019,0.0172,0.1313,0.3625,0.3559,-0.2089,0.0021,0.0459,0.2615,?,0.713,0.0096,0.098,0.3371,0.5935,-1.4455,0.4234,-0.2929,2.8574,1.3387,0.4685,8.1645,1.7922,0.2195,-0.766,0.407,-0.5314,0,0.6787,0,1.3862,1.0754,0.7758,0.0087,1.2238,0.8194,0.5123,-0.0344,1100,0,0,0,1,SINISTRA_PANTALONI
-0.7522,3.8828,1.9705,10.5526,-0.8323,-2.5451,15.8077,3.9759,16.1422,-4.8437,-1.0206,8.6096,2.9342,12.1396,-2.8091,4.6499,14.7635,3.8423,15.3527,0.0484,0.2956,0.737,-0.1618,2.4936,-0.5473,-0.2195,0.4956,0.6716,0.5128,1.355,1.0348,0.7637,0.2456,0.451,0.263,1.8361,1.0707,0.5832,0.3582,0.5354,-6.1408,1.4945,-17.1415,-11.4695,2.085,1.8071,0.357,0.8667,0.1712,0.1975,0.6537,0.8693,0.6873,1.3297,1.0514,0.7907,0.0309,7.1159,0.2376,0.0187,-0.001,0.9594,-0.8936,-0.8631,0.2039,0.2625,0.5124,1.1972,-0.956,0.2126,0.1088,0.3299,0.8301,-0.6318,0.2339,0.478,0.6914,1.5522,-1.094,0.9594,0.8717,0.9087,1.5531,0.7411,0.4772,2.4122,0.5492,0.2277,1.8205,0.7216,0.3964,1.2032,0.8257,0.6862,1.4422,0.7713,0.5348,0.0041,1.6594,0.9729,0.9939,0.9867,1100,0,0,0,1,SINISTRA_PANTALONI
0.3765,2.4849,1.5764,7.1572,-0.6029,-0.6132,8.1953,2.8627,11.8072,-0.6733,0.0542,5.9636,2.442,12.443,-0.3822,3.8056,2.6817,1.6376,11.0773,0.0978,-0.614,6.9482,0.0989,-11.3159,-0.1611,0.0142,0.5507,0.6455,0.9626,1.1723,1.7481,1.4912,0.3032,0.4167,0.9266,1.3742,3.056,2.2238,0.5666,0.7824,-2.2408,1.3808,-3.9546,-2.864,0.6328,0.496,0.3636,0.7838,0.5747,0.7332,0.6062,0.5752,0.6461,0.9489,1.0659,1.1233,0.0075,5.8057,0.0306,0.3931,0.1077,0.5861,0.0797,0.171,0.0209,0.0046,0.0678,0.1959,-0.4873,-0.3608,0.0004,0.02,0.3992,?,0.4176,0.068,0.2607,0.8523,-0.1401,-0.0581,0.0502,-0.8641,3.388,0.26,0.0767,11.4787,0.0676,0.0059,0.1608,0.6129,3.8122,0,0.1761,0,0.4906,0.2298,0.4684,0.0058,0.8511,0.4405,-0.4686,-0.8318,1100,0,0,0,1,SINISTRA_PANTALONI
-0.3768,4.8512,2.2026,10.0115,-0.7707,-0.6642,63.9734,7.9983,30.0425,-0.7053,0.6257,26.8167,5.1785,19.4597,-1.481,9.0386,14.9205,3.8627,16.1175,0.1654,0.5672,-0.6022,-0.0417,-1.0616,-0.0735,0.0692,0.2754,0.4253,0.5702,1.5445,2.0707,1.3406,0.0758,0.1809,0.3251,2.3856,4.2876,1.7973,0.3507,0.3751,-1.3646,1.0696,-3.8909,-3.6376,0.3209,0.7208,0.2928,2.2461,0.9123,0.4062,0.3332,0.5145,0.6212,1.5438,1.864,1.2074,0.0106,12.924,-0.0378,0.0386,0.1623,0.544,0.5315,0.1526,0.4047,0.0056,0.0749,0.2167,0.5914,-0.6048,0.0069,0.083,0.6969,?,-0.2128,0.0051,0.0712,0.3134,?,-0.6692,-1.9023,2.8425,0.902,1.0515,1.1657,0.8137,1.1056,1.3588,-0.4501,-1.0008,2.2235,0,0,1,0.311,0.6915,2.2235,0.0082,1.2223,0.9862,-0.948,-0.9667,1100,0,0,0,1,SINISTRA_PANTALONI
-0.5045,0.3088,0.5557,2.3286,-2.6376,-0.2191,2.3809,1.543,6.385,-1.214,-0.2057,0.6268,0.7917,3.1711,-1.6029,1.6895,0.8068,0.8982,3.5669,0.0754,2.3029,2.4529,-0.2986,1.0652,-0.1297,-0.1217,0.3602,0.7019,0.6187,1.9489,1.7178,0.8814,0.1297,0.4927,0.3828,3.7984,2.951,0.7769,0.4823,0.8646,-5.8054,1.7928,-12.0377,-6.7144,0.222,0.5254,0.1659,2.3671,0.7476,0.3158,0.3647,0.7343,0.6528,2.0135,1.7901,0.8891,0.0064,2.5027,-0.2254,-0.2652,0.0231,0.6235,-0.2832,-0.379,0.0265,0.0002,0.0123,0.0484,-0.2734,-0.1386,0.0001,0.0086,0.1475,?,-0.958,0.0001,0.0109,0.9719,?,-0.191,-0.0276,0.1447,1.4292,1.128,0.7893,2.0427,1.2724,0.6229,0.0705,0.0107,0.1517,0,0,1,0.3283,0.0498,0.1517,0.0105,1.1239,0.362,-0.8507,-0.7669,1100,0,0,0,1,SINISTRA_PANTALONI
-1.1092,4.3826,2.0935,8.3945,-4.9989,-2.58,16.6835,4.0845,15.0495,-34.8442,-1.4752,7.6617,2.768,11.6061,-62.9375,3.5851,25.9378,5.0929,18.6546,0.0047,0.4299,0.7519,-0.3094,1.749,-0.7197,-0.4115,0.5125,0.7563,0.4111,1.4756,0.802,0.5435,0.2627,0.572,0.169,2.1775,0.6432,0.2954,0.4781,0.6123,-79.0187,1.2805,-165.26,-129.0555,3.3329,7.7088,0.0747,2.313,0.0224,0.0097,0.5578,0.7233,0.45,1.2967,0.8067,0.6222,0.0341,5.5618,0.6542,0.4025,-0.679,0.9545,-0.9946,-0.9401,0.6168,0,0.0069,0.0383,0.9392,0.4162,0,0.005,0.0216,0.9492,0.6548,0.0001,0.0086,0.0317,0.9522,1.4821,0.942,0.6356,1.3732,0.8094,0.5895,1.8856,0.6552,0.3475,1.4628,0.9358,0.6397,1.4783,0.9487,0.6418,1.7694,1.2065,0.6819,0.0107,1.6879,-0.8331,-0.0407,0.3092,1100,0,0,0,1,SINISTRA_PANTALONI
-0.7414,0.2506,0.5006,2.5223,-0.9613,-1.2157,0.8658,0.9305,3.2335,-2.3538,0.5548,1.8058,1.3438,4.5369,-0.2001,2.2135,0.358,0.5983,2.7547,0.2861,0.6099,-1.3365,-0.335,-2.1913,-0.5492,0.2506,0.5379,0.3725,0.8366,0.6925,1.5552,2.246,0.2894,0.1388,0.7,0.4795,2.4188,5.0445,0.5448,1.6343,-1.1199,3.0001,-2.0557,-0.6852,1.3339,0.3402,0.3333,0.255,0.2499,0.9797,0.7801,0.5559,0.9156,0.7127,1.1738,1.6469,0.0172,3.2249,0.7234,0.2948,-0.1723,0.8332,0.3768,0.6879,-0.1989,0.0002,0.0154,0.2228,?,-0.6783,0.0001,0.0075,0.6863,?,-0.4878,0,0.0043,0.4937,?,0.2932,0.4077,1.3906,2.0518,3.5687,1.7393,4.21,12.7358,3.0251,0.3247,0.4513,1.3902,1,1,1,0.3247,0.4513,1.3902,0.0096,1.3649,-0.9905,-0.975,0.9637,1100,0,0,0,1,SINISTRA_PANTALONI
0.0432,0.0081,0.0902,0.6995,-0.1888,-0.1172,0.0935,0.3058,2.9173,-0.88,-0.0173,0.027,0.1642,1.5726,-1.2026,0.2605,0.0766,0.2768,1.7784,0.0156,-0.3685,-2.4988,0.1658,6.7803,-0.4499,-0.0664,0.295,0.5493,0.3258,1.8621,1.1045,0.5932,0.087,0.3017,0.1062,3.4675,1.22,0.3518,0.0814,0.1294,-3.9414,1.5903,-48.4367,-30.4576,0.3792,0.8241,0.3257,2.1733,0.8589,0.3952,0.2398,0.4448,0.3933,1.855,1.6403,0.8843,0.0013,0.3687,0.6928,0.5457,0.3933,0.7655,0.1468,-0.035,-0.1475,0,0.0019,0.1525,?,-0.7312,0,0.0004,0.7318,?,-0.4746,0,0.0007,0.4764,?,0.2017,0.3107,1.5407,4.7458,2.7067,0.5703,22.5228,7.326,0.3253,0.2084,0.3202,1.5361,1,1,1,0.2084,0.3202,1.5361,0.0092,1.3533,-0.8687,-0.3378,0.5344,1100,0,0,0,1,SINISTRA_PANTALONI
-0.3067,0.5998,0.7745,2.8447,-1.0519,0.5961,6.055,2.4607,7.2289,-0.3891,0.7075,3.3159,1.821,5.3611,-0.2857,2.858,2.7524,1.659,5.9274,0.0787,-0.5146,-0.4335,-0.1073,0.8424,0.2086,0.2476,0.3147,0.4253,0.4668,1.3513,1.4832,1.0976,0.0991,0.1809,0.2179,1.826,2.1998,1.2047,0.7202,1.2241,-2.8801,1.6996,-3.9989,-2.3528,0.2664,0.3325,0.2155,1.2481,0.8089,0.6481,0.3935,0.5306,0.4799,1.3484,1.2196,0.9044,0.0105,4.4494,0.6303,0.3625,0.3569,0.9474,0.8622,0.91,0.1464,0.3004,0.5481,1.1453,-0.9735,0.0875,0.1623,0.4029,0.8566,-1.0459,0.1793,0.4751,0.6893,1.4321,-0.9846,1.6739,0.8167,0.4879,1.3604,0.7952,0.5846,1.8506,0.6324,0.3417,1.2901,0.7952,0.6164,1.3861,0.8043,0.5803,1.337,0.7998,0.5982,0.0027,1.6915,0.9998,0.9999,0.9998,1100,0,0,0,1,SINISTRA_PANTALONI
0.8629,0.4526,0.6727,2.4791,-0.4357,0.7222,0.6007,0.7751,3.1319,-0.4368,0.8217,0.8887,0.9427,3.4891,-0.4642,1.8575,0.4329,0.658,2.5974,0.156,1.1949,1.0502,0.4646,0.8789,0.3888,0.4424,0.868,0.7136,1.0225,0.8222,1.178,1.4327,0.7534,0.5093,1.0454,0.676,1.3876,2.0527,0.7901,0.6802,-1.5677,0.8608,-1.9841,-2.3048,0.7922,0.7246,0.5611,0.9147,0.7083,0.7743,0.7916,0.7105,0.9545,0.8976,1.2058,1.3433,0.0148,2.9771,0.7584,-0.2052,0.5477,0.3954,0.8417,0.5353,-0.1101,0.001,0.0314,0.1523,?,-0.6817,0.0001,0.0086,0.6953,?,-0.4497,0.0002,0.0154,0.4735,?,0.1615,0.2449,1.5158,3.6662,2.0398,0.5564,13.4411,4.1606,0.3095,0.2191,0.3217,1.4684,1,1,1,0.2191,0.3217,1.4684,0.0087,1.2415,-0.994,0.9879,-0.9891,1100,0,0,0,1,SINISTRA_PANTALONI
-0.8896,2.0647,1.4369,7.7332,-2.1709,-1.4048,5.3944,2.3226,13.0602,-1.8104,0.8691,7.9682,2.8228,15.0027,-0.4664,3.5904,6.0569,2.4611,13.7162,0.0385,0.6333,-1.0236,-0.2478,-1.6164,-0.3913,0.2421,0.6187,0.509,0.5838,0.8228,0.9437,1.147,0.3827,0.2591,0.3409,0.677,0.8906,1.3155,0.6293,1.1096,-9.6488,1.7632,-15.3326,-8.6959,0.5248,0.2384,0.171,0.4542,0.3258,0.7172,0.5921,0.5155,0.5638,0.8705,0.9522,1.0938,0.0202,5.5389,0.1865,-0.508,-0.375,-0.2057,-0.4632,0.6575,-0.1207,0.0011,0.0332,0.1607,?,-0.2272,0.0097,0.0983,0.5488,?,-0.657,0.0277,0.1665,0.8797,?,0.5313,0.1837,0.3458,0.3374,0.1992,0.5904,0.1138,0.0397,0.3486,0.2929,0.1827,0.6238,1,1,1,0.2929,0.1827,0.6238,0.0076,1.0048,-0.3656,-0.1209,-0.8486,1100,0,0,0,1,SINISTRA_PANTALONI
-1.266,3.8654,1.9661,9.4675,-1.0622,-1.1231,4.3892,2.0951,9.1383,-1.1842,-1.7853,27.0085,5.197,29.1402,-0.6964,5.7928,7.7585,2.7854,16.1941,0.078,1.1273,0.7092,-0.2186,0.6291,-0.1939,-0.3082,0.9384,0.3783,0.7058,0.4031,0.7522,1.8658,0.8806,0.1431,0.4982,0.1625,0.5657,3.4811,0.9843,0.4077,-3.5588,0.4142,-3.6156,-8.7297,1.0973,0.2673,0.2614,0.2436,0.2382,0.978,1.036,0.3249,0.5846,0.3136,0.5643,1.7994,0.0265,8.1521,0.1801,-0.0773,0.0702,-0.0527,0.2932,-0.0946,-0.0866,0.0063,0.0792,0.2795,-1.2371,-0.0063,0.0071,0.0844,0.3835,-2.3201,-0.7133,0.3883,0.6232,1.9818,-1.0013,13.6475,0.1213,0.0089,0.939,0.1271,0.1354,0.8818,0.0162,0.0183,0.5768,0.1559,0.2703,1.0817,0.1262,0.1166,0.7288,0.141,0.1935,0.0077,1.1228,0.2393,0.9593,0.4112,1100,0,0,0,1,SINISTRA_PANTALONI
