@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0703,0.4921,0.7015,3.1576,-0.7754,-0.1133,0.1727,0.4156,1.8445,-1.2464,-0.0056,0.3738,0.6114,2.2816,-1.2495,0.9746,0.1065,0.3264,1.4973,0.1747,-0.6208,-12.5011,0.0722,20.1377,-0.1162,-0.0058,1.6882,1.1474,2.1495,0.6797,1.2733,1.8733,2.8499,1.3166,4.6205,0.462,1.6213,3.5093,1.3476,1.0882,-4.3502,0.8075,-3.2282,-3.9977,2.1662,1.7536,0.9803,0.8095,0.4525,0.559,1.712,1.384,2.1089,0.8084,1.2318,1.5238,0.001,1.4685,0.3591,0.2202,0.0906,0.2788,0.1133,-0.0102,?,?,?,?,?,0.1387,0.1195,0.3456,1,0,SINISTRA_PANTALONI
0.3881,8.3741,2.8938,11.9046,-0.6865,-1.0058,4.7,2.168,9.6095,-1.4392,-0.376,8.8573,2.9761,16.1106,-1.6866,4.3642,4.1891,2.0467,10.2239,0.0943,-0.3858,-1.0321,0.0889,2.675,-0.2305,-0.0862,1.3348,0.9723,1.4139,0.7285,1.0592,1.4541,1.7817,0.9454,1.999,0.5306,1.122,2.1143,0.8547,0.4791,-4.5499,0.5606,-5.3235,-9.496,1.7917,1.1771,0.6253,0.657,0.349,0.5312,1.2388,0.7389,1.1644,0.5965,0.9399,1.5758,0.0083,6.604,0.2168,0.226,0.1319,-0.1582,-0.1965,-0.282,?,?,?,?,?,0.5,0.4239,0.6511,2,0,SINISTRA_PANTALONI
0.326,10.4708,3.2359,28.4474,-0.5853,-0.3,25.4336,5.0432,33.3918,-0.2695,0.0146,6.0869,2.4672,20.8265,-1.4962,4.3448,23.3104,4.8281,30.8759,0.0182,-1.0866,22.2642,0.075,-20.4892,-0.0691,0.0034,0.6416,1.3116,0.6702,2.0441,1.0445,0.511,0.4117,1.7202,0.4492,4.1784,1.0911,0.2611,1.4815,0.8413,-18.3323,0.5679,-12.374,-21.7901,0.6822,2.1509,0.5706,3.1526,0.8364,0.2653,0.8519,1.3659,0.9213,1.6033,1.0815,0.6745,0.0033,6.5141,0.3366,0.3531,0.1414,0.03,0.6507,0.0647,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.0676,6.8406,2.6155,18.1574,-0.554,-1.3835,3.7074,1.9255,7.9262,-2.5983,-0.2331,8.6841,2.9469,17.7133,-0.542,4.1099,4.3139,2.077,15.5388,0.0522,-0.0489,-0.2899,0.0164,5.935,-0.3366,-0.0567,1.3584,0.8875,1.2593,0.6534,0.927,1.4188,1.8451,0.7877,1.5857,0.4269,0.8594,2.0131,1.131,1.0398,-7.5629,0.9193,-6.6867,-7.2736,5.3042,1.0171,0.7127,0.1918,0.1344,0.7007,2.2908,1.0251,1.1685,0.4475,0.5101,1.1399,0.0102,6.1918,0.1534,0.5162,0.1141,0.0581,-0.1307,0.3144,?,?,?,?,?,0.2174,0.1701,0.4125,1,0,SINISTRA_PANTALONI
0.4727,2.6875,1.6394,9.575,-0.5348,-0.2736,3.4902,1.8682,10.1742,-0.925,0.0844,2.7751,1.6659,8.066,-0.815,2.6605,2.18,1.4765,7.4284,0.0776,-1.7278,5.6035,0.1777,-3.2432,-0.1028,0.0317,0.8775,0.9841,1.1103,1.1215,1.2653,1.1283,0.77,0.9684,1.2328,1.2577,1.601,1.273,0.6825,0.9212,-5.3376,1.3498,-7.8212,-5.7944,1.1804,1.4038,0.7747,1.1893,0.6563,0.5518,0.9411,1.1871,1.289,1.2614,1.3696,1.0858,0.004,3.9963,0.5963,0.0733,0.5628,0.108,0.4123,0.0095,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.2577,2.4773,1.5739,7.8375,-0.4768,-0.0356,1.9061,1.3806,5.0146,-0.8004,-0.2799,0.5878,0.7667,3.5176,-2.0486,2.0062,1.0924,1.0452,5.6789,0.0735,-7.2458,-0.9207,0.1284,0.1271,-0.0177,-0.1395,1.14,2.0529,1.5059,1.8007,1.3209,0.7335,1.2997,4.2144,2.2677,3.2427,1.7449,0.5381,1.135,1.0704,-5.6182,0.9432,-4.9502,-5.2485,1.9055,4.5996,0.8659,2.4138,0.4544,0.1883,1.5629,2.2281,1.3801,1.4256,0.883,0.6194,0.0027,3.0163,0.4871,-0.3942,0.3881,-0.6101,0.604,-0.5107,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
-0.1917,2.4305,1.559,7.8283,-0.5258,0.5079,2.5047,1.5826,6.9101,-0.5101,-0.2137,0.368,0.6066,2.3962,-1.6111,2.0636,1.385,1.1769,5.8979,0.0666,-0.3775,0.8969,-0.0929,-2.3763,0.2461,-0.1036,0.9851,2.5701,1.3247,2.609,1.3448,0.5154,0.9704,6.6052,1.7549,6.8068,1.8085,0.2657,1.1557,1.8246,-6.4075,1.5788,-5.5444,-3.5117,1.1212,5.5905,0.8119,4.986,0.7241,0.1452,1.1329,3.2669,1.3273,2.8837,1.1716,0.4063,0.0041,3.1356,0.5087,-0.4413,0.4687,-0.3324,0.5799,-0.0308,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.3392,3.1827,1.784,7.9269,-0.5387,0.1651,0.9389,0.969,3.5508,-0.609,-0.1481,0.6546,0.8091,3.4848,-1.464,1.9448,1.1581,1.0762,4.9259,0.0765,2.0549,-2.2904,0.1744,-1.1146,0.0849,-0.0762,1.8411,2.205,1.6577,1.1976,0.9004,0.7518,3.3898,4.862,2.7481,1.4343,0.8107,0.5652,2.065,1.3404,-6.7992,0.6491,-3.2927,-5.0725,2.3344,3.6425,0.9658,1.5604,0.4137,0.2651,2.2324,2.2747,1.6092,1.0189,0.7208,0.7074,0.003,2.9262,0.3596,-0.4588,0.4883,-0.552,0.4509,-0.4107,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
-0.0849,0.8462,0.9199,4.5619,-0.6295,0.2283,2.2525,1.5008,5.2951,-0.4691,-0.0097,0.6981,0.8355,3.4945,-1.3047,1.7864,0.6651,0.8156,4.0338,0.0434,-0.3718,8.7523,-0.0475,-23.5431,0.1278,-0.0054,0.6129,1.101,1.1279,1.7962,1.8402,1.0245,0.3757,1.2121,1.2722,3.2265,3.3864,1.0496,1.0422,0.8909,-9.6298,0.8548,-9.2394,-10.8094,0.7768,1.8464,0.6639,2.3771,0.8547,0.3596,0.8615,1.3055,1.1309,1.5153,1.3127,0.8663,0.0017,2.6772,0.5415,-0.5402,0.4505,-0.547,0.6838,-0.4167,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.1386,2.0504,1.4319,6.6649,-0.4387,0.1995,1.4873,1.2196,4.3908,-0.5959,-0.2654,0.5294,0.7276,3.0416,-1.8128,1.7802,1.0276,1.0137,4.8787,0.0467,0.6947,-0.5222,0.0779,-0.7517,0.1121,-0.1491,1.1741,1.968,1.4126,1.6761,1.2031,0.7178,1.3786,3.873,1.9954,2.8094,1.4474,0.5152,1.2395,1.0367,-8.4992,0.8364,-6.8567,-8.1981,1.6838,4.2841,0.9052,2.5443,0.5376,0.2113,1.5179,2.1912,1.3661,1.4436,0.9,0.6235,0.0025,2.7122,0.4426,-0.4051,0.4058,-0.5678,0.5128,-0.4498,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.2536,0.1598,0.3998,2.6349,-1.1567,-0.0801,0.0982,0.3134,1.9636,-0.6828,-0.2145,0.0351,0.1873,0.947,-2.117,0.5381,0.1203,0.3469,1.7976,0.0192,-3.166,-1.1824,0.4713,0.3735,-0.1489,-0.3986,1.2754,2.1339,1.1525,1.6731,0.9036,0.5401,1.6266,4.5535,1.3281,2.7993,0.8165,0.2917,1.7737,2.1972,-40.0827,1.2387,-22.5981,-18.2427,1.047,4.0214,0.6666,3.8409,0.6367,0.1658,1.3419,2.7824,1.4658,2.0736,1.0924,0.5268,0.0023,0.8246,-0.7125,-0.1403,0.2274,0.4198,0.0399,0.1104,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.2511,0.5828,0.7634,3.5887,-0.5567,-0.303,0.2782,0.5275,2.29,-1.136,-0.5164,0.4264,0.653,2.436,-2.2883,1.2094,0.2462,0.4962,2.2344,0.1201,-0.8289,-0.4863,0.2076,0.5867,-0.2505,-0.427,1.4474,1.1691,1.5385,0.8077,1.0629,1.316,2.0949,1.3668,2.3669,0.6524,1.1298,1.7318,1.0537,0.757,-4.2079,0.7184,-3.9934,-5.5584,2.1503,3.1119,0.9078,1.4472,0.4222,0.2917,1.5671,1.4732,1.6061,0.9401,1.0249,1.0902,0.0047,1.8461,0.2958,-0.0369,0.4701,0.2823,-0.0999,-0.6641,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.036,0.0102,0.1012,0.6485,-0.4887,-0.0443,0.0059,0.0766,0.5001,-1.7234,-0.1141,0.0068,0.0827,0.6109,-2.2048,0.1826,0.0059,0.0768,0.4396,0.0908,-0.8137,-0.3156,0.1973,0.3879,-0.2424,-0.625,1.3213,1.2242,1.3182,0.9265,0.9976,1.0767,1.7458,1.4987,1.7376,0.8585,0.9953,1.1594,0.6727,0.5066,-4.8468,0.7531,-7.2049,-9.5674,2.3723,2.2855,0.901,0.9634,0.3798,0.3942,1.2968,1.0617,1.4753,0.8187,1.1377,1.3896,0.0009,0.2728,-0.0224,-0.103,0.5354,-0.2472,-0.201,-0.4342,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.1952,5.1577,2.2711,12.4513,-1.0663,-0.4703,1.1485,1.0717,5.4732,-2.0447,-0.4202,5.0656,2.2507,15.3371,-0.5377,2.8366,3.7612,1.9394,10.882,0.023,-0.4151,-0.4645,0.0688,1.119,-0.1658,-0.1482,2.1192,1.0091,1.171,0.4761,0.5526,1.1605,4.491,1.0182,1.3713,0.2267,0.3053,1.3468,1.7481,1.1981,-25.0432,0.6854,-14.3257,-20.9025,3.3522,0.6042,0.541,0.1802,0.1614,0.8955,2.275,0.8118,1.1442,0.3569,0.503,1.4094,0.0046,4.1883,-0.0263,0.2788,0.313,-0.0183,-0.2572,0.2582,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
-0.6922,3.2831,1.8119,7.597,-2.0313,-0.9196,11.3089,3.3629,12.6792,-1.3671,0.3454,8.3721,2.8935,16.3607,-0.7173,4.1248,7.3943,2.7192,10.6596,0.0181,0.7528,-2.004,-0.1678,-2.6621,-0.2229,0.0837,0.5388,0.6262,0.6663,1.1622,1.2367,1.0641,0.2903,0.3921,0.444,1.3508,1.5294,1.1322,0.6952,0.745,-25.9139,1.0716,-37.2751,-34.7855,0.4679,0.2631,0.2309,0.5622,0.4934,0.8776,0.5992,0.4643,0.7127,0.775,1.1895,1.5348,0.0084,6.1375,0.1426,-0.4012,-0.3732,0.0445,-0.3474,0.4287,?,?,?,?,?,19.7361,135.0831,11.6225,46,0.2069,SINISTRA_PANTALONI
-0.6036,2.7405,1.6555,8.3253,-2.2436,-1.5933,8.775,2.9623,12.9363,-1.3041,0.1371,7.376,2.7159,14.9158,-0.4838,3.9067,6.5512,2.5595,10.6204,0.0353,0.3789,-4.4029,-0.1545,-11.6212,-0.4078,0.0351,0.5588,0.6095,0.6468,1.0907,1.1574,1.0611,0.3123,0.3715,0.4183,1.1897,1.3395,1.1259,0.7865,1.1841,-14.8141,1.5055,-18.8352,-12.5112,0.4571,0.2553,0.2331,0.5585,0.51,0.9131,0.6436,0.5582,0.7839,0.8673,1.2181,1.4044,0.012,5.7971,0.6223,-0.2547,-0.5605,-0.0873,-0.508,0.4621,?,?,?,?,?,16.3264,3.0671,1.7513,8,0.6522,SINISTRA_PANTALONI
-0.9571,3.7153,1.9275,9.6847,-2.3916,-1.5766,11.8536,3.4429,15.4403,-1.5099,0.0961,10.6032,3.2563,20.337,-0.4128,4.4985,9.3467,3.0572,15.5462,0.0141,0.6071,-9.9628,-0.2128,-16.4112,-0.3505,0.0214,0.5599,0.5919,0.6305,1.0573,1.1261,1.0651,0.3134,0.3504,0.3975,1.1179,1.2682,1.1344,0.7352,1.1492,-30.6271,1.5631,-41.6562,-26.6503,0.4642,0.1984,0.1811,0.4274,0.3901,0.9128,0.6272,0.4762,0.623,0.7592,0.9932,1.3082,0.0129,6.5781,0.0372,-0.3241,-0.4206,0.0106,-0.4393,0.4949,?,?,?,?,?,13.8322,3.2166,1.7935,8,0.4667,SINISTRA_PANTALONI
-0.8912,7.4219,2.7243,21.9978,-0.8258,-1.2187,5.1502,2.2694,13.0584,-1.5605,0.5896,10.395,3.2241,19.7915,-0.3388,3.9928,9.6519,3.1068,18.6647,0.0228,0.7313,-1.5116,-0.2232,-2.0669,-0.3052,0.1477,1.2005,0.845,0.8769,0.7039,0.7305,1.0378,1.4411,0.714,0.769,0.4954,0.5336,1.077,1.2502,1.9865,-22.8035,1.589,-18.2403,-11.4791,2.3625,0.815,0.6308,0.345,0.267,0.7739,1.6846,1.1115,1.1786,0.6598,0.6996,1.0604,0.0114,5.9471,-0.2817,0.0975,-0.0946,-0.1333,-0.2096,0.6465,?,?,?,?,?,14.7762,100.4674,10.0233,56,0.1642,SINISTRA_PANTALONI
-0.1925,4.7884,2.1883,11.5591,-0.7604,-0.4299,1.3865,1.1775,6.8071,-1.8666,0.6593,5.9278,2.4347,12.5942,-0.6247,2.9253,4.2022,2.0499,7.8518,0.034,0.4478,-0.292,-0.0658,-0.6521,-0.147,0.2254,1.8584,0.8988,1.0675,0.4836,0.5744,1.1877,3.4537,0.8078,1.1395,0.2339,0.3299,1.4106,1.1264,1.0311,-18.0895,0.9153,-16.059,-17.5445,2.7651,0.8471,0.8079,0.3063,0.2922,0.9537,1.6981,0.9178,1.4722,0.5405,0.8669,1.604,0.0054,4.2511,-0.2087,-0.6002,-0.0531,-0.0641,-0.4348,0.1955,?,?,?,?,?,4.1432,0,0,0,1,SINISTRA_PANTALONI
0.065,8.6303,2.9377,21.5527,-1.0505,-0.3874,5.573,2.3607,13.2687,-1.1613,-0.0802,2.5002,1.5812,9.4016,-1.0659,3.4339,5.0729,2.2523,12.1746,0.015,-0.1678,-0.8104,0.0189,4.8311,-0.1128,-0.0234,1.2444,1.8579,1.3043,1.493,1.0481,0.702,1.5486,3.4518,1.7013,2.229,1.0986,0.4929,1.5488,2.2763,-59.5006,1.4697,-38.4177,-26.1393,1.7121,2.3097,0.8504,1.3491,0.4967,0.3682,1.6243,2.2925,1.7703,1.4113,1.0899,0.7722,0.0027,5.0332,-0.1447,-0.0328,0.0546,-0.0644,0.068,0.0178,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.9672,5.3024,2.3027,11.5832,-0.4393,-1.0463,3.1495,1.7747,9.3306,-1.0893,0.3728,12.609,3.5509,26.4601,-0.6314,3.9359,7.7387,2.7819,17.2631,0.0377,-0.9244,2.5946,0.2457,-2.8067,-0.2658,0.0947,1.2975,0.6485,0.8278,0.4998,0.6379,1.2765,1.6836,0.4205,0.6852,0.2498,0.407,1.6293,0.7267,0.3452,-5.2309,0.475,-7.1981,-15.153,1.8021,0.4962,0.4486,0.2753,0.2489,0.9041,1.2414,0.4378,0.671,0.3526,0.5405,1.5328,0.0104,6.0348,0.3716,0.401,0.6294,0.132,0.147,0.4923,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.3749,4.2589,2.0637,9.8265,-0.6298,-0.5377,3.7102,1.9262,8.369,-0.9252,0.3401,5.2517,2.2917,12.8886,-0.5597,3.2602,3.1376,1.7713,8.6689,0.0342,-0.6973,1.1023,0.115,-1.5808,-0.1649,0.1043,1.0714,0.9005,1.1651,0.8405,1.0874,1.2938,1.1479,0.8109,1.3574,0.7065,1.1825,1.6738,0.9441,0.821,-12.3676,0.8696,-13.0997,-15.0647,1.387,0.7297,0.6717,0.5261,0.4843,0.9206,1.1742,0.7624,1.1335,0.6493,0.9654,1.4868,0.005,4.898,0.5818,0.5766,0.3312,0.1324,0.1644,0.3584,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.2962,6.4244,2.5346,13.0288,-0.5238,-0.9596,3.2499,1.8027,8.8202,-1.2985,0.7734,9.1324,3.022,12.6914,-0.6247,4.0283,4.1863,2.046,8.0972,0.109,-0.3087,0.383,0.0735,-1.2408,-0.2382,0.192,1.406,0.8387,1.2388,0.5965,0.8811,1.477,1.9768,0.7035,1.5346,0.3559,0.7763,2.1815,0.8988,0.9178,-4.5227,1.0211,-5.0319,-4.928,2.2282,1.0946,0.9409,0.4912,0.4223,0.8596,1.4771,1.0266,1.609,0.695,1.0893,1.5674,0.0092,6.1459,0.1058,0.4845,0.4487,-0.0127,-0.1281,0.417,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.3094,13.1589,3.6275,18.0477,-0.4643,-1.0002,5.3587,2.3149,11.8137,-2.2945,1.0642,6.8628,2.6197,15.5566,-0.2461,3.9307,12.1583,3.4869,15.9529,0.003,-0.3094,0.2908,0.0787,-0.9398,-0.2544,0.2707,1.567,1.3847,1.0403,0.8837,0.6639,0.7513,2.4556,1.9174,1.0823,0.7808,0.4407,0.5645,0.6955,1.8626,-119.4532,2.678,-171.7412,-64.1315,3.437,0.9872,0.7703,0.2872,0.2241,0.7802,1.5277,1.1601,1.1313,0.7594,0.7405,0.9752,0.0107,5.7349,0.3885,0.5347,0.4984,0.1116,-0.2076,0.7522,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.7621,6.6334,2.5755,15.0016,-0.4835,-0.8104,4.3168,2.0777,9.2592,-1.7396,0.1063,6.8618,2.6195,14.4645,-1.007,3.7651,4.8848,2.2102,10.8882,0.0572,-0.9404,7.166,0.2024,-7.6201,-0.2152,0.0282,1.2396,0.9832,1.1653,0.7932,0.9401,1.1852,1.5366,0.9667,1.358,0.6291,0.8837,1.4047,0.8316,0.6737,-7.3985,0.8101,-8.8963,-10.9816,2.992,1.4031,0.8756,0.469,0.2926,0.624,1.6202,1.0371,1.3778,0.6401,0.8504,1.3285,0.008,5.5813,0.4379,0.5964,0.4562,0.1023,-0.0467,0.1973,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.5654,6.3429,2.5185,14.4412,-0.7272,-0.81,5.568,2.3597,12.108,-1.7273,0.6829,6.9869,2.6433,16.441,-0.5691,3.7168,6.5251,2.5544,13.0817,0.0214,-0.698,0.8278,0.1521,-1.186,-0.2179,0.1837,1.0673,0.9528,0.9859,0.8927,0.9237,1.0348,1.1392,0.9078,0.9721,0.7969,0.8533,1.0708,0.7929,1.0197,-21.3044,1.2861,-26.8703,-20.8931,1.8833,0.7979,0.6255,0.4237,0.3321,0.7839,1.1927,0.8784,1.1039,0.7365,0.9256,1.2568,0.0087,5.4826,0.139,0.244,0.3558,0.2562,-0.287,0.379,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.0735,7.945,2.8187,19.2148,-0.5935,-0.7966,6.6602,2.5807,12.7879,-0.9375,0.0563,5.8956,2.4281,22.3516,-0.6203,3.8043,6.6716,2.5829,14.2151,0.0257,-0.0922,1.3057,0.0193,-14.155,-0.2094,0.0148,1.0922,1.1609,1.0913,1.0629,0.9991,0.94,1.1929,1.3476,1.1909,1.1297,0.9983,0.8837,1.1565,0.8363,-19.0798,0.7231,-16.4974,-22.8135,1.827,0.8741,0.8265,0.4785,0.4524,0.9455,1.5026,0.8597,1.3517,0.5721,0.8996,1.5724,0.0058,5.4938,0.4044,0.258,0.2185,0.0808,-0.0849,0.0764,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.7097,6.7392,2.596,14.4138,-0.3407,-0.9754,5.693,2.386,13.3718,-1.3409,-0.2969,9.8271,3.1348,26.6004,-2.5527,4.0656,7.2733,2.6969,19.7294,0.0498,-0.7276,-2.3903,0.1746,3.2852,-0.2399,-0.073,1.088,0.8281,0.9626,0.7611,0.8847,1.1624,1.1838,0.6858,0.9266,0.5793,0.7827,1.3511,0.4782,0.1916,-3.5399,0.4007,-7.4022,-18.471,1.882,1.4359,0.5178,0.7629,0.2751,0.3606,1.0779,0.5419,0.7306,0.5027,0.6778,1.3483,0.0089,6.2605,0.1596,-0.046,0.5152,0.2605,-0.2415,-0.502,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.0512,0.0166,0.1286,0.6565,-0.6338,-0.0197,0.0086,0.0928,0.5492,-1.0321,-0.1522,0.0083,0.0909,0.459,-5.9168,0.2259,0.0086,0.0925,0.4628,0.0767,-2.5997,-0.3366,0.2267,0.1295,-0.0872,-0.6735,1.3864,1.4149,1.3912,1.0205,1.0034,0.9833,1.9222,2.0018,1.9354,1.0414,1.0069,0.9668,0.9128,0.6486,-6.6285,0.7105,-7.2614,-10.2198,1.4866,6.0554,0.8017,4.0733,0.5393,0.1324,1.1952,1.4303,1.4185,1.1967,1.1869,0.9918,0.0011,0.3352,-0.2763,-0.2729,0.5476,-0.3143,-0.0567,-0.6561,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.025,0.0287,0.1693,0.9355,-1.0605,-0.0826,0.0234,0.153,0.7222,-1.0829,-0.1547,0.016,0.1265,0.6161,-2.8138,0.2938,0.0132,0.1147,0.508,0.1084,-0.3027,-0.1617,0.0852,0.5341,-0.2813,-0.5267,1.1066,1.3385,1.4754,1.2096,1.3333,1.1023,1.2245,1.7916,2.1769,1.4631,1.7777,1.215,1.2823,1.0593,-7.7956,0.8261,-6.0794,-7.3594,1.3093,2.8104,0.7968,2.1465,0.6086,0.2835,1.2953,1.5184,1.8415,1.1723,1.4217,1.2128,0.0012,0.4427,0.114,-0.1678,0.1402,-0.2659,0.0604,-0.5341,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.1052,0.0743,0.2726,1.8517,-0.8101,-0.0119,0.0147,0.1212,0.7715,-2.259,-0.2403,0.009,0.095,0.6486,-52.7719,0.3671,0.0322,0.1795,0.9699,0.0822,-8.8113,-0.4378,0.2866,0.0497,-0.0325,-0.6546,2.2502,2.8699,1.5187,1.2754,0.6749,0.5292,5.0635,8.2361,2.3066,1.6266,0.4555,0.2801,1.5496,1.3019,-9.5457,0.8401,-6.1599,-7.3323,4.3209,84.8031,0.9681,19.6261,0.224,0.0114,2.4,2.8548,1.9092,1.1895,0.7955,0.6688,0.002,0.5343,-0.2634,-0.0071,0.4308,-0.3145,-0.1351,-0.3914,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
