@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.4641,7.32,2.7055,12.7571,-2.0977,4.8894,8.7185,2.9527,13.4932,-0.0275,-0.0462,5.781,2.4044,12.0523,-1.4874,6.2708,6.6205,2.573,11.4774,0.1748,0.0949,-10.0436,0.074,-105.8222,0.7797,-0.0074,0.9163,1.1253,1.0515,1.2281,1.1476,0.9345,0.8396,1.2662,1.1057,1.5081,1.3169,0.8732,23.925,1.1987,-3.5529,0.0501,-0.1485,-2.964,0.3136,0.8499,0.2961,2.7103,0.9442,0.3484,0.9454,1.0585,1.1115,1.1196,1.1756,1.0501,0.0506,9.0172,-0.3688,-0.3672,-0.5461,0.4076,0.8853,0.3963,3.0462,0.3242,0.5694,2.0075,0.516,8.1263,0.5283,0.7268,2.1429,0.7669,4.3295,1.242,1.1144,3.5447,0.4275,0.3749,0.7036,1.877,0.7833,0.5109,0.6522,0.6136,0.261,0.4254,0.3037,0.8085,2.6626,0.4513,0.6699,1.4844,0.9368,0.5663,0.6045,0.1,15.502,-0.7672,0.6198,-0.9693,0.7684,1.2403,1.1137,4.2789,-0.6053,0.008,2.2772,1.509,4.595,-1.2354,-0.0975,2.3006,1.5168,5.8276,-1.5299,95.7826,-7.8845,-0.0823,0.738,0.7342,0.9949,0.5446,0.5391,0.9898,0.6353,0.4578,0.7206,1.2967,1.1572,0.8924,0.9312,0.7342,0.7885,0.008,3.6565,0.4966,0.3321,0.5084,TASCA_GIACCA_ALTA
1.8943,4.3978,2.0971,10.2461,-0.6806,2.6365,31.4632,5.6092,18.998,-0.3684,-0.4276,4.3588,2.0878,7.1834,-0.9604,6.1111,13.5962,3.6873,12.7782,0.0909,0.7185,-4.4296,0.31,-6.1651,0.4314,-0.07,0.3739,1.0045,0.5687,2.6867,1.5212,0.5662,0.1398,1.0089,0.3235,7.2183,2.3141,0.3206,0.8113,1.1791,-3.2489,1.4534,-4.0048,-2.7555,0.4391,1.6639,0.4338,3.7889,0.9878,0.2607,0.5393,1.4264,0.8018,2.6447,1.4868,0.5622,0.0338,8.6427,-0.032,0.3395,0.0932,0.1523,0.8756,0.2532,2.3406,0.6826,0.8262,2.7531,0.2236,6.8025,1.8181,1.3484,4.1513,0.5423,6.1756,3.7715,1.942,5.9135,0.2978,0.3441,0.379,1.1015,0.6127,0.4254,0.6943,0.3754,0.181,0.4821,0.1612,0.3162,1.9614,0.391,0.4211,1.077,0.6632,0.4656,0.702,0.0977,15.3187,0.7238,-0.6803,-0.9907,1.385,1.6939,1.3015,4.5235,-0.0863,-0.8404,3.2607,1.8058,6.9032,-2.0522,-0.5128,0.6715,0.8195,3.8559,-1.04,-1.6481,-2.7009,1.6388,0.7207,1.5882,2.2036,0.5195,2.5225,4.8558,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0175,3.9414,0.6167,0.0662,0.7016,TASCA_GIACCA_ALTA
1.3664,6.787,2.6052,14.4111,-0.7444,4.2406,17.1153,4.1371,18.1844,-0.2695,1.1104,7.7493,2.7838,10.3633,-0.3863,6.5481,9.8571,3.1396,14.5418,0.1251,0.3222,1.2305,0.2087,3.8189,0.6476,0.1696,0.6297,0.9359,0.8298,1.4861,1.3177,0.8867,0.3965,0.8758,0.6885,2.2086,1.7363,0.7862,1.593,2.1296,-2.9585,1.3368,-1.8572,-1.3892,0.5767,1.1051,0.497,1.9161,0.8618,0.4498,0.7925,1.3906,0.991,1.7547,1.2505,0.7127,0.0469,9.6948,-0.198,-0.0717,-0.0482,0.3541,0.8306,0.4376,3.0939,0.1658,0.4071,1.869,0.5178,8.4671,0.4955,0.7039,2.1596,0.7688,3.4846,2.0952,1.4475,4.6162,0.2077,0.3654,0.8879,2.4299,0.5784,0.2813,0.4863,0.3345,0.0791,0.2365,0.2795,1.6591,5.9356,0.415,0.6653,1.6032,0.8655,0.4049,0.4678,0.0986,15.0456,-0.2574,0.0998,-0.9752,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.4641,7.32,2.7055,12.7571,-2.0977,4.8894,8.7185,2.9527,13.4932,-0.0275,-0.0462,5.781,2.4044,12.0523,-1.4874,6.2708,6.6205,2.573,11.4774,0.1748,0.0949,-10.0436,0.074,-105.8222,0.7797,-0.0074,0.9163,1.1253,1.0515,1.2281,1.1476,0.9345,0.8396,1.2662,1.1057,1.5081,1.3169,0.8732,23.925,1.1987,-3.5529,0.0501,-0.1485,-2.964,0.3136,0.8499,0.2961,2.7103,0.9442,0.3484,0.9454,1.0585,1.1115,1.1196,1.1756,1.0501,0.0506,9.0172,-0.3688,-0.3672,-0.5461,0.4076,0.8853,0.3963,3.0462,0.3242,0.5694,2.0075,0.516,8.1263,0.5283,0.7268,2.1429,0.7669,4.3295,1.242,1.1144,3.5447,0.4275,0.3749,0.7036,1.877,0.7833,0.5109,0.6522,0.6136,0.261,0.4254,0.3037,0.8085,2.6626,0.4513,0.6699,1.4844,0.9368,0.5663,0.6045,0.1,15.502,-0.7672,0.6198,-0.9693,0.7684,1.2403,1.1137,4.2789,-0.6053,0.008,2.2772,1.509,4.595,-1.2354,-0.0975,2.3006,1.5168,5.8276,-1.5299,95.7826,-7.8845,-0.0823,0.738,0.7342,0.9949,0.5446,0.5391,0.9898,0.6353,0.4578,0.7206,1.2967,1.1572,0.8924,0.9312,0.7342,0.7885,0.008,3.6565,0.4966,0.3321,0.5084,TASCA_GIACCA_ALTA
1.8943,4.3978,2.0971,10.2461,-0.6806,2.6365,31.4632,5.6092,18.998,-0.3684,-0.4276,4.3588,2.0878,7.1834,-0.9604,6.1111,13.5962,3.6873,12.7782,0.0909,0.7185,-4.4296,0.31,-6.1651,0.4314,-0.07,0.3739,1.0045,0.5687,2.6867,1.5212,0.5662,0.1398,1.0089,0.3235,7.2183,2.3141,0.3206,0.8113,1.1791,-3.2489,1.4534,-4.0048,-2.7555,0.4391,1.6639,0.4338,3.7889,0.9878,0.2607,0.5393,1.4264,0.8018,2.6447,1.4868,0.5622,0.0338,8.6427,-0.032,0.3395,0.0932,0.1523,0.8756,0.2532,2.3406,0.6826,0.8262,2.7531,0.2236,6.8025,1.8181,1.3484,4.1513,0.5423,6.1756,3.7715,1.942,5.9135,0.2978,0.3441,0.379,1.1015,0.6127,0.4254,0.6943,0.3754,0.181,0.4821,0.1612,0.3162,1.9614,0.391,0.4211,1.077,0.6632,0.4656,0.702,0.0977,15.3187,0.7238,-0.6803,-0.9907,1.385,1.6939,1.3015,4.5235,-0.0863,-0.8404,3.2607,1.8058,6.9032,-2.0522,-0.5128,0.6715,0.8195,3.8559,-1.04,-1.6481,-2.7009,1.6388,0.7207,1.5882,2.2036,0.5195,2.5225,4.8558,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0175,3.9414,0.6167,0.0662,0.7016,TASCA_GIACCA_ALTA
1.3664,6.787,2.6052,14.4111,-0.7444,4.2406,17.1153,4.1371,18.1844,-0.2695,1.1104,7.7493,2.7838,10.3633,-0.3863,6.5481,9.8571,3.1396,14.5418,0.1251,0.3222,1.2305,0.2087,3.8189,0.6476,0.1696,0.6297,0.9359,0.8298,1.4861,1.3177,0.8867,0.3965,0.8758,0.6885,2.2086,1.7363,0.7862,1.593,2.1296,-2.9585,1.3368,-1.8572,-1.3892,0.5767,1.1051,0.497,1.9161,0.8618,0.4498,0.7925,1.3906,0.991,1.7547,1.2505,0.7127,0.0469,9.6948,-0.198,-0.0717,-0.0482,0.3541,0.8306,0.4376,3.0939,0.1658,0.4071,1.869,0.5178,8.4671,0.4955,0.7039,2.1596,0.7688,3.4846,2.0952,1.4475,4.6162,0.2077,0.3654,0.8879,2.4299,0.5784,0.2813,0.4863,0.3345,0.0791,0.2365,0.2795,1.6591,5.9356,0.415,0.6653,1.6032,0.8655,0.4049,0.4678,0.0986,15.0456,-0.2574,0.0998,-0.9752,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.3297,9.6988,3.1143,18.7731,-4.8756,-0.1016,30.9429,5.5626,27.3237,-0.322,0.6376,3.5045,1.872,9.5166,-0.2005,5.1668,19.6359,4.4312,23.6877,0.0518,13.0923,-2.0856,-0.2574,-0.1593,-0.0197,0.1234,0.5599,1.6636,0.7028,2.9714,1.2553,0.4225,0.3134,2.7675,0.4939,8.8294,1.5758,0.1785,2.3408,9.803,-12.0469,4.1879,-5.1465,-1.2289,0.1546,0.403,0.1279,2.6072,0.8274,0.3173,0.6871,1.9727,0.7925,2.8712,1.1535,0.4018,0.0152,7.4662,-0.7956,-0.434,-0.7197,0.792,0.8268,0.7149,-5.274,0.1074,0.3278,5.6586,?,4.082,3.4598,1.86,6.0135,0.2475,6.7554,2.4535,1.5664,5.9457,0.2971,-1.292,-0.7807,0.6043,0.1762,0.2093,1.1875,0.0311,0.0438,1.4102,-2.8615,-2.2512,0.7867,0,0,0.9446,0.941,0.9517,1.0114,0.0979,16.1113,-0.2322,0.2421,-0.9697,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6601,1.3208,1.1492,5.9764,-0.6067,-3.5509,5.1841,2.2769,10.8192,-4.1216,0.9295,2.7784,1.6669,8.2228,-0.6649,4.5029,2.9162,1.7077,8.4931,0.1115,-0.1859,0.7102,0.1466,-3.8204,-0.7886,0.2064,0.5047,0.6895,0.673,1.366,1.3333,0.9761,0.2548,0.4754,0.4529,1.8659,1.7777,0.9527,0.2592,0.6872,-2.1177,2.6514,-8.1701,-3.0815,1.7608,0.7531,0.3891,0.4277,0.221,0.5167,0.5524,0.7268,0.7037,1.3158,1.2739,0.9682,0.0397,6.4883,-0.5891,0.3008,0.5501,-0.2272,-0.8411,0.4065,-4.1749,4.7776,2.1858,7.7926,?,2.8798,0.4259,0.6526,2.1166,0.4783,8.001,1.2148,1.1022,3.4279,0.6215,-1.4497,-0.5218,0.3599,3.3492,1.9831,0.5921,11.2173,3.9328,0.3506,-4.0158,-1.3845,0.3448,0,0,0.448,3.6816,2.2733,0.6175,0.1008,15.0557,0.916,0.9494,0.7839,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0211,0.0066,0.0812,0.3829,-0.9712,-0.0239,0.0328,0.181,1.0021,-0.9056,0.0065,0.0072,0.0846,0.4084,-0.8752,0.1887,0.012,0.1094,0.4765,0.0948,-0.8823,3.2459,0.112,-3.6791,-0.1269,0.0345,0.4486,0.9605,0.7423,2.141,1.6546,0.7728,0.2013,0.9226,0.551,4.5839,2.7378,0.5973,0.3961,0.9896,-3.7801,2.4983,-9.5431,-3.8199,0.3693,0.8918,0.369,2.4145,0.999,0.4137,0.3821,0.9374,0.8035,2.4536,2.103,0.8571,0.0004,0.2744,-0.2239,0.5677,0.203,0.0223,-0.2058,0.2923,8.3369,0.0001,0.0101,0.0349,0.9958,5.1637,0.0003,0.0163,0.0561,0.9892,-0.0505,0,0.0066,0.0693,?,1.6145,-165.0899,-102.2531,0.6211,1.5323,2.467,0.3858,2.348,6.086,1.6179,-120.056,-74.2035,1.6072,0,0,0.6221,0.5036,0.8096,0.1066,13.5511,-1.0373,0.594,-0.5928,-0.0057,0.0008,0.0279,0.1025,-1.3447,0.0313,0.0011,0.0338,0.1474,-0.5548,0.0132,0.001,0.0311,0.1389,-0.5152,-0.1827,-0.4344,2.3773,0.8279,0.8982,1.0849,0.6854,0.8068,1.177,1.1181,1.2456,1.1141,0.4613,0.4772,1.0345,0.6957,0.7385,1.0615,0.0004,0.0881,0.7791,0.6792,0.8263,TASCA_GIACCA_ALTA
0.0796,0.0086,0.093,0.4122,-0.4307,-0.0881,0.0179,0.1339,0.5662,-1.2072,-0.0039,0.006,0.0773,0.387,-1.5762,0.1967,0.008,0.0893,0.3444,0.1083,-0.9042,-20.495,0.4048,22.6663,-0.4477,-0.0198,0.6945,1.2019,1.0415,1.7306,1.4997,0.8666,0.4823,1.4445,1.0848,2.995,2.2491,0.751,0.4007,0.5241,-2.9655,1.3079,-7.4002,-5.6579,1.1232,1.9182,0.7459,1.7078,0.6641,0.3888,0.7281,1.0653,1.1968,1.4631,1.6438,1.1235,0.0012,0.2994,-0.7242,0.5257,0.6889,-0.2391,-0.66,0.2934,7.8802,0.0012,0.0352,0.1142,0.9856,5.8231,0.0023,0.0478,0.1548,0.9737,0.4011,0,0.0032,0.0116,0.9715,1.3533,19.6452,14.5167,0.7376,10.9754,14.8804,0.544,120.4587,221.4259,1.368,19.8015,14.4749,1.3514,19.5177,14.4427,0.7375,9.8402,13.342,0.1022,14.1044,-0.9935,-0.4071,0.4092,0.0045,0.0001,0.0082,0.0395,-0.6862,0.027,0.0003,0.0181,0.0993,-0.5059,0.0294,0.0006,0.0237,0.1057,-0.6019,0.1666,0.1528,0.9176,0.4528,0.3466,0.7653,0.2051,0.1201,0.5857,0.4819,0.4048,0.8399,0.3553,0.3551,0.9993,0.3978,0.3737,0.9394,0.0004,0.0701,0.6249,0.2612,0.462,TASCA_GIACCA_ALTA
6.018,4.9908,2.234,10.9593,-0.0485,-9.7421,52.9019,7.2734,26.6124,-7.8023,3.6579,34.464,5.8706,19.5009,-0.4332,14.0567,39.2701,6.2666,20.5564,0.1909,-0.6177,1.6452,0.4281,-2.6633,-0.6931,0.2602,0.3071,0.3805,0.3565,1.2389,1.1607,0.9368,0.0943,0.1448,0.1271,1.535,1.3471,0.8776,0.0215,0.086,-0.1045,4.0019,-4.8635,-1.2153,3.4573,0.7682,0.4114,0.2222,0.119,0.5356,0.4118,0.562,0.5331,1.3647,1.2946,0.9487,0.1252,21.5065,-0.0566,0.0654,0.1736,-0.6262,-0.9604,0.7372,5.9263,7.4266,2.7252,8.4452,0.0979,0.7377,29.7953,5.4585,15.4324,-1.2512,4.4859,3.2015,1.7893,4.6625,0.3346,8.0334,1.3211,0.1644,0.4993,1.5231,3.0507,0.2493,2.3197,9.3067,-0.1068,0.3907,-3.6584,1.3656,1.336,0.9783,0.5472,1.8113,3.3099,0.0778,15.4383,-0.3171,-0.7385,0.8548,0.6775,1.6071,1.2677,5.1579,-0.4255,-2.1858,2.1495,1.4661,7.7983,-3.0822,4.5741,5.7648,2.401,7.1083,0.0626,-0.3099,0.1481,-0.4779,0.8647,0.528,0.6106,0.7476,0.2788,0.3729,0.2615,-3.2419,-12.398,1.8941,0.4771,0.2519,0.6614,0.7256,1.0971,0.0533,8.0588,0.6649,0.6877,0.4596,TASCA_GIACCA_BASSA
