@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.2524,6.3645,2.5228,15.7492,-0.6328,-0.5483,6.5369,2.5567,11.9676,-1.451,-0.4572,8.954,2.9923,22.9167,-0.9622,4.1101,5.5361,2.3529,15.0581,0.0319,-0.4603,-0.5519,0.0614,1.1991,-0.1334,-0.1113,0.9867,0.8431,1.0722,0.8544,1.0866,1.2718,0.9736,0.7108,1.1497,0.7301,1.1808,1.6174,0.8615,0.5432,-12.3023,0.6305,-14.2797,-22.6492,1.9754,0.8259,0.6201,0.4181,0.3139,0.7509,1.316,0.6872,1.0459,0.5222,0.7948,1.5219,0.0027,6.19,0.194,0.2593,-0.02,-0.1207,-0.3369,-0.1576,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.9192,20.5056,4.5283,29.7202,-0.4128,0.9406,10.6395,3.2618,13.9546,-0.6331,-2.1864,16.3189,4.0397,24.6987,-0.8753,6.6854,9.2799,3.0463,23.7969,0.0446,0.9772,-0.4204,0.1375,-0.4302,0.1407,-0.327,1.3883,1.121,1.4865,0.8075,1.0708,1.3261,1.9273,1.2566,2.2097,0.652,1.1465,1.7585,1.6052,0.7533,-7.8236,0.4693,-4.8738,-10.386,2.4619,1.5972,0.8446,0.6488,0.3431,0.5288,2.1298,1.2033,1.2489,0.565,0.5864,1.0379,0.0092,9.933,-0.2566,0.4652,0.2892,-0.3515,0.309,-0.2551,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.0163,0.0126,0.1121,0.7308,-2.271,-0.0141,0.0042,0.0649,0.3527,-1.2038,0.0029,0.0187,0.1367,0.6909,-1.1831,0.1708,0.0068,0.0822,0.5045,0.0481,-1.1565,5.5417,0.0954,-4.7919,-0.0825,0.0172,1.7261,0.8198,1.3631,0.475,0.7897,1.6626,2.9793,0.6721,1.858,0.2256,0.6236,2.7643,2.634,1.3551,-19.8943,0.5145,-7.5529,-14.6812,1.3963,0.706,0.4215,0.5056,0.3019,0.5971,2.0724,1.0577,1.4485,0.5104,0.699,1.3695,0.0001,0.2506,-0.4432,0.0672,-0.2463,-0.0699,0.0811,-0.1159,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.1149,0.7196,0.8483,4.4632,-0.582,-0.0841,0.157,0.3963,2.0954,-0.7157,0.0122,0.281,0.5301,2.9749,-0.8437,0.9472,0.2809,0.53,2.9442,0.0191,-1.3663,9.41,0.1214,-6.887,-0.0888,0.0129,2.1407,1.6004,1.6005,0.7476,0.7477,1.0001,4.5826,2.5612,2.5617,0.5589,0.559,1.0002,1.8786,1.2061,-28.7127,0.642,-15.2841,-23.8055,2.31,1.7485,0.94,0.7569,0.4069,0.5376,2.13,1.5003,1.5159,0.7043,0.7117,1.0104,0.0005,1.3684,0.5151,-0.0639,0.2668,-0.1427,0.2676,-0.1427,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.0158,0.0033,0.0571,0.3352,-1.0022,-0.0245,0.0028,0.0526,0.3016,-1.1639,0.0228,0.005,0.0708,0.3473,-0.805,0.1025,0.0019,0.0437,0.2358,0.045,-0.6441,0.6923,0.1542,-1.0748,-0.2394,0.2228,1.0846,0.8059,1.306,0.743,1.2041,1.6205,1.1765,0.6495,1.7056,0.5521,1.4498,2.626,1.0344,1.0833,-15.1031,1.0473,-14.6013,-13.9416,1.2013,0.8702,0.6781,0.7244,0.5645,0.7792,1.1115,0.9653,1.4216,0.8684,1.279,1.4728,0.0001,0.1555,-0.4576,0.0871,0.1829,-0.1869,-0.1851,0.3509,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.1576,1.1257,1.061,5.4893,-0.4971,-0.1084,0.723,0.8503,3.8986,-0.6084,-0.1808,0.0859,0.2931,1.9679,-2.7286,1.156,0.6675,0.817,3.7153,0.05,-1.4532,-0.8717,0.1363,0.5999,-0.0938,-0.1564,1.2477,3.6202,1.2986,2.9014,1.0408,0.3587,1.5568,13.1055,1.6864,8.4181,1.0832,0.1287,1.2361,1.2657,-9.3169,1.024,-7.5376,-7.3611,1.5126,6.9469,0.9375,4.5927,0.6198,0.135,1.408,2.7894,1.4775,1.9811,1.0493,0.5297,0.0009,1.6716,0.5673,-0.3754,0.7051,-0.3817,0.5371,-0.3434,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-0.3331,3.6562,1.9121,8.4667,-0.5617,-0.0796,2.0365,1.4271,5.5824,-0.692,-0.1407,0.7574,0.8703,3.9266,-1.5665,2.4254,0.7048,0.8395,4.852,0.2067,4.1832,2.3681,-0.1373,0.5661,-0.0328,-0.058,1.3399,2.1971,2.2776,1.6397,1.6998,1.0366,1.7954,4.8272,5.1875,2.6887,2.8894,1.0746,1.3338,1.2706,-2.4088,0.9526,-1.806,-1.8958,1.6433,3.5436,0.8864,2.1565,0.5394,0.2501,1.5167,2.1563,1.745,1.4217,1.1505,0.8093,0.0013,3.7205,-0.1038,-0.2212,0.0677,-0.7766,0.4429,-0.3378,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.4495,0.7119,0.8437,6.1218,-0.3811,-0.0999,1.0348,1.0172,6.5508,-1.2474,0.0427,0.9517,0.9756,16.4431,-0.7422,1.2357,1.3852,1.177,10.5009,0.0052,-4.5007,10.5273,0.3637,-2.339,-0.0808,0.0346,0.8294,0.8649,0.7169,1.0427,0.8643,0.8289,0.6879,0.748,0.5139,1.0873,0.747,0.6871,0.4646,0.2411,-30.661,0.519,-66.0001,-127.1587,1.5207,0.4697,0.4199,0.3088,0.2761,0.8941,0.9345,0.3723,0.583,0.3984,0.6238,1.5659,0.0016,1.772,0.364,0.3792,0.3465,0.1648,-0.1728,-0.0276,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-1.4858,11.8868,3.4477,15.7779,-3.6392,-1.2299,5.1355,2.2662,9.3335,-0.8605,0.1603,4.7994,2.1908,9.7802,-0.8539,4.1093,8.6813,2.9464,12.9484,0.0276,1.2081,-9.2714,-0.3616,-7.6743,-0.2993,0.039,1.5214,1.5738,1.1701,1.0344,0.7691,0.7435,2.3146,2.4767,1.3693,1.07,0.5916,0.5528,2.8672,2.7476,-33.659,0.9583,-11.7394,-12.2503,0.6779,0.6447,0.2554,0.9509,0.3767,0.3962,1.6905,1.6133,1.2185,0.9543,0.7208,0.7553,0.0068,6.1536,0.4596,-0.3808,-0.8595,-0.1782,-0.3399,0.4636,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
1.325,2.9142,1.7071,9.6696,-0.5767,-0.7123,3.6155,1.9014,10.0694,-2.194,-0.3239,1.4782,1.2158,8.9546,-1.3159,2.3414,4.8933,2.2121,8.1473,0.005,-1.8602,-4.0902,0.5659,2.1988,-0.3042,-0.1383,0.8978,1.4041,0.7717,1.5639,0.8596,0.5496,0.806,1.9715,0.5955,2.4459,0.7389,0.3021,0.5113,0.6951,-86.7798,1.3594,-169.717,-124.8434,1.9454,1.5861,0.749,0.8153,0.385,0.4722,0.9603,1.0798,1.1868,1.1245,1.2359,1.0991,0.0054,3.5097,-0.2622,-0.4908,0.6985,0.083,-0.6849,-0.307,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-1.0613,5.9372,2.4366,17.4771,-1.2606,-1.4568,3.0944,1.7591,8.1818,-1.5407,-0.1527,3.8931,1.9731,13.0102,-0.9989,3.5392,3.6708,1.9159,10.0843,0.0311,0.7285,6.9487,-0.2999,9.5382,-0.4116,-0.0432,1.3852,1.2349,1.2718,0.8915,0.9181,1.0298,1.9187,1.525,1.6174,0.7948,0.843,1.0605,1.9643,1.499,-30.1174,0.7631,-15.3324,-20.0917,2.4008,1.1879,0.7428,0.4948,0.3094,0.6254,2.1361,1.3433,1.7331,0.6289,0.8113,1.2901,0.0063,5.3676,0.0455,0.3089,-0.2893,-0.0008,-0.4764,-0.214,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-1.8163,13.5993,3.6877,14.65,-3.4191,-0.6096,8.9255,2.9876,14.1271,-1.0783,-0.583,9.2583,3.0428,11.2373,-1.4141,5.3963,6.6732,2.5833,10.7406,0.0742,2.9793,3.1155,-0.3366,1.0457,-0.113,-0.108,1.2344,1.212,1.4276,0.9819,1.1565,1.1779,1.5236,1.4689,2.0379,0.9641,1.3375,1.3874,1.5464,1.722,-13.1684,1.1135,-8.5154,-7.6472,0.4877,0.7122,0.2858,1.4603,0.5859,0.4012,1.037,1.3037,1.364,1.2572,1.3153,1.0462,0.0071,7.7509,0.1945,-0.0129,-0.7609,0.5314,-0.2619,-0.2054,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-1.4744,7.3357,2.7084,14.9435,-1.6361,-1.0349,5.1606,2.2717,12.389,-1.2335,-0.2542,8.7937,2.9654,12.737,-1.1973,4.4599,4.7087,2.17,10.2709,0.0526,1.4247,5.8,-0.3306,4.0711,-0.232,-0.057,1.1923,0.9133,1.2482,0.7661,1.0469,1.3666,1.4215,0.8342,1.5579,0.5868,1.096,1.8675,1.3555,1.3364,-16.2504,0.9858,-11.9881,-12.1602,1.022,0.9779,0.5229,0.9569,0.5116,0.5347,1.2062,1.1732,1.4549,0.9727,1.2062,1.2401,0.0064,6.74,0.3978,-0.4627,-0.6263,0.2033,-0.3149,0.138,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.9362,6.9386,2.6341,17.4313,-0.414,-0.0034,2.939,1.7144,7.5282,-0.9451,0.2248,9.8717,3.1419,13.7587,-0.7218,4.252,2.5965,1.6114,12.3651,0.0392,-279.1325,4.1644,0.2202,-0.0149,-0.0008,0.0529,1.5365,0.8384,1.6347,0.5456,1.0639,1.9498,2.3608,0.7029,2.6722,0.2977,1.1319,3.8019,1.3952,0.8848,-10.1231,0.6342,-7.2556,-11.441,3.1852,1.5427,0.9579,0.4844,0.3007,0.6209,2.3155,1.2669,1.4097,0.5472,0.6088,1.1127,0.0067,6.2715,0.1471,0.438,0.4975,0.1782,0.3766,0.349,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
-1.8539,24.2948,4.929,25.1026,-3.2397,-0.7641,5.6882,2.385,11.4013,-1.5528,-1.1146,12.6719,3.5598,26.2866,-1.5235,4.9987,22.9309,4.7886,25.0847,0.0082,2.4262,1.6632,-0.3709,0.6855,-0.1529,-0.223,2.0667,1.3846,1.0293,0.67,0.4981,0.7434,4.2711,1.9172,1.0595,0.4489,0.2481,0.5526,2.7659,1.2087,-92.0075,0.437,-33.2649,-76.1219,1.3257,0.5684,0.2341,0.4288,0.1766,0.4118,2.2017,0.955,1.0007,0.4337,0.4545,1.0479,0.0158,7.2199,0.5033,0.4606,-0.8786,0.0833,-0.5121,-0.5037,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
-1.7575,2.8483,1.6877,4.9808,-16.0268,-1.0299,1.335,1.1554,4.4284,-3.8605,-1.1443,1.5134,1.2302,4.4824,-8.0325,2.6766,3.9913,1.9978,5.8275,0.0162,1.7064,1.5358,-0.6566,0.9,-0.3848,-0.4275,1.4606,1.3719,0.8448,0.9392,0.5783,0.6158,2.1335,1.882,0.7136,0.8822,0.3345,0.3792,1.3329,1.1761,-48.7835,0.8824,-36.5989,-41.4773,0.3211,0.5895,0.0494,1.836,0.1538,0.0838,1.1247,1.1112,0.8547,0.988,0.7599,0.7692,0.0178,4.2266,0.6022,0.6239,-0.9127,0.7878,-0.8278,-0.8513,?,?,?,?,?,125000,0,0,0,1,DAVANTI_PANTALONI
-1.8316,6.7027,2.589,8.6165,-6.2136,-1.1257,2.9383,1.7141,6.9101,-3.3984,-0.8591,1.5667,1.2517,5.5894,-1.7453,3.1598,6.5837,2.5659,8.4737,0.0145,1.6271,2.132,-0.5797,1.3103,-0.3563,-0.2719,1.5104,2.0684,1.009,1.3695,0.6681,0.4878,2.2812,4.2782,1.0181,1.8755,0.4463,0.238,1.3901,2.0887,-59.3658,1.5025,-42.7051,-28.4225,0.7603,0.5867,0.1389,0.7716,0.1827,0.2368,1.2469,1.5416,1.0169,1.2363,0.8155,0.6596,0.0177,4.8613,0.7329,0.5115,-0.9363,0.6818,-0.8695,-0.6753,?,?,?,?,?,125000,0,0,0,1,DAVANTI_PANTALONI
-1.8396,4.6431,2.1548,9.0736,-6.4046,-1.2286,2.5107,1.5845,6.81,-5.5048,-1.2226,5.0298,2.2427,9.8628,-0.8105,3.5751,5.7907,2.4064,8.8403,0.0695,1.4973,1.5047,-0.5146,1.0049,-0.3437,-0.342,1.3599,0.9608,0.8955,0.7065,0.6585,0.932,1.8493,0.9231,0.8018,0.4992,0.4336,0.8686,1.3618,1.7775,-11.895,1.3052,-8.7347,-6.6921,1.1705,0.2249,0.129,0.1922,0.1102,0.5734,1.3324,0.92,1.0264,0.6905,0.7703,1.1157,0.0193,5.5716,0.8836,0.5792,-0.8946,0.4781,-0.8833,-0.3875,?,?,?,?,?,125000,0,0,0,1,DAVANTI_PANTALONI
-2.1153,12.2143,3.4949,13.011,-11.2096,-1.373,6.1121,2.4723,10.2045,-2.2401,-0.7852,5.2602,2.2935,9.8994,-1.4468,4.4304,10.9344,3.3067,13.2339,0.0406,1.5407,2.6941,-0.4775,1.7486,-0.3099,-0.1772,1.4136,1.5238,1.0569,1.0779,0.7477,0.6936,1.9984,2.322,1.1171,1.1619,0.559,0.4811,1.6932,2.0407,-21.3507,1.2053,-12.61,-10.4625,0.3384,0.2634,0.0773,0.7785,0.2283,0.2933,1.275,1.3143,0.9832,1.0308,0.7711,0.748,0.0203,6.5409,0.6484,0.0638,-0.967,0.0697,-0.7167,-0.1009,?,?,?,?,?,125000,0,0,0,1,DAVANTI_PANTALONI
-1.6099,3.6457,1.9094,6.783,-18.2846,-0.1123,0.6881,0.8295,4.0588,-1.2376,-1.2376,4.0648,2.0161,8.8542,-9.0345,2.5779,5.8891,2.4267,8.6828,0.0155,14.3414,1.3008,-0.6245,0.0907,-0.0435,-0.4801,2.3017,0.947,0.7868,0.4115,0.3418,0.8308,5.2978,0.8969,0.6191,0.1693,0.1169,0.6902,2.8648,0.8067,-46.9552,0.2816,-16.3902,-58.203,0.1939,0.3986,0.0399,2.0557,0.2057,0.1,1.6712,0.7661,0.7812,0.4584,0.4675,1.0197,0.0155,3.7956,0.0645,0.7297,-0.9261,0.0431,-0.0575,-0.9089,?,?,?,?,?,125000,0,0,0,1,DAVANTI_PANTALONI
-1.2976,12.5611,3.5442,19.5223,-2.9694,-1.0541,6.0207,2.4537,9.3061,-2.1956,-0.6595,18.7668,4.3321,20.4369,-0.6457,5.211,13.4241,3.6639,16.3312,0.0041,1.231,1.9675,-0.249,1.5983,-0.2023,-0.1266,1.4444,0.8181,0.9673,0.5664,0.6697,1.1824,2.0863,0.6693,0.9357,0.3208,0.4485,1.398,2.2841,1.8214,-215.5119,0.7974,-94.3549,-118.3253,1.6889,0.396,0.2999,0.2345,0.1776,0.7573,2.0978,0.9552,1.1954,0.4554,0.5698,1.2514,0.012,7.641,0.4774,0.0766,-0.6252,-0.1014,-0.5758,0.3464,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
1.1248,11.6503,3.4133,14.743,-0.8671,0.3394,1.9998,1.4141,8.5382,-0.3722,-1.3082,6.364,2.5227,13.1721,-2.3526,3.4853,10.9587,3.3104,11.8178,0.013,3.3144,-0.8598,0.3227,-0.2594,0.0974,-0.3754,2.4137,1.353,1.0311,0.5606,0.4272,0.7621,5.8258,1.8307,1.0631,0.3142,0.1825,0.5807,2.9565,0.7408,-43.921,0.2506,-14.8559,-59.2919,1.269,2.0097,0.6595,1.5837,0.5197,0.3281,1.7267,1.1193,1.2475,0.6482,0.7225,1.1146,0.0117,5.1928,-0.7096,-0.5716,0.5649,0.0148,0.0573,-0.7867,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-0.9129,2.3976,1.5484,5.9997,-18.1093,-1.0153,2.2878,1.5126,5.5336,-18.1523,-0.0948,2.0742,1.4402,5.8922,-1.1249,2.1706,3.9214,1.9803,6.988,0.0046,0.8992,9.6285,-0.4206,10.7084,-0.4678,-0.0437,1.0237,1.0751,0.7819,1.0502,0.7638,0.7273,1.048,1.1559,0.6114,1.103,0.5834,0.529,1.0841,1.8228,-177.4075,1.6814,-163.6441,-97.3265,1.0867,0.1132,0.0447,0.1042,0.0412,0.395,1.0842,1.0182,0.8586,0.9391,0.7919,0.8432,0.0091,3.1719,0.8332,-0.1538,-0.8865,-0.0863,-0.8868,0.0084,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-0.6113,3.3848,1.8398,9.8176,-4.8435,-0.8582,2.6034,1.6135,6.4773,-29.5282,-0.2825,3.7749,1.9429,8.4148,-1.0983,2.1441,6.3558,2.5211,10.3744,0.003,0.7124,2.1643,-0.2851,3.0382,-0.4002,-0.1317,1.1402,0.9469,0.7298,0.8305,0.64,0.7707,1.3001,0.8966,0.5326,0.6897,0.4096,0.5939,1.2989,1.8475,-264.636,1.4224,-203.7463,-143.2393,7.9184,0.4189,0.1615,0.0529,0.0204,0.3854,1.5157,1.1667,0.9463,0.7698,0.6244,0.8111,0.0073,3.1684,0.8434,-0.5638,-0.778,-0.2989,-0.9222,0.1653,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-0.0381,3.4565,1.8592,8.5197,-0.7748,0.0814,4.2714,2.0667,12.0561,-1.2972,0.5303,6.8892,2.6247,12.071,-0.5882,3.4614,2.9249,1.7102,7.1896,0.093,-0.4685,-0.0719,-0.011,0.1535,0.0235,0.1532,0.8996,0.7083,1.0871,0.7874,1.2085,1.5347,0.8092,0.5017,1.1818,0.62,1.4604,2.3554,0.5463,0.8319,-5.0473,1.5228,-9.2389,-6.0669,0.9147,0.6316,0.6056,0.6905,0.6621,0.9589,0.7067,0.7058,1.185,0.9988,1.6769,1.679,0.0036,5.106,0.328,0.2315,-0.0219,0.0568,-0.0695,0.3985,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-0.2305,7.8935,2.8095,16.492,-1.2497,-0.0603,9.0545,3.0091,13.3377,-0.8116,-0.844,7.7592,2.7855,20.0044,-0.6497,4.5734,4.5601,2.1354,14.6093,0.0387,3.8211,0.2731,-0.0504,0.0715,-0.0132,-0.1845,0.9337,1.0086,1.3157,1.0802,1.4091,1.3044,0.8718,1.0173,1.731,1.1669,1.9856,1.7015,1.5332,1.1629,-15.5567,0.7584,-10.1463,-13.378,0.9957,0.6045,0.4823,0.6072,0.4844,0.7979,1.2365,0.8244,1.1289,0.6667,0.913,1.3693,0.003,7.0558,0.0019,0.0681,-0.4481,0.1042,0.0832,0.0604,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-1.5741,36.8573,6.071,26.6632,-1.3701,-0.7647,18.8232,4.3386,19.621,-1.6282,-0.8055,10.0931,3.177,25.49,-0.9101,6.8584,22.4469,4.7378,19.1876,0.0495,2.0583,1.954,-0.2295,0.9493,-0.1115,-0.1175,1.3993,1.911,1.2814,1.3656,0.9157,0.6706,1.9581,3.6517,1.642,1.865,0.8386,0.4496,1.268,1.2691,-15.4268,1.0009,-12.1662,-12.1558,1.5069,0.843,0.5573,0.5594,0.3698,0.6611,1.3589,1.046,1.3896,0.7698,1.0226,1.3285,0.0065,10.3362,0.8095,-0.162,-0.5711,-0.2272,-0.6212,0.195,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-0.4301,26.2193,5.1205,26.1164,-0.9414,-0.7408,18.4859,4.2995,18.6405,-1.3063,-1.2703,21.6333,4.6512,37.0395,-1.0751,7.3547,14.5951,3.8203,19.3661,0.0394,0.5805,0.3386,-0.0585,0.5832,-0.1007,-0.1727,1.1909,1.1009,1.3403,0.9244,1.1254,1.2175,1.4183,1.212,1.7964,0.8545,1.2666,1.4822,1.1995,0.6599,-15.9443,0.5502,-13.2925,-24.1609,1.6644,0.7537,0.6673,0.4528,0.4009,0.8854,1.4011,0.7051,1.3486,0.5033,0.9625,1.9126,0.0051,11.0562,0.456,0.1695,-0.2812,0.1688,-0.3559,-0.1951,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
1.5166,7.5293,2.744,18.0174,-0.3681,-0.3051,3.2568,1.8047,11.6681,-1.219,-0.6561,2.0229,1.4223,8.5111,-1.3283,2.9221,7.094,2.6635,13.2692,0.0016,-4.9702,-2.3116,0.519,0.4651,-0.1044,-0.2245,1.5205,1.9292,1.0302,1.2688,0.6776,0.534,2.3118,3.722,1.0614,1.61,0.4591,0.2852,0.7563,0.9985,-225.7984,1.3201,-298.5411,-226.147,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5442,2.1169,1.3578,1.3709,0.8793,0.6414,0.006,4.291,0.2631,-0.2371,0.7335,-0.1033,-0.0556,-0.2944,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
1.8749,7.7428,2.7826,17.9938,-0.1703,-0.2928,6.9523,2.6367,11.3079,-1.0038,-1.3407,7.815,2.7955,24.1846,-0.4122,4.3937,8.604,2.9333,19.7122,0.0115,-6.4031,-1.3985,0.4267,0.2184,-0.0666,-0.3051,1.0553,0.9954,0.9486,0.9432,0.8989,0.953,1.1137,0.9908,0.8999,0.8896,0.808,0.9083,0.4622,0.3709,-11.3986,0.8025,-24.6602,-30.7303,2.7246,0.8978,0.771,0.3295,0.283,0.8588,1.5913,0.744,0.9128,0.4676,0.5736,1.2269,0.0085,6.716,0.1183,-0.0488,0.7309,-0.4349,0.0194,-0.0595,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
