@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.5531,8.2493,2.8722,18.4729,-0.7248,4.5538,34.5989,5.8821,25.5314,-0.137,9.7466,5.2734,2.2964,11.4401,0.2624,12.0033,20.0797,4.481,22.4458,0.1704,-0.1215,-0.0567,-0.0461,0.4672,0.3794,0.812,0.4883,1.2507,0.641,2.5615,1.3127,0.5125,0.2384,1.5643,0.4108,6.5611,1.7231,0.2626,2.5239,-1.9069,-1.6832,-0.7555,-0.6669,0.8827,0.4769,0.6905,0.3958,1.4477,0.8299,0.5733,0.7235,1.6147,0.823,2.2317,1.1375,0.5097,0.1146,17.2628,0.3211,0.0468,0.2226,0.5812,0.875,0.8524,-0.0963,0.0022,0.0469,0.1734,?,-0.5452,0.0118,0.1086,0.6634,?,-0.4792,0.0238,0.1542,0.6477,?,0.1767,0.201,1.1376,0.4321,0.3043,0.7042,0.1868,0.0926,0.4959,0.2614,0.2678,1.0243,1,1,1,0.2614,0.2678,1.0243,0.0078,1.1207,-0.1557,-0.5873,0.7881,?,?,?,?,?,PANTALONI
-0.0705,0.0267,0.1633,0.7233,-1.2375,11.0546,1.0666,1.0328,5.4557,0.6302,9.4609,0.6422,0.8014,4.7322,0.6305,14.5522,1.6873,1.299,7.2226,0.6303,-0.0064,-0.0074,-0.0048,1.1684,0.7597,0.6501,0.1581,0.2037,0.1257,1.2888,0.7951,0.6169,0.025,0.0415,0.0158,1.6609,0.6321,0.3806,-0.043,-0.0495,-0.0325,1.1515,0.755,0.6557,0.0219,0.0252,0.0165,1.152,0.7551,0.6555,0.1326,0.1528,0.1001,1.1529,0.7554,0.6552,0.1565,20.6585,0.1045,0.0191,0.07,0.9786,0.9966,0.9923,0.6547,0,0.0058,0.0202,0.9697,0.3615,0,0.0058,0.0197,0.947,0.65,0,0.0049,0.0156,0.9762,1.811,1.0072,0.5561,1.0045,1.179,1.1737,1.0089,1.39,1.3777,1.8369,1.0088,0.5492,1.794,1.0156,0.5661,1.027,1.2947,1.2607,0.0107,1.6661,-0.6972,-0.9387,0.4209,?,?,?,?,?,PANTALONI
0.5868,1.0662,1.0326,4.0257,-0.3854,6.6565,3.034,1.7418,6.2898,0.3677,9.8276,1.6602,1.2885,5.5687,0.5771,11.972,3.6678,1.9152,6.77,0.5782,0.0881,0.0597,0.049,0.6773,0.556,0.8209,0.5928,0.8014,0.5391,1.3519,0.9095,0.6728,0.3514,0.6422,0.2907,1.8275,0.8272,0.4526,-0.3061,-0.1474,-0.1207,0.4814,0.3942,0.8189,0.2921,0.2207,0.181,0.7554,0.6198,0.8204,0.64,0.7229,0.5946,1.1295,0.9291,0.8225,0.1278,17.3308,0.5402,-0.1117,0.2615,0.676,0.9178,0.9108,0.0219,0.0123,0.1108,0.3525,-0.7834,-0.7451,0.0001,0.011,0.7579,?,-0.4126,0.0056,0.075,0.5212,?,-0.0294,-0.0531,1.8058,10.0997,1.4783,0.1464,102.0032,2.1853,0.0214,0.2043,0.2971,1.4542,0,0,1,0.4651,0.6764,1.4542,0.0092,1.2558,-0.2396,0.9935,-0.1451,?,?,?,?,?,PANTALONI
0.0313,0.014,0.1182,0.5394,-0.7328,6.3447,0.0313,0.177,0.8525,0.8744,9.8794,0.0161,0.1267,0.6624,0.9353,11.7429,0.0238,0.1543,0.6914,0.9433,0.0049,0.0032,0.0027,0.6422,0.5403,0.8413,0.6681,0.9332,0.766,1.3968,1.1466,0.8209,0.4463,0.8709,0.5868,1.9512,1.3147,0.6738,-0.0384,-0.0238,-0.0198,0.6202,0.5157,0.8314,0.0459,0.0304,0.0255,0.6634,0.5563,0.8386,0.6328,0.8144,0.7802,1.2871,1.233,0.958,0.1198,16.3232,0.0609,-0.1496,-0.064,0.1633,0.7329,0.7924,-0.1575,0,0.0021,0.1611,?,-0.7555,0,0.0007,0.7569,?,-0.4631,0,0.0054,0.4735,?,0.2084,0.3401,1.6316,2.8344,0.3797,0.134,8.0336,0.1442,0.018,0.2128,0.3402,1.5984,1,1,1,0.2128,0.3402,1.5984,0.0092,1.3761,-0.6766,0.8592,-0.8691,?,?,?,?,?,PANTALONI
0.2603,0.1698,0.4121,1.7954,-0.9717,5.3371,0.747,0.8643,2.9138,0.5798,9.8737,0.3734,0.6111,3.0556,0.7416,11.2643,0.4481,0.6694,2.6258,0.7983,0.0488,0.0264,0.0231,0.5405,0.4738,0.8765,0.4768,0.6744,0.6156,1.4144,1.2911,0.9128,0.2273,0.4548,0.379,2.0006,1.667,0.8332,-0.2201,-0.1009,-0.0851,0.4585,0.3868,0.8437,0.1313,0.077,0.0699,0.5865,0.5326,0.9082,0.6162,0.5876,0.6837,0.9536,1.1097,1.1637,0.1194,15.6182,0.4604,-0.4894,-0.0926,-0.0148,0.6282,0.7672,-0.0982,0.0104,0.1021,0.3289,-44.8983,-0.7611,0.0003,0.0161,0.776,?,-0.373,0.0019,0.0436,0.4845,?,0.129,0.2633,2.0408,6.3594,2.3424,0.3683,40.442,5.4869,0.1357,0.4147,0.6642,1.6017,0,0,1,0.4239,0.679,1.6017,0.0091,1.2328,-0.7751,0.9729,-0.8941,?,?,?,?,?,PANTALONI
0.0767,0.0327,0.1808,1.4241,-2.4262,3.9845,0.1661,0.4076,3.0596,0.5317,9.9987,0.0654,0.2557,1.9018,0.8358,10.7686,0.1589,0.3986,2.9685,0.7762,0.0193,0.0077,0.0071,0.3985,0.37,0.9285,0.4435,0.707,0.4535,1.5941,1.0225,0.6414,0.1967,0.4998,0.2056,2.5411,1.0454,0.4114,-0.2903,-0.1042,-0.098,0.3588,0.3375,0.9405,0.0636,0.0359,0.0313,0.5641,0.4926,0.8734,0.4655,0.7488,0.4797,1.6088,1.0307,0.6407,0.1133,14.1159,-0.9222,-0.935,-0.9522,0.9022,0.9626,0.9849,0.4002,0,0.0027,0.0088,0.9782,-0.6241,0,0.0037,0.6307,?,0.1223,0,0.0059,0.0193,0.8516,-0.6413,3.2713,-5.1012,0.7354,0.4574,0.622,0.5407,0.2092,0.3869,-0.6266,3.5744,-5.7047,0,3.1117,0,0.014,0.4569,32.7262,0.0079,1.1467,1.0003,0.9919,0.9978,?,?,?,?,?,PANTALONI
0.1898,1.2186,1.1039,5.2167,-1.6333,-0.042,2.8384,1.6848,10.6237,-0.474,10.131,7.4374,2.7272,12.4275,0.3299,10.3144,7.7823,2.7897,13.57,0.3115,-4.5232,0.0187,0.0184,-0.0041,-0.0041,0.9822,0.6552,0.4048,0.3957,0.6178,0.6039,0.9776,0.4293,0.1638,0.1566,0.3816,0.3647,0.9557,0.9471,-0.529,-0.5271,-0.5585,-0.5566,0.9965,0.2749,0.1068,0.1005,0.3887,0.3657,0.941,0.491,0.4198,0.3844,0.8549,0.7829,0.9158,0.1101,12.1995,-0.3503,0.0779,0.0588,0.472,0.4832,0.9968,0.2433,0.0125,0.1118,0.4215,0.2491,-0.1022,0.0145,0.1204,0.3239,-4.1969,0.5129,0.0468,0.2163,0.5844,0.2953,-2.3796,0.4743,-0.1993,0.9288,0.5169,0.5565,0.8626,0.2672,0.3097,-0.5348,0.5711,-1.0679,9.0093,0.677,0.0751,1.3017,0.7213,0.5541,0.0063,0.8894,-0.3412,0.6587,-0.8982,?,?,?,?,?,PANTALONI
-0.5795,3.1287,1.7688,10.3821,-0.8027,3.812,23.1157,4.8079,16.4894,-0.2992,9.6502,8.8214,2.9701,17.0148,0.0559,11.4574,11.7887,3.4335,15.9154,0.1206,-0.152,-0.06,-0.0506,0.395,0.3327,0.8423,0.3679,0.5955,0.5152,1.6188,1.4003,0.865,0.1353,0.3547,0.2654,2.6204,1.9608,0.7483,1.2173,-4.5866,-2.1179,-3.7679,-1.7398,0.4618,0.4538,0.3196,0.3182,0.7042,0.7013,0.9958,0.6296,0.6102,0.6523,0.9691,1.0361,1.0691,0.113,15.7528,-0.0326,-0.0531,-0.1294,0.0881,0.5943,0.8322,-0.1779,0.2708,0.5203,1.1972,-0.9561,-0.0116,0.1041,0.3227,0.8802,-0.7338,-0.2632,0.4751,0.6893,1.5489,-1.099,15.3048,0.6759,0.0442,1.6124,0.7549,0.4682,2.5997,0.5699,0.2192,1.5708,0.7216,0.4594,1.2055,0.8294,0.688,1.3601,0.7729,0.5683,0.0035,1.5895,0.9795,0.9948,0.9787,?,?,?,?,?,PANTALONI
-0.107,3.4106,1.8468,9.0514,-0.8975,-1.1881,8.7345,2.9554,13.4269,-1.6739,9.8825,4.1019,2.0253,12.4927,0.345,10.5271,4.5132,2.1244,13.263,0.3443,0.09,-0.0108,-0.0102,-0.1202,-0.1129,0.9388,0.6249,0.9118,0.8693,1.4592,1.3912,0.9533,0.3905,0.8315,0.7557,2.1294,1.9353,0.9089,0.5093,-0.6506,-0.6148,-1.2773,-1.207,0.945,0.9499,0.2501,0.2358,0.2633,0.2483,0.943,0.6741,0.7245,0.6825,1.0748,1.0124,0.9419,0.1037,13.9439,-0.0429,0.4667,0.5559,0.1835,-0.0146,0.9579,0.1061,0.0099,0.0993,0.278,-0.2981,-0.2351,0.0178,0.1334,0.3937,?,0.0503,0.1669,0.4085,1.1096,-0.4843,-0.4514,2.1086,-4.6709,0.7444,0.2431,0.3266,0.5541,0.0591,0.1066,0.1622,0.1763,1.0873,0,0.2865,0,0.7062,0.2505,0.3548,0.0027,0.7296,0.8802,-0.886,-0.9053,?,?,?,?,?,PANTALONI
0.015,3.5111,1.8738,10.0518,-0.7702,5.345,55.6457,7.4596,33.9618,-0.1937,9.2829,19.3476,4.3986,19.4244,-0.0886,12.1374,45.9279,6.777,30.7535,0.0867,0.0028,0.0016,0.0012,0.5758,0.4404,0.7648,0.2512,0.426,0.2765,1.6959,1.1007,0.649,0.0631,0.1815,0.0764,2.8761,1.2116,0.4213,0.7936,2.7673,-1.4978,3.4869,-1.8874,-0.5413,0.1996,0.3182,0.1686,1.5944,0.8449,0.5299,0.296,0.5175,0.3269,1.7484,1.1043,0.6316,0.1152,17.1796,-0.1201,-0.1027,-0.1085,0.583,0.884,0.8489,0.323,0.0126,0.1124,0.4138,0.2169,-0.5949,0.0056,0.0746,0.6969,?,-0.0799,0.0299,0.1729,0.6049,-1.0736,-0.5429,-4.0418,7.4442,1.5075,0.6504,0.4314,2.2727,0.423,0.1861,-0.1645,-0.366,2.2253,0,1.8114,0,0.5937,0.684,1.1522,0.0073,1.0868,-0.0452,-0.9713,0.2375,?,?,?,?,?,PANTALONI
-0.486,0.386,0.6213,2.6131,-2.3485,4.1518,3.0746,1.7535,7.5862,0.0595,9.8042,0.5776,0.76,3.3259,0.7057,10.7778,1.4732,1.2138,5.2534,0.6045,-0.1171,-0.0496,-0.0451,0.4235,0.3852,0.9097,0.3543,0.8175,0.5119,2.3071,1.4447,0.6262,0.1255,0.6683,0.262,5.3229,2.087,0.3921,-3.817,-0.2298,-0.2282,0.0602,0.0598,0.9931,0.0967,0.0691,0.0588,0.7138,0.6073,0.8507,0.3445,0.7857,0.4974,2.2809,1.4441,0.6331,0.1158,14.5818,-0.4073,-0.2133,-0.3751,0.5539,0.884,0.8699,0.0359,0.0002,0.0154,0.0812,-0.1113,-0.1177,0.0005,0.0223,0.1471,?,-0.9678,0.0002,0.0125,0.9822,?,-0.3051,-0.0371,0.1216,0.688,1.2337,1.793,0.4734,1.5219,3.2149,0.0553,0.0083,0.1498,0,0,1,0.5523,0.0827,0.1498,0.0106,1.1217,0.6572,-0.8168,-0.8853,?,?,?,?,?,PANTALONI
-0.0529,9.1061,3.0176,17.4767,-0.6766,4.3673,47.407,6.8853,22.0622,-0.696,9.9855,68.1427,8.2549,41.9187,-0.2395,14.2894,39.2541,6.2653,31.6051,0.0685,-0.0121,-0.0053,-0.0037,0.4374,0.3056,0.6988,0.4383,0.3656,0.4816,0.8341,1.099,1.3176,0.1921,0.1336,0.232,0.6957,1.2077,1.7359,0.779,0.8707,-3.0334,1.1177,-3.8941,-3.484,0.8013,0.3082,0.3072,0.3846,0.3834,0.9967,0.7922,0.4169,0.553,0.5263,0.6981,1.3263,0.1172,19.4012,-0.3806,0.106,0.2966,0.0344,0.0204,0.8563,0.4339,0.0442,0.2103,0.4766,0.2422,0.2994,0.0225,0.15,0.351,0.1884,0.5376,0.0184,0.1355,0.315,0.525,1.4491,0.807,0.5569,1.4017,1.5518,1.1071,1.9648,2.408,1.2256,1.8698,0.4377,0.2341,1.4546,0.9486,0.6522,1.3582,1.5134,1.1143,0.0081,1.2709,0.9799,0.9966,0.9864,?,?,?,?,?,PANTALONI
-0.209,0.4753,0.6894,2.5416,-0.9733,4.8954,0.9887,0.9944,3.5431,0.472,10.1033,0.944,0.9716,4.6006,0.6645,11.291,1.0059,1.0029,4.912,0.6672,-0.0427,-0.0207,-0.0185,0.4845,0.4336,0.8948,0.6933,0.7096,0.6874,1.0234,0.9915,0.9688,0.4807,0.5035,0.4725,1.0474,0.983,0.9385,-0.3958,-0.1376,-0.1273,0.3476,0.3216,0.9251,0.192,0.0939,0.0873,0.4894,0.4546,0.9289,0.7173,0.5525,0.5174,0.7702,0.7213,0.9366,0.1262,15.6154,0.914,-0.1033,0.2976,0.0829,0.497,0.9045,-0.1945,0.0001,0.0121,0.2226,?,-0.6792,0,0.0058,0.6863,?,-0.4895,0,0.0036,0.4937,?,0.2863,0.3973,1.3877,2.0968,3.406,1.6244,4.3967,11.601,2.6386,0.3243,0.4508,1.3902,1,1,1,0.3243,0.4508,1.3902,0.0097,1.3632,-0.9615,-0.9131,0.8278,?,?,?,?,?,PANTALONI
0.0582,0.0086,0.0925,0.6744,-0.1388,6.4489,0.0579,0.2406,1.8408,0.7704,9.9029,0.0136,0.1167,0.9992,0.9059,11.8192,0.045,0.2121,1.8472,0.8613,0.009,0.0059,0.0049,0.6512,0.5456,0.8379,0.3847,0.7928,0.4364,2.0609,1.1344,0.5505,0.148,0.6286,0.1905,4.2473,1.2869,0.303,-0.0133,-0.0085,-0.0072,0.6417,0.5382,0.8387,0.0739,0.0557,0.0445,0.7546,0.6018,0.7974,0.3663,0.6749,0.3651,1.8423,0.9966,0.5409,0.1231,16.4281,0.7961,0.5383,0.7584,0.6349,0.9325,0.8722,-0.1461,0,0.0021,0.1525,?,-0.7313,0,0.0003,0.7318,?,-0.4779,0,0.0037,0.4847,?,0.1998,0.3058,1.5303,6.7717,0.5573,0.0823,45.8564,0.3106,0.0068,0.2084,0.3147,1.5097,1,1,1,0.2084,0.3147,1.5097,0.0092,1.3553,-0.6383,-0.7469,0.3363,?,?,?,?,?,PANTALONI
-0.4066,0.3769,0.6139,2.8706,-1.0305,10.5552,4.6207,2.1496,7.8728,0.5174,9.9171,2.1418,1.4635,5.7534,0.5845,14.5136,6.4221,2.5342,9.4367,0.5539,-0.0385,-0.041,-0.028,1.0643,0.7273,0.6833,0.2856,0.4195,0.2423,1.4688,0.8482,0.5775,0.0816,0.176,0.0587,2.1573,0.7195,0.3335,-0.1726,-0.18,-0.1243,1.0431,0.7203,0.6905,0.0867,0.1021,0.0668,1.1782,0.7711,0.6545,0.3646,0.4989,0.3042,1.3684,0.8343,0.6097,0.1558,21.1491,0.6745,0.375,0.5704,0.9285,0.9896,0.9721,0.0267,0.3189,0.5647,1.1571,-0.9528,-0.0001,0.1788,0.4229,0.8753,-1.0219,0.024,0.5004,0.7074,1.4317,-0.9843,-228.9706,1.1113,-0.0049,1.3354,0.7983,0.5978,1.7833,0.6373,0.3574,1.2762,0.7949,0.6229,1.3687,0.8213,0.6,1.3219,0.8082,0.6114,0.0004,1.6956,0.9996,0.9999,0.9995,?,?,?,?,?,PANTALONI
0.2279,0.6258,0.7911,2.4488,-0.4426,5.2512,1.4307,1.1961,3.9371,0.4942,10.3927,0.7131,0.8444,2.9529,0.7626,11.7035,1.4329,1.1971,4.0408,0.7191,0.0434,0.0219,0.0195,0.5053,0.4487,0.888,0.6614,0.9368,0.6608,1.4165,0.9992,0.7054,0.4374,0.8776,0.4367,2.0064,0.9984,0.4976,-0.1953,-0.0792,-0.0726,0.4056,0.3718,0.9168,0.2181,0.1365,0.118,0.6258,0.5411,0.8645,0.622,0.8293,0.606,1.3333,0.9744,0.7308,0.1226,16.3265,0.9428,0.4471,0.745,0.658,0.8963,0.9231,-0.1321,0.001,0.0311,0.1586,?,-0.6719,0.0001,0.0115,0.6953,?,-0.4635,0.0003,0.0175,0.4814,?,0.1966,0.285,1.4495,2.6939,1.7733,0.6583,7.2569,3.1445,0.4333,0.2281,0.3294,1.4443,1,1,1,0.2281,0.3294,1.4443,0.0087,1.2675,-0.9623,0.9856,-0.983,?,?,?,?,?,PANTALONI
-0.5526,1.5336,1.2384,7.414,-1.9135,1.8511,7.6047,2.7577,11.1471,-0.6501,10.088,4.553,2.1338,14.6859,0.2642,10.7126,4.4295,2.1046,15.1487,0.2789,-0.2985,-0.0548,-0.0516,0.1835,0.1728,0.9417,0.4491,0.5804,0.5884,1.2924,1.3103,1.0138,0.2017,0.3368,0.3462,1.6703,1.7168,1.0279,1.1087,-0.9234,-0.831,-0.8329,-0.7495,0.8999,0.3767,0.1275,0.1211,0.3385,0.3216,0.95,0.6651,0.5048,0.4894,0.759,0.7358,0.9694,0.1104,14.1319,0.2069,-0.491,-0.45,-0.2304,-0.1375,0.9866,-0.0576,0.0051,0.0714,0.2146,-2.7129,-0.1837,0.0065,0.0807,0.5488,?,-0.7871,0.0306,0.1749,0.9314,?,0.3133,0.0731,0.2334,0.8847,0.4079,0.461,0.7827,0.1663,0.2125,0.2858,0.1684,0.5892,0,0,1,0.3911,0.2304,0.5892,0.0087,1.0465,0.3677,-0.6806,-0.8794,?,?,?,?,?,PANTALONI
-0.2649,6.016,2.4528,10.7434,-0.7909,1.3646,17.4819,4.1811,17.3927,-0.8148,8.5486,12.0008,3.4642,23.2152,-0.0892,9.8441,13.6032,3.6883,21.3917,0.0258,-0.1941,-0.031,-0.0269,0.1596,0.1386,0.8684,0.5866,0.708,0.665,1.2069,1.1336,0.9393,0.3441,0.5013,0.4422,1.4567,1.2851,0.8822,0.6076,2.4947,-8.368,4.1059,-13.7725,-3.3543,0.6259,0.2815,0.2732,0.4497,0.4364,0.9706,0.6177,0.4628,0.5022,0.7492,0.8131,1.0852,0.0931,14.0945,-0.0596,-0.1092,-0.2174,0.0536,0.1568,0.9519,-0.0081,0.0095,0.0975,0.2771,-1.261,0.0732,0.0098,0.0988,0.4496,-1.4753,0.0977,0.854,0.9241,1.9817,-1.0012,-0.1108,-0.0829,0.7488,0.9876,0.1056,0.1069,0.9753,0.0111,0.0114,0.5768,0.1559,0.2703,0.6748,0.1238,0.1834,0.6164,0.1398,0.2269,0.0013,1.1272,0.7301,0.9747,0.8165,?,?,?,?,?,PANTALONI
