@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
7.3794,16.3875,4.0482,14.9702,-0.0071,4.8821,5.0601,2.2495,9.2394,-0.027,7.3794,16.3875,4.0482,14.9702,-0.0071,11.9771,27.1319,5.2088,18.1054,0.1972,1.5115,1,0.6161,0.6616,0.4076,0.6161,1.7996,1,0.7772,0.5557,0.4319,0.7772,3.2386,1,0.604,0.3088,0.1865,0.604,0.4364,1,-0.0239,2.2916,-0.0547,-0.0239,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.6202,1,0.8268,0.6172,0.5103,0.8268,0.2451,19.6604,0.1948,1,0.9788,0.1948,0.3569,0.9788,?,?,?,?,?,PANTALONI
6.5666,17.4002,4.1714,17.2148,0.0172,1.367,16.5731,4.071,17.3362,-0.389,6.5666,17.4002,4.1714,17.2148,0.0172,10.2141,35.156,5.9292,22.8667,0.0772,4.8036,1,0.6429,0.2082,0.1338,0.6429,1.0246,1,0.7035,0.9759,0.6866,0.7035,1.0499,1,0.4949,0.9525,0.4714,0.4949,-0.062,1,0.1574,-16.1336,-2.5391,0.1574,1.4034,1,0.7069,0.7126,0.5037,0.7069,0.993,1,0.7528,1.0071,0.7581,0.7528,0.1997,16.3998,0.2959,1,0.969,0.2959,0.4576,0.969,?,?,?,?,?,PANTALONI
4.6392,2.6285,1.6213,6.2544,0.1822,7.2938,3.8283,1.9566,8.9597,0.2966,4.6392,2.6285,1.6213,6.2544,0.1822,10.0027,5.2757,2.2969,10.5583,0.2875,0.636,1,0.4638,1.5722,0.7292,0.4638,0.8286,1,0.7059,1.2068,0.8519,0.7059,0.6866,1,0.4982,1.4565,0.7257,0.4982,0.3689,1,0.3271,2.7106,0.8866,0.3271,0.6005,1,0.5161,1.6654,0.8595,0.5161,0.6981,1,0.5924,1.4325,0.8486,0.5924,0.2087,16.5722,0.1424,1,0.7804,0.1424,0.7253,0.7804,?,?,?,?,?,PANTALONI
8.8507,0.0172,0.131,0.507,0.9442,4.5737,0.005,0.071,0.2987,0.9364,8.8507,0.0172,0.131,0.507,0.9442,13.3266,0.0303,0.1742,0.7028,0.9486,1.9351,1,0.6641,0.5168,0.3432,0.6641,1.8447,1,0.7518,0.5421,0.4076,0.7518,3.4027,1,0.5653,0.2939,0.1661,0.5653,1.9525,1,0.6622,0.5122,0.3392,0.6622,1.9362,1,0.6652,0.5165,0.3436,0.6652,1.6972,1,0.7214,0.5892,0.425,0.7214,0.272,22.2751,-0.064,1.0004,0.9909,-0.064,0.0756,0.9909,?,?,?,?,?,PANTALONI
7.9575,0.0914,0.3022,1.1176,0.8684,5.8698,0.1804,0.4248,1.2366,0.8098,7.9575,0.0914,0.3022,1.1176,0.8684,12.704,0.0676,0.2599,1.1373,0.9135,1.3557,1,0.6264,0.7376,0.462,0.6264,0.7115,1,1.1628,1.4055,1.6343,1.1628,0.5062,1,1.3522,1.9753,2.671,1.3522,1.4007,1,0.6136,0.7139,0.4381,0.6136,1.3062,1,0.6455,0.7656,0.4942,0.6455,0.9038,1,0.9827,1.1065,1.0873,0.9827,0.259,21.7847,-0.7754,0.9999,0.8789,-0.7754,-0.3811,0.8789,?,?,?,?,?,PANTALONI
8.7397,0.025,0.1581,0.6558,0.9278,4.7806,0.0053,0.0725,0.3083,0.9377,8.7397,0.025,0.1581,0.6558,0.9278,13.2527,0.0403,0.2008,0.8753,0.9362,1.8282,1,0.6595,0.547,0.3607,0.6595,2.1813,1,0.7876,0.4584,0.3611,0.7876,4.7579,1,0.6203,0.2102,0.1304,0.6203,1.8149,1,0.6561,0.551,0.3615,0.6561,1.8344,1,0.662,0.5451,0.3609,0.662,2.1274,1,0.7492,0.4701,0.3522,0.7492,0.3012,22.26,-0.356,0.9997,0.9927,-0.356,-0.2408,0.9927,?,?,?,?,?,PANTALONI
8.5748,1.3262,1.1516,4.6822,0.5841,5.5203,0.1808,0.4252,1.7151,0.7399,8.5748,1.3262,1.1516,4.6822,0.5841,13.3507,2.1201,1.4561,5.8403,0.6532,1.5533,1,0.6423,0.6438,0.4135,0.6423,2.7086,1,0.7909,0.3692,0.292,0.7909,7.3365,1,0.6255,0.1363,0.0853,0.6255,1.3476,1,0.5977,0.742,0.4435,0.5977,1.7072,1,0.6684,0.5858,0.3915,0.6684,2.73,1,0.8017,0.3663,0.2937,0.8017,0.2719,22.6698,-0.203,1,0.9914,-0.203,-0.0745,0.9914,?,?,?,?,?,PANTALONI
9.1593,1.0034,1.0017,3.3016,0.7073,4.5133,0.2057,0.4535,1.6282,0.7017,9.1593,1.0034,1.0017,3.3016,0.7073,13.7355,1.7062,1.3062,4.0398,0.7556,2.0294,1,0.6668,0.4927,0.3286,0.6668,2.2087,1,0.7669,0.4528,0.3472,0.7669,4.8783,1,0.5881,0.205,0.1206,0.5881,2.0831,1,0.6389,0.48,0.3067,0.6389,2.0666,1,0.6825,0.4839,0.3302,0.6825,2.0278,1,0.8173,0.4932,0.403,0.8173,0.2799,22.8319,-0.27,1,0.9925,-0.27,-0.1511,0.9925,?,?,?,?,?,PANTALONI
7.943,0.4076,0.6384,2.8076,0.6934,5.2158,0.3387,0.582,2.5708,0.6231,7.943,0.4076,0.6384,2.8076,0.6934,12.4112,0.5033,0.7094,2.9115,0.7888,1.5229,1,0.64,0.6566,0.4202,0.64,1.097,1,0.8999,0.9116,0.8203,0.8999,1.2034,1,0.8098,0.831,0.673,0.8098,1.4941,1,0.5839,0.6693,0.3908,0.5839,1.3426,1,0.6642,0.7448,0.4947,0.6642,1.0921,1,0.9643,0.9156,0.883,0.9643,0.2635,21.1018,-0.5237,1,0.9491,-0.5237,-0.2327,0.9491,?,?,?,?,?,PANTALONI
9.0854,0.0077,0.0878,0.3987,0.9572,4.102,0.006,0.0772,0.3666,0.9136,9.0854,0.0077,0.0878,0.3987,0.9572,13.4879,0.0131,0.1143,0.538,0.961,2.2149,1,0.6736,0.4515,0.3041,0.6736,1.1378,1,0.7684,0.8789,0.6754,0.7684,1.2945,1,0.5904,0.7725,0.4561,0.5904,2.3012,1,0.6723,0.4346,0.2921,0.6723,2.1963,1,0.675,0.4553,0.3073,0.675,1.0877,1,0.7412,0.9194,0.6814,0.7412,0.2997,22.2728,-0.2756,0.9986,0.9793,-0.2756,-0.083,0.9793,?,?,?,?,?,PANTALONI
9.0121,0.0098,0.0988,0.432,0.9533,4.3185,0.0095,0.0975,0.4237,0.9067,9.0121,0.0098,0.0988,0.432,0.9533,13.4574,0.0154,0.1242,0.5716,0.9585,2.0869,1,0.6697,0.4792,0.3209,0.6697,1.0132,1,0.7955,0.987,0.7852,0.7955,1.0266,1,0.6329,0.9741,0.6165,0.6329,2.1403,1,0.6668,0.4672,0.3116,0.6668,2.0358,1,0.6705,0.4912,0.3294,0.6705,1.0197,1,0.7558,0.9807,0.7412,0.7558,0.2804,22.3428,-0.3677,0.9999,0.9714,-0.3677,-0.1376,0.9714,?,?,?,?,?,PANTALONI
8.4438,0.0319,0.1786,0.8891,0.8994,5.2905,0.021,0.145,0.5939,0.8938,8.4438,0.0319,0.1786,0.8891,0.8994,13.0623,0.0429,0.2071,0.9626,0.9287,1.596,1,0.6464,0.6266,0.405,0.6464,1.2315,1,0.8626,0.812,0.7004,0.8626,1.5167,1,0.7441,0.6593,0.4906,0.7441,1.5886,1,0.6339,0.6295,0.399,0.6339,1.5789,1,0.6546,0.6334,0.4146,0.6546,1.497,1,0.9236,0.668,0.617,0.9236,0.2779,22.178,-0.4991,1.0001,0.9694,-0.4991,-0.2706,0.9694,?,?,?,?,?,PANTALONI
9.0551,0.0128,0.113,0.4475,0.9518,4.2267,0.019,0.1379,0.6677,0.8523,9.0551,0.0128,0.113,0.4475,0.9518,13.4861,0.0231,0.1519,0.6329,0.9541,2.1423,1,0.6714,0.4668,0.3134,0.6714,0.8189,1,0.7438,1.2211,0.9082,0.7438,0.6706,1,0.5532,1.4912,0.8249,0.5532,2.292,1,0.6711,0.4363,0.2928,0.6711,2.0525,1,0.6728,0.4872,0.3278,0.6728,0.6702,1,0.7071,1.492,1.055,0.7071,0.2809,22.3368,-0.1452,1.0008,0.9591,-0.1452,0.1391,0.9591,?,?,?,?,?,PANTALONI
6.0987,18.2752,4.275,22.1529,-0.0448,-0.1457,9.5411,3.0889,13.2729,-0.763,6.0987,18.2752,4.275,22.1529,-0.0448,9.3393,33.2789,5.7688,28.544,0.0484,-41.852,1,0.653,-0.0239,-0.0156,0.653,1.384,1,0.741,0.7225,0.5354,0.741,1.9154,1,0.5492,0.5221,0.2867,0.5492,0.1654,1,-0.6545,6.0468,-3.9577,-0.6545,2.8163,1,0.7069,0.3551,0.251,0.7069,1.669,1,0.7761,0.5992,0.465,0.7761,0.1835,14.7962,0.1755,1,0.9804,0.1755,0.1743,0.9804,?,?,?,?,?,PANTALONI
8.3553,19.8759,4.4582,20.7426,-0.0044,1.3357,4.309,2.0758,7.9397,-0.4793,8.3553,19.8759,4.4582,20.7426,-0.0044,12.0744,39.6764,6.2989,29.4513,0.0082,6.2552,1,0.692,0.1599,0.1106,0.692,2.1477,1,0.7078,0.4656,0.3296,0.7078,4.6126,1,0.501,0.2168,0.1086,0.501,0.0352,1,-0.3714,28.3808,-10.5403,-0.3714,3.8477,1,0.6955,0.2599,0.1807,0.6955,2.6125,1,0.7043,0.3828,0.2696,0.7043,0.253,18.8225,0.5456,1,0.999,0.5456,0.5695,0.999,?,?,?,?,?,PANTALONI
4.7887,11.8254,3.4388,16.1711,-0.1096,-1.1665,5.9262,2.4344,9.3275,-1.1675,4.7887,11.8254,3.4388,16.1711,-0.1096,7.5834,19.2923,4.3923,19.3007,0.0642,-4.1052,1,0.6315,-0.2436,-0.1538,0.6315,1.4126,1,0.7829,0.7079,0.5542,0.7829,1.9955,1,0.613,0.5011,0.3072,0.613,0.3179,1,-1.2064,3.1452,-3.7942,-1.2064,3.3866,1,0.7066,0.2953,0.2086,0.7066,1.7337,1,0.8378,0.5768,0.4833,0.8378,0.1462,12.3285,0.0819,1,0.9795,0.0819,0.0873,0.9795,?,?,?,?,?,PANTALONI
4.0421,10.2385,3.1998,14.5441,-0.1426,6.9024,20.8165,4.5625,14.9071,-0.0191,4.0421,10.2385,3.1998,14.5441,-0.1426,9.7105,27.3187,5.2267,20.0497,0.0716,0.5856,1,0.4163,1.7076,0.7108,0.4163,0.7013,1,0.6122,1.4259,0.8729,0.6122,0.4918,1,0.3748,2.0332,0.762,0.3748,6.5092,1,-1.1736,0.1536,-0.1803,-1.1736,0.8702,1,0.5894,1.1492,0.6773,0.5894,0.9756,1,0.7254,1.025,0.7435,0.7254,0.1907,15.2729,0.2916,1,0.6509,0.2916,0.904,0.6509,?,?,?,?,?,PANTALONI
4.0742,2.7404,1.6554,6.5246,0.1752,8.1387,6.5786,2.5649,9.2299,0.3476,4.0742,2.7404,1.6554,6.5246,0.1752,10.0836,9.8185,3.1334,11.7003,0.3231,0.5006,1,0.404,1.9976,0.8071,0.404,0.6454,1,0.5283,1.5494,0.8185,0.5283,0.4166,1,0.2791,2.4006,0.67,0.2791,0.2819,1,0.2482,3.5478,0.8807,0.2482,0.5591,1,0.4577,1.7885,0.8185,0.4577,0.7069,1,0.5576,1.4146,0.7889,0.5576,0.2168,16.2872,0.5966,1,0.8353,0.5966,0.9379,0.8353,?,?,?,?,?,PANTALONI
6.5963,21.3481,4.6204,20.6247,-0.2582,-0.8518,11.1215,3.3349,13.9216,-1.0904,6.5963,21.3481,4.6204,20.6247,-0.2582,10.5271,30.7468,5.545,21.4141,0.0822,-7.7442,1,0.6266,-0.1291,-0.0809,0.6266,1.3855,1,0.8333,0.7218,0.6014,0.8333,1.9195,1,0.6943,0.521,0.3617,0.6943,0.5829,1,-2.2066,1.7157,-3.7859,-2.2066,2.4613,1,0.7026,0.4063,0.2854,0.7026,1.4815,1,0.9631,0.675,0.6501,0.9631,0.1993,16.5818,0.3676,1,0.9211,0.3676,0.2438,0.9211,?,?,?,?,?,PANTALONI
9.0835,1.5403,1.2411,5.5522,0.551,5.1348,1.8283,1.3522,4.2323,0.4746,9.0835,1.5403,1.2411,5.5522,0.551,13.8509,4.4453,2.1084,8.8874,0.5384,1.769,1,0.6558,0.5653,0.3707,0.6558,0.9179,1,0.5886,1.0895,0.6413,0.5886,0.8425,1,0.3465,1.187,0.4113,0.3465,1.7819,1,0.6573,0.5612,0.3688,0.6573,1.535,1,0.6422,0.6515,0.4184,0.6422,1.3119,1,0.6247,0.7623,0.4762,0.6247,0.2943,23.3018,0.9046,1,0.9945,0.9046,0.944,0.9945,?,?,?,?,?,PANTALONI
6.5177,0.2775,0.5268,2.0138,0.729,6.3866,0.4658,0.6825,2.403,0.6852,6.5177,0.2775,0.5268,2.0138,0.729,11.2287,0.6873,0.8291,2.7374,0.7818,1.0205,1,0.5805,0.9799,0.5688,0.5805,0.7718,1,0.6354,1.2957,0.8233,0.6354,0.5956,1,0.4037,1.6789,0.6777,0.4037,1.0358,1,0.5522,0.9655,0.5331,0.5522,0.9735,1,0.5922,1.0272,0.6083,0.5922,0.838,1,0.7357,1.1933,0.8778,0.7357,0.2289,19.422,0.351,1,0.8969,0.351,0.7286,0.8969,?,?,?,?,?,PANTALONI
7.5232,3.6446,1.9091,7.466,0.443,6.3047,1.7084,1.3071,4.1906,0.5256,7.5232,3.6446,1.9091,7.466,0.443,12.4164,7.7753,2.7884,10.6641,0.479,1.1933,1,0.6059,0.838,0.5078,0.6059,1.4606,1,0.6846,0.6847,0.4688,0.6846,2.1333,1,0.4687,0.4688,0.2197,0.4687,1.279,1,0.6055,0.7819,0.4734,0.6055,1.5174,1,0.6548,0.659,0.4315,0.6548,1.7816,1,0.7001,0.5613,0.393,0.7001,0.2631,21.351,0.5461,1,0.9788,0.5461,0.7056,0.9788,?,?,?,?,?,PANTALONI
6.3944,1.2022,1.0964,3.8526,0.5577,8.2002,1.3656,1.1686,3.9217,0.6116,6.3944,1.2022,1.0964,3.8526,0.5577,12.2249,3.3416,1.828,6.2005,0.6002,0.7798,1,0.5231,1.2824,0.6708,0.5231,0.9383,1,0.5998,1.0658,0.6393,0.5998,0.8803,1,0.3598,1.1359,0.4087,0.3598,0.7865,1,0.5217,1.2715,0.6634,0.5217,0.8626,1,0.5615,1.1593,0.651,0.5615,0.9824,1,0.6213,1.0179,0.6325,0.6213,0.2491,20.989,0.768,1,0.9603,0.768,0.916,0.9603,?,?,?,?,?,PANTALONI
8.5817,0.8278,0.9098,4.1061,0.6024,6.5476,4.0846,2.021,5.9307,0.3924,8.5817,0.8278,0.9098,4.1061,0.6024,13.9136,2.3138,1.5211,5.8539,0.6659,1.3107,1,0.6168,0.763,0.4706,0.6168,0.4502,1,0.5981,2.2213,1.3287,0.5981,0.2027,1,0.3578,4.9342,1.7653,0.3578,1.6247,1,0.5332,0.6155,0.3282,0.5332,1.0582,1,0.5894,0.945,0.557,0.5894,0.6924,1,0.7014,1.4443,1.0131,0.7014,0.2814,23.711,0.087,1,0.7688,0.087,0.7017,0.7688,?,?,?,?,?,PANTALONI
7.8215,0.9815,0.9907,3.2956,0.6651,7.2723,1.1201,1.0583,3.5337,0.5998,7.8215,0.9815,0.9907,3.2956,0.6651,13.2568,2.579,1.6059,4.9847,0.6894,1.0755,1,0.59,0.9298,0.5486,0.59,0.9361,1,0.6169,1.0683,0.659,0.6169,0.8762,1,0.3806,1.1412,0.4343,0.3806,1.2357,1,0.5917,0.8092,0.4788,0.5917,1.1144,1,0.6133,0.8973,0.5503,0.6133,0.9326,1,0.6611,1.0722,0.7089,0.6611,0.2702,22.9153,0.6383,1,0.9592,0.6383,0.8297,0.9592,?,?,?,?,?,PANTALONI
1.6649,5.6112,2.3688,9.068,-0.5774,7.0924,6.5706,2.5633,11.1044,0.1732,1.6649,5.6112,2.3688,9.068,-0.5774,8.3001,4.7473,2.1788,9.5594,0.2909,0.2347,1,0.2006,4.26,0.8545,0.2006,0.9241,1,1.0872,1.0821,1.1765,1.0872,0.854,1,1.182,1.171,1.3841,1.182,-1.4268,1,-0.8466,-0.7009,0.5934,-0.8466,0.428,1,0.4265,2.3364,0.9963,0.4265,0.8166,1,0.9486,1.2246,1.1616,0.9486,0.1525,11.9951,-0.451,1,-0.083,-0.451,0.866,-0.083,?,?,?,?,?,GIACCA
1.9364,5.5984,2.3661,9.5834,-0.5623,5.2304,6.2742,2.5048,9.4929,0.1133,1.9364,5.5984,2.3661,9.5834,-0.5623,6.879,5.0065,2.2375,7.6009,0.294,0.3702,1,0.2815,2.7011,0.7603,0.2815,0.9446,1,1.0575,1.0586,1.1195,1.0575,0.8923,1,1.1182,1.1207,1.2532,1.1182,-2.8446,1,-1.0899,-0.3515,0.3831,-1.0899,0.573,1,0.5698,1.7452,0.9944,0.5698,1.0095,1,1.2608,0.9906,1.2489,1.2608,0.1205,10.2585,-0.2928,1,0.2112,-0.2928,0.7864,0.2112,?,?,?,?,?,GIACCA
2.0818,7.1816,2.6798,12.8088,-1.1172,7.8925,9.5347,3.0878,11.5281,0.178,2.0818,7.1816,2.6798,12.8088,-1.1172,9.2542,9.2172,3.036,11.924,0.2612,0.2638,1,0.225,3.7912,0.8529,0.225,0.8679,1,0.8827,1.1522,1.0171,0.8827,0.7532,1,0.7791,1.3277,1.0344,0.7791,-2.7085,1,-1.6034,-0.3692,0.592,-1.6034,0.4314,1,0.3748,2.3181,0.8689,0.3748,1.1111,1,1.0742,0.9,0.9668,1.0742,0.1719,13.7016,0.0114,1,0.1038,0.0114,0.9007,0.1038,?,?,?,?,?,GIACCA
1.6713,2.5542,1.5982,5.3856,-0.2006,9.9138,12.3123,3.5089,11.6257,0.3174,1.6713,2.5542,1.5982,5.3856,-0.2006,10.4422,12.2505,3.5001,11.5967,0.3293,0.1686,1,0.1601,5.9318,0.9494,0.1601,0.4555,1,0.4566,2.1955,1.0025,0.4566,0.2075,1,0.2085,4.8203,1.005,0.2085,-0.1664,1,-0.1581,-6.0092,0.9498,-0.1581,0.2634,1,0.2595,3.7969,0.9851,0.2595,0.4632,1,0.4644,2.1587,1.0025,0.4644,0.208,13.4853,-0.087,1,0.0869,-0.087,0.9826,0.0869,?,?,?,?,?,GIACCA
2.9798,10.8324,3.2913,14.4953,-0.2893,6.9867,11.9066,3.4506,12.7267,0.1349,2.9798,10.8324,3.2913,14.4953,-0.2893,8.9212,20.5564,4.5339,18.5061,0.1335,0.4265,1,0.334,2.3447,0.7832,0.334,0.9538,1,0.7259,1.0484,0.7611,0.7259,0.9098,1,0.527,1.0992,0.5792,0.527,-1.6397,1,-1.1407,-0.6099,0.6957,-1.1407,0.7643,1,0.5264,1.3085,0.6888,0.5264,1.139,1,0.7833,0.878,0.6877,0.7833,0.1632,14.0076,0.535,1,0.7709,0.535,0.9158,0.7709,?,?,?,?,?,GIACCA
3.4298,6.8062,2.6089,12.1982,-0.2385,6.7646,8.4593,2.9085,9.5072,0.2213,3.4298,6.8062,2.6089,12.1982,-0.2385,8.935,11.5249,3.3948,11.7843,0.2342,0.507,1,0.3839,1.9723,0.7571,0.3839,0.897,1,0.7685,1.1148,0.8567,0.7685,0.8046,1,0.5906,1.2429,0.734,0.5906,-0.8697,1,-0.6518,-1.1498,0.7495,-0.6518,0.8067,1,0.64,1.2396,0.7933,0.64,1.283,1,1.0351,0.7794,0.8068,1.0351,0.1699,14.0004,0.1954,1,0.7551,0.1954,0.7527,0.7551,?,?,?,?,?,GIACCA
1.4054,3.827,1.9563,9.1859,-0.7204,7.5341,3.7195,1.9286,7.1566,0.4184,1.4054,3.827,1.9563,9.1859,-0.7204,8.2612,3.8385,1.9592,7.0372,0.4371,0.1865,1,0.1701,5.3607,0.912,0.1701,1.0143,1,0.9985,0.9859,0.9844,0.9985,1.0289,1,0.997,0.9719,0.969,0.997,-0.7471,1,-0.704,-1.3384,0.9423,-0.704,0.4339,1,0.4271,2.3046,0.9843,0.4271,1.2836,1,1.3053,0.7791,1.017,1.3053,0.159,11.8024,0.0213,1,0.1573,0.0213,0.9353,0.1573,?,?,?,?,?,GIACCA
1.8292,3.666,1.9147,8.3682,-0.3296,8.3139,2.4647,1.5699,7.0352,0.4176,1.8292,3.666,1.9147,8.3682,-0.3296,9.0869,3.0393,1.7434,6.7885,0.4616,0.22,1,0.2013,4.5451,0.9149,0.2013,1.2196,1,1.0983,0.8199,0.9005,1.0983,1.4874,1,1.2062,0.6723,0.8109,1.2062,-0.4113,1,-0.3564,-2.4313,0.8667,-0.3564,0.5211,1,0.4992,1.9192,0.958,0.4992,1.1895,1,1.2327,0.8407,1.0363,1.2327,0.1777,12.6825,0.1209,1,0.5565,0.1209,0.8415,0.5565,?,?,?,?,?,GIACCA
1.375,9.0796,3.0132,14.356,-0.7102,7.0942,1.9693,1.4033,6.696,0.3055,1.375,9.0796,3.0132,14.356,-0.7102,8.4488,2.855,1.6897,7.2004,0.4113,0.1938,1,0.1627,5.1596,0.8397,0.1627,2.1472,1,1.7833,0.4657,0.8305,1.7833,4.6105,1,3.1802,0.2169,0.6898,3.1802,-2.024,1,-1.185,-0.4941,0.5854,-1.185,0.8707,1,0.6863,1.1485,0.7882,0.6863,2.144,1,1.9938,0.4664,0.9299,1.9938,0.1501,12.5978,-0.1473,1,0.1042,-0.1473,0.4354,0.1042,?,?,?,?,?,GIACCA
1.6649,5.6112,2.3688,9.068,-0.5774,7.0924,6.5706,2.5633,11.1044,0.1732,1.6649,5.6112,2.3688,9.068,-0.5774,8.3001,4.7473,2.1788,9.5594,0.2909,0.2347,1,0.2006,4.26,0.8545,0.2006,0.9241,1,1.0872,1.0821,1.1765,1.0872,0.854,1,1.182,1.171,1.3841,1.182,-1.4268,1,-0.8466,-0.7009,0.5934,-0.8466,0.428,1,0.4265,2.3364,0.9963,0.4265,0.8166,1,0.9486,1.2246,1.1616,0.9486,0.1525,11.9951,-0.451,1,-0.083,-0.451,0.866,-0.083,?,?,?,?,?,GIACCA
1.9364,5.5984,2.3661,9.5834,-0.5623,5.2304,6.2742,2.5048,9.4929,0.1133,1.9364,5.5984,2.3661,9.5834,-0.5623,6.879,5.0065,2.2375,7.6009,0.294,0.3702,1,0.2815,2.7011,0.7603,0.2815,0.9446,1,1.0575,1.0586,1.1195,1.0575,0.8923,1,1.1182,1.1207,1.2532,1.1182,-2.8446,1,-1.0899,-0.3515,0.3831,-1.0899,0.573,1,0.5698,1.7452,0.9944,0.5698,1.0095,1,1.2608,0.9906,1.2489,1.2608,0.1205,10.2585,-0.2928,1,0.2112,-0.2928,0.7864,0.2112,?,?,?,?,?,GIACCA
2.0818,7.1816,2.6798,12.8088,-1.1172,7.8925,9.5347,3.0878,11.5281,0.178,2.0818,7.1816,2.6798,12.8088,-1.1172,9.2542,9.2172,3.036,11.924,0.2612,0.2638,1,0.225,3.7912,0.8529,0.225,0.8679,1,0.8827,1.1522,1.0171,0.8827,0.7532,1,0.7791,1.3277,1.0344,0.7791,-2.7085,1,-1.6034,-0.3692,0.592,-1.6034,0.4314,1,0.3748,2.3181,0.8689,0.3748,1.1111,1,1.0742,0.9,0.9668,1.0742,0.1719,13.7016,0.0114,1,0.1038,0.0114,0.9007,0.1038,?,?,?,?,?,GIACCA
