@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-4.668,13.0864,3.6175,12.5257,?,1.2457,2.599,1.6121,7.203,-0.4191,-4.668,13.0864,3.6175,12.5257,?,6.9404,25.7354,5.073,17.2944,0.0394,-3.7473,1,-0.6726,-0.2669,0.1795,-0.6726,2.2439,1,0.7131,0.4456,0.3178,0.7131,5.0353,1,0.5085,0.1986,0.101,0.5085,5.8883,1,-17.6689,0.1698,-3.0007,-17.6689,0,1,0,0,0.2819,0,1.739,1,0.7243,0.5751,0.4165,0.7243,0.14,10.8964,-0.3692,1,-0.9934,-0.3692,0.4389,-0.9934,?,?,?,?,?,GIACCA
-2.7589,3.2797,1.811,7.6648,-29.1151,-0.0102,5.1987,2.2801,7.1554,-1.1675,-2.7589,3.2797,1.811,7.6648,-29.1151,4.7874,4.0612,2.0152,8.653,0.1809,271.5294,1,-0.5763,0.0037,-0.0021,-0.5763,0.7943,1,0.8986,1.259,1.1314,0.8986,0.6309,1,0.8076,1.5851,1.2801,0.8076,1.9227,1,-3.8779,0.5201,-2.017,-3.8779,0.0771,1,0.0241,12.9705,0.3125,0.0241,1.0712,1,0.8858,0.9335,0.8269,0.8858,0.0813,7.5784,0.1865,1,-0.9511,0.1865,-0.2546,-0.9511,?,?,?,?,?,GIACCA
-4.5435,17.8849,4.2291,22.0734,?,0.6228,1.5502,1.2451,4.5346,-0.9402,-4.5435,17.8849,4.2291,22.0734,?,6.6372,34.9425,5.9112,29.0276,0.0702,-7.2951,1,-0.6846,-0.1371,0.0938,-0.6846,3.3967,1,0.7154,0.2944,0.2106,0.7154,11.5375,1,0.5118,0.0867,0.0444,0.5118,10.045,1,-10.0647,0.0996,-1.002,-10.0647,0,1,0,0,0.0749,0,4.8678,1,0.7604,0.2054,0.1562,0.7604,0.1345,10.3582,0.2594,1,-0.9996,0.2594,-0.2472,-0.9996,?,?,?,?,?,GIACCA
8.6708,2.5581,1.5994,6.8959,0.4512,5.2782,0.6509,0.8068,3.4599,0.5319,8.6708,2.5581,1.5994,6.8959,0.4512,13.3634,5.4088,2.3257,9.7602,0.4881,1.6428,1,0.6488,0.6087,0.395,0.6488,1.9825,1,0.6877,0.5044,0.3469,0.6877,3.9303,1,0.473,0.2544,0.1203,0.473,1.4421,1,0.6091,0.6934,0.4223,0.6091,1.7001,1,0.659,0.5882,0.3876,0.659,1.9931,1,0.7065,0.5017,0.3545,0.7065,0.2781,22.6197,0.755,1,0.9958,0.755,0.812,0.9958,?,?,?,?,?,GIACCA
6.8962,0.6882,0.8296,4.4239,0.5707,5.564,0.4203,0.6483,2.3839,0.661,6.8962,0.6882,0.8296,4.4239,0.5707,11.2403,1.5264,1.2355,6.4736,0.5999,1.2394,1,0.6135,0.8068,0.495,0.6135,1.2796,1,0.6715,0.7815,0.5248,0.6715,1.6373,1,0.4509,0.6107,0.2754,0.4509,1.265,1,0.6058,0.7905,0.4789,0.6058,1.4653,1,0.6368,0.6825,0.4346,0.6368,1.8557,1,0.6834,0.5389,0.3683,0.6834,0.2339,19.3564,0.5815,1,0.9766,0.5815,0.7428,0.9766,?,?,?,?,?,GIACCA
7.3063,0.717,0.8468,3.1671,0.6502,4.6398,0.4571,0.6761,2.5637,0.5887,7.3063,0.717,0.8468,3.1671,0.6502,11.3581,1.1774,1.0851,4.2269,0.6872,1.5747,1,0.6433,0.635,0.4085,0.6433,1.2524,1,0.7804,0.7985,0.6231,0.7804,1.5685,1,0.609,0.6376,0.3883,0.609,1.6047,1,0.6339,0.6232,0.395,0.6339,1.4528,1,0.67,0.6883,0.4612,0.67,1.2354,1,0.7493,0.8095,0.6065,0.7493,0.236,19.2524,-0.1678,1,0.9592,-0.1678,0.1161,0.9592,?,?,?,?,?,GIACCA
5.9188,0.753,0.8677,4.287,0.5056,6.7136,1.3571,1.1649,3.7705,0.555,5.9188,0.753,0.8677,4.287,0.5056,10.7533,2.3661,1.5382,7.1237,0.5221,0.8816,1,0.5504,1.1343,0.6243,0.5504,0.7449,1,0.5641,1.3425,0.7573,0.5641,0.5548,1,0.3182,1.8023,0.5736,0.3182,0.9322,1,0.5634,1.0727,0.6043,0.5634,1.0233,1,0.5817,0.9772,0.5685,0.5817,1.137,1,0.6018,0.8795,0.5293,0.6018,0.219,18.5511,0.6613,1,0.9385,0.6613,0.8793,0.9385,?,?,?,?,?,GIACCA
-4.7841,1.4719,1.2132,7.0675,?,2.1454,0.7645,0.8744,3.3516,0.1893,-4.7841,1.4719,1.2132,7.0675,?,7.1942,2.3306,1.5266,6.2887,0.4016,-2.23,1,-0.665,-0.4484,0.2982,-0.665,1.3876,1,0.7947,0.7207,0.5727,0.7947,1.9253,1,0.6315,0.5194,0.328,0.6315,-9.0288,1,-1.6744,-0.1108,0.1854,-1.6744,0,1,0,0,0.3934,0,2.1087,1,1.1238,0.4742,0.533,1.1238,0.1479,11.7136,0.4398,1,-0.9857,0.4398,-0.2939,-0.9857,?,?,?,?,?,GIACCA
-6.901,18.1943,4.2655,15.8356,?,0.7555,1.9303,1.3894,7.0435,-1.2985,-6.901,18.1943,4.2655,15.8356,?,9.9051,36.0253,6.0021,20.2468,0.0962,-9.1343,1,-0.6967,-0.1095,0.0763,-0.6967,3.0701,1,0.7107,0.3257,0.2315,0.7107,9.4255,1,0.505,0.1061,0.0536,0.505,3.9796,1,-7.3493,0.2513,-1.8467,-7.3493,0,1,0,0,0.1368,0,2.2483,1,0.7821,0.4448,0.3479,0.7821,0.2083,15.0359,0.3317,1,-0.9996,0.3317,-0.3195,-0.9996,?,?,?,?,?,GIACCA
7.2345,2.3576,1.5354,6.4353,0.4597,6.2313,1.247,1.1167,2.9636,0.6224,7.2345,2.3576,1.5354,6.4353,0.4597,12.0146,5.1168,2.262,9.0647,0.5081,1.161,1,0.6021,0.8613,0.5186,0.6021,1.375,1,0.6788,0.7273,0.4937,0.6788,1.8905,1,0.4608,0.5289,0.2437,0.4608,1.1209,1,0.5847,0.8921,0.5216,0.5847,1.5176,1,0.6463,0.6589,0.4259,0.6463,2.1715,1,0.7099,0.4605,0.3269,0.7099,0.2496,20.7002,0.5989,1,0.9776,0.5989,0.7532,0.9776,?,?,?,?,?,GIACCA
8.3959,3.7029,1.9243,7.0638,0.4533,6.4979,1.6603,1.2885,4.0871,0.5255,8.3959,3.7029,1.9243,7.0638,0.4533,13.573,8.0458,2.8365,10.6235,0.4705,1.2921,1,0.6186,0.7739,0.4787,0.6186,1.4934,1,0.6784,0.6696,0.4543,0.6784,2.2302,1,0.4602,0.4484,0.2064,0.4602,1.2937,1,0.6205,0.773,0.4796,0.6205,1.4999,1,0.644,0.6667,0.4294,0.644,1.7283,1,0.6649,0.5786,0.3847,0.6649,0.288,23.2897,0.6865,1,0.9856,0.6865,0.799,0.9856,?,?,?,?,?,GIACCA
